LANGUAGE,AGE,SET
language_1,"[0, 0]",71
language_2,"[0, 0]",71
language_3,"[1, 0]",71
language_4,"[1, 1]",71
language_5,"[1, 1]",71
language_6,"[0, 1]",71
language_7,"[1, 0]",71
language_8,"[0, 0]",71
language_9,"[0, 0]",71
language_10,"[1, 0]",71
language_12,"[0, 0]",71
language_13,"[0, 0]",71
language_14,"[0, 0]",71
language_15,"[1, 0]",71
language_16,"[1, 0]",71
language_17,"[1, 0]",71
language_20,"[0, 0]",71
language_21,"[1, 0]",71
language_22,"[1, 0]",71
language_23,"[1, 0]",71
language_24,"[1, 0]",71
language_26,"[1, 0]",71
language_27,"[1, 0]",71
language_28,"[0, 0]",71
language_29,"[1, 0]",71
language_30,"[0, 0]",71
language_31,"[1, 0]",71
language_33,"[1, 0]",71
language_34,"[1, 1]",71
language_35,"[0, 0]",71
language_36,"[1, 0]",71
language_37,"[1, 0]",71
language_38,"[1, 0]",71
language_39,"[1, 0]",71
language_41,"[1, 1]",71
language_44,"[0, 0]",71
language_45,"[1, 1]",71
language_46,"[1, 0]",71
language_47,"[1, 0]",71
language_48,"[1, 0]",71
language_49,"[1, 0]",71
language_51,"[1, 0]",71
language_52,"[0, 0]",71
language_53,"[1, 0]",71
language_54,"[0, 0]",71
language_55,"[1, 0]",71
language_56,"[1, 0]",71
language_57,"[0, 1]",71
language_58,"[1, 0]",71
language_59,"[1, 0]",71
language_60,"[0, 0]",71
language_61,"[1, 0]",71
language_62,"[1, 0]",71
language_63,"[1, 0]",71
language_65,"[0, 0]",71
language_66,"[1, 1]",71
language_67,"[1, 0]",71
language_68,"[1, 0]",71
language_69,"[0, 0]",71
language_70,"[1, 0]",71
language_71,"[1, 0]",71
language_72,"[1, 0]",71
language_73,"[1, 0]",71
language_74,"[0, 0]",71
language_76,"[0, 0]",71
language_77,"[1, 0]",71
language_78,"[1, 0]",71
language_80,"[1, 0]",71
language_82,"[1, 0]",71
language_83,"[1, 0]",71
language_84,"[1, 0]",71
language_85,"[0, 0]",71
language_86,"[1, 0]",71
language_87,"[0, 0]",71
language_89,"[0, 0]",71
language_90,"[1, 0]",71
language_91,"[0, 0]",71
language_92,"[0, 0]",71
language_93,"[0, 0]",71
language_95,"[1, 0]",71
language_96,"[1, 0]",71
language_97,"[1, 0]",71
language_98,"[1, 0]",71
language_99,"[0, 0]",71
language_100,"[1, 0]",71
language_101,"[1, 0]",71
language_102,"[0, 0]",71
language_103,"[0, 0]",71
language_104,"[1, 0]",71
language_105,"[1, 0]",71
language_106,"[1, 0]",71
language_108,"[1, 0]",71
language_109,"[0, 0]",71
language_110,"[1, 0]",71
language_112,"[1, 1]",71
language_114,"[1, 0]",71
language_115,"[1, 0]",71
language_116,"[1, 0]",71
language_119,"[0, 1]",71
language_120,"[1, 0]",71
language_121,"[0, 1]",71
language_122,"[1, 0]",71
language_123,"[1, 0]",71
language_125,"[1, 0]",71
language_126,"[1, 0]",71
language_127,"[0, 0]",71
language_129,"[0, 1]",71
language_130,"[1, 0]",71
language_132,"[1, 0]",71
language_134,"[1, 0]",71
language_137,"[1, 0]",71
language_138,"[0, 0]",71
language_139,"[1, 0]",71
language_140,"[1, 0]",71
language_141,"[1, 0]",71
language_142,"[0, 0]",71
language_143,"[1, 0]",71
language_144,"[1, 0]",71
language_145,"[1, 0]",71
language_147,"[0, 0]",71
language_148,"[0, 0]",71
language_149,"[1, 1]",71
language_150,"[1, 0]",71
language_152,"[0, 0]",71
language_154,"[1, 0]",71
language_155,"[0, 1]",71
language_156,"[1, 0]",71
language_157,"[1, 0]",71
language_158,"[1, 0]",71
language_160,"[1, 1]",71
language_161,"[1, 0]",71
language_162,"[1, 0]",71
language_163,"[1, 0]",71
language_164,"[0, 0]",71
language_165,"[1, 0]",71
language_166,"[1, 0]",71
language_167,"[1, 0]",71
language_168,"[1, 0]",71
language_170,"[1, 0]",71
language_171,"[1, 0]",71
language_172,"[0, 1]",71
language_174,"[0, 0]",71
language_175,"[1, 1]",71
language_176,"[1, 0]",71
language_177,"[0, 0]",71
language_178,"[0, 0]",71
language_179,"[0, 0]",71
language_182,"[1, 1]",71
language_183,"[1, 0]",71
language_184,"[0, 1]",71
language_185,"[1, 0]",71
language_187,"[1, 0]",71
language_188,"[1, 1]",71
language_189,"[1, 0]",71
language_190,"[1, 0]",71
language_191,"[0, 0]",71
language_192,"[1, 1]",71
language_193,"[1, 0]",71
language_194,"[0, 0]",71
language_195,"[1, 0]",71
language_196,"[0, 0]",71
language_197,"[0, 0]",71
language_198,"[1, 1]",71
language_199,"[0, 0]",71
language_201,"[1, 1]",71
language_202,"[1, 1]",71
language_203,"[0, 0]",71
language_204,"[1, 0]",71
language_205,"[1, 0]",71
language_206,"[1, 0]",71
language_207,"[1, 0]",71
language_209,"[0, 0]",71
language_210,"[0, 0]",71
language_211,"[1, 0]",71
language_212,"[1, 0]",71
language_213,"[0, 1]",71
language_214,"[0, 0]",71
language_215,"[0, 0]",71
language_216,"[0, 0]",71
language_217,"[1, 0]",71
language_218,"[1, 0]",71
language_219,"[1, 0]",71
language_220,"[0, 0]",71
language_221,"[0, 0]",71
language_222,"[0, 0]",71
language_223,"[0, 0]",71
language_224,"[1, 1]",71
language_225,"[1, 0]",71
language_226,"[0, 0]",71
language_227,"[1, 1]",71
language_229,"[0, 0]",71
language_231,"[1, 0]",71
language_232,"[0, 0]",71
language_233,"[1, 0]",71
language_234,"[1, 0]",71
language_235,"[1, 0]",71
language_236,"[0, 0]",71
language_237,"[1, 0]",71
language_238,"[1, 0]",71
language_239,"[1, 1]",71
language_240,"[1, 0]",71
language_241,"[0, 0]",71
language_244,"[1, 0]",71
language_245,"[1, 0]",71
language_246,"[1, 0]",71
language_247,"[1, 1]",71
language_248,"[1, 0]",71
language_249,"[1, 0]",71
language_250,"[1, 0]",71
language_251,"[0, 0]",71
language_252,"[1, 0]",71
language_253,"[0, 0]",71
language_254,"[1, 0]",71
language_255,"[1, 0]",71
language_256,"[1, 0]",71
