LANGUAGE,AGE,SET
language_1,"[0, 0]",384
language_4,"[0, 0]",384
language_6,"[1, 0]",384
language_7,"[1, 1]",384
language_8,"[1, 0]",384
language_9,"[1, 0]",384
language_10,"[1, 0]",384
language_11,"[1, 0]",384
language_12,"[1, 1]",384
language_13,"[1, 0]",384
language_14,"[1, 1]",384
language_15,"[1, 0]",384
language_16,"[1, 0]",384
language_19,"[0, 0]",384
language_20,"[1, 0]",384
language_21,"[1, 0]",384
language_23,"[1, 0]",384
language_25,"[0, 0]",384
language_26,"[1, 0]",384
language_28,"[0, 0]",384
language_30,"[1, 1]",384
language_31,"[1, 0]",384
language_33,"[0, 0]",384
language_35,"[0, 0]",384
language_37,"[1, 0]",384
language_39,"[0, 0]",384
language_40,"[0, 0]",384
language_41,"[1, 0]",384
language_42,"[1, 0]",384
language_43,"[1, 0]",384
language_44,"[1, 0]",384
language_45,"[0, 0]",384
language_46,"[1, 0]",384
language_47,"[0, 0]",384
language_48,"[0, 0]",384
language_49,"[1, 0]",384
language_50,"[1, 0]",384
language_51,"[1, 0]",384
language_52,"[1, 0]",384
language_53,"[0, 0]",384
language_54,"[1, 0]",384
language_57,"[0, 0]",384
language_58,"[0, 0]",384
language_60,"[1, 0]",384
language_62,"[1, 0]",384
language_63,"[1, 0]",384
language_64,"[1, 0]",384
language_65,"[1, 0]",384
language_67,"[1, 0]",384
language_69,"[1, 0]",384
language_71,"[1, 0]",384
language_72,"[0, 0]",384
language_74,"[1, 1]",384
language_75,"[1, 0]",384
language_76,"[1, 0]",384
language_78,"[1, 0]",384
language_79,"[0, 0]",384
language_81,"[1, 0]",384
language_82,"[0, 0]",384
language_83,"[1, 0]",384
language_84,"[1, 0]",384
language_85,"[0, 0]",384
language_86,"[1, 0]",384
language_88,"[0, 0]",384
language_90,"[1, 0]",384
language_91,"[1, 0]",384
language_92,"[0, 0]",384
language_93,"[1, 0]",384
language_94,"[0, 0]",384
language_96,"[0, 0]",384
language_97,"[1, 0]",384
language_98,"[0, 0]",384
language_99,"[1, 0]",384
language_100,"[1, 0]",384
language_102,"[1, 0]",384
language_103,"[0, 0]",384
language_104,"[0, 0]",384
language_105,"[1, 1]",384
language_106,"[1, 0]",384
language_109,"[0, 0]",384
language_110,"[1, 1]",384
language_111,"[1, 0]",384
language_112,"[1, 0]",384
language_113,"[0, 1]",384
language_114,"[1, 1]",384
language_115,"[1, 1]",384
language_116,"[0, 0]",384
language_117,"[0, 0]",384
language_118,"[1, 0]",384
language_119,"[1, 0]",384
language_120,"[1, 0]",384
language_122,"[1, 0]",384
language_123,"[0, 0]",384
language_124,"[1, 0]",384
language_125,"[1, 0]",384
language_126,"[1, 0]",384
language_127,"[1, 0]",384
language_128,"[1, 0]",384
language_129,"[1, 0]",384
language_130,"[0, 0]",384
language_133,"[0, 0]",384
language_134,"[1, 0]",384
language_135,"[1, 0]",384
language_136,"[0, 0]",384
language_137,"[0, 0]",384
language_138,"[1, 0]",384
language_139,"[1, 0]",384
language_140,"[1, 0]",384
language_141,"[0, 0]",384
language_142,"[0, 0]",384
language_143,"[1, 0]",384
language_145,"[1, 0]",384
language_146,"[1, 0]",384
language_147,"[1, 0]",384
language_148,"[1, 0]",384
language_151,"[1, 0]",384
language_152,"[1, 0]",384
language_153,"[1, 0]",384
language_154,"[0, 0]",384
language_155,"[0, 0]",384
language_156,"[1, 0]",384
language_157,"[1, 0]",384
language_158,"[1, 0]",384
language_159,"[0, 0]",384
language_160,"[1, 1]",384
language_162,"[1, 1]",384
language_163,"[1, 0]",384
language_164,"[1, 0]",384
language_165,"[0, 0]",384
language_167,"[1, 0]",384
language_168,"[1, 0]",384
language_169,"[1, 0]",384
language_170,"[1, 0]",384
language_171,"[1, 0]",384
language_172,"[0, 0]",384
language_173,"[1, 0]",384
language_174,"[1, 1]",384
language_175,"[1, 0]",384
language_176,"[1, 0]",384
language_177,"[1, 0]",384
language_178,"[1, 0]",384
language_180,"[1, 0]",384
language_181,"[1, 0]",384
language_182,"[0, 0]",384
language_183,"[1, 0]",384
language_184,"[1, 0]",384
language_185,"[1, 0]",384
language_186,"[1, 0]",384
language_187,"[1, 0]",384
language_188,"[0, 0]",384
language_189,"[1, 0]",384
language_190,"[1, 0]",384
language_191,"[1, 0]",384
language_192,"[0, 0]",384
language_193,"[1, 0]",384
language_194,"[1, 0]",384
language_195,"[1, 0]",384
language_196,"[1, 0]",384
language_198,"[0, 0]",384
language_199,"[1, 0]",384
language_200,"[0, 0]",384
language_201,"[1, 0]",384
language_204,"[1, 0]",384
language_205,"[1, 0]",384
language_206,"[1, 0]",384
language_207,"[1, 0]",384
language_208,"[1, 0]",384
language_209,"[1, 0]",384
language_210,"[1, 0]",384
language_211,"[0, 0]",384
language_212,"[1, 0]",384
language_213,"[1, 0]",384
language_215,"[1, 0]",384
language_216,"[1, 0]",384
language_218,"[1, 0]",384
language_219,"[1, 0]",384
language_220,"[1, 0]",384
language_221,"[0, 0]",384
language_222,"[1, 0]",384
language_223,"[1, 0]",384
language_224,"[0, 0]",384
language_225,"[1, 0]",384
language_226,"[1, 0]",384
language_227,"[1, 0]",384
language_228,"[1, 0]",384
language_229,"[1, 0]",384
language_230,"[0, 0]",384
language_231,"[1, 0]",384
language_232,"[1, 0]",384
language_233,"[0, 0]",384
language_236,"[0, 0]",384
language_237,"[1, 0]",384
language_238,"[1, 0]",384
language_239,"[1, 0]",384
language_240,"[0, 0]",384
language_241,"[1, 0]",384
language_242,"[0, 0]",384
language_244,"[0, 0]",384
language_245,"[1, 0]",384
language_246,"[0, 0]",384
language_248,"[1, 0]",384
language_250,"[1, 1]",384
language_253,"[0, 0]",384
language_254,"[1, 0]",384
language_255,"[1, 0]",384
language_259,"[1, 0]",384
language_260,"[1, 0]",384
language_261,"[1, 0]",384
language_262,"[1, 0]",384
language_263,"[0, 0]",384
language_265,"[1, 0]",384
language_267,"[0, 1]",384
language_268,"[1, 0]",384
language_269,"[1, 0]",384
language_270,"[1, 0]",384
language_271,"[1, 0]",384
language_272,"[1, 0]",384
language_273,"[1, 0]",384
language_274,"[0, 0]",384
language_275,"[1, 0]",384
language_277,"[0, 0]",384
language_278,"[1, 0]",384
language_279,"[1, 0]",384
language_280,"[0, 0]",384
language_282,"[1, 0]",384
language_284,"[0, 0]",384
language_285,"[1, 0]",384
language_286,"[1, 0]",384
language_287,"[1, 0]",384
language_288,"[1, 0]",384
language_289,"[1, 0]",384
language_290,"[1, 0]",384
language_291,"[1, 0]",384
language_292,"[1, 0]",384
language_293,"[1, 0]",384
language_294,"[0, 0]",384
language_295,"[1, 0]",384
language_296,"[1, 0]",384
language_297,"[1, 0]",384
language_299,"[1, 0]",384
language_300,"[1, 1]",384
language_301,"[0, 0]",384
language_302,"[1, 0]",384
language_303,"[1, 0]",384
language_304,"[0, 0]",384
language_305,"[1, 1]",384
language_307,"[0, 0]",384
language_308,"[0, 0]",384
language_309,"[1, 0]",384
language_310,"[1, 0]",384
language_311,"[1, 0]",384
language_312,"[0, 0]",384
language_314,"[0, 0]",384
language_315,"[1, 0]",384
language_316,"[1, 0]",384
language_317,"[1, 0]",384
language_319,"[1, 0]",384
language_321,"[1, 0]",384
language_322,"[1, 0]",384
language_323,"[1, 0]",384
language_325,"[0, 0]",384
language_326,"[1, 0]",384
language_327,"[1, 0]",384
language_328,"[0, 0]",384
language_329,"[1, 0]",384
