LANGUAGE,AGE,SET
language_2,"[0, 0]",42
language_3,"[1, 0]",42
language_4,"[1, 0]",42
language_5,"[0, 1]",42
language_6,"[0, 0]",42
language_7,"[1, 0]",42
language_8,"[1, 0]",42
language_9,"[1, 1]",42
language_10,"[1, 1]",42
language_11,"[1, 1]",42
language_12,"[0, 0]",42
language_14,"[0, 1]",42
language_15,"[1, 1]",42
language_16,"[0, 0]",42
language_17,"[1, 0]",42
language_18,"[1, 0]",42
language_19,"[0, 0]",42
language_20,"[1, 0]",42
language_21,"[1, 0]",42
language_22,"[1, 0]",42
language_23,"[0, 0]",42
language_24,"[1, 0]",42
language_26,"[1, 0]",42
language_27,"[1, 0]",42
language_28,"[0, 1]",42
language_29,"[0, 0]",42
language_30,"[1, 0]",42
language_31,"[1, 0]",42
language_32,"[0, 0]",42
language_33,"[1, 0]",42
language_34,"[0, 0]",42
language_35,"[0, 0]",42
language_36,"[1, 0]",42
language_37,"[1, 0]",42
language_38,"[0, 0]",42
language_39,"[1, 0]",42
language_40,"[1, 0]",42
language_41,"[1, 0]",42
language_42,"[1, 0]",42
language_44,"[1, 0]",42
language_45,"[0, 0]",42
language_48,"[0, 0]",42
language_49,"[0, 0]",42
language_50,"[0, 0]",42
language_51,"[0, 0]",42
language_54,"[1, 0]",42
language_55,"[1, 0]",42
language_56,"[1, 0]",42
language_58,"[1, 0]",42
language_59,"[1, 0]",42
language_61,"[1, 0]",42
language_62,"[1, 0]",42
language_63,"[0, 0]",42
language_64,"[1, 0]",42
language_65,"[1, 0]",42
language_66,"[1, 0]",42
language_67,"[1, 0]",42
language_68,"[1, 0]",42
language_69,"[1, 0]",42
language_70,"[1, 0]",42
language_71,"[1, 0]",42
language_73,"[0, 0]",42
language_74,"[1, 0]",42
language_75,"[0, 0]",42
language_76,"[0, 0]",42
language_77,"[1, 0]",42
language_78,"[0, 1]",42
language_79,"[1, 0]",42
language_80,"[1, 0]",42
language_81,"[1, 0]",42
language_83,"[1, 0]",42
language_84,"[0, 0]",42
language_85,"[0, 0]",42
language_86,"[1, 0]",42
language_87,"[1, 0]",42
language_88,"[0, 0]",42
language_89,"[1, 0]",42
language_90,"[0, 0]",42
language_91,"[0, 0]",42
language_93,"[1, 1]",42
language_94,"[1, 0]",42
language_95,"[1, 0]",42
language_96,"[1, 0]",42
language_97,"[1, 0]",42
language_98,"[0, 0]",42
language_99,"[0, 0]",42
language_100,"[1, 0]",42
language_102,"[0, 0]",42
language_103,"[1, 0]",42
language_104,"[1, 0]",42
language_105,"[1, 0]",42
language_107,"[1, 1]",42
language_108,"[1, 1]",42
language_109,"[1, 0]",42
language_110,"[1, 0]",42
language_111,"[1, 0]",42
language_112,"[0, 0]",42
language_114,"[0, 0]",42
language_115,"[1, 0]",42
language_116,"[1, 0]",42
language_117,"[0, 0]",42
language_118,"[1, 0]",42
language_119,"[1, 0]",42
language_120,"[0, 0]",42
language_121,"[1, 0]",42
language_123,"[0, 1]",42
language_124,"[1, 0]",42
language_125,"[1, 0]",42
language_127,"[1, 0]",42
language_128,"[1, 0]",42
language_129,"[0, 0]",42
language_130,"[1, 0]",42
language_132,"[1, 0]",42
language_133,"[1, 0]",42
language_134,"[1, 0]",42
language_135,"[1, 0]",42
language_138,"[1, 0]",42
language_139,"[1, 1]",42
language_141,"[1, 1]",42
language_143,"[1, 1]",42
language_144,"[1, 1]",42
language_145,"[1, 0]",42
language_146,"[1, 0]",42
language_147,"[0, 0]",42
language_148,"[1, 1]",42
language_149,"[1, 0]",42
