LANGUAGE,AGE,SET
language_4,"[0, 0]",883
language_6,"[0, 0]",883
language_7,"[1, 0]",883
language_8,"[0, 0]",883
language_10,"[0, 0]",883
language_11,"[1, 0]",883
language_12,"[0, 0]",883
language_13,"[1, 0]",883
language_14,"[1, 0]",883
language_15,"[0, 0]",883
language_16,"[0, 1]",883
language_17,"[0, 0]",883
language_18,"[0, 0]",883
language_19,"[0, 0]",883
language_21,"[1, 0]",883
language_22,"[1, 1]",883
language_23,"[0, 0]",883
language_24,"[1, 0]",883
language_25,"[0, 0]",883
language_26,"[1, 0]",883
language_28,"[1, 0]",883
language_29,"[0, 0]",883
language_31,"[0, 0]",883
language_32,"[0, 0]",883
language_34,"[1, 0]",883
language_35,"[0, 1]",883
language_36,"[1, 0]",883
language_37,"[1, 0]",883
language_38,"[0, 0]",883
language_39,"[1, 0]",883
language_40,"[0, 0]",883
language_41,"[0, 0]",883
language_42,"[0, 0]",883
language_43,"[1, 0]",883
language_44,"[1, 0]",883
language_46,"[1, 0]",883
language_47,"[0, 0]",883
language_48,"[0, 0]",883
language_49,"[1, 0]",883
language_50,"[0, 0]",883
language_53,"[1, 0]",883
language_54,"[1, 0]",883
language_56,"[1, 0]",883
language_57,"[0, 1]",883
language_59,"[1, 1]",883
language_61,"[0, 0]",883
language_62,"[0, 0]",883
language_63,"[1, 0]",883
language_64,"[0, 0]",883
language_65,"[1, 0]",883
language_66,"[0, 0]",883
language_69,"[1, 0]",883
language_70,"[1, 0]",883
language_71,"[1, 0]",883
language_72,"[1, 0]",883
language_74,"[1, 0]",883
language_75,"[1, 0]",883
language_76,"[1, 0]",883
language_77,"[1, 0]",883
language_78,"[1, 0]",883
language_79,"[1, 0]",883
language_82,"[0, 0]",883
language_83,"[1, 0]",883
language_84,"[1, 0]",883
language_85,"[1, 1]",883
language_86,"[1, 0]",883
language_87,"[1, 0]",883
language_88,"[1, 1]",883
language_89,"[0, 0]",883
language_90,"[1, 0]",883
language_92,"[1, 0]",883
language_93,"[1, 0]",883
language_94,"[0, 0]",883
language_96,"[1, 0]",883
language_97,"[1, 0]",883
language_98,"[0, 1]",883
language_99,"[1, 0]",883
language_100,"[0, 0]",883
