LANGUAGE,AGE,SET
language_1,"[1, 0]",662
language_2,"[0, 0]",662
language_3,"[1, 0]",662
language_4,"[0, 0]",662
language_5,"[1, 1]",662
language_6,"[1, 0]",662
language_7,"[1, 0]",662
language_8,"[0, 0]",662
language_12,"[1, 0]",662
language_15,"[1, 0]",662
language_16,"[1, 0]",662
language_18,"[1, 0]",662
language_20,"[0, 0]",662
language_21,"[0, 0]",662
language_22,"[0, 0]",662
language_23,"[1, 0]",662
language_24,"[0, 1]",662
language_25,"[1, 0]",662
language_26,"[0, 0]",662
language_27,"[0, 1]",662
language_29,"[1, 0]",662
language_31,"[0, 0]",662
language_32,"[1, 0]",662
language_33,"[0, 1]",662
language_34,"[0, 0]",662
language_36,"[1, 0]",662
language_37,"[0, 0]",662
language_38,"[0, 1]",662
language_39,"[1, 0]",662
language_40,"[1, 0]",662
language_41,"[1, 0]",662
language_42,"[0, 0]",662
language_44,"[1, 0]",662
language_45,"[0, 0]",662
language_46,"[1, 0]",662
language_48,"[0, 0]",662
language_49,"[1, 0]",662
language_50,"[0, 0]",662
language_51,"[1, 0]",662
language_53,"[0, 0]",662
language_55,"[0, 0]",662
language_56,"[1, 0]",662
language_57,"[1, 0]",662
language_58,"[1, 0]",662
language_59,"[1, 0]",662
language_60,"[1, 0]",662
language_62,"[1, 1]",662
language_66,"[1, 0]",662
language_67,"[1, 0]",662
language_68,"[1, 0]",662
language_69,"[1, 0]",662
language_70,"[1, 0]",662
language_71,"[1, 0]",662
language_74,"[1, 0]",662
language_76,"[1, 0]",662
language_77,"[1, 0]",662
language_78,"[1, 0]",662
language_79,"[1, 0]",662
language_80,"[0, 0]",662
language_81,"[0, 0]",662
language_82,"[1, 0]",662
language_83,"[0, 0]",662
language_84,"[0, 1]",662
language_85,"[1, 0]",662
language_86,"[0, 0]",662
language_87,"[0, 1]",662
language_88,"[1, 0]",662
language_90,"[1, 0]",662
language_91,"[1, 0]",662
language_92,"[0, 0]",662
language_93,"[0, 0]",662
language_94,"[1, 0]",662
language_95,"[1, 0]",662
language_97,"[1, 0]",662
language_98,"[1, 0]",662
language_99,"[0, 0]",662
language_100,"[1, 0]",662
language_101,"[0, 0]",662
language_102,"[1, 0]",662
language_103,"[0, 0]",662
language_104,"[1, 0]",662
language_105,"[0, 0]",662
language_107,"[1, 0]",662
language_108,"[1, 1]",662
language_109,"[0, 0]",662
language_110,"[1, 0]",662
language_111,"[0, 0]",662
language_112,"[1, 0]",662
language_113,"[1, 0]",662
language_114,"[1, 0]",662
language_116,"[1, 0]",662
language_117,"[0, 1]",662
language_118,"[0, 0]",662
language_119,"[0, 0]",662
language_120,"[1, 0]",662
language_121,"[1, 0]",662
language_122,"[1, 0]",662
language_126,"[0, 1]",662
language_127,"[1, 0]",662
language_128,"[0, 0]",662
language_129,"[1, 1]",662
language_132,"[1, 0]",662
language_133,"[1, 0]",662
language_134,"[0, 1]",662
language_135,"[1, 0]",662
language_137,"[1, 0]",662
language_139,"[0, 0]",662
language_140,"[1, 0]",662
language_141,"[1, 0]",662
language_144,"[1, 0]",662
language_145,"[1, 0]",662
language_146,"[1, 0]",662
language_147,"[0, 0]",662
language_148,"[1, 0]",662
language_149,"[0, 0]",662
language_150,"[1, 0]",662
language_151,"[1, 0]",662
language_152,"[1, 1]",662
language_153,"[1, 0]",662
language_154,"[1, 0]",662
language_155,"[1, 0]",662
language_156,"[0, 0]",662
language_159,"[0, 1]",662
language_161,"[0, 0]",662
language_164,"[0, 0]",662
language_165,"[1, 0]",662
