LANGUAGE,AGE,SET
language_1,"[0, 0]",718
language_2,"[1, 0]",718
language_3,"[1, 0]",718
language_5,"[0, 1]",718
language_6,"[0, 0]",718
language_7,"[1, 0]",718
language_8,"[1, 0]",718
language_9,"[0, 0]",718
language_10,"[0, 0]",718
language_11,"[1, 0]",718
language_12,"[0, 0]",718
language_13,"[1, 0]",718
language_14,"[1, 1]",718
language_17,"[1, 0]",718
language_18,"[1, 0]",718
language_19,"[1, 0]",718
language_20,"[1, 0]",718
language_21,"[1, 0]",718
language_22,"[1, 0]",718
language_23,"[1, 0]",718
language_24,"[1, 1]",718
language_25,"[0, 0]",718
language_27,"[1, 0]",718
language_28,"[1, 0]",718
language_29,"[0, 0]",718
language_30,"[1, 0]",718
language_31,"[0, 0]",718
language_32,"[1, 0]",718
language_33,"[0, 0]",718
language_34,"[1, 1]",718
language_35,"[1, 0]",718
language_36,"[0, 0]",718
language_37,"[1, 0]",718
language_38,"[0, 0]",718
language_40,"[1, 0]",718
language_41,"[1, 0]",718
language_42,"[0, 0]",718
language_43,"[1, 0]",718
language_44,"[0, 0]",718
language_46,"[1, 0]",718
language_47,"[1, 0]",718
language_48,"[1, 0]",718
language_49,"[1, 0]",718
language_50,"[1, 0]",718
language_51,"[1, 0]",718
language_53,"[1, 0]",718
language_54,"[1, 0]",718
language_55,"[1, 0]",718
language_57,"[1, 0]",718
language_60,"[1, 0]",718
language_61,"[1, 0]",718
language_62,"[0, 0]",718
language_63,"[0, 0]",718
language_64,"[0, 0]",718
language_65,"[1, 0]",718
language_66,"[1, 0]",718
language_67,"[1, 0]",718
language_68,"[0, 0]",718
language_70,"[1, 1]",718
language_72,"[1, 0]",718
language_73,"[1, 0]",718
language_74,"[1, 0]",718
language_75,"[1, 0]",718
language_76,"[1, 0]",718
language_77,"[0, 0]",718
language_78,"[1, 0]",718
language_79,"[1, 0]",718
language_81,"[1, 0]",718
language_82,"[0, 0]",718
language_83,"[1, 1]",718
language_84,"[1, 1]",718
language_85,"[0, 0]",718
language_86,"[1, 0]",718
language_87,"[1, 0]",718
language_88,"[1, 0]",718
language_90,"[1, 0]",718
language_91,"[1, 0]",718
language_93,"[0, 0]",718
language_95,"[0, 0]",718
language_96,"[1, 0]",718
language_98,"[0, 0]",718
language_99,"[1, 0]",718
language_100,"[1, 0]",718
language_103,"[1, 1]",718
language_104,"[1, 0]",718
language_105,"[1, 0]",718
language_106,"[1, 0]",718
language_107,"[1, 0]",718
language_108,"[1, 0]",718
language_109,"[0, 0]",718
language_111,"[1, 0]",718
language_112,"[0, 0]",718
language_113,"[1, 0]",718
language_114,"[1, 0]",718
language_115,"[1, 0]",718
language_116,"[1, 0]",718
language_117,"[0, 0]",718
language_118,"[1, 0]",718
language_120,"[0, 0]",718
language_121,"[1, 0]",718
language_122,"[1, 1]",718
language_123,"[1, 0]",718
language_126,"[1, 0]",718
language_127,"[1, 0]",718
language_128,"[1, 0]",718
language_129,"[0, 0]",718
language_130,"[1, 0]",718
language_131,"[1, 0]",718
language_132,"[0, 0]",718
language_134,"[0, 0]",718
language_135,"[1, 0]",718
language_139,"[1, 0]",718
language_141,"[1, 0]",718
language_142,"[1, 0]",718
language_143,"[0, 0]",718
language_145,"[0, 0]",718
language_147,"[1, 0]",718
language_148,"[1, 0]",718
language_149,"[0, 0]",718
language_150,"[1, 0]",718
language_151,"[1, 0]",718
language_152,"[1, 0]",718
language_153,"[0, 0]",718
language_154,"[1, 1]",718
language_155,"[1, 0]",718
language_156,"[1, 0]",718
language_159,"[1, 1]",718
language_162,"[1, 0]",718
language_163,"[1, 0]",718
language_164,"[1, 0]",718
language_165,"[0, 0]",718
language_168,"[1, 0]",718
language_169,"[0, 0]",718
language_170,"[0, 1]",718
language_171,"[1, 0]",718
language_172,"[1, 0]",718
language_174,"[1, 0]",718
language_175,"[0, 0]",718
language_177,"[1, 1]",718
language_178,"[1, 0]",718
language_179,"[0, 0]",718
language_180,"[1, 0]",718
language_181,"[0, 0]",718
language_183,"[1, 0]",718
language_184,"[0, 0]",718
language_185,"[1, 0]",718
language_186,"[1, 0]",718
language_187,"[1, 0]",718
language_188,"[0, 0]",718
language_189,"[1, 0]",718
language_190,"[1, 0]",718
language_191,"[1, 0]",718
language_192,"[0, 0]",718
language_193,"[1, 0]",718
language_194,"[0, 0]",718
language_195,"[1, 0]",718
language_197,"[1, 0]",718
language_198,"[1, 0]",718
language_199,"[1, 0]",718
language_200,"[0, 0]",718
language_201,"[1, 1]",718
language_202,"[0, 0]",718
language_203,"[0, 0]",718
language_204,"[1, 0]",718
language_206,"[1, 0]",718
language_207,"[1, 0]",718
language_208,"[0, 0]",718
language_209,"[1, 0]",718
language_210,"[1, 0]",718
language_211,"[0, 0]",718
language_213,"[1, 0]",718
language_214,"[1, 0]",718
language_215,"[1, 0]",718
language_216,"[0, 0]",718
language_217,"[1, 0]",718
language_218,"[0, 0]",718
language_220,"[1, 0]",718
language_221,"[0, 0]",718
language_222,"[1, 0]",718
language_224,"[0, 0]",718
language_225,"[0, 0]",718
language_226,"[0, 1]",718
language_227,"[1, 0]",718
language_228,"[1, 0]",718
language_229,"[1, 1]",718
language_230,"[1, 0]",718
language_231,"[1, 0]",718
language_232,"[1, 0]",718
language_233,"[0, 0]",718
language_235,"[1, 0]",718
language_236,"[1, 0]",718
language_237,"[1, 1]",718
language_238,"[1, 0]",718
language_239,"[1, 0]",718
language_240,"[1, 0]",718
language_241,"[1, 0]",718
language_243,"[1, 0]",718
language_247,"[0, 0]",718
language_250,"[1, 0]",718
language_251,"[1, 0]",718
language_252,"[1, 0]",718
language_253,"[0, 0]",718
language_254,"[1, 0]",718
language_255,"[1, 0]",718
language_256,"[0, 0]",718
language_258,"[0, 0]",718
language_259,"[1, 0]",718
language_260,"[0, 0]",718
language_261,"[1, 1]",718
language_262,"[1, 0]",718
language_263,"[0, 1]",718
language_264,"[1, 0]",718
language_265,"[1, 0]",718
language_266,"[1, 0]",718
language_267,"[1, 0]",718
language_268,"[1, 0]",718
language_269,"[1, 1]",718
language_270,"[1, 0]",718
language_271,"[1, 0]",718
language_272,"[0, 0]",718
language_274,"[0, 0]",718
language_275,"[1, 0]",718
language_276,"[0, 1]",718
language_277,"[0, 0]",718
language_279,"[1, 0]",718
language_280,"[1, 0]",718
language_281,"[1, 0]",718
language_282,"[0, 0]",718
language_283,"[1, 0]",718
language_284,"[1, 0]",718
language_285,"[0, 1]",718
language_286,"[0, 0]",718
language_287,"[0, 0]",718
language_288,"[1, 0]",718
language_289,"[0, 0]",718
language_291,"[1, 1]",718
language_292,"[1, 0]",718
language_294,"[1, 0]",718
language_295,"[0, 1]",718
language_296,"[1, 0]",718
language_297,"[0, 0]",718
language_298,"[0, 0]",718
language_299,"[1, 0]",718
language_300,"[1, 0]",718
language_301,"[0, 0]",718
language_302,"[1, 0]",718
language_303,"[0, 0]",718
language_304,"[1, 0]",718
language_305,"[1, 1]",718
language_306,"[1, 0]",718
language_307,"[1, 0]",718
language_308,"[0, 0]",718
language_309,"[1, 0]",718
language_310,"[1, 0]",718
language_311,"[1, 0]",718
language_312,"[1, 0]",718
language_313,"[1, 1]",718
language_314,"[1, 1]",718
language_315,"[0, 0]",718
language_317,"[1, 1]",718
language_318,"[1, 0]",718
language_319,"[1, 0]",718
language_320,"[1, 0]",718
language_321,"[0, 0]",718
language_322,"[0, 0]",718
language_323,"[0, 0]",718
language_324,"[1, 1]",718
language_325,"[0, 0]",718
language_326,"[1, 0]",718
language_327,"[0, 0]",718
language_328,"[1, 1]",718
language_329,"[0, 0]",718
language_331,"[1, 0]",718
language_332,"[1, 0]",718
language_333,"[1, 1]",718
language_335,"[0, 0]",718
language_336,"[1, 0]",718
language_337,"[1, 0]",718
language_338,"[0, 0]",718
language_339,"[1, 0]",718
language_340,"[1, 0]",718
language_342,"[0, 1]",718
