LANGUAGE,AGE,SET
language_1,"[1, 1]",530
language_2,"[1, 0]",530
language_4,"[0, 0]",530
language_5,"[1, 0]",530
language_6,"[1, 0]",530
language_7,"[1, 0]",530
language_8,"[0, 0]",530
language_9,"[1, 0]",530
language_10,"[1, 1]",530
language_12,"[0, 0]",530
language_13,"[0, 0]",530
language_14,"[0, 0]",530
language_16,"[0, 0]",530
language_17,"[1, 0]",530
language_18,"[1, 0]",530
language_19,"[1, 0]",530
language_21,"[1, 0]",530
language_22,"[1, 1]",530
language_24,"[1, 0]",530
language_26,"[1, 0]",530
language_27,"[1, 1]",530
language_28,"[1, 0]",530
language_29,"[1, 0]",530
language_30,"[1, 0]",530
language_31,"[1, 0]",530
language_32,"[1, 0]",530
language_33,"[1, 0]",530
language_34,"[1, 0]",530
language_35,"[0, 0]",530
language_36,"[1, 0]",530
language_37,"[0, 0]",530
language_38,"[1, 0]",530
language_39,"[0, 0]",530
language_40,"[1, 0]",530
language_42,"[1, 0]",530
language_44,"[0, 0]",530
language_46,"[1, 0]",530
language_47,"[1, 0]",530
language_48,"[0, 0]",530
language_49,"[0, 0]",530
language_50,"[1, 0]",530
language_51,"[0, 0]",530
language_52,"[1, 0]",530
language_53,"[1, 0]",530
language_54,"[1, 0]",530
language_56,"[0, 0]",530
language_57,"[0, 0]",530
language_60,"[1, 0]",530
language_62,"[0, 0]",530
language_63,"[0, 0]",530
language_64,"[1, 0]",530
language_65,"[0, 0]",530
language_66,"[0, 0]",530
language_67,"[1, 1]",530
language_69,"[1, 0]",530
language_70,"[0, 0]",530
language_71,"[0, 0]",530
language_72,"[0, 0]",530
language_73,"[1, 0]",530
language_75,"[1, 0]",530
language_76,"[1, 0]",530
language_77,"[1, 0]",530
language_78,"[1, 0]",530
language_79,"[1, 0]",530
language_80,"[1, 0]",530
language_82,"[1, 0]",530
language_83,"[0, 0]",530
language_85,"[0, 0]",530
language_86,"[1, 0]",530
language_88,"[1, 0]",530
language_89,"[0, 0]",530
language_90,"[1, 0]",530
language_91,"[0, 0]",530
language_93,"[1, 0]",530
language_94,"[1, 0]",530
language_95,"[1, 0]",530
language_96,"[0, 0]",530
language_100,"[1, 0]",530
language_101,"[1, 1]",530
language_102,"[0, 1]",530
language_103,"[0, 0]",530
language_104,"[1, 0]",530
language_105,"[0, 1]",530
language_106,"[1, 0]",530
language_107,"[1, 0]",530
language_108,"[1, 0]",530
language_109,"[0, 0]",530
language_110,"[0, 0]",530
language_111,"[0, 1]",530
language_112,"[1, 1]",530
language_113,"[1, 1]",530
language_114,"[0, 0]",530
language_115,"[1, 0]",530
language_116,"[1, 0]",530
language_117,"[0, 0]",530
language_118,"[1, 0]",530
language_120,"[1, 1]",530
language_121,"[1, 0]",530
language_122,"[1, 0]",530
language_123,"[0, 0]",530
language_124,"[0, 0]",530
language_125,"[1, 0]",530
language_126,"[1, 0]",530
language_128,"[1, 1]",530
language_129,"[0, 0]",530
language_130,"[1, 0]",530
language_131,"[1, 0]",530
language_132,"[1, 0]",530
language_133,"[1, 0]",530
language_134,"[0, 0]",530
language_135,"[0, 0]",530
language_136,"[1, 1]",530
language_138,"[1, 0]",530
language_139,"[1, 0]",530
language_140,"[0, 0]",530
language_142,"[0, 0]",530
language_143,"[0, 0]",530
language_144,"[1, 0]",530
language_145,"[1, 0]",530
language_146,"[0, 0]",530
language_147,"[0, 0]",530
language_148,"[1, 0]",530
language_149,"[1, 0]",530
language_150,"[1, 0]",530
language_151,"[0, 0]",530
language_152,"[1, 0]",530
language_153,"[1, 0]",530
language_154,"[1, 0]",530
language_155,"[1, 0]",530
language_156,"[1, 0]",530
language_158,"[0, 0]",530
language_159,"[0, 0]",530
language_161,"[0, 0]",530
language_162,"[1, 0]",530
language_163,"[1, 0]",530
language_164,"[0, 0]",530
language_165,"[1, 0]",530
language_166,"[1, 0]",530
language_169,"[1, 0]",530
language_170,"[1, 0]",530
language_171,"[1, 0]",530
language_172,"[0, 0]",530
language_173,"[0, 0]",530
language_174,"[1, 1]",530
language_176,"[1, 0]",530
language_177,"[0, 0]",530
language_178,"[0, 0]",530
language_180,"[0, 0]",530
language_181,"[1, 0]",530
language_183,"[0, 1]",530
language_185,"[0, 0]",530
language_186,"[1, 0]",530
language_188,"[1, 0]",530
language_190,"[0, 0]",530
language_191,"[0, 0]",530
language_192,"[0, 0]",530
language_193,"[0, 0]",530
language_194,"[0, 0]",530
language_195,"[1, 0]",530
language_196,"[0, 0]",530
language_197,"[0, 0]",530
language_198,"[1, 0]",530
language_199,"[1, 0]",530
language_200,"[0, 0]",530
language_201,"[0, 0]",530
language_202,"[0, 0]",530
language_203,"[1, 0]",530
language_204,"[0, 1]",530
language_206,"[1, 1]",530
language_207,"[0, 0]",530
language_208,"[0, 0]",530
language_209,"[0, 0]",530
language_210,"[0, 0]",530
language_211,"[0, 0]",530
language_214,"[1, 0]",530
language_215,"[1, 0]",530
language_216,"[1, 0]",530
language_217,"[1, 0]",530
language_218,"[1, 0]",530
language_219,"[1, 0]",530
language_220,"[1, 0]",530
language_222,"[0, 0]",530
language_223,"[1, 0]",530
