LANGUAGE,AGE,SET
language_1,"[1, 0]",587
language_2,"[1, 0]",587
language_3,"[0, 0]",587
language_5,"[1, 0]",587
language_6,"[1, 0]",587
language_7,"[1, 1]",587
language_9,"[1, 1]",587
language_10,"[1, 0]",587
language_11,"[1, 1]",587
language_12,"[1, 0]",587
language_14,"[0, 0]",587
language_15,"[1, 0]",587
language_16,"[1, 0]",587
language_18,"[1, 0]",587
language_19,"[1, 0]",587
language_21,"[0, 0]",587
language_22,"[1, 0]",587
language_24,"[1, 0]",587
language_25,"[0, 0]",587
language_26,"[1, 0]",587
language_27,"[1, 0]",587
language_29,"[0, 1]",587
language_30,"[1, 0]",587
language_31,"[1, 0]",587
language_32,"[1, 0]",587
language_33,"[0, 0]",587
language_35,"[1, 0]",587
language_36,"[1, 0]",587
language_38,"[1, 0]",587
language_39,"[1, 0]",587
language_40,"[0, 0]",587
language_41,"[1, 0]",587
language_42,"[0, 0]",587
language_43,"[1, 0]",587
language_45,"[0, 0]",587
language_46,"[0, 0]",587
language_47,"[0, 1]",587
language_48,"[1, 0]",587
language_49,"[1, 0]",587
language_51,"[0, 1]",587
language_52,"[0, 0]",587
language_53,"[0, 0]",587
language_55,"[1, 0]",587
language_56,"[0, 0]",587
language_57,"[1, 1]",587
language_58,"[0, 0]",587
language_59,"[1, 0]",587
language_60,"[1, 0]",587
language_61,"[1, 0]",587
language_62,"[0, 0]",587
language_64,"[1, 0]",587
language_65,"[0, 0]",587
language_66,"[1, 1]",587
language_67,"[1, 0]",587
language_68,"[1, 0]",587
language_69,"[1, 0]",587
language_70,"[1, 0]",587
language_71,"[0, 0]",587
language_72,"[1, 0]",587
language_73,"[1, 0]",587
language_74,"[0, 0]",587
language_75,"[1, 0]",587
language_76,"[1, 0]",587
language_77,"[1, 0]",587
language_78,"[1, 0]",587
language_79,"[0, 0]",587
language_80,"[0, 0]",587
language_81,"[0, 0]",587
language_82,"[1, 0]",587
language_83,"[0, 0]",587
language_84,"[0, 0]",587
language_86,"[1, 0]",587
language_87,"[1, 0]",587
language_88,"[0, 0]",587
language_90,"[0, 0]",587
language_91,"[1, 0]",587
language_92,"[1, 0]",587
language_94,"[1, 0]",587
language_95,"[1, 0]",587
language_96,"[1, 0]",587
language_99,"[1, 0]",587
language_101,"[1, 0]",587
language_102,"[0, 0]",587
language_103,"[1, 0]",587
language_105,"[1, 0]",587
language_106,"[0, 0]",587
language_107,"[1, 0]",587
language_108,"[1, 0]",587
language_109,"[1, 0]",587
language_110,"[0, 1]",587
language_111,"[1, 0]",587
language_112,"[0, 1]",587
language_113,"[1, 0]",587
language_114,"[1, 0]",587
language_115,"[1, 0]",587
language_116,"[0, 0]",587
language_118,"[1, 0]",587
language_120,"[1, 0]",587
language_121,"[0, 0]",587
language_122,"[1, 0]",587
language_123,"[1, 0]",587
language_125,"[0, 0]",587
language_126,"[1, 1]",587
language_127,"[0, 0]",587
language_128,"[1, 1]",587
language_129,"[0, 0]",587
language_130,"[1, 0]",587
language_131,"[1, 1]",587
language_132,"[1, 0]",587
language_133,"[1, 0]",587
language_134,"[1, 0]",587
language_135,"[1, 0]",587
language_137,"[1, 0]",587
language_138,"[1, 0]",587
language_139,"[1, 0]",587
language_140,"[1, 0]",587
language_141,"[0, 0]",587
language_142,"[0, 1]",587
language_143,"[1, 0]",587
language_144,"[1, 0]",587
language_145,"[1, 1]",587
language_146,"[0, 1]",587
language_148,"[0, 0]",587
language_149,"[1, 0]",587
language_150,"[0, 0]",587
language_151,"[1, 0]",587
language_153,"[1, 0]",587
language_154,"[0, 0]",587
language_155,"[1, 0]",587
language_156,"[1, 0]",587
language_158,"[0, 0]",587
language_159,"[1, 0]",587
language_161,"[1, 0]",587
language_162,"[0, 0]",587
language_164,"[1, 0]",587
language_166,"[1, 0]",587
language_167,"[1, 0]",587
language_169,"[0, 1]",587
language_170,"[1, 0]",587
language_172,"[1, 0]",587
language_173,"[1, 1]",587
language_175,"[0, 0]",587
language_176,"[1, 0]",587
language_177,"[1, 0]",587
language_178,"[0, 1]",587
language_179,"[1, 0]",587
language_180,"[0, 0]",587
language_181,"[1, 0]",587
language_182,"[1, 0]",587
language_184,"[0, 1]",587
language_185,"[1, 0]",587
language_186,"[1, 0]",587
language_188,"[0, 0]",587
language_189,"[0, 1]",587
language_192,"[1, 1]",587
language_193,"[0, 0]",587
language_194,"[0, 1]",587
language_195,"[1, 0]",587
language_196,"[1, 0]",587
language_197,"[1, 0]",587
language_198,"[0, 0]",587
language_199,"[1, 0]",587
language_201,"[1, 0]",587
language_202,"[0, 0]",587
language_204,"[1, 0]",587
language_205,"[0, 0]",587
language_206,"[1, 0]",587
language_207,"[1, 0]",587
language_208,"[1, 0]",587
language_209,"[0, 0]",587
language_211,"[0, 0]",587
language_212,"[1, 0]",587
language_213,"[1, 0]",587
language_214,"[1, 0]",587
language_215,"[0, 0]",587
language_216,"[1, 0]",587
language_217,"[0, 0]",587
language_218,"[1, 0]",587
language_220,"[0, 0]",587
language_221,"[1, 0]",587
language_223,"[0, 0]",587
language_224,"[1, 0]",587
language_225,"[0, 0]",587
language_226,"[1, 0]",587
language_228,"[1, 0]",587
language_229,"[1, 0]",587
language_230,"[0, 0]",587
language_234,"[0, 1]",587
language_235,"[1, 1]",587
language_236,"[0, 0]",587
language_237,"[1, 0]",587
language_239,"[1, 0]",587
language_241,"[0, 0]",587
language_244,"[0, 0]",587
language_245,"[1, 0]",587
language_247,"[1, 0]",587
language_248,"[1, 0]",587
language_249,"[1, 0]",587
language_250,"[0, 0]",587
language_253,"[1, 0]",587
language_254,"[1, 0]",587
language_255,"[1, 0]",587
language_257,"[0, 0]",587
language_258,"[0, 0]",587
language_259,"[1, 0]",587
language_260,"[1, 0]",587
language_261,"[1, 0]",587
language_262,"[0, 1]",587
language_264,"[1, 0]",587
language_266,"[0, 0]",587
language_267,"[0, 0]",587
language_268,"[0, 0]",587
language_270,"[0, 0]",587
language_272,"[1, 0]",587
language_273,"[0, 0]",587
language_274,"[0, 0]",587
language_275,"[1, 0]",587
language_277,"[1, 0]",587
language_278,"[1, 0]",587
language_279,"[1, 1]",587
language_280,"[1, 0]",587
language_281,"[1, 0]",587
language_282,"[0, 0]",587
language_283,"[0, 0]",587
language_284,"[0, 1]",587
language_285,"[0, 0]",587
language_287,"[0, 0]",587
language_288,"[1, 0]",587
language_289,"[1, 0]",587
language_290,"[0, 1]",587
language_292,"[1, 0]",587
language_293,"[1, 0]",587
language_297,"[1, 0]",587
language_298,"[0, 0]",587
language_300,"[1, 1]",587
language_301,"[1, 0]",587
language_302,"[1, 0]",587
language_303,"[0, 1]",587
language_304,"[1, 0]",587
language_305,"[1, 0]",587
language_306,"[1, 0]",587
language_307,"[1, 0]",587
language_308,"[0, 0]",587
language_309,"[1, 0]",587
language_310,"[0, 0]",587
language_311,"[0, 1]",587
language_312,"[1, 0]",587
language_313,"[0, 0]",587
language_314,"[1, 0]",587
