LANGUAGE,AGE,SET
language_1,"[1, 0]",406
language_2,"[0, 0]",406
language_3,"[1, 0]",406
language_4,"[1, 0]",406
language_5,"[1, 0]",406
language_6,"[0, 1]",406
language_7,"[1, 0]",406
language_8,"[1, 0]",406
language_9,"[1, 0]",406
language_11,"[1, 0]",406
language_14,"[0, 0]",406
language_16,"[1, 0]",406
language_17,"[1, 0]",406
language_18,"[1, 0]",406
language_19,"[0, 0]",406
language_21,"[1, 0]",406
language_22,"[1, 0]",406
language_23,"[1, 0]",406
language_24,"[1, 0]",406
language_25,"[1, 0]",406
language_26,"[1, 0]",406
language_27,"[0, 0]",406
language_29,"[1, 0]",406
language_30,"[1, 0]",406
language_31,"[1, 0]",406
language_32,"[0, 0]",406
language_33,"[0, 1]",406
language_34,"[1, 0]",406
language_35,"[0, 0]",406
language_39,"[0, 0]",406
language_40,"[1, 0]",406
language_41,"[1, 0]",406
language_45,"[0, 0]",406
language_46,"[1, 0]",406
language_47,"[0, 0]",406
language_48,"[1, 0]",406
language_49,"[0, 0]",406
language_50,"[1, 1]",406
language_53,"[1, 0]",406
language_55,"[0, 0]",406
language_56,"[0, 0]",406
language_57,"[0, 0]",406
language_58,"[1, 0]",406
language_59,"[0, 1]",406
language_60,"[1, 0]",406
language_61,"[0, 0]",406
language_62,"[1, 0]",406
language_63,"[1, 0]",406
language_64,"[0, 0]",406
language_65,"[1, 0]",406
language_66,"[1, 0]",406
language_68,"[0, 0]",406
language_69,"[1, 1]",406
language_70,"[1, 0]",406
language_72,"[1, 0]",406
language_73,"[1, 0]",406
language_74,"[1, 1]",406
language_75,"[1, 0]",406
language_77,"[1, 0]",406
language_79,"[0, 1]",406
language_80,"[1, 0]",406
language_81,"[1, 0]",406
language_82,"[0, 0]",406
language_83,"[1, 0]",406
language_84,"[1, 0]",406
language_85,"[1, 0]",406
language_86,"[0, 0]",406
language_87,"[1, 0]",406
language_89,"[1, 0]",406
language_90,"[0, 0]",406
language_91,"[1, 0]",406
language_92,"[1, 0]",406
language_93,"[1, 1]",406
language_94,"[1, 0]",406
language_95,"[1, 0]",406
language_96,"[1, 0]",406
language_97,"[1, 0]",406
language_98,"[1, 0]",406
language_99,"[1, 0]",406
language_100,"[0, 0]",406
language_101,"[1, 0]",406
language_102,"[1, 0]",406
language_103,"[0, 0]",406
language_106,"[1, 0]",406
language_109,"[1, 1]",406
language_111,"[1, 0]",406
language_113,"[0, 0]",406
language_115,"[0, 0]",406
language_116,"[1, 0]",406
language_117,"[1, 0]",406
language_118,"[1, 0]",406
language_119,"[1, 0]",406
language_120,"[1, 0]",406
language_121,"[0, 0]",406
language_123,"[0, 0]",406
language_124,"[1, 1]",406
language_126,"[1, 1]",406
language_127,"[1, 0]",406
language_128,"[1, 0]",406
language_129,"[0, 1]",406
language_130,"[1, 1]",406
language_131,"[1, 0]",406
language_132,"[1, 1]",406
