LANGUAGE,AGE,SET
language_1,"[0, 0]",162
language_3,"[1, 0]",162
language_4,"[0, 0]",162
language_5,"[1, 0]",162
language_6,"[1, 0]",162
language_7,"[0, 0]",162
language_10,"[1, 0]",162
language_11,"[1, 0]",162
language_12,"[1, 0]",162
language_13,"[0, 0]",162
language_14,"[1, 0]",162
language_15,"[0, 0]",162
language_16,"[1, 0]",162
language_17,"[1, 0]",162
language_18,"[1, 0]",162
language_19,"[1, 1]",162
language_21,"[0, 0]",162
language_22,"[1, 0]",162
language_23,"[0, 0]",162
language_24,"[1, 0]",162
language_25,"[0, 0]",162
language_26,"[1, 0]",162
language_27,"[1, 0]",162
language_28,"[0, 0]",162
language_30,"[1, 0]",162
language_32,"[1, 1]",162
language_33,"[1, 1]",162
language_34,"[1, 0]",162
language_35,"[0, 0]",162
language_36,"[1, 0]",162
language_37,"[0, 0]",162
language_39,"[1, 0]",162
language_40,"[1, 0]",162
language_42,"[1, 0]",162
language_43,"[0, 0]",162
language_44,"[1, 0]",162
language_45,"[1, 0]",162
language_46,"[0, 0]",162
language_48,"[1, 1]",162
language_49,"[1, 1]",162
language_50,"[1, 1]",162
language_51,"[1, 0]",162
language_52,"[1, 0]",162
language_53,"[1, 0]",162
language_54,"[0, 0]",162
language_55,"[1, 0]",162
language_56,"[1, 0]",162
language_58,"[1, 0]",162
language_59,"[1, 0]",162
language_60,"[0, 0]",162
language_62,"[1, 0]",162
language_63,"[0, 0]",162
language_64,"[1, 0]",162
language_65,"[0, 0]",162
language_67,"[1, 0]",162
language_69,"[1, 0]",162
language_70,"[1, 1]",162
language_72,"[1, 0]",162
language_73,"[0, 0]",162
language_74,"[1, 0]",162
language_75,"[0, 1]",162
language_76,"[0, 0]",162
language_77,"[0, 0]",162
language_78,"[1, 0]",162
language_79,"[0, 1]",162
language_83,"[1, 0]",162
language_85,"[1, 0]",162
language_87,"[1, 0]",162
language_88,"[0, 1]",162
language_89,"[0, 0]",162
language_90,"[0, 0]",162
language_91,"[1, 0]",162
language_92,"[1, 0]",162
language_93,"[1, 0]",162
language_94,"[1, 0]",162
language_95,"[1, 0]",162
language_96,"[0, 0]",162
language_97,"[1, 0]",162
language_98,"[1, 0]",162
language_99,"[1, 0]",162
language_100,"[1, 0]",162
language_101,"[0, 0]",162
language_102,"[1, 0]",162
language_103,"[1, 0]",162
language_104,"[1, 0]",162
language_105,"[0, 0]",162
language_107,"[1, 0]",162
language_108,"[1, 0]",162
language_109,"[1, 0]",162
language_111,"[0, 0]",162
language_112,"[1, 0]",162
language_113,"[0, 0]",162
language_114,"[1, 0]",162
language_115,"[1, 0]",162
language_116,"[1, 0]",162
language_117,"[1, 0]",162
language_118,"[1, 0]",162
language_119,"[0, 0]",162
language_120,"[1, 0]",162
language_121,"[0, 0]",162
language_122,"[0, 0]",162
language_123,"[0, 0]",162
language_124,"[1, 1]",162
language_125,"[1, 1]",162
language_126,"[1, 1]",162
language_127,"[0, 0]",162
language_128,"[1, 0]",162
language_129,"[1, 1]",162
language_130,"[0, 0]",162
language_131,"[1, 0]",162
