LANGUAGE,AGE,SET
language_1,"[1, 0]",228
language_3,"[0, 0]",228
language_4,"[1, 0]",228
language_5,"[0, 0]",228
language_6,"[0, 0]",228
language_7,"[1, 0]",228
language_9,"[1, 0]",228
language_10,"[0, 0]",228
language_11,"[1, 0]",228
language_12,"[0, 1]",228
language_13,"[1, 0]",228
language_14,"[1, 0]",228
language_15,"[0, 0]",228
language_18,"[1, 0]",228
language_19,"[1, 0]",228
language_20,"[1, 0]",228
language_21,"[1, 0]",228
language_22,"[0, 0]",228
language_23,"[1, 0]",228
language_24,"[1, 0]",228
language_25,"[1, 0]",228
language_26,"[0, 0]",228
language_27,"[1, 0]",228
language_28,"[1, 0]",228
language_29,"[1, 1]",228
language_31,"[1, 0]",228
language_33,"[1, 0]",228
language_34,"[1, 0]",228
language_35,"[0, 0]",228
language_36,"[1, 0]",228
language_37,"[1, 1]",228
language_39,"[1, 0]",228
language_40,"[1, 0]",228
language_41,"[1, 0]",228
language_42,"[0, 0]",228
language_43,"[0, 0]",228
language_44,"[0, 0]",228
language_45,"[1, 0]",228
language_46,"[1, 0]",228
language_47,"[1, 0]",228
language_48,"[0, 0]",228
language_49,"[1, 0]",228
language_50,"[1, 0]",228
language_51,"[0, 0]",228
language_52,"[1, 1]",228
language_54,"[1, 0]",228
language_55,"[1, 0]",228
language_56,"[1, 0]",228
language_57,"[1, 0]",228
language_58,"[1, 0]",228
language_59,"[0, 0]",228
language_60,"[1, 0]",228
language_63,"[1, 0]",228
language_64,"[1, 0]",228
language_65,"[1, 0]",228
language_66,"[1, 0]",228
language_69,"[1, 0]",228
language_70,"[0, 0]",228
language_71,"[1, 1]",228
language_72,"[1, 0]",228
language_74,"[1, 0]",228
language_75,"[1, 0]",228
language_76,"[1, 0]",228
language_77,"[1, 0]",228
language_78,"[1, 0]",228
language_79,"[0, 0]",228
language_81,"[0, 0]",228
language_83,"[1, 0]",228
language_84,"[1, 0]",228
language_85,"[1, 0]",228
language_86,"[0, 0]",228
language_89,"[0, 0]",228
language_90,"[1, 0]",228
language_91,"[1, 0]",228
language_92,"[1, 0]",228
language_93,"[1, 0]",228
language_94,"[1, 0]",228
language_96,"[0, 0]",228
language_97,"[1, 0]",228
language_98,"[0, 0]",228
language_99,"[1, 0]",228
language_100,"[1, 0]",228
language_101,"[0, 0]",228
language_102,"[0, 0]",228
language_104,"[1, 0]",228
language_105,"[1, 0]",228
language_106,"[1, 0]",228
language_107,"[0, 1]",228
language_108,"[0, 0]",228
language_109,"[1, 0]",228
language_110,"[0, 0]",228
language_111,"[0, 0]",228
language_113,"[1, 0]",228
language_114,"[1, 0]",228
language_115,"[1, 0]",228
language_116,"[1, 0]",228
language_117,"[0, 0]",228
language_118,"[1, 0]",228
language_119,"[1, 0]",228
language_120,"[0, 1]",228
language_121,"[1, 0]",228
language_122,"[1, 1]",228
language_123,"[1, 0]",228
language_124,"[1, 0]",228
language_125,"[1, 1]",228
language_126,"[1, 0]",228
language_128,"[1, 0]",228
language_129,"[1, 0]",228
language_130,"[0, 1]",228
language_131,"[0, 0]",228
language_132,"[1, 1]",228
language_133,"[1, 0]",228
language_134,"[1, 0]",228
language_135,"[1, 0]",228
language_137,"[0, 0]",228
language_138,"[0, 0]",228
language_139,"[1, 0]",228
language_140,"[1, 0]",228
language_143,"[0, 0]",228
language_144,"[1, 0]",228
language_145,"[1, 0]",228
language_146,"[1, 0]",228
language_147,"[1, 0]",228
language_148,"[0, 0]",228
language_150,"[0, 0]",228
language_151,"[1, 0]",228
language_152,"[1, 0]",228
language_153,"[1, 0]",228
language_154,"[0, 0]",228
language_155,"[0, 0]",228
language_156,"[1, 0]",228
language_158,"[1, 0]",228
language_159,"[1, 0]",228
language_160,"[1, 0]",228
