LANGUAGE,AGE,SET
language_1,"[0, 0]",551
language_2,"[0, 0]",551
language_4,"[1, 0]",551
language_6,"[1, 0]",551
language_7,"[0, 0]",551
language_8,"[1, 0]",551
language_9,"[0, 0]",551
language_10,"[0, 0]",551
language_11,"[1, 0]",551
language_12,"[1, 0]",551
language_13,"[1, 0]",551
language_14,"[1, 0]",551
language_15,"[1, 1]",551
language_16,"[1, 0]",551
language_17,"[1, 0]",551
language_18,"[1, 0]",551
language_19,"[1, 1]",551
language_20,"[0, 0]",551
language_21,"[1, 1]",551
language_22,"[1, 0]",551
language_23,"[1, 0]",551
language_24,"[1, 1]",551
language_25,"[1, 0]",551
language_26,"[1, 0]",551
language_28,"[1, 0]",551
language_29,"[1, 0]",551
language_30,"[1, 0]",551
language_31,"[1, 0]",551
language_32,"[0, 0]",551
language_33,"[0, 0]",551
language_34,"[1, 0]",551
language_35,"[0, 0]",551
language_36,"[1, 0]",551
language_37,"[0, 0]",551
language_39,"[1, 0]",551
language_41,"[1, 0]",551
language_42,"[1, 0]",551
language_43,"[0, 0]",551
language_44,"[0, 0]",551
language_46,"[1, 0]",551
language_47,"[1, 0]",551
language_49,"[1, 0]",551
language_50,"[1, 0]",551
language_51,"[1, 0]",551
language_52,"[0, 1]",551
language_53,"[1, 0]",551
language_55,"[1, 0]",551
language_56,"[0, 0]",551
language_57,"[1, 0]",551
language_58,"[1, 0]",551
language_59,"[1, 0]",551
language_60,"[0, 0]",551
language_61,"[0, 0]",551
language_62,"[0, 1]",551
language_63,"[1, 0]",551
language_64,"[1, 0]",551
language_65,"[0, 0]",551
language_66,"[1, 0]",551
language_67,"[0, 1]",551
language_68,"[1, 0]",551
language_69,"[1, 0]",551
language_71,"[0, 0]",551
language_72,"[1, 0]",551
language_74,"[1, 0]",551
language_75,"[1, 0]",551
language_76,"[1, 0]",551
language_77,"[1, 0]",551
language_78,"[1, 0]",551
language_80,"[1, 0]",551
language_81,"[0, 0]",551
language_82,"[1, 0]",551
language_83,"[0, 0]",551
language_84,"[1, 0]",551
language_85,"[1, 0]",551
language_86,"[1, 0]",551
language_87,"[1, 1]",551
language_88,"[1, 0]",551
language_89,"[1, 0]",551
language_90,"[1, 0]",551
language_91,"[1, 0]",551
language_92,"[1, 0]",551
language_94,"[1, 0]",551
language_95,"[1, 0]",551
language_96,"[1, 0]",551
language_97,"[0, 0]",551
language_98,"[1, 0]",551
language_99,"[1, 0]",551
language_100,"[1, 0]",551
language_101,"[1, 0]",551
language_102,"[0, 0]",551
language_104,"[0, 0]",551
language_106,"[1, 0]",551
language_107,"[0, 0]",551
language_108,"[1, 0]",551
language_111,"[1, 1]",551
language_112,"[1, 0]",551
language_113,"[1, 0]",551
language_115,"[1, 0]",551
language_116,"[1, 0]",551
language_117,"[1, 0]",551
language_118,"[0, 0]",551
language_119,"[1, 0]",551
language_120,"[1, 0]",551
language_121,"[0, 0]",551
language_122,"[0, 0]",551
language_124,"[0, 1]",551
language_125,"[1, 1]",551
language_126,"[1, 0]",551
language_127,"[1, 1]",551
language_128,"[1, 0]",551
language_129,"[1, 0]",551
language_130,"[1, 0]",551
language_132,"[0, 0]",551
language_133,"[1, 0]",551
language_135,"[0, 0]",551
language_136,"[1, 0]",551
language_137,"[0, 0]",551
language_138,"[1, 0]",551
language_139,"[0, 0]",551
language_140,"[0, 0]",551
language_141,"[1, 0]",551
language_142,"[1, 0]",551
language_143,"[1, 0]",551
language_144,"[1, 0]",551
language_146,"[0, 0]",551
language_148,"[0, 0]",551
language_149,"[0, 1]",551
language_150,"[0, 0]",551
language_151,"[1, 0]",551
language_152,"[0, 0]",551
language_153,"[1, 0]",551
language_154,"[1, 0]",551
language_155,"[0, 0]",551
language_157,"[1, 0]",551
language_158,"[1, 0]",551
language_161,"[0, 1]",551
language_162,"[1, 0]",551
language_163,"[1, 1]",551
language_164,"[1, 0]",551
language_166,"[0, 0]",551
language_167,"[1, 1]",551
language_168,"[1, 0]",551
language_169,"[1, 0]",551
language_171,"[1, 0]",551
language_172,"[0, 0]",551
language_173,"[1, 1]",551
language_174,"[1, 0]",551
language_175,"[1, 0]",551
language_176,"[1, 0]",551
language_177,"[0, 0]",551
language_178,"[0, 0]",551
language_179,"[1, 0]",551
language_180,"[0, 1]",551
language_181,"[1, 0]",551
language_182,"[1, 0]",551
language_183,"[1, 0]",551
language_185,"[1, 0]",551
language_186,"[1, 0]",551
