LANGUAGE,AGE,SET
language_2,"[1, 0]",242
language_3,"[1, 0]",242
language_4,"[0, 0]",242
language_5,"[1, 0]",242
language_6,"[1, 0]",242
language_7,"[0, 0]",242
language_8,"[1, 0]",242
language_9,"[0, 0]",242
language_10,"[1, 0]",242
language_12,"[1, 0]",242
language_13,"[1, 1]",242
language_14,"[1, 0]",242
language_15,"[1, 0]",242
language_16,"[1, 0]",242
language_18,"[0, 0]",242
language_20,"[1, 0]",242
language_21,"[0, 0]",242
language_22,"[1, 0]",242
language_23,"[1, 0]",242
language_24,"[1, 0]",242
language_25,"[0, 0]",242
language_27,"[1, 0]",242
language_28,"[1, 0]",242
language_29,"[1, 0]",242
language_30,"[1, 1]",242
language_31,"[1, 0]",242
language_32,"[1, 0]",242
language_34,"[1, 0]",242
language_36,"[1, 0]",242
language_37,"[1, 0]",242
language_38,"[1, 0]",242
language_39,"[1, 0]",242
language_40,"[1, 1]",242
language_41,"[1, 0]",242
language_42,"[1, 0]",242
language_43,"[1, 0]",242
language_44,"[1, 0]",242
language_45,"[1, 0]",242
language_46,"[1, 0]",242
language_47,"[0, 0]",242
language_48,"[1, 0]",242
language_50,"[1, 0]",242
language_51,"[0, 0]",242
language_52,"[1, 0]",242
language_53,"[0, 1]",242
language_54,"[0, 1]",242
language_57,"[1, 0]",242
language_58,"[1, 0]",242
language_59,"[1, 0]",242
language_60,"[1, 0]",242
language_62,"[1, 0]",242
language_63,"[1, 0]",242
language_64,"[1, 1]",242
language_66,"[1, 0]",242
language_67,"[0, 0]",242
language_68,"[1, 0]",242
language_69,"[0, 0]",242
language_70,"[0, 0]",242
language_71,"[1, 1]",242
language_72,"[1, 0]",242
language_73,"[0, 0]",242
language_74,"[1, 0]",242
language_75,"[1, 0]",242
language_76,"[0, 0]",242
language_77,"[1, 0]",242
language_78,"[0, 1]",242
language_79,"[0, 0]",242
language_80,"[1, 0]",242
language_81,"[1, 0]",242
language_82,"[1, 0]",242
language_83,"[1, 0]",242
language_84,"[1, 0]",242
language_86,"[1, 0]",242
language_87,"[0, 0]",242
language_88,"[0, 1]",242
language_89,"[0, 0]",242
language_93,"[1, 0]",242
language_95,"[1, 0]",242
language_96,"[1, 0]",242
language_97,"[1, 0]",242
language_98,"[1, 0]",242
language_99,"[1, 0]",242
language_100,"[0, 0]",242
language_101,"[1, 0]",242
language_102,"[1, 0]",242
language_104,"[1, 0]",242
language_105,"[1, 0]",242
language_106,"[0, 0]",242
language_107,"[1, 0]",242
language_108,"[1, 0]",242
language_109,"[1, 0]",242
language_111,"[0, 1]",242
language_112,"[0, 0]",242
language_115,"[1, 0]",242
language_117,"[1, 0]",242
language_118,"[1, 0]",242
language_119,"[1, 0]",242
language_120,"[1, 0]",242
language_121,"[1, 0]",242
language_123,"[1, 0]",242
language_124,"[0, 1]",242
language_125,"[0, 1]",242
language_126,"[1, 0]",242
language_128,"[1, 0]",242
language_129,"[0, 0]",242
language_131,"[1, 0]",242
language_132,"[1, 0]",242
language_133,"[1, 0]",242
language_134,"[0, 0]",242
language_135,"[1, 0]",242
language_136,"[1, 0]",242
language_137,"[0, 0]",242
language_138,"[1, 0]",242
language_141,"[1, 0]",242
language_143,"[0, 0]",242
language_144,"[1, 0]",242
language_145,"[0, 0]",242
language_146,"[1, 0]",242
language_147,"[1, 1]",242
language_148,"[1, 0]",242
language_149,"[0, 0]",242
language_152,"[1, 0]",242
language_155,"[1, 0]",242
language_156,"[0, 0]",242
language_157,"[1, 0]",242
language_158,"[0, 0]",242
language_159,"[1, 1]",242
language_160,"[1, 0]",242
language_161,"[0, 0]",242
language_162,"[1, 0]",242
language_163,"[1, 0]",242
language_165,"[0, 0]",242
language_166,"[1, 0]",242
language_167,"[1, 0]",242
language_168,"[0, 0]",242
language_169,"[1, 1]",242
