LANGUAGE,AGE,SET
language_1,"[1, 0]",156
language_2,"[0, 1]",156
language_5,"[1, 0]",156
language_6,"[1, 0]",156
language_7,"[1, 0]",156
language_8,"[1, 0]",156
language_9,"[0, 0]",156
language_10,"[0, 1]",156
language_11,"[1, 0]",156
language_12,"[0, 0]",156
language_13,"[1, 0]",156
language_15,"[1, 1]",156
language_16,"[1, 0]",156
language_17,"[0, 0]",156
language_18,"[1, 0]",156
language_20,"[1, 1]",156
language_21,"[1, 0]",156
language_22,"[0, 0]",156
language_23,"[1, 0]",156
language_24,"[1, 0]",156
language_25,"[0, 0]",156
language_26,"[0, 0]",156
language_30,"[1, 0]",156
language_32,"[1, 0]",156
language_34,"[1, 0]",156
language_35,"[0, 0]",156
language_36,"[1, 0]",156
language_37,"[1, 0]",156
language_39,"[0, 0]",156
language_41,"[1, 0]",156
language_42,"[1, 0]",156
language_43,"[1, 0]",156
language_44,"[1, 1]",156
language_45,"[1, 0]",156
language_46,"[0, 0]",156
language_48,"[1, 0]",156
language_49,"[1, 0]",156
language_50,"[0, 0]",156
language_51,"[1, 0]",156
language_52,"[0, 0]",156
language_53,"[1, 0]",156
language_55,"[1, 0]",156
language_57,"[1, 0]",156
language_58,"[0, 0]",156
language_60,"[1, 0]",156
language_61,"[1, 0]",156
language_62,"[1, 0]",156
language_63,"[1, 0]",156
language_64,"[1, 0]",156
language_65,"[0, 0]",156
language_66,"[0, 0]",156
language_67,"[1, 1]",156
language_68,"[1, 0]",156
language_70,"[1, 1]",156
language_72,"[1, 0]",156
language_74,"[0, 1]",156
language_76,"[1, 0]",156
language_77,"[1, 0]",156
language_78,"[0, 0]",156
language_79,"[1, 0]",156
language_80,"[1, 0]",156
language_81,"[1, 0]",156
language_82,"[1, 0]",156
language_83,"[1, 0]",156
language_84,"[1, 0]",156
language_85,"[0, 0]",156
language_86,"[1, 0]",156
language_88,"[1, 0]",156
language_89,"[1, 0]",156
language_90,"[0, 0]",156
language_94,"[0, 0]",156
language_96,"[1, 1]",156
language_97,"[1, 1]",156
language_98,"[0, 0]",156
language_99,"[1, 0]",156
language_100,"[1, 0]",156
language_101,"[0, 0]",156
language_102,"[1, 0]",156
language_103,"[0, 0]",156
language_104,"[1, 0]",156
language_105,"[1, 0]",156
language_107,"[1, 1]",156
language_108,"[1, 0]",156
language_109,"[1, 1]",156
language_111,"[1, 0]",156
language_112,"[0, 0]",156
language_114,"[1, 0]",156
language_115,"[0, 0]",156
language_118,"[1, 0]",156
language_119,"[1, 0]",156
language_120,"[0, 0]",156
language_122,"[0, 0]",156
language_123,"[1, 0]",156
language_124,"[0, 0]",156
language_125,"[1, 1]",156
language_127,"[1, 0]",156
language_132,"[1, 0]",156
language_136,"[1, 0]",156
language_137,"[1, 0]",156
language_138,"[1, 0]",156
language_139,"[1, 0]",156
language_141,"[0, 0]",156
language_142,"[1, 0]",156
language_143,"[1, 0]",156
language_144,"[1, 0]",156
language_145,"[1, 1]",156
language_146,"[1, 1]",156
language_147,"[1, 0]",156
language_148,"[1, 0]",156
language_149,"[1, 0]",156
language_150,"[1, 0]",156
language_153,"[0, 0]",156
language_154,"[1, 1]",156
language_156,"[1, 1]",156
