LANGUAGE,AGE,SET
language_1,"[1, 0]",752
language_2,"[1, 0]",752
language_3,"[0, 0]",752
language_4,"[1, 0]",752
language_6,"[0, 0]",752
language_7,"[0, 0]",752
language_8,"[1, 0]",752
language_9,"[1, 0]",752
language_10,"[1, 0]",752
language_11,"[1, 0]",752
language_12,"[1, 0]",752
language_13,"[1, 0]",752
language_14,"[0, 0]",752
language_15,"[0, 0]",752
language_16,"[1, 0]",752
language_18,"[1, 1]",752
language_21,"[1, 0]",752
language_22,"[1, 0]",752
language_23,"[1, 0]",752
language_24,"[1, 0]",752
language_25,"[1, 0]",752
language_28,"[1, 0]",752
language_29,"[0, 0]",752
language_30,"[0, 0]",752
language_31,"[1, 1]",752
language_32,"[1, 0]",752
language_33,"[1, 0]",752
language_36,"[0, 0]",752
language_37,"[1, 0]",752
language_38,"[1, 0]",752
language_39,"[1, 0]",752
language_40,"[1, 0]",752
language_41,"[1, 0]",752
language_42,"[1, 0]",752
language_43,"[0, 0]",752
language_44,"[1, 0]",752
language_45,"[1, 0]",752
language_46,"[1, 1]",752
language_48,"[1, 1]",752
language_49,"[1, 0]",752
language_50,"[1, 0]",752
language_51,"[1, 0]",752
language_52,"[1, 0]",752
language_53,"[1, 0]",752
language_55,"[1, 0]",752
language_56,"[1, 0]",752
language_57,"[1, 0]",752
language_58,"[1, 0]",752
language_59,"[1, 1]",752
language_60,"[1, 0]",752
language_61,"[1, 0]",752
language_62,"[1, 0]",752
language_63,"[1, 0]",752
language_64,"[1, 0]",752
language_66,"[1, 1]",752
language_67,"[1, 0]",752
language_68,"[1, 0]",752
language_71,"[1, 0]",752
language_72,"[1, 0]",752
language_73,"[1, 0]",752
language_75,"[0, 0]",752
language_76,"[1, 0]",752
language_77,"[1, 0]",752
language_78,"[1, 1]",752
language_79,"[1, 0]",752
language_80,"[1, 0]",752
language_81,"[0, 0]",752
language_82,"[0, 0]",752
language_83,"[1, 0]",752
language_84,"[0, 1]",752
language_85,"[1, 1]",752
language_87,"[1, 1]",752
language_88,"[1, 0]",752
language_91,"[1, 1]",752
language_92,"[0, 0]",752
language_93,"[1, 0]",752
language_94,"[1, 0]",752
language_95,"[1, 0]",752
language_96,"[1, 0]",752
language_97,"[1, 0]",752
language_98,"[1, 0]",752
language_99,"[1, 0]",752
language_100,"[0, 1]",752
language_101,"[1, 0]",752
language_102,"[1, 0]",752
language_103,"[1, 1]",752
language_105,"[1, 0]",752
language_106,"[1, 0]",752
language_107,"[0, 0]",752
language_108,"[0, 0]",752
language_109,"[1, 0]",752
language_110,"[1, 0]",752
language_111,"[1, 0]",752
language_112,"[1, 0]",752
language_113,"[1, 0]",752
language_114,"[1, 0]",752
language_115,"[1, 0]",752
language_117,"[1, 0]",752
language_119,"[1, 0]",752
language_120,"[1, 0]",752
language_121,"[1, 0]",752
language_122,"[0, 0]",752
language_123,"[1, 0]",752
language_124,"[0, 0]",752
language_125,"[1, 1]",752
language_126,"[0, 0]",752
language_127,"[0, 0]",752
language_128,"[1, 0]",752
language_129,"[0, 0]",752
language_132,"[0, 0]",752
language_133,"[0, 0]",752
language_134,"[1, 0]",752
language_136,"[1, 0]",752
language_137,"[1, 0]",752
language_138,"[1, 0]",752
language_140,"[1, 0]",752
language_141,"[0, 0]",752
language_142,"[1, 0]",752
language_143,"[1, 0]",752
language_144,"[1, 0]",752
language_145,"[1, 0]",752
language_146,"[1, 0]",752
language_147,"[1, 0]",752
language_148,"[1, 0]",752
language_149,"[1, 0]",752
language_151,"[1, 0]",752
language_154,"[0, 0]",752
language_155,"[1, 0]",752
language_156,"[1, 0]",752
language_159,"[1, 1]",752
language_160,"[0, 0]",752
language_161,"[1, 0]",752
language_162,"[0, 0]",752
language_163,"[1, 0]",752
language_164,"[1, 0]",752
language_165,"[1, 0]",752
language_168,"[1, 0]",752
language_169,"[0, 0]",752
language_170,"[0, 0]",752
language_172,"[1, 0]",752
language_175,"[1, 0]",752
language_176,"[1, 0]",752
language_177,"[1, 0]",752
language_178,"[0, 0]",752
language_179,"[1, 0]",752
language_180,"[1, 1]",752
language_181,"[1, 0]",752
language_182,"[1, 0]",752
language_183,"[0, 0]",752
language_185,"[1, 0]",752
language_187,"[1, 0]",752
language_188,"[1, 0]",752
language_189,"[1, 0]",752
language_190,"[1, 0]",752
language_191,"[1, 1]",752
language_193,"[1, 0]",752
language_194,"[0, 0]",752
language_198,"[0, 0]",752
language_199,"[1, 1]",752
language_201,"[1, 0]",752
language_202,"[1, 0]",752
language_203,"[1, 0]",752
language_204,"[1, 0]",752
language_205,"[1, 0]",752
language_206,"[1, 0]",752
language_207,"[0, 0]",752
language_208,"[1, 0]",752
language_210,"[1, 1]",752
language_211,"[1, 1]",752
language_212,"[1, 0]",752
language_213,"[1, 0]",752
language_214,"[0, 0]",752
language_215,"[0, 0]",752
language_216,"[1, 0]",752
language_217,"[0, 0]",752
language_218,"[1, 0]",752
language_220,"[1, 0]",752
language_221,"[0, 0]",752
language_222,"[1, 0]",752
language_223,"[1, 0]",752
language_224,"[1, 1]",752
language_225,"[1, 0]",752
language_226,"[0, 1]",752
language_228,"[1, 0]",752
language_229,"[0, 0]",752
language_230,"[1, 0]",752
language_231,"[0, 0]",752
language_232,"[0, 0]",752
language_233,"[0, 0]",752
language_234,"[1, 0]",752
language_235,"[1, 0]",752
language_236,"[0, 0]",752
language_238,"[1, 0]",752
language_239,"[1, 0]",752
language_240,"[0, 0]",752
language_241,"[0, 0]",752
language_242,"[0, 0]",752
language_244,"[1, 0]",752
language_246,"[1, 1]",752
language_247,"[1, 0]",752
language_248,"[0, 0]",752
language_252,"[1, 0]",752
language_253,"[1, 0]",752
language_254,"[0, 0]",752
language_255,"[1, 0]",752
language_256,"[1, 0]",752
language_257,"[1, 0]",752
language_260,"[1, 0]",752
language_261,"[0, 0]",752
language_262,"[0, 1]",752
language_263,"[1, 0]",752
language_264,"[1, 0]",752
language_265,"[1, 0]",752
language_267,"[0, 1]",752
language_268,"[1, 0]",752
language_271,"[1, 0]",752
language_272,"[0, 0]",752
language_273,"[0, 1]",752
language_274,"[0, 0]",752
language_275,"[0, 0]",752
language_277,"[1, 0]",752
language_278,"[1, 0]",752
language_279,"[1, 0]",752
language_280,"[0, 0]",752
language_281,"[0, 0]",752
language_282,"[1, 0]",752
language_283,"[0, 1]",752
language_285,"[1, 0]",752
language_286,"[1, 0]",752
language_287,"[0, 0]",752
language_288,"[1, 0]",752
language_289,"[1, 0]",752
language_290,"[1, 0]",752
language_292,"[1, 0]",752
language_293,"[1, 0]",752
language_294,"[1, 0]",752
language_296,"[1, 0]",752
language_297,"[0, 0]",752
language_298,"[1, 1]",752
language_299,"[1, 0]",752
language_300,"[0, 1]",752
language_301,"[1, 0]",752
language_302,"[1, 0]",752
language_303,"[1, 0]",752
language_304,"[1, 0]",752
language_306,"[1, 0]",752
language_307,"[1, 0]",752
language_308,"[1, 1]",752
language_309,"[1, 0]",752
language_310,"[0, 0]",752
language_311,"[0, 0]",752
language_312,"[1, 0]",752
language_313,"[1, 0]",752
language_318,"[1, 0]",752
language_319,"[1, 0]",752
language_320,"[1, 0]",752
language_321,"[1, 0]",752
language_322,"[1, 0]",752
language_324,"[1, 0]",752
language_325,"[0, 0]",752
language_326,"[1, 0]",752
language_327,"[1, 0]",752
language_328,"[0, 0]",752
language_329,"[0, 0]",752
language_330,"[1, 0]",752
language_331,"[1, 0]",752
language_332,"[1, 0]",752
language_333,"[0, 0]",752
language_334,"[0, 0]",752
language_335,"[1, 0]",752
language_336,"[1, 0]",752
language_337,"[0, 1]",752
language_338,"[1, 0]",752
language_339,"[0, 1]",752
language_340,"[1, 0]",752
language_344,"[1, 1]",752
language_346,"[1, 0]",752
language_348,"[1, 0]",752
language_353,"[1, 0]",752
language_354,"[0, 0]",752
language_355,"[1, 0]",752
language_356,"[1, 0]",752
language_357,"[0, 1]",752
language_360,"[0, 0]",752
language_361,"[1, 0]",752
language_362,"[1, 0]",752
language_363,"[0, 0]",752
language_364,"[1, 0]",752
language_365,"[1, 0]",752
language_366,"[1, 0]",752
language_367,"[0, 0]",752
language_368,"[1, 0]",752
language_369,"[1, 0]",752
language_370,"[0, 0]",752
language_375,"[1, 0]",752
language_376,"[1, 1]",752
language_377,"[0, 0]",752
language_379,"[1, 0]",752
language_380,"[1, 0]",752
language_382,"[1, 0]",752
language_383,"[0, 0]",752
language_385,"[0, 0]",752
language_386,"[1, 0]",752
language_387,"[1, 0]",752
language_388,"[0, 0]",752
language_389,"[1, 0]",752
language_390,"[1, 0]",752
language_391,"[0, 0]",752
language_392,"[1, 0]",752
language_393,"[0, 0]",752
language_394,"[1, 0]",752
language_395,"[1, 0]",752
language_397,"[1, 0]",752
language_398,"[0, 0]",752
language_399,"[1, 0]",752
language_400,"[0, 0]",752
language_401,"[1, 0]",752
language_402,"[0, 0]",752
language_404,"[0, 0]",752
language_405,"[1, 0]",752
language_406,"[1, 0]",752
language_407,"[0, 0]",752
language_408,"[0, 0]",752
language_409,"[1, 0]",752
language_411,"[1, 0]",752
language_412,"[1, 0]",752
language_413,"[1, 0]",752
language_414,"[1, 0]",752
language_415,"[0, 0]",752
language_417,"[1, 0]",752
language_418,"[1, 0]",752
language_419,"[1, 0]",752
language_420,"[0, 0]",752
language_421,"[1, 0]",752
language_422,"[0, 0]",752
language_423,"[1, 0]",752
language_424,"[0, 0]",752
language_425,"[1, 0]",752
language_426,"[1, 0]",752
language_428,"[0, 0]",752
language_431,"[0, 0]",752
language_432,"[1, 0]",752
language_433,"[1, 0]",752
language_434,"[1, 0]",752
language_435,"[0, 0]",752
language_436,"[0, 0]",752
language_437,"[0, 0]",752
language_438,"[1, 0]",752
language_440,"[0, 0]",752
language_441,"[0, 1]",752
language_442,"[0, 0]",752
language_443,"[1, 0]",752
language_445,"[0, 0]",752
language_446,"[0, 0]",752
language_447,"[0, 0]",752
language_448,"[1, 0]",752
language_449,"[1, 0]",752
language_450,"[1, 0]",752
language_451,"[1, 0]",752
language_454,"[1, 0]",752
language_456,"[0, 0]",752
language_457,"[0, 0]",752
language_458,"[1, 0]",752
language_459,"[0, 0]",752
language_460,"[1, 0]",752
language_461,"[0, 0]",752
language_462,"[1, 0]",752
language_463,"[0, 1]",752
language_464,"[0, 0]",752
language_465,"[0, 0]",752
language_468,"[0, 0]",752
language_469,"[1, 0]",752
language_470,"[1, 1]",752
language_472,"[1, 0]",752
language_473,"[1, 0]",752
language_474,"[0, 0]",752
language_475,"[1, 0]",752
language_476,"[1, 0]",752
language_477,"[1, 0]",752
language_480,"[1, 0]",752
language_481,"[1, 0]",752
language_482,"[1, 0]",752
language_484,"[1, 0]",752
language_485,"[0, 1]",752
language_486,"[1, 0]",752
language_488,"[1, 0]",752
language_489,"[1, 0]",752
language_490,"[0, 0]",752
language_491,"[1, 0]",752
language_492,"[0, 0]",752
language_493,"[0, 0]",752
language_494,"[0, 1]",752
language_497,"[1, 0]",752
language_498,"[1, 0]",752
language_499,"[1, 0]",752
language_500,"[1, 0]",752
language_502,"[1, 0]",752
language_503,"[1, 0]",752
language_504,"[1, 0]",752
language_505,"[1, 0]",752
language_506,"[1, 0]",752
language_507,"[1, 0]",752
language_508,"[1, 0]",752
language_509,"[0, 0]",752
language_510,"[1, 0]",752
language_511,"[1, 0]",752
language_512,"[1, 0]",752
language_514,"[1, 0]",752
language_515,"[1, 0]",752
language_516,"[1, 0]",752
language_517,"[0, 0]",752
language_518,"[1, 0]",752
language_520,"[1, 1]",752
language_521,"[0, 0]",752
language_523,"[1, 0]",752
language_524,"[1, 0]",752
language_525,"[1, 0]",752
language_526,"[1, 0]",752
language_527,"[1, 1]",752
language_528,"[1, 0]",752
language_529,"[0, 0]",752
language_530,"[1, 0]",752
language_531,"[1, 0]",752
language_533,"[0, 0]",752
language_534,"[1, 0]",752
language_535,"[1, 0]",752
language_536,"[1, 1]",752
language_539,"[1, 1]",752
language_540,"[1, 0]",752
language_541,"[1, 0]",752
language_542,"[0, 0]",752
language_544,"[0, 0]",752
language_545,"[1, 0]",752
language_546,"[1, 0]",752
language_547,"[1, 0]",752
language_548,"[1, 0]",752
language_549,"[1, 0]",752
language_550,"[1, 0]",752
language_552,"[1, 0]",752
language_553,"[1, 0]",752
language_554,"[1, 0]",752
language_555,"[0, 0]",752
language_556,"[1, 0]",752
language_557,"[1, 0]",752
language_559,"[1, 0]",752
language_560,"[0, 0]",752
language_561,"[1, 0]",752
language_562,"[1, 0]",752
language_563,"[1, 0]",752
language_564,"[0, 0]",752
language_566,"[1, 0]",752
language_567,"[1, 0]",752
language_568,"[0, 0]",752
language_569,"[0, 0]",752
language_570,"[0, 1]",752
language_571,"[1, 0]",752
language_573,"[1, 0]",752
language_574,"[1, 0]",752
language_575,"[1, 0]",752
language_576,"[1, 1]",752
language_577,"[1, 0]",752
language_578,"[1, 1]",752
language_579,"[0, 0]",752
