LANGUAGE,AGE,SET
language_1,"[1, 0]",386
language_2,"[1, 0]",386
language_4,"[0, 0]",386
language_8,"[1, 0]",386
language_9,"[0, 0]",386
language_10,"[1, 0]",386
language_11,"[1, 0]",386
language_12,"[1, 0]",386
language_13,"[1, 0]",386
language_14,"[0, 0]",386
language_15,"[0, 0]",386
language_16,"[0, 0]",386
language_17,"[0, 0]",386
language_18,"[1, 0]",386
language_22,"[0, 0]",386
language_23,"[1, 0]",386
language_24,"[1, 0]",386
language_25,"[0, 1]",386
language_26,"[1, 0]",386
language_27,"[1, 0]",386
language_28,"[0, 0]",386
language_29,"[1, 0]",386
language_30,"[1, 0]",386
language_32,"[0, 0]",386
language_33,"[0, 0]",386
language_35,"[1, 1]",386
language_37,"[1, 0]",386
language_38,"[0, 0]",386
language_39,"[1, 1]",386
language_40,"[1, 0]",386
language_41,"[1, 0]",386
language_42,"[1, 0]",386
language_43,"[1, 1]",386
language_45,"[0, 0]",386
language_46,"[0, 0]",386
language_47,"[0, 0]",386
language_48,"[1, 0]",386
language_49,"[1, 0]",386
language_51,"[1, 1]",386
language_53,"[1, 0]",386
language_54,"[0, 0]",386
language_55,"[0, 0]",386
language_56,"[1, 0]",386
language_57,"[1, 0]",386
language_58,"[0, 0]",386
language_59,"[1, 0]",386
language_60,"[1, 0]",386
language_61,"[0, 0]",386
language_62,"[1, 0]",386
language_64,"[1, 0]",386
language_65,"[1, 0]",386
language_66,"[0, 0]",386
language_67,"[0, 0]",386
language_68,"[1, 1]",386
language_69,"[1, 0]",386
language_70,"[1, 0]",386
language_71,"[0, 0]",386
language_72,"[0, 0]",386
language_73,"[1, 0]",386
language_74,"[0, 0]",386
language_75,"[1, 0]",386
language_76,"[1, 0]",386
language_77,"[1, 0]",386
language_78,"[0, 0]",386
language_79,"[0, 0]",386
language_81,"[1, 0]",386
language_82,"[0, 1]",386
language_84,"[1, 0]",386
language_85,"[1, 0]",386
language_86,"[1, 0]",386
language_88,"[0, 0]",386
language_89,"[1, 0]",386
language_91,"[1, 0]",386
language_92,"[1, 0]",386
language_93,"[1, 0]",386
language_94,"[1, 0]",386
language_96,"[0, 0]",386
language_97,"[0, 0]",386
language_98,"[1, 0]",386
language_99,"[0, 0]",386
language_100,"[1, 0]",386
language_101,"[0, 0]",386
language_102,"[1, 0]",386
language_103,"[1, 0]",386
language_104,"[1, 0]",386
language_105,"[1, 0]",386
language_106,"[1, 0]",386
language_107,"[1, 0]",386
language_108,"[0, 0]",386
language_109,"[1, 0]",386
language_110,"[0, 1]",386
language_111,"[1, 0]",386
language_112,"[1, 0]",386
language_113,"[0, 0]",386
language_114,"[1, 0]",386
language_115,"[1, 0]",386
language_116,"[0, 0]",386
language_117,"[1, 0]",386
language_119,"[1, 0]",386
language_120,"[0, 0]",386
language_121,"[1, 0]",386
language_122,"[0, 0]",386
language_123,"[1, 0]",386
language_124,"[0, 0]",386
language_126,"[0, 0]",386
language_127,"[1, 0]",386
language_128,"[1, 0]",386
language_129,"[1, 0]",386
language_130,"[1, 0]",386
language_131,"[1, 0]",386
language_132,"[1, 0]",386
language_133,"[1, 0]",386
language_134,"[1, 0]",386
language_135,"[0, 0]",386
language_136,"[0, 0]",386
language_137,"[1, 0]",386
language_138,"[1, 0]",386
language_139,"[1, 0]",386
language_140,"[0, 0]",386
language_141,"[0, 1]",386
language_142,"[0, 0]",386
language_143,"[1, 0]",386
language_144,"[1, 0]",386
language_145,"[1, 0]",386
language_146,"[1, 0]",386
language_147,"[0, 0]",386
language_148,"[1, 0]",386
language_149,"[1, 0]",386
language_150,"[1, 1]",386
language_151,"[0, 0]",386
language_152,"[1, 0]",386
language_154,"[1, 0]",386
language_155,"[1, 0]",386
language_156,"[0, 0]",386
language_159,"[1, 0]",386
language_160,"[1, 0]",386
language_161,"[0, 0]",386
language_162,"[1, 0]",386
language_163,"[0, 0]",386
language_164,"[0, 0]",386
language_165,"[0, 0]",386
language_166,"[0, 0]",386
language_167,"[1, 0]",386
language_168,"[1, 0]",386
language_169,"[1, 0]",386
language_170,"[1, 0]",386
language_171,"[1, 0]",386
language_173,"[1, 0]",386
language_174,"[0, 0]",386
language_175,"[0, 0]",386
language_176,"[1, 0]",386
language_177,"[0, 0]",386
language_178,"[1, 1]",386
language_179,"[0, 0]",386
language_180,"[1, 0]",386
language_181,"[0, 1]",386
language_182,"[1, 0]",386
language_183,"[1, 1]",386
language_186,"[1, 0]",386
language_187,"[0, 0]",386
language_188,"[0, 1]",386
language_189,"[1, 0]",386
language_192,"[1, 0]",386
language_193,"[1, 0]",386
language_194,"[1, 0]",386
language_195,"[0, 0]",386
language_196,"[1, 0]",386
language_198,"[0, 1]",386
language_199,"[1, 0]",386
language_200,"[1, 0]",386
language_201,"[1, 0]",386
language_202,"[1, 0]",386
language_203,"[1, 0]",386
language_205,"[0, 0]",386
language_206,"[1, 0]",386
language_207,"[0, 0]",386
language_208,"[0, 1]",386
language_209,"[1, 0]",386
language_211,"[1, 1]",386
language_213,"[0, 0]",386
language_214,"[1, 0]",386
language_216,"[0, 0]",386
language_217,"[1, 0]",386
language_218,"[1, 0]",386
language_219,"[0, 0]",386
language_220,"[1, 0]",386
language_221,"[1, 0]",386
language_223,"[1, 0]",386
language_224,"[1, 0]",386
language_225,"[1, 0]",386
language_226,"[1, 1]",386
language_227,"[1, 0]",386
language_228,"[1, 0]",386
language_229,"[1, 1]",386
language_230,"[1, 0]",386
language_231,"[1, 0]",386
language_232,"[1, 0]",386
language_233,"[0, 0]",386
language_234,"[1, 0]",386
language_235,"[0, 0]",386
language_236,"[0, 0]",386
language_237,"[1, 0]",386
language_238,"[1, 0]",386
language_239,"[1, 0]",386
language_240,"[1, 0]",386
language_241,"[1, 1]",386
language_242,"[1, 0]",386
language_243,"[1, 0]",386
language_244,"[0, 1]",386
language_245,"[1, 0]",386
language_247,"[1, 0]",386
language_248,"[1, 0]",386
language_249,"[1, 1]",386
language_251,"[1, 0]",386
language_252,"[1, 0]",386
language_253,"[0, 0]",386
language_254,"[1, 1]",386
language_255,"[0, 0]",386
language_256,"[1, 0]",386
language_259,"[1, 1]",386
language_260,"[0, 0]",386
language_261,"[0, 1]",386
language_262,"[0, 0]",386
language_263,"[0, 0]",386
language_264,"[0, 1]",386
language_265,"[0, 0]",386
language_266,"[0, 0]",386
language_267,"[1, 0]",386
language_269,"[1, 0]",386
language_270,"[1, 0]",386
language_271,"[1, 0]",386
language_272,"[1, 1]",386
language_273,"[0, 0]",386
language_274,"[1, 0]",386
language_278,"[1, 0]",386
language_279,"[0, 0]",386
language_280,"[1, 0]",386
language_281,"[1, 0]",386
language_282,"[0, 0]",386
language_285,"[1, 0]",386
language_286,"[1, 0]",386
language_287,"[1, 0]",386
language_289,"[1, 1]",386
language_290,"[1, 0]",386
language_291,"[0, 0]",386
language_292,"[0, 0]",386
language_293,"[1, 0]",386
language_296,"[0, 1]",386
language_297,"[1, 0]",386
language_298,"[1, 0]",386
language_299,"[1, 0]",386
language_300,"[0, 0]",386
language_302,"[1, 0]",386
language_303,"[1, 0]",386
language_304,"[1, 0]",386
language_305,"[1, 1]",386
