LANGUAGE,AGE,SET
language_1,"[0, 0]",119
language_2,"[1, 1]",119
language_3,"[1, 0]",119
language_4,"[1, 0]",119
language_5,"[1, 0]",119
language_6,"[0, 0]",119
language_7,"[1, 0]",119
language_8,"[1, 0]",119
language_9,"[0, 0]",119
language_10,"[0, 1]",119
language_11,"[1, 0]",119
language_12,"[1, 0]",119
language_13,"[0, 0]",119
language_15,"[1, 0]",119
language_16,"[1, 0]",119
language_19,"[1, 0]",119
language_20,"[1, 0]",119
language_21,"[1, 0]",119
language_22,"[1, 0]",119
language_23,"[1, 0]",119
language_24,"[0, 0]",119
language_25,"[1, 0]",119
language_26,"[0, 1]",119
language_27,"[1, 0]",119
language_29,"[0, 0]",119
language_30,"[1, 0]",119
language_31,"[1, 0]",119
language_32,"[1, 0]",119
language_33,"[0, 0]",119
language_35,"[1, 0]",119
language_36,"[0, 0]",119
language_37,"[1, 0]",119
language_38,"[0, 0]",119
language_39,"[0, 0]",119
language_40,"[1, 0]",119
language_41,"[1, 1]",119
language_42,"[1, 1]",119
language_47,"[1, 0]",119
language_48,"[1, 1]",119
language_52,"[1, 0]",119
language_53,"[1, 0]",119
language_54,"[1, 0]",119
language_55,"[1, 0]",119
language_56,"[0, 0]",119
language_57,"[0, 0]",119
language_60,"[1, 0]",119
language_61,"[1, 1]",119
language_62,"[0, 0]",119
language_63,"[1, 0]",119
language_64,"[0, 0]",119
language_66,"[0, 0]",119
language_67,"[0, 0]",119
language_68,"[1, 0]",119
language_70,"[1, 1]",119
language_72,"[1, 0]",119
language_73,"[1, 0]",119
language_75,"[1, 0]",119
language_76,"[0, 0]",119
language_77,"[1, 0]",119
language_78,"[1, 0]",119
language_79,"[1, 1]",119
language_80,"[0, 0]",119
language_81,"[0, 0]",119
language_82,"[1, 0]",119
language_83,"[1, 1]",119
language_84,"[1, 1]",119
language_87,"[0, 0]",119
language_88,"[1, 0]",119
language_89,"[1, 0]",119
language_91,"[0, 0]",119
language_92,"[1, 0]",119
language_93,"[0, 1]",119
language_94,"[0, 0]",119
language_95,"[1, 1]",119
language_96,"[0, 0]",119
language_97,"[1, 0]",119
language_100,"[0, 1]",119
language_101,"[1, 0]",119
language_102,"[1, 0]",119
language_104,"[0, 0]",119
language_105,"[1, 0]",119
language_107,"[1, 0]",119
language_108,"[1, 0]",119
language_110,"[0, 0]",119
language_111,"[1, 1]",119
language_112,"[1, 0]",119
language_113,"[1, 0]",119
language_114,"[0, 0]",119
language_115,"[0, 0]",119
language_116,"[0, 1]",119
language_117,"[1, 0]",119
language_118,"[1, 0]",119
language_119,"[0, 0]",119
language_121,"[1, 0]",119
language_124,"[1, 0]",119
language_126,"[1, 0]",119
language_127,"[1, 0]",119
language_128,"[0, 0]",119
language_129,"[0, 0]",119
language_130,"[0, 0]",119
language_131,"[1, 0]",119
language_132,"[1, 0]",119
language_133,"[0, 0]",119
language_137,"[0, 0]",119
language_138,"[0, 0]",119
language_140,"[1, 0]",119
language_141,"[1, 0]",119
language_142,"[0, 0]",119
language_143,"[0, 0]",119
language_144,"[1, 0]",119
language_146,"[1, 0]",119
language_147,"[1, 0]",119
language_149,"[0, 0]",119
language_150,"[1, 0]",119
language_152,"[0, 0]",119
language_153,"[1, 0]",119
language_154,"[1, 0]",119
language_155,"[1, 0]",119
language_156,"[0, 0]",119
language_159,"[1, 0]",119
language_160,"[1, 0]",119
language_161,"[1, 0]",119
language_162,"[1, 0]",119
language_163,"[0, 0]",119
language_165,"[0, 0]",119
language_166,"[1, 0]",119
language_167,"[1, 0]",119
language_168,"[0, 0]",119
language_169,"[1, 0]",119
language_170,"[1, 1]",119
language_171,"[1, 0]",119
language_172,"[1, 0]",119
language_175,"[1, 0]",119
language_176,"[0, 0]",119
language_177,"[1, 0]",119
language_178,"[1, 0]",119
language_180,"[1, 0]",119
language_181,"[1, 0]",119
language_182,"[1, 0]",119
language_183,"[0, 0]",119
language_184,"[1, 0]",119
language_185,"[1, 0]",119
language_187,"[1, 0]",119
language_188,"[1, 0]",119
language_189,"[1, 0]",119
language_190,"[1, 0]",119
language_191,"[1, 0]",119
language_192,"[1, 0]",119
language_193,"[1, 0]",119
language_194,"[0, 1]",119
language_195,"[0, 0]",119
language_196,"[0, 0]",119
language_197,"[1, 0]",119
language_198,"[1, 1]",119
language_199,"[0, 0]",119
language_200,"[1, 1]",119
language_201,"[1, 0]",119
language_202,"[1, 0]",119
language_203,"[1, 0]",119
language_205,"[1, 0]",119
language_206,"[1, 0]",119
language_207,"[1, 0]",119
language_208,"[1, 0]",119
language_209,"[1, 0]",119
language_210,"[1, 0]",119
language_212,"[1, 0]",119
language_213,"[1, 0]",119
language_214,"[1, 1]",119
language_215,"[1, 0]",119
language_216,"[1, 0]",119
language_218,"[1, 0]",119
language_219,"[1, 0]",119
language_220,"[1, 0]",119
language_221,"[1, 0]",119
language_222,"[1, 0]",119
language_223,"[1, 0]",119
language_224,"[0, 0]",119
language_225,"[1, 0]",119
language_226,"[0, 0]",119
language_227,"[1, 1]",119
language_228,"[0, 1]",119
language_229,"[1, 0]",119
