LANGUAGE,AGE,SET
language_1,"[1, 0]",534
language_2,"[1, 0]",534
language_3,"[1, 0]",534
language_4,"[1, 0]",534
language_5,"[0, 0]",534
language_7,"[0, 0]",534
language_8,"[1, 0]",534
language_9,"[1, 0]",534
language_10,"[1, 1]",534
language_11,"[1, 0]",534
language_12,"[0, 0]",534
language_13,"[1, 0]",534
language_15,"[1, 0]",534
language_16,"[1, 0]",534
language_18,"[0, 0]",534
language_19,"[0, 0]",534
language_20,"[1, 0]",534
language_23,"[1, 0]",534
language_24,"[1, 0]",534
language_25,"[1, 0]",534
language_26,"[0, 0]",534
language_27,"[0, 0]",534
language_28,"[1, 0]",534
language_29,"[1, 0]",534
language_30,"[1, 0]",534
language_31,"[1, 0]",534
language_33,"[1, 1]",534
language_34,"[1, 0]",534
language_35,"[1, 0]",534
language_38,"[1, 0]",534
language_39,"[1, 1]",534
language_40,"[1, 0]",534
language_42,"[1, 1]",534
language_43,"[0, 0]",534
language_44,"[0, 0]",534
language_45,"[1, 0]",534
language_46,"[0, 0]",534
language_47,"[1, 0]",534
language_48,"[0, 0]",534
language_50,"[0, 0]",534
language_52,"[1, 0]",534
language_53,"[1, 0]",534
language_54,"[1, 0]",534
language_55,"[1, 0]",534
language_56,"[0, 0]",534
language_57,"[1, 1]",534
language_58,"[1, 1]",534
language_59,"[0, 0]",534
language_60,"[0, 0]",534
language_61,"[1, 0]",534
language_62,"[1, 0]",534
language_63,"[1, 0]",534
language_65,"[1, 1]",534
language_67,"[1, 0]",534
language_68,"[1, 0]",534
language_70,"[1, 0]",534
language_71,"[1, 0]",534
language_72,"[0, 0]",534
language_73,"[1, 0]",534
language_75,"[1, 0]",534
language_77,"[1, 1]",534
language_78,"[1, 0]",534
language_80,"[1, 0]",534
language_82,"[1, 0]",534
language_84,"[0, 0]",534
language_85,"[1, 0]",534
language_87,"[1, 0]",534
language_89,"[1, 1]",534
language_90,"[0, 0]",534
language_91,"[1, 0]",534
language_92,"[1, 0]",534
language_93,"[1, 0]",534
language_94,"[0, 0]",534
language_95,"[0, 0]",534
language_96,"[0, 0]",534
language_97,"[1, 0]",534
language_98,"[1, 0]",534
language_99,"[1, 1]",534
language_100,"[0, 0]",534
language_101,"[1, 0]",534
language_102,"[0, 0]",534
language_103,"[1, 1]",534
language_105,"[0, 0]",534
language_106,"[1, 0]",534
language_107,"[0, 0]",534
language_108,"[0, 0]",534
language_109,"[1, 0]",534
language_111,"[0, 0]",534
language_112,"[1, 0]",534
language_113,"[1, 0]",534
language_114,"[1, 0]",534
language_115,"[1, 1]",534
language_116,"[1, 0]",534
language_117,"[1, 0]",534
language_118,"[1, 0]",534
language_119,"[1, 0]",534
language_120,"[1, 0]",534
language_121,"[0, 0]",534
language_122,"[1, 0]",534
language_123,"[0, 0]",534
language_125,"[1, 0]",534
language_126,"[1, 0]",534
language_127,"[1, 0]",534
language_128,"[1, 0]",534
language_129,"[1, 0]",534
language_131,"[1, 0]",534
language_132,"[1, 0]",534
language_133,"[1, 0]",534
language_134,"[0, 0]",534
language_135,"[0, 0]",534
language_136,"[0, 0]",534
language_137,"[0, 0]",534
language_138,"[1, 0]",534
language_139,"[1, 1]",534
language_140,"[1, 0]",534
language_141,"[1, 0]",534
language_142,"[1, 0]",534
language_143,"[1, 1]",534
language_144,"[0, 0]",534
language_145,"[1, 0]",534
language_146,"[1, 0]",534
language_147,"[1, 0]",534
language_149,"[1, 0]",534
language_150,"[1, 1]",534
language_151,"[1, 0]",534
language_152,"[0, 0]",534
language_154,"[0, 0]",534
language_155,"[1, 0]",534
language_156,"[0, 0]",534
language_158,"[1, 0]",534
language_159,"[0, 0]",534
language_160,"[1, 0]",534
language_161,"[1, 0]",534
language_162,"[0, 1]",534
language_163,"[1, 0]",534
language_164,"[1, 0]",534
language_166,"[1, 0]",534
language_167,"[1, 0]",534
language_168,"[1, 0]",534
language_169,"[0, 0]",534
language_170,"[1, 0]",534
language_171,"[1, 0]",534
language_172,"[1, 0]",534
language_173,"[1, 1]",534
language_174,"[0, 0]",534
language_175,"[0, 0]",534
language_177,"[1, 0]",534
language_178,"[0, 0]",534
language_180,"[1, 0]",534
language_181,"[1, 0]",534
language_182,"[1, 0]",534
language_183,"[1, 0]",534
language_184,"[1, 0]",534
language_185,"[1, 1]",534
language_186,"[1, 0]",534
language_187,"[1, 0]",534
language_188,"[0, 0]",534
language_189,"[1, 0]",534
language_191,"[1, 0]",534
language_192,"[1, 0]",534
language_194,"[1, 0]",534
language_195,"[1, 0]",534
language_196,"[0, 0]",534
language_197,"[0, 0]",534
language_199,"[0, 0]",534
language_200,"[1, 0]",534
language_201,"[1, 0]",534
language_203,"[1, 0]",534
language_204,"[0, 0]",534
language_205,"[1, 0]",534
language_206,"[1, 0]",534
language_207,"[0, 1]",534
language_208,"[1, 0]",534
language_209,"[1, 0]",534
language_210,"[1, 0]",534
language_211,"[1, 0]",534
language_212,"[1, 0]",534
language_215,"[1, 0]",534
language_216,"[1, 0]",534
language_217,"[1, 0]",534
language_218,"[0, 0]",534
language_220,"[1, 0]",534
language_221,"[1, 0]",534
language_222,"[1, 0]",534
language_224,"[1, 1]",534
language_226,"[0, 0]",534
language_227,"[1, 0]",534
language_228,"[0, 0]",534
language_230,"[0, 0]",534
language_232,"[0, 0]",534
language_233,"[1, 0]",534
language_236,"[1, 1]",534
language_237,"[0, 0]",534
language_238,"[1, 0]",534
language_239,"[0, 1]",534
