LANGUAGE,AGE,SET
language_1,"[0, 0]",102
language_2,"[1, 0]",102
language_3,"[1, 0]",102
language_4,"[1, 0]",102
language_5,"[1, 0]",102
language_6,"[1, 0]",102
language_9,"[0, 0]",102
language_10,"[0, 0]",102
language_11,"[1, 0]",102
language_12,"[0, 0]",102
language_13,"[1, 0]",102
language_14,"[0, 0]",102
language_16,"[1, 0]",102
language_17,"[1, 0]",102
language_18,"[0, 0]",102
language_19,"[1, 0]",102
language_20,"[1, 0]",102
language_21,"[1, 0]",102
language_22,"[1, 0]",102
language_23,"[1, 0]",102
language_24,"[1, 0]",102
language_25,"[0, 0]",102
language_26,"[0, 0]",102
language_27,"[1, 0]",102
language_28,"[0, 0]",102
language_29,"[1, 0]",102
language_30,"[1, 0]",102
language_31,"[1, 0]",102
language_32,"[1, 0]",102
language_33,"[0, 0]",102
language_34,"[1, 0]",102
language_37,"[1, 0]",102
language_38,"[1, 0]",102
language_39,"[0, 0]",102
language_40,"[1, 1]",102
language_41,"[1, 0]",102
language_42,"[0, 0]",102
language_44,"[0, 0]",102
language_45,"[1, 0]",102
language_46,"[0, 0]",102
language_47,"[1, 0]",102
language_48,"[1, 0]",102
language_49,"[0, 0]",102
language_50,"[0, 0]",102
language_51,"[1, 0]",102
language_52,"[1, 0]",102
language_53,"[1, 0]",102
language_54,"[0, 0]",102
language_55,"[0, 0]",102
language_56,"[1, 0]",102
language_57,"[0, 1]",102
language_58,"[1, 0]",102
language_59,"[1, 0]",102
language_60,"[1, 0]",102
language_61,"[1, 0]",102
language_62,"[0, 0]",102
language_63,"[1, 0]",102
language_64,"[1, 0]",102
language_66,"[1, 0]",102
language_67,"[0, 0]",102
language_68,"[1, 0]",102
language_69,"[0, 0]",102
language_70,"[1, 0]",102
language_71,"[1, 1]",102
language_72,"[1, 0]",102
language_73,"[0, 0]",102
language_75,"[1, 0]",102
language_76,"[0, 0]",102
language_77,"[0, 0]",102
language_78,"[1, 0]",102
language_79,"[1, 0]",102
language_80,"[1, 0]",102
language_81,"[1, 0]",102
language_82,"[1, 0]",102
language_83,"[0, 0]",102
language_85,"[1, 0]",102
language_87,"[1, 0]",102
language_88,"[0, 0]",102
language_89,"[0, 0]",102
language_93,"[0, 0]",102
language_94,"[0, 0]",102
language_95,"[1, 0]",102
language_96,"[1, 0]",102
language_97,"[1, 0]",102
language_98,"[0, 1]",102
language_99,"[1, 0]",102
language_101,"[1, 0]",102
language_103,"[0, 0]",102
language_104,"[1, 0]",102
