LANGUAGE,AGE,SET
language_1,"[1, 0]",252
language_2,"[1, 0]",252
language_3,"[1, 0]",252
language_4,"[1, 0]",252
language_6,"[1, 0]",252
language_7,"[0, 0]",252
language_12,"[1, 0]",252
language_13,"[1, 0]",252
language_14,"[0, 0]",252
language_15,"[1, 0]",252
language_17,"[1, 0]",252
language_18,"[1, 0]",252
language_19,"[0, 0]",252
language_20,"[1, 0]",252
language_23,"[1, 0]",252
language_24,"[1, 0]",252
language_26,"[0, 0]",252
language_27,"[1, 0]",252
language_28,"[1, 0]",252
language_29,"[1, 0]",252
language_30,"[1, 1]",252
language_31,"[1, 0]",252
language_32,"[1, 0]",252
language_33,"[1, 0]",252
language_34,"[1, 0]",252
language_35,"[0, 0]",252
language_36,"[0, 0]",252
language_37,"[1, 0]",252
language_38,"[1, 1]",252
language_39,"[1, 0]",252
language_41,"[1, 0]",252
language_42,"[1, 0]",252
language_43,"[1, 0]",252
language_44,"[0, 0]",252
language_45,"[0, 0]",252
language_46,"[0, 0]",252
language_47,"[1, 0]",252
language_48,"[1, 0]",252
language_49,"[1, 0]",252
language_50,"[1, 0]",252
language_51,"[0, 0]",252
language_53,"[0, 0]",252
language_54,"[1, 1]",252
language_56,"[0, 0]",252
language_58,"[0, 0]",252
language_59,"[1, 0]",252
language_60,"[0, 0]",252
language_62,"[1, 0]",252
language_64,"[0, 0]",252
language_65,"[0, 0]",252
language_66,"[1, 0]",252
language_67,"[1, 1]",252
language_68,"[1, 0]",252
language_70,"[1, 0]",252
language_72,"[1, 0]",252
language_73,"[1, 0]",252
language_74,"[1, 0]",252
language_75,"[1, 0]",252
language_76,"[1, 0]",252
language_77,"[0, 0]",252
language_78,"[1, 0]",252
language_79,"[1, 0]",252
language_80,"[1, 0]",252
language_81,"[1, 0]",252
language_82,"[0, 0]",252
language_83,"[1, 0]",252
language_84,"[1, 0]",252
language_87,"[1, 0]",252
language_88,"[1, 0]",252
language_90,"[1, 0]",252
language_92,"[1, 0]",252
language_95,"[1, 0]",252
language_96,"[0, 0]",252
language_98,"[0, 0]",252
language_99,"[1, 0]",252
language_100,"[1, 0]",252
language_101,"[0, 0]",252
language_103,"[0, 1]",252
language_104,"[0, 1]",252
language_105,"[0, 1]",252
language_108,"[1, 0]",252
language_109,"[1, 0]",252
language_112,"[0, 0]",252
language_113,"[0, 0]",252
language_114,"[1, 0]",252
language_115,"[0, 0]",252
language_116,"[0, 0]",252
language_117,"[0, 0]",252
language_118,"[1, 0]",252
language_120,"[0, 0]",252
language_121,"[1, 0]",252
language_122,"[0, 0]",252
language_123,"[1, 0]",252
language_124,"[0, 0]",252
language_125,"[0, 0]",252
language_126,"[1, 0]",252
language_127,"[0, 0]",252
language_128,"[0, 0]",252
language_131,"[0, 1]",252
language_132,"[1, 0]",252
language_133,"[1, 1]",252
language_136,"[1, 0]",252
language_137,"[1, 0]",252
language_138,"[1, 0]",252
language_139,"[1, 0]",252
language_140,"[1, 0]",252
language_141,"[1, 1]",252
language_142,"[1, 0]",252
language_143,"[1, 0]",252
language_144,"[1, 0]",252
language_145,"[1, 0]",252
language_146,"[0, 0]",252
language_147,"[0, 1]",252
language_149,"[1, 0]",252
language_151,"[1, 0]",252
language_153,"[1, 0]",252
language_155,"[0, 0]",252
language_156,"[0, 0]",252
language_157,"[1, 0]",252
language_159,"[0, 0]",252
language_160,"[1, 0]",252
language_161,"[0, 0]",252
language_163,"[0, 0]",252
language_164,"[0, 0]",252
language_165,"[0, 0]",252
language_166,"[0, 0]",252
language_169,"[1, 1]",252
language_171,"[0, 0]",252
language_172,"[1, 0]",252
language_173,"[1, 0]",252
language_174,"[0, 0]",252
language_175,"[0, 1]",252
language_176,"[1, 0]",252
language_178,"[0, 0]",252
language_180,"[1, 0]",252
language_181,"[0, 0]",252
language_182,"[1, 0]",252
language_184,"[0, 0]",252
language_185,"[1, 1]",252
language_187,"[0, 0]",252
language_188,"[0, 0]",252
language_189,"[1, 0]",252
language_190,"[1, 0]",252
language_193,"[0, 0]",252
language_194,"[1, 1]",252
language_195,"[1, 0]",252
language_196,"[1, 0]",252
language_197,"[1, 1]",252
language_198,"[0, 0]",252
language_201,"[1, 0]",252
language_202,"[1, 0]",252
language_203,"[0, 0]",252
language_205,"[1, 0]",252
language_206,"[0, 0]",252
language_207,"[1, 1]",252
language_208,"[1, 1]",252
language_209,"[1, 0]",252
language_210,"[0, 0]",252
language_211,"[1, 0]",252
language_212,"[1, 0]",252
language_213,"[0, 0]",252
language_214,"[1, 0]",252
language_215,"[0, 0]",252
language_216,"[0, 0]",252
language_219,"[0, 1]",252
language_220,"[0, 0]",252
language_221,"[0, 0]",252
language_222,"[1, 1]",252
language_223,"[1, 0]",252
language_224,"[1, 0]",252
language_225,"[1, 0]",252
language_226,"[0, 0]",252
language_227,"[0, 0]",252
language_229,"[1, 0]",252
language_231,"[1, 0]",252
language_232,"[1, 0]",252
language_233,"[1, 1]",252
language_234,"[0, 1]",252
language_235,"[0, 0]",252
language_236,"[1, 0]",252
language_237,"[1, 1]",252
language_238,"[0, 0]",252
language_240,"[0, 0]",252
language_242,"[1, 0]",252
language_243,"[0, 0]",252
language_244,"[1, 0]",252
language_245,"[1, 0]",252
language_246,"[1, 0]",252
language_248,"[1, 0]",252
language_249,"[1, 0]",252
language_250,"[0, 0]",252
language_254,"[0, 1]",252
language_255,"[1, 0]",252
language_256,"[1, 0]",252
language_258,"[1, 0]",252
language_260,"[0, 0]",252
language_261,"[0, 0]",252
language_262,"[1, 0]",252
language_264,"[0, 0]",252
language_265,"[0, 0]",252
language_266,"[0, 0]",252
language_268,"[1, 0]",252
language_269,"[1, 0]",252
language_270,"[0, 0]",252
language_273,"[1, 0]",252
language_274,"[0, 0]",252
language_275,"[1, 0]",252
language_276,"[0, 0]",252
language_277,"[1, 1]",252
language_280,"[1, 0]",252
language_282,"[1, 0]",252
language_283,"[1, 0]",252
language_284,"[0, 0]",252
language_285,"[1, 0]",252
language_287,"[1, 0]",252
language_288,"[1, 0]",252
language_289,"[0, 0]",252
language_290,"[0, 0]",252
language_293,"[1, 0]",252
language_294,"[0, 0]",252
language_295,"[1, 0]",252
language_296,"[0, 0]",252
language_297,"[1, 0]",252
language_298,"[0, 0]",252
language_299,"[1, 0]",252
language_300,"[1, 0]",252
language_301,"[0, 0]",252
language_302,"[1, 0]",252
language_304,"[0, 1]",252
language_305,"[0, 0]",252
language_306,"[1, 1]",252
language_307,"[0, 0]",252
language_308,"[1, 0]",252
language_309,"[1, 0]",252
language_310,"[1, 0]",252
language_311,"[0, 0]",252
language_312,"[0, 0]",252
language_313,"[1, 0]",252
language_314,"[1, 1]",252
language_315,"[0, 0]",252
language_316,"[1, 0]",252
