LANGUAGE,AGE,SET
language_1,"[0, 0]",258
language_2,"[1, 0]",258
language_4,"[1, 0]",258
language_5,"[1, 0]",258
language_7,"[1, 1]",258
language_9,"[1, 0]",258
language_10,"[0, 1]",258
language_11,"[0, 0]",258
language_12,"[1, 0]",258
language_13,"[1, 0]",258
language_14,"[1, 0]",258
language_16,"[0, 0]",258
language_17,"[1, 0]",258
language_18,"[1, 1]",258
language_19,"[0, 1]",258
language_20,"[1, 0]",258
language_21,"[1, 1]",258
language_22,"[1, 0]",258
language_24,"[1, 0]",258
language_25,"[1, 0]",258
language_30,"[1, 0]",258
language_31,"[0, 0]",258
language_32,"[0, 0]",258
language_33,"[1, 1]",258
language_34,"[1, 0]",258
language_35,"[1, 0]",258
language_36,"[0, 0]",258
language_37,"[0, 0]",258
language_38,"[1, 1]",258
language_39,"[0, 0]",258
language_40,"[1, 1]",258
language_43,"[0, 0]",258
language_45,"[1, 1]",258
language_46,"[1, 0]",258
language_48,"[1, 0]",258
language_49,"[1, 0]",258
language_50,"[1, 0]",258
language_52,"[1, 0]",258
language_53,"[1, 0]",258
language_54,"[1, 0]",258
language_55,"[1, 0]",258
language_56,"[1, 0]",258
language_57,"[1, 0]",258
language_59,"[1, 0]",258
language_60,"[0, 0]",258
language_61,"[1, 1]",258
language_62,"[1, 0]",258
language_63,"[0, 1]",258
language_64,"[1, 1]",258
language_65,"[1, 0]",258
language_68,"[0, 0]",258
language_69,"[0, 0]",258
language_71,"[1, 0]",258
language_72,"[1, 0]",258
language_73,"[1, 1]",258
language_76,"[0, 1]",258
language_77,"[1, 0]",258
language_79,"[1, 0]",258
language_80,"[1, 0]",258
language_81,"[0, 0]",258
language_82,"[0, 0]",258
language_83,"[0, 0]",258
language_84,"[0, 0]",258
language_85,"[1, 0]",258
language_87,"[1, 0]",258
language_88,"[1, 0]",258
language_89,"[1, 0]",258
language_90,"[0, 0]",258
language_91,"[1, 0]",258
language_92,"[0, 0]",258
language_93,"[1, 0]",258
language_94,"[0, 0]",258
language_95,"[1, 0]",258
language_96,"[1, 0]",258
language_97,"[0, 0]",258
language_98,"[1, 0]",258
language_99,"[0, 0]",258
language_100,"[0, 0]",258
language_103,"[1, 0]",258
language_104,"[1, 0]",258
language_105,"[1, 0]",258
language_106,"[1, 1]",258
language_108,"[1, 0]",258
language_109,"[0, 1]",258
language_110,"[1, 0]",258
language_113,"[1, 0]",258
language_114,"[0, 1]",258
language_115,"[1, 1]",258
language_116,"[1, 0]",258
language_117,"[0, 0]",258
language_119,"[1, 1]",258
language_120,"[1, 1]",258
language_122,"[0, 0]",258
language_123,"[1, 0]",258
language_125,"[1, 0]",258
language_126,"[1, 1]",258
language_127,"[1, 0]",258
language_128,"[1, 0]",258
language_129,"[1, 0]",258
language_130,"[0, 0]",258
language_135,"[0, 0]",258
language_137,"[0, 0]",258
language_138,"[1, 0]",258
language_139,"[1, 0]",258
language_140,"[0, 0]",258
language_141,"[1, 0]",258
language_142,"[1, 0]",258
language_143,"[0, 0]",258
language_144,"[0, 0]",258
language_145,"[1, 0]",258
language_146,"[1, 1]",258
language_149,"[1, 0]",258
language_151,"[1, 0]",258
language_152,"[0, 0]",258
language_153,"[0, 0]",258
language_154,"[1, 0]",258
language_155,"[1, 0]",258
language_156,"[1, 0]",258
language_157,"[1, 1]",258
language_158,"[1, 0]",258
language_160,"[1, 0]",258
language_161,"[1, 0]",258
language_162,"[0, 0]",258
language_163,"[1, 0]",258
language_164,"[1, 0]",258
language_165,"[1, 0]",258
language_166,"[0, 0]",258
language_167,"[0, 0]",258
language_168,"[1, 0]",258
language_169,"[1, 0]",258
language_170,"[1, 0]",258
language_171,"[1, 0]",258
language_172,"[1, 0]",258
language_173,"[1, 0]",258
language_174,"[1, 0]",258
language_175,"[0, 0]",258
language_176,"[1, 1]",258
language_177,"[1, 0]",258
language_179,"[1, 0]",258
language_181,"[0, 0]",258
language_182,"[1, 0]",258
language_183,"[0, 0]",258
language_184,"[1, 0]",258
language_185,"[1, 0]",258
language_188,"[1, 0]",258
language_190,"[0, 0]",258
language_192,"[0, 0]",258
language_194,"[1, 0]",258
language_197,"[0, 0]",258
language_198,"[1, 0]",258
language_199,"[1, 0]",258
language_200,"[1, 0]",258
language_201,"[1, 0]",258
language_203,"[0, 0]",258
language_204,"[0, 0]",258
language_205,"[1, 0]",258
language_206,"[1, 0]",258
language_207,"[1, 0]",258
language_208,"[0, 0]",258
language_210,"[1, 0]",258
language_211,"[1, 0]",258
language_212,"[1, 1]",258
language_213,"[1, 1]",258
language_214,"[1, 0]",258
language_215,"[0, 0]",258
language_216,"[0, 1]",258
language_217,"[1, 0]",258
language_219,"[1, 0]",258
language_222,"[1, 0]",258
language_223,"[1, 0]",258
