LANGUAGE,AGE,SET
language_1,"[1, 0]",479
language_2,"[1, 0]",479
language_4,"[1, 0]",479
language_5,"[1, 0]",479
language_6,"[1, 1]",479
language_7,"[0, 0]",479
language_8,"[1, 0]",479
language_9,"[1, 0]",479
language_11,"[0, 0]",479
language_12,"[1, 0]",479
language_13,"[0, 1]",479
language_14,"[1, 0]",479
language_15,"[0, 0]",479
language_17,"[0, 0]",479
language_18,"[0, 0]",479
language_19,"[1, 0]",479
language_20,"[1, 0]",479
language_21,"[1, 1]",479
language_23,"[1, 0]",479
language_25,"[1, 0]",479
language_27,"[1, 0]",479
language_28,"[1, 0]",479
language_29,"[1, 0]",479
language_30,"[1, 0]",479
language_31,"[0, 0]",479
language_32,"[0, 0]",479
language_33,"[1, 0]",479
language_34,"[1, 0]",479
language_35,"[1, 1]",479
language_36,"[0, 0]",479
language_37,"[0, 0]",479
language_38,"[1, 0]",479
language_40,"[1, 0]",479
language_41,"[0, 0]",479
language_44,"[0, 0]",479
language_46,"[1, 0]",479
language_47,"[1, 0]",479
language_48,"[1, 0]",479
language_49,"[1, 0]",479
language_50,"[1, 0]",479
language_51,"[1, 0]",479
language_52,"[1, 0]",479
language_53,"[0, 0]",479
language_54,"[0, 0]",479
language_55,"[1, 0]",479
language_56,"[1, 0]",479
language_57,"[0, 0]",479
language_58,"[1, 0]",479
language_59,"[0, 1]",479
language_61,"[0, 0]",479
language_62,"[1, 0]",479
language_63,"[1, 0]",479
language_64,"[1, 0]",479
language_65,"[1, 0]",479
language_67,"[0, 0]",479
language_68,"[1, 0]",479
language_69,"[1, 0]",479
language_71,"[1, 0]",479
language_72,"[0, 0]",479
language_73,"[1, 0]",479
language_74,"[1, 0]",479
language_75,"[0, 0]",479
language_76,"[0, 0]",479
language_78,"[1, 0]",479
language_79,"[0, 0]",479
language_80,"[0, 0]",479
language_81,"[1, 0]",479
language_82,"[1, 0]",479
language_84,"[1, 0]",479
language_85,"[1, 1]",479
language_86,"[1, 0]",479
language_87,"[0, 0]",479
language_88,"[0, 0]",479
language_89,"[0, 0]",479
language_90,"[1, 0]",479
language_91,"[1, 0]",479
language_92,"[0, 0]",479
language_93,"[0, 0]",479
language_94,"[0, 0]",479
language_95,"[1, 0]",479
language_96,"[1, 0]",479
language_97,"[1, 0]",479
language_98,"[1, 0]",479
language_99,"[0, 0]",479
language_100,"[1, 0]",479
language_101,"[0, 0]",479
language_102,"[0, 0]",479
language_103,"[0, 1]",479
language_106,"[0, 0]",479
language_107,"[1, 0]",479
language_108,"[0, 0]",479
language_109,"[1, 0]",479
language_110,"[1, 0]",479
language_111,"[1, 0]",479
language_112,"[1, 1]",479
language_113,"[0, 0]",479
language_114,"[1, 0]",479
language_115,"[1, 0]",479
language_116,"[0, 0]",479
language_118,"[0, 0]",479
language_119,"[0, 0]",479
language_120,"[1, 0]",479
language_121,"[0, 0]",479
language_122,"[1, 1]",479
language_123,"[1, 0]",479
language_125,"[1, 0]",479
language_126,"[1, 0]",479
