LANGUAGE,AGE,SET
language_1,"[1, 0]",748
language_2,"[1, 0]",748
language_3,"[1, 0]",748
language_4,"[0, 0]",748
language_5,"[1, 0]",748
language_6,"[0, 0]",748
language_9,"[1, 0]",748
language_10,"[1, 0]",748
language_13,"[0, 0]",748
language_14,"[1, 0]",748
language_15,"[1, 0]",748
language_16,"[0, 0]",748
language_17,"[1, 0]",748
language_18,"[1, 1]",748
language_19,"[0, 0]",748
language_20,"[0, 0]",748
language_22,"[1, 0]",748
language_23,"[0, 0]",748
language_24,"[1, 0]",748
language_25,"[1, 0]",748
language_26,"[1, 0]",748
language_27,"[1, 0]",748
language_28,"[1, 0]",748
language_29,"[1, 0]",748
language_31,"[0, 0]",748
language_32,"[0, 1]",748
language_33,"[1, 0]",748
language_34,"[1, 0]",748
language_35,"[1, 0]",748
language_36,"[1, 0]",748
language_37,"[1, 0]",748
language_38,"[1, 0]",748
language_39,"[1, 0]",748
language_40,"[0, 1]",748
language_41,"[1, 0]",748
language_42,"[1, 0]",748
language_43,"[1, 0]",748
language_44,"[0, 0]",748
language_46,"[0, 0]",748
language_47,"[1, 0]",748
language_49,"[1, 0]",748
language_50,"[0, 0]",748
language_51,"[1, 0]",748
language_52,"[1, 0]",748
language_53,"[1, 0]",748
language_54,"[1, 0]",748
language_55,"[0, 0]",748
language_57,"[1, 0]",748
language_58,"[0, 0]",748
language_59,"[1, 0]",748
language_60,"[1, 0]",748
language_61,"[0, 0]",748
language_62,"[1, 1]",748
language_63,"[1, 0]",748
language_64,"[0, 0]",748
language_66,"[1, 0]",748
language_68,"[1, 0]",748
language_70,"[0, 0]",748
language_71,"[1, 0]",748
language_74,"[0, 0]",748
language_75,"[1, 0]",748
language_76,"[0, 0]",748
language_77,"[1, 0]",748
language_78,"[1, 0]",748
language_79,"[0, 0]",748
language_80,"[1, 0]",748
language_82,"[0, 0]",748
language_85,"[1, 1]",748
language_86,"[1, 0]",748
language_87,"[1, 0]",748
language_89,"[0, 0]",748
language_90,"[1, 0]",748
language_91,"[1, 0]",748
language_95,"[1, 0]",748
language_97,"[1, 0]",748
language_98,"[0, 0]",748
language_100,"[1, 0]",748
language_102,"[0, 0]",748
language_103,"[0, 0]",748
language_104,"[1, 0]",748
language_105,"[0, 0]",748
language_106,"[1, 0]",748
language_107,"[1, 0]",748
language_108,"[1, 0]",748
language_109,"[1, 0]",748
language_111,"[1, 0]",748
language_112,"[1, 0]",748
language_113,"[1, 0]",748
language_115,"[1, 0]",748
language_116,"[0, 0]",748
language_117,"[0, 0]",748
language_118,"[1, 0]",748
language_119,"[0, 1]",748
language_121,"[1, 0]",748
language_122,"[1, 0]",748
language_123,"[0, 0]",748
language_124,"[0, 0]",748
language_125,"[0, 0]",748
language_126,"[0, 1]",748
language_127,"[1, 0]",748
language_128,"[1, 1]",748
language_129,"[1, 0]",748
language_130,"[1, 1]",748
language_132,"[1, 0]",748
language_133,"[0, 0]",748
language_134,"[0, 0]",748
language_135,"[1, 1]",748
language_136,"[1, 0]",748
language_137,"[1, 0]",748
language_138,"[0, 0]",748
language_139,"[1, 0]",748
language_140,"[1, 0]",748
language_141,"[1, 0]",748
language_142,"[0, 0]",748
language_143,"[1, 0]",748
language_144,"[1, 1]",748
language_146,"[1, 1]",748
language_147,"[1, 0]",748
language_148,"[1, 0]",748
language_149,"[1, 0]",748
language_151,"[1, 0]",748
language_152,"[1, 1]",748
language_153,"[1, 0]",748
language_154,"[1, 0]",748
language_155,"[0, 0]",748
language_156,"[1, 0]",748
language_157,"[1, 1]",748
language_158,"[1, 1]",748
language_159,"[0, 0]",748
language_160,"[1, 0]",748
language_161,"[1, 0]",748
language_163,"[1, 0]",748
language_164,"[1, 0]",748
language_165,"[0, 1]",748
language_166,"[0, 0]",748
language_167,"[1, 1]",748
language_168,"[1, 0]",748
language_169,"[1, 1]",748
language_170,"[1, 0]",748
language_171,"[1, 1]",748
language_172,"[1, 0]",748
language_175,"[1, 0]",748
language_176,"[0, 0]",748
language_177,"[1, 0]",748
language_178,"[1, 0]",748
language_179,"[1, 0]",748
language_180,"[0, 0]",748
language_183,"[1, 0]",748
language_184,"[0, 0]",748
language_186,"[1, 0]",748
language_187,"[0, 0]",748
language_188,"[1, 0]",748
language_189,"[1, 0]",748
language_191,"[0, 0]",748
language_193,"[1, 0]",748
language_194,"[0, 0]",748
language_195,"[0, 0]",748
language_197,"[1, 0]",748
language_199,"[1, 0]",748
language_200,"[1, 0]",748
language_201,"[1, 0]",748
language_202,"[1, 1]",748
language_203,"[0, 0]",748
language_204,"[1, 0]",748
language_205,"[1, 0]",748
language_206,"[1, 0]",748
language_207,"[1, 0]",748
language_209,"[1, 1]",748
language_210,"[1, 0]",748
language_211,"[1, 1]",748
language_212,"[0, 0]",748
language_213,"[1, 0]",748
language_214,"[0, 0]",748
language_215,"[0, 1]",748
language_216,"[1, 0]",748
language_217,"[1, 0]",748
language_218,"[0, 0]",748
language_219,"[1, 0]",748
language_220,"[1, 1]",748
language_221,"[0, 0]",748
language_222,"[1, 0]",748
language_223,"[1, 0]",748
language_224,"[0, 0]",748
language_225,"[1, 0]",748
language_226,"[1, 0]",748
language_227,"[0, 0]",748
language_228,"[1, 1]",748
language_229,"[1, 0]",748
language_230,"[1, 0]",748
language_231,"[1, 0]",748
language_232,"[1, 1]",748
language_233,"[0, 0]",748
language_234,"[1, 1]",748
language_235,"[1, 0]",748
language_236,"[1, 0]",748
language_237,"[1, 1]",748
language_238,"[1, 0]",748
language_240,"[1, 0]",748
language_241,"[0, 0]",748
language_242,"[0, 0]",748
language_243,"[1, 0]",748
language_244,"[0, 0]",748
language_245,"[0, 0]",748
language_246,"[1, 0]",748
language_247,"[1, 0]",748
language_248,"[1, 0]",748
language_249,"[1, 0]",748
language_253,"[1, 0]",748
language_254,"[1, 0]",748
language_255,"[1, 0]",748
language_256,"[0, 0]",748
language_258,"[1, 0]",748
language_259,"[1, 0]",748
language_260,"[1, 1]",748
language_261,"[0, 0]",748
language_262,"[0, 0]",748
language_264,"[0, 0]",748
language_265,"[1, 0]",748
language_266,"[1, 1]",748
language_267,"[1, 0]",748
language_269,"[0, 0]",748
language_270,"[0, 0]",748
language_271,"[1, 1]",748
language_273,"[1, 1]",748
language_276,"[0, 0]",748
language_278,"[1, 0]",748
language_279,"[1, 0]",748
language_280,"[0, 0]",748
language_281,"[0, 0]",748
language_282,"[0, 0]",748
language_283,"[1, 0]",748
language_284,"[0, 0]",748
language_285,"[1, 0]",748
language_286,"[0, 0]",748
language_287,"[1, 0]",748
language_289,"[0, 0]",748
language_290,"[0, 0]",748
language_291,"[1, 0]",748
language_293,"[1, 0]",748
language_294,"[1, 0]",748
language_295,"[1, 0]",748
language_296,"[1, 0]",748
language_297,"[0, 0]",748
language_299,"[1, 0]",748
language_300,"[1, 0]",748
language_301,"[1, 0]",748
language_302,"[1, 0]",748
language_303,"[1, 0]",748
language_306,"[0, 1]",748
language_307,"[1, 0]",748
language_308,"[1, 0]",748
language_311,"[0, 0]",748
language_312,"[1, 0]",748
language_313,"[1, 0]",748
language_315,"[1, 0]",748
language_316,"[1, 0]",748
language_317,"[1, 0]",748
language_318,"[1, 0]",748
language_319,"[1, 0]",748
language_321,"[1, 0]",748
language_322,"[1, 0]",748
language_324,"[0, 1]",748
language_325,"[0, 0]",748
language_327,"[1, 0]",748
language_328,"[1, 0]",748
language_329,"[0, 0]",748
language_330,"[0, 0]",748
language_331,"[0, 0]",748
language_334,"[1, 0]",748
language_335,"[1, 1]",748
language_336,"[0, 0]",748
language_337,"[0, 0]",748
language_338,"[0, 0]",748
language_339,"[1, 0]",748
language_340,"[0, 0]",748
language_341,"[1, 0]",748
language_342,"[0, 0]",748
language_343,"[0, 0]",748
language_344,"[0, 0]",748
language_345,"[0, 0]",748
language_348,"[1, 0]",748
language_349,"[1, 0]",748
language_350,"[0, 0]",748
language_351,"[1, 0]",748
language_352,"[1, 0]",748
language_353,"[0, 1]",748
language_354,"[1, 0]",748
language_355,"[1, 1]",748
language_357,"[1, 0]",748
language_358,"[0, 0]",748
language_359,"[1, 1]",748
language_360,"[0, 0]",748
language_361,"[0, 0]",748
language_362,"[1, 0]",748
language_363,"[1, 0]",748
language_364,"[1, 0]",748
language_365,"[1, 0]",748
language_366,"[0, 0]",748
language_367,"[0, 0]",748
language_368,"[1, 0]",748
language_369,"[1, 0]",748
language_371,"[1, 0]",748
language_372,"[1, 0]",748
language_374,"[0, 0]",748
language_375,"[1, 0]",748
language_376,"[1, 0]",748
language_377,"[1, 0]",748
language_378,"[1, 0]",748
language_379,"[0, 0]",748
language_380,"[0, 0]",748
language_381,"[0, 0]",748
language_384,"[1, 0]",748
language_386,"[1, 0]",748
language_388,"[1, 0]",748
language_389,"[0, 0]",748
language_393,"[1, 0]",748
language_394,"[0, 0]",748
language_395,"[0, 1]",748
language_396,"[0, 0]",748
language_397,"[1, 0]",748
language_398,"[0, 0]",748
language_399,"[1, 0]",748
language_400,"[0, 0]",748
language_402,"[0, 0]",748
language_403,"[1, 0]",748
language_404,"[1, 0]",748
language_406,"[1, 0]",748
language_407,"[1, 0]",748
language_408,"[1, 0]",748
