LANGUAGE,AGE,SET
language_3,"[1, 0]",758
language_4,"[0, 0]",758
language_5,"[1, 0]",758
language_7,"[1, 0]",758
language_8,"[1, 0]",758
language_9,"[0, 1]",758
language_10,"[1, 0]",758
language_11,"[1, 0]",758
language_12,"[1, 0]",758
language_13,"[1, 0]",758
language_14,"[0, 0]",758
language_15,"[0, 0]",758
language_16,"[0, 1]",758
language_17,"[1, 0]",758
language_18,"[1, 0]",758
language_19,"[1, 0]",758
language_20,"[0, 1]",758
language_22,"[0, 0]",758
language_23,"[1, 1]",758
language_24,"[0, 1]",758
language_25,"[1, 1]",758
language_26,"[1, 0]",758
language_27,"[1, 0]",758
language_28,"[1, 1]",758
language_30,"[0, 0]",758
language_32,"[0, 1]",758
language_33,"[1, 0]",758
language_34,"[1, 1]",758
language_35,"[1, 0]",758
language_36,"[0, 0]",758
language_37,"[1, 0]",758
language_38,"[1, 1]",758
language_39,"[1, 0]",758
language_40,"[1, 0]",758
language_42,"[1, 0]",758
language_43,"[0, 0]",758
language_44,"[1, 0]",758
language_47,"[1, 0]",758
language_48,"[0, 0]",758
language_49,"[1, 0]",758
language_50,"[1, 0]",758
language_53,"[1, 0]",758
language_54,"[1, 0]",758
language_55,"[1, 0]",758
language_56,"[0, 1]",758
language_57,"[1, 0]",758
language_58,"[1, 0]",758
language_59,"[1, 0]",758
language_60,"[1, 0]",758
language_61,"[0, 1]",758
language_62,"[1, 0]",758
language_63,"[1, 0]",758
language_65,"[1, 1]",758
language_66,"[1, 0]",758
language_67,"[1, 1]",758
language_68,"[1, 1]",758
language_70,"[0, 0]",758
language_71,"[1, 0]",758
language_72,"[0, 1]",758
language_73,"[1, 0]",758
language_74,"[0, 0]",758
language_75,"[1, 0]",758
language_76,"[0, 0]",758
language_77,"[1, 0]",758
language_78,"[0, 0]",758
language_80,"[1, 0]",758
language_81,"[1, 0]",758
language_83,"[0, 0]",758
language_84,"[1, 0]",758
language_85,"[1, 0]",758
language_86,"[1, 0]",758
language_87,"[0, 0]",758
language_88,"[0, 0]",758
language_89,"[1, 0]",758
language_90,"[1, 0]",758
language_92,"[1, 0]",758
language_93,"[1, 0]",758
language_94,"[1, 0]",758
language_96,"[1, 0]",758
language_97,"[1, 0]",758
language_98,"[1, 0]",758
language_99,"[0, 0]",758
language_100,"[0, 0]",758
language_101,"[1, 0]",758
language_102,"[1, 0]",758
language_104,"[1, 0]",758
language_106,"[1, 0]",758
language_107,"[1, 0]",758
language_108,"[1, 1]",758
language_109,"[1, 0]",758
language_112,"[0, 0]",758
language_113,"[1, 0]",758
language_114,"[1, 1]",758
language_115,"[1, 0]",758
language_116,"[1, 0]",758
language_117,"[1, 0]",758
language_118,"[1, 0]",758
language_119,"[1, 0]",758
language_120,"[1, 0]",758
language_121,"[0, 0]",758
language_122,"[0, 0]",758
language_124,"[0, 0]",758
language_125,"[1, 1]",758
language_126,"[1, 0]",758
language_127,"[1, 0]",758
language_128,"[1, 0]",758
language_129,"[0, 0]",758
language_132,"[1, 0]",758
language_133,"[1, 0]",758
language_134,"[1, 0]",758
language_135,"[0, 1]",758
language_136,"[1, 0]",758
language_137,"[0, 0]",758
language_138,"[1, 1]",758
language_139,"[0, 0]",758
language_140,"[1, 1]",758
language_141,"[0, 0]",758
language_142,"[0, 0]",758
language_143,"[0, 0]",758
language_144,"[1, 0]",758
language_145,"[0, 0]",758
language_146,"[0, 0]",758
language_148,"[1, 0]",758
language_149,"[1, 1]",758
language_150,"[1, 0]",758
language_152,"[1, 0]",758
language_153,"[1, 0]",758
language_154,"[1, 0]",758
language_155,"[0, 0]",758
language_157,"[1, 0]",758
language_158,"[0, 0]",758
language_160,"[1, 0]",758
language_161,"[1, 0]",758
language_162,"[0, 1]",758
language_165,"[1, 0]",758
language_166,"[1, 0]",758
language_167,"[1, 0]",758
language_168,"[1, 0]",758
language_169,"[0, 0]",758
language_170,"[1, 0]",758
language_171,"[1, 0]",758
language_174,"[0, 0]",758
language_175,"[0, 0]",758
language_176,"[1, 0]",758
language_177,"[0, 0]",758
language_178,"[0, 0]",758
language_179,"[1, 0]",758
language_180,"[1, 0]",758
language_181,"[1, 0]",758
language_183,"[1, 0]",758
language_184,"[1, 1]",758
language_185,"[1, 0]",758
language_186,"[0, 0]",758
language_187,"[1, 0]",758
language_188,"[1, 0]",758
language_189,"[1, 0]",758
language_190,"[1, 0]",758
language_191,"[1, 0]",758
language_193,"[1, 0]",758
language_194,"[1, 0]",758
language_195,"[0, 0]",758
language_197,"[0, 0]",758
language_198,"[0, 0]",758
language_199,"[1, 0]",758
language_200,"[0, 0]",758
language_201,"[1, 0]",758
language_202,"[1, 0]",758
language_203,"[1, 0]",758
language_204,"[1, 0]",758
language_205,"[1, 0]",758
language_206,"[1, 0]",758
language_207,"[0, 0]",758
language_208,"[1, 0]",758
language_209,"[1, 0]",758
language_210,"[1, 0]",758
language_211,"[1, 0]",758
language_212,"[0, 0]",758
language_214,"[1, 0]",758
language_215,"[0, 1]",758
language_217,"[0, 0]",758
language_218,"[0, 0]",758
language_219,"[1, 0]",758
language_220,"[1, 0]",758
language_221,"[0, 0]",758
language_222,"[0, 0]",758
language_224,"[1, 0]",758
language_225,"[0, 0]",758
language_226,"[1, 0]",758
language_228,"[1, 0]",758
language_230,"[1, 0]",758
language_231,"[1, 0]",758
language_232,"[1, 0]",758
language_233,"[1, 0]",758
language_235,"[1, 0]",758
language_236,"[1, 0]",758
language_237,"[0, 0]",758
language_238,"[1, 0]",758
language_239,"[0, 0]",758
language_240,"[0, 0]",758
language_242,"[1, 0]",758
language_243,"[1, 0]",758
language_244,"[1, 0]",758
language_246,"[0, 0]",758
language_248,"[1, 1]",758
language_249,"[1, 0]",758
language_251,"[1, 0]",758
language_253,"[1, 0]",758
language_254,"[1, 1]",758
language_255,"[1, 0]",758
language_256,"[0, 0]",758
language_258,"[0, 1]",758
language_259,"[1, 0]",758
language_260,"[0, 0]",758
language_261,"[0, 0]",758
language_262,"[1, 0]",758
language_263,"[1, 0]",758
language_264,"[1, 0]",758
language_265,"[0, 0]",758
language_266,"[1, 0]",758
language_267,"[1, 0]",758
