LANGUAGE,AGE,SET
language_1,"[1, 0]",594
language_2,"[1, 0]",594
language_3,"[1, 0]",594
language_5,"[1, 0]",594
language_6,"[1, 0]",594
language_7,"[1, 0]",594
language_9,"[0, 0]",594
language_10,"[0, 0]",594
language_12,"[1, 0]",594
language_13,"[1, 0]",594
language_14,"[1, 1]",594
language_15,"[0, 1]",594
language_16,"[1, 0]",594
language_17,"[1, 0]",594
language_18,"[1, 0]",594
language_19,"[1, 0]",594
language_20,"[1, 0]",594
language_21,"[0, 0]",594
language_23,"[1, 0]",594
language_24,"[1, 0]",594
language_25,"[1, 1]",594
language_26,"[1, 0]",594
language_27,"[1, 0]",594
language_28,"[1, 0]",594
language_29,"[1, 0]",594
language_30,"[1, 0]",594
language_32,"[1, 0]",594
language_34,"[1, 0]",594
language_36,"[1, 0]",594
language_37,"[1, 0]",594
language_38,"[1, 0]",594
language_39,"[1, 0]",594
language_40,"[0, 0]",594
language_41,"[1, 0]",594
language_42,"[1, 0]",594
language_44,"[0, 0]",594
language_45,"[0, 0]",594
language_46,"[1, 0]",594
language_47,"[1, 0]",594
language_48,"[1, 0]",594
language_49,"[1, 0]",594
language_50,"[1, 0]",594
language_51,"[1, 0]",594
language_52,"[1, 0]",594
language_54,"[1, 0]",594
language_55,"[0, 0]",594
language_56,"[1, 0]",594
language_58,"[1, 0]",594
language_59,"[0, 0]",594
language_60,"[1, 0]",594
language_61,"[1, 0]",594
language_62,"[1, 0]",594
language_63,"[0, 0]",594
language_64,"[1, 0]",594
language_65,"[0, 1]",594
language_66,"[1, 0]",594
language_67,"[1, 0]",594
language_68,"[1, 0]",594
language_69,"[0, 0]",594
language_71,"[0, 0]",594
language_72,"[0, 0]",594
language_73,"[1, 0]",594
language_77,"[0, 1]",594
language_78,"[1, 0]",594
language_79,"[1, 0]",594
language_80,"[1, 0]",594
language_81,"[1, 0]",594
language_82,"[1, 0]",594
language_83,"[1, 0]",594
language_84,"[1, 0]",594
language_85,"[1, 0]",594
language_87,"[1, 0]",594
language_88,"[0, 0]",594
language_89,"[0, 0]",594
language_90,"[1, 0]",594
language_91,"[1, 0]",594
language_92,"[0, 0]",594
language_93,"[1, 0]",594
language_94,"[0, 0]",594
language_95,"[1, 0]",594
language_96,"[1, 0]",594
language_98,"[1, 0]",594
language_99,"[1, 0]",594
language_100,"[0, 0]",594
