LANGUAGE,AGE,SET
language_1,"[1, 0]",241
language_2,"[1, 0]",241
language_3,"[0, 0]",241
language_4,"[1, 0]",241
language_5,"[1, 0]",241
language_6,"[1, 0]",241
language_7,"[0, 0]",241
language_8,"[0, 0]",241
language_9,"[1, 0]",241
language_10,"[1, 0]",241
language_11,"[1, 0]",241
language_12,"[1, 0]",241
language_13,"[1, 1]",241
language_15,"[1, 0]",241
language_17,"[0, 0]",241
language_18,"[1, 0]",241
language_19,"[1, 0]",241
language_20,"[1, 0]",241
language_21,"[1, 0]",241
language_22,"[1, 0]",241
language_24,"[1, 0]",241
language_25,"[1, 0]",241
language_26,"[1, 1]",241
language_28,"[1, 0]",241
language_29,"[0, 0]",241
language_30,"[0, 0]",241
language_31,"[1, 0]",241
language_32,"[1, 0]",241
language_33,"[0, 0]",241
language_35,"[0, 0]",241
language_36,"[1, 0]",241
language_37,"[1, 0]",241
language_41,"[0, 0]",241
language_42,"[0, 0]",241
language_43,"[1, 0]",241
language_44,"[1, 0]",241
language_45,"[0, 0]",241
language_47,"[1, 0]",241
language_48,"[1, 1]",241
language_49,"[1, 1]",241
language_50,"[0, 0]",241
language_51,"[1, 0]",241
language_52,"[1, 0]",241
language_53,"[1, 0]",241
language_55,"[1, 0]",241
language_56,"[0, 0]",241
language_57,"[0, 0]",241
language_58,"[1, 0]",241
language_59,"[0, 0]",241
language_61,"[1, 0]",241
language_62,"[1, 0]",241
language_65,"[0, 0]",241
language_66,"[0, 0]",241
language_68,"[1, 1]",241
language_69,"[0, 0]",241
language_70,"[1, 0]",241
language_71,"[1, 0]",241
language_72,"[1, 0]",241
language_73,"[1, 1]",241
language_74,"[1, 1]",241
language_75,"[1, 0]",241
language_76,"[1, 0]",241
language_77,"[0, 0]",241
language_78,"[0, 0]",241
language_80,"[1, 0]",241
language_81,"[0, 0]",241
language_83,"[0, 0]",241
language_84,"[1, 0]",241
language_85,"[1, 0]",241
language_86,"[1, 0]",241
language_87,"[1, 0]",241
language_90,"[0, 0]",241
language_91,"[1, 0]",241
language_92,"[0, 0]",241
language_93,"[1, 0]",241
language_94,"[1, 0]",241
language_96,"[0, 0]",241
language_97,"[0, 0]",241
language_98,"[1, 0]",241
language_100,"[1, 0]",241
language_101,"[1, 0]",241
language_103,"[0, 1]",241
language_104,"[1, 0]",241
language_105,"[0, 0]",241
language_106,"[0, 0]",241
language_107,"[1, 0]",241
language_108,"[0, 0]",241
language_110,"[1, 1]",241
language_111,"[1, 0]",241
language_113,"[0, 0]",241
language_114,"[0, 0]",241
language_116,"[0, 0]",241
language_117,"[1, 0]",241
language_118,"[1, 0]",241
language_119,"[1, 0]",241
language_120,"[1, 0]",241
language_121,"[1, 0]",241
language_122,"[1, 0]",241
language_123,"[1, 0]",241
language_124,"[1, 0]",241
language_125,"[1, 0]",241
language_126,"[1, 0]",241
language_127,"[0, 0]",241
language_130,"[1, 0]",241
language_131,"[1, 1]",241
language_135,"[1, 0]",241
language_136,"[1, 0]",241
language_138,"[0, 1]",241
language_139,"[1, 0]",241
language_140,"[1, 0]",241
language_141,"[1, 0]",241
language_143,"[1, 0]",241
language_144,"[1, 1]",241
language_145,"[0, 1]",241
language_146,"[1, 0]",241
language_149,"[0, 0]",241
language_150,"[1, 0]",241
language_151,"[1, 0]",241
language_152,"[1, 0]",241
language_153,"[0, 0]",241
language_154,"[1, 0]",241
language_155,"[0, 1]",241
language_156,"[0, 1]",241
language_157,"[1, 1]",241
language_158,"[1, 0]",241
language_160,"[1, 0]",241
language_161,"[0, 1]",241
language_162,"[1, 0]",241
language_163,"[0, 0]",241
language_164,"[1, 0]",241
language_165,"[0, 0]",241
language_166,"[0, 0]",241
language_167,"[1, 0]",241
language_168,"[1, 0]",241
language_169,"[1, 0]",241
language_170,"[0, 0]",241
language_171,"[1, 0]",241
language_172,"[0, 0]",241
language_173,"[0, 0]",241
language_175,"[1, 0]",241
language_176,"[1, 0]",241
language_177,"[1, 0]",241
language_178,"[0, 0]",241
language_179,"[1, 0]",241
language_180,"[1, 0]",241
language_181,"[0, 0]",241
language_182,"[1, 1]",241
language_183,"[0, 1]",241
language_184,"[1, 1]",241
language_185,"[1, 0]",241
language_186,"[1, 1]",241
language_187,"[0, 0]",241
language_188,"[0, 0]",241
language_190,"[0, 0]",241
language_191,"[1, 1]",241
language_192,"[1, 0]",241
language_193,"[1, 0]",241
language_194,"[0, 0]",241
language_195,"[1, 0]",241
language_196,"[1, 0]",241
language_197,"[1, 0]",241
language_198,"[1, 0]",241
language_199,"[1, 1]",241
language_200,"[1, 0]",241
language_201,"[1, 1]",241
language_202,"[1, 0]",241
language_203,"[1, 0]",241
language_205,"[1, 0]",241
language_207,"[1, 0]",241
language_208,"[1, 0]",241
language_209,"[0, 0]",241
language_210,"[1, 0]",241
language_211,"[1, 1]",241
language_212,"[1, 0]",241
language_213,"[0, 1]",241
language_214,"[1, 0]",241
language_215,"[1, 0]",241
language_216,"[1, 0]",241
language_217,"[1, 0]",241
language_218,"[1, 0]",241
language_219,"[1, 0]",241
language_220,"[1, 0]",241
language_223,"[1, 0]",241
language_224,"[1, 0]",241
language_225,"[0, 0]",241
language_226,"[1, 0]",241
language_227,"[1, 0]",241
language_228,"[1, 0]",241
language_229,"[1, 1]",241
language_230,"[0, 0]",241
language_231,"[1, 1]",241
language_232,"[1, 0]",241
language_233,"[1, 0]",241
language_234,"[1, 0]",241
language_235,"[1, 0]",241
language_236,"[1, 0]",241
language_237,"[0, 0]",241
language_239,"[1, 0]",241
language_240,"[1, 0]",241
language_241,"[1, 0]",241
language_244,"[0, 0]",241
language_245,"[0, 0]",241
language_246,"[0, 0]",241
language_247,"[0, 0]",241
language_248,"[1, 0]",241
language_249,"[0, 1]",241
language_250,"[0, 0]",241
language_251,"[1, 1]",241
language_252,"[1, 0]",241
language_254,"[1, 0]",241
language_255,"[0, 0]",241
language_256,"[0, 0]",241
language_257,"[1, 0]",241
language_258,"[0, 0]",241
language_260,"[1, 0]",241
language_262,"[1, 1]",241
language_263,"[0, 0]",241
language_265,"[1, 0]",241
language_266,"[1, 0]",241
language_267,"[1, 0]",241
language_268,"[0, 0]",241
language_269,"[1, 0]",241
language_270,"[1, 0]",241
language_271,"[0, 1]",241
language_272,"[1, 0]",241
language_273,"[1, 0]",241
language_274,"[1, 0]",241
language_276,"[1, 0]",241
language_277,"[0, 0]",241
language_278,"[1, 0]",241
language_279,"[1, 1]",241
language_280,"[1, 0]",241
language_281,"[1, 0]",241
language_285,"[0, 0]",241
language_286,"[1, 0]",241
language_288,"[0, 1]",241
language_289,"[1, 0]",241
language_290,"[1, 1]",241
language_292,"[0, 0]",241
language_293,"[1, 0]",241
language_294,"[0, 0]",241
language_296,"[0, 0]",241
language_297,"[1, 0]",241
language_298,"[1, 0]",241
language_299,"[1, 0]",241
language_300,"[1, 0]",241
language_301,"[1, 0]",241
language_302,"[1, 0]",241
language_303,"[0, 0]",241
language_307,"[1, 0]",241
language_308,"[0, 0]",241
language_311,"[1, 0]",241
language_312,"[1, 0]",241
language_313,"[0, 0]",241
language_314,"[0, 0]",241
language_315,"[1, 0]",241
language_317,"[0, 0]",241
language_318,"[1, 0]",241
language_319,"[1, 0]",241
language_324,"[1, 0]",241
language_326,"[1, 0]",241
language_327,"[0, 0]",241
language_328,"[1, 0]",241
language_329,"[1, 0]",241
language_330,"[1, 0]",241
language_331,"[1, 0]",241
language_332,"[0, 1]",241
language_333,"[1, 0]",241
language_334,"[0, 0]",241
language_336,"[1, 0]",241
language_337,"[1, 0]",241
language_338,"[1, 0]",241
language_339,"[0, 1]",241
language_340,"[1, 1]",241
language_341,"[1, 0]",241
language_343,"[0, 0]",241
language_344,"[1, 0]",241
language_345,"[1, 0]",241
language_346,"[1, 0]",241
language_348,"[0, 0]",241
language_349,"[1, 0]",241
language_350,"[1, 0]",241
language_355,"[1, 0]",241
language_356,"[1, 0]",241
language_357,"[1, 0]",241
language_359,"[1, 1]",241
language_360,"[1, 0]",241
language_361,"[0, 0]",241
language_362,"[1, 0]",241
language_363,"[1, 0]",241
language_364,"[1, 0]",241
language_365,"[1, 1]",241
language_366,"[1, 0]",241
