LANGUAGE,AGE,SET
language_1,"[1, 0]",158
language_2,"[1, 0]",158
language_4,"[0, 0]",158
language_5,"[1, 0]",158
language_7,"[1, 0]",158
language_8,"[0, 0]",158
language_9,"[1, 0]",158
language_10,"[1, 0]",158
language_11,"[0, 0]",158
language_12,"[1, 0]",158
language_14,"[0, 0]",158
language_15,"[1, 0]",158
language_17,"[1, 0]",158
language_18,"[0, 0]",158
language_19,"[1, 0]",158
language_20,"[0, 0]",158
language_21,"[1, 0]",158
language_22,"[1, 1]",158
language_23,"[1, 0]",158
language_24,"[1, 0]",158
language_25,"[0, 0]",158
language_26,"[1, 0]",158
language_27,"[1, 1]",158
language_28,"[0, 1]",158
language_29,"[1, 0]",158
language_30,"[0, 0]",158
language_31,"[1, 0]",158
language_32,"[1, 0]",158
language_34,"[1, 0]",158
language_35,"[1, 0]",158
language_37,"[1, 0]",158
language_39,"[1, 0]",158
language_40,"[1, 0]",158
language_41,"[1, 0]",158
language_42,"[0, 0]",158
language_43,"[0, 0]",158
language_45,"[1, 1]",158
language_47,"[1, 0]",158
language_48,"[1, 0]",158
language_49,"[1, 0]",158
language_50,"[0, 0]",158
language_51,"[1, 0]",158
language_52,"[1, 0]",158
language_53,"[1, 0]",158
language_54,"[0, 0]",158
language_56,"[1, 0]",158
language_59,"[1, 0]",158
language_60,"[1, 0]",158
language_61,"[1, 0]",158
language_62,"[0, 0]",158
language_63,"[0, 1]",158
language_64,"[1, 0]",158
language_65,"[0, 0]",158
language_66,"[1, 0]",158
language_68,"[1, 0]",158
language_69,"[1, 0]",158
language_70,"[1, 0]",158
language_71,"[0, 0]",158
language_73,"[0, 0]",158
language_74,"[1, 0]",158
language_75,"[1, 0]",158
language_76,"[1, 0]",158
language_77,"[1, 0]",158
language_78,"[1, 0]",158
language_79,"[1, 0]",158
language_80,"[1, 0]",158
language_81,"[1, 1]",158
language_82,"[1, 1]",158
language_83,"[0, 0]",158
language_85,"[1, 0]",158
language_88,"[0, 0]",158
language_89,"[0, 0]",158
language_90,"[1, 0]",158
language_91,"[1, 0]",158
language_92,"[1, 1]",158
language_93,"[1, 0]",158
language_94,"[0, 1]",158
language_95,"[1, 0]",158
language_97,"[1, 0]",158
language_99,"[0, 0]",158
language_100,"[0, 0]",158
language_101,"[0, 0]",158
language_102,"[1, 0]",158
language_103,"[0, 0]",158
language_104,"[1, 1]",158
language_105,"[1, 0]",158
language_106,"[1, 0]",158
language_107,"[0, 0]",158
language_109,"[0, 0]",158
language_110,"[1, 0]",158
language_112,"[0, 0]",158
language_113,"[1, 0]",158
language_116,"[1, 0]",158
language_117,"[1, 0]",158
language_118,"[1, 0]",158
language_119,"[1, 1]",158
language_121,"[1, 0]",158
language_122,"[0, 0]",158
language_123,"[0, 0]",158
language_124,"[1, 1]",158
language_125,"[1, 0]",158
language_126,"[0, 0]",158
language_127,"[0, 0]",158
language_128,"[0, 0]",158
language_129,"[0, 0]",158
language_130,"[0, 0]",158
language_131,"[0, 0]",158
language_132,"[0, 1]",158
language_133,"[1, 0]",158
language_134,"[1, 0]",158
language_135,"[0, 0]",158
language_136,"[1, 0]",158
language_137,"[1, 0]",158
language_138,"[1, 0]",158
language_140,"[0, 0]",158
language_141,"[1, 1]",158
language_143,"[1, 0]",158
language_145,"[0, 0]",158
language_146,"[0, 0]",158
language_148,"[1, 1]",158
language_149,"[1, 0]",158
language_150,"[0, 1]",158
language_151,"[1, 1]",158
language_152,"[1, 1]",158
language_153,"[1, 0]",158
language_154,"[0, 0]",158
language_155,"[1, 0]",158
language_156,"[0, 0]",158
language_157,"[1, 0]",158
language_160,"[1, 0]",158
language_161,"[1, 0]",158
language_162,"[1, 0]",158
language_163,"[1, 0]",158
language_164,"[0, 1]",158
language_165,"[1, 0]",158
language_166,"[0, 0]",158
language_167,"[1, 0]",158
language_168,"[1, 0]",158
language_169,"[1, 0]",158
language_172,"[1, 0]",158
language_173,"[1, 0]",158
