LANGUAGE,AGE,SET
language_2,"[1, 0]",206
language_3,"[0, 0]",206
language_4,"[0, 1]",206
language_5,"[1, 0]",206
language_6,"[0, 1]",206
language_7,"[1, 0]",206
language_8,"[1, 1]",206
language_9,"[0, 0]",206
language_10,"[0, 0]",206
language_11,"[0, 0]",206
language_12,"[0, 0]",206
language_13,"[0, 1]",206
language_14,"[1, 0]",206
language_16,"[1, 0]",206
language_17,"[0, 1]",206
language_19,"[0, 0]",206
language_22,"[0, 0]",206
language_23,"[1, 0]",206
language_25,"[1, 1]",206
language_26,"[1, 0]",206
language_27,"[1, 0]",206
language_28,"[1, 1]",206
language_29,"[1, 0]",206
language_30,"[0, 0]",206
language_31,"[1, 0]",206
language_32,"[1, 0]",206
language_33,"[1, 0]",206
language_34,"[0, 1]",206
language_35,"[1, 0]",206
language_36,"[0, 0]",206
language_37,"[1, 0]",206
language_38,"[1, 0]",206
language_39,"[1, 0]",206
language_41,"[1, 1]",206
language_44,"[0, 0]",206
language_45,"[1, 0]",206
language_46,"[1, 0]",206
language_47,"[0, 0]",206
language_48,"[1, 0]",206
language_49,"[0, 0]",206
language_51,"[1, 1]",206
language_52,"[1, 0]",206
language_54,"[1, 0]",206
language_55,"[1, 0]",206
language_56,"[0, 0]",206
language_57,"[0, 0]",206
language_58,"[0, 0]",206
language_59,"[0, 0]",206
language_60,"[0, 0]",206
language_61,"[1, 0]",206
language_62,"[0, 0]",206
language_63,"[1, 0]",206
language_64,"[1, 0]",206
language_65,"[1, 0]",206
language_66,"[0, 0]",206
language_68,"[0, 0]",206
language_69,"[1, 0]",206
language_70,"[1, 1]",206
language_71,"[1, 0]",206
language_72,"[0, 0]",206
language_73,"[0, 0]",206
language_74,"[1, 1]",206
language_75,"[1, 0]",206
language_76,"[0, 0]",206
language_79,"[0, 0]",206
language_80,"[0, 0]",206
language_81,"[0, 0]",206
language_82,"[0, 1]",206
language_83,"[0, 0]",206
language_84,"[1, 0]",206
language_85,"[0, 0]",206
language_86,"[1, 0]",206
language_87,"[1, 0]",206
language_89,"[1, 0]",206
language_90,"[0, 0]",206
language_91,"[1, 0]",206
language_92,"[0, 0]",206
language_93,"[1, 1]",206
language_94,"[0, 1]",206
language_95,"[0, 0]",206
language_97,"[1, 0]",206
language_99,"[1, 0]",206
language_101,"[0, 0]",206
language_102,"[1, 0]",206
language_104,"[0, 0]",206
language_105,"[1, 0]",206
language_106,"[0, 0]",206
language_107,"[1, 0]",206
language_108,"[1, 0]",206
language_109,"[1, 0]",206
language_111,"[0, 0]",206
language_112,"[1, 0]",206
language_113,"[0, 0]",206
language_114,"[1, 0]",206
language_115,"[1, 0]",206
language_117,"[0, 0]",206
language_119,"[1, 0]",206
language_120,"[0, 0]",206
language_121,"[0, 1]",206
language_122,"[1, 0]",206
