LANGUAGE,AGE,SET
language_1,"[1, 0]",14
language_2,"[1, 0]",14
language_3,"[0, 0]",14
language_4,"[1, 0]",14
language_5,"[0, 0]",14
language_8,"[0, 0]",14
language_9,"[0, 0]",14
language_10,"[1, 0]",14
language_11,"[1, 0]",14
language_12,"[1, 1]",14
language_13,"[0, 0]",14
language_16,"[0, 0]",14
language_17,"[1, 0]",14
language_19,"[1, 0]",14
language_20,"[1, 0]",14
language_21,"[1, 0]",14
language_22,"[1, 0]",14
language_23,"[1, 0]",14
language_24,"[1, 0]",14
language_25,"[1, 0]",14
language_26,"[1, 0]",14
language_27,"[0, 0]",14
language_28,"[1, 1]",14
language_31,"[1, 0]",14
language_32,"[0, 0]",14
language_33,"[1, 0]",14
language_34,"[1, 0]",14
language_37,"[1, 0]",14
language_39,"[0, 0]",14
language_40,"[1, 0]",14
language_41,"[1, 0]",14
language_42,"[1, 0]",14
language_44,"[1, 0]",14
language_45,"[0, 0]",14
language_46,"[1, 0]",14
language_47,"[1, 0]",14
language_48,"[1, 0]",14
language_49,"[1, 0]",14
language_50,"[0, 0]",14
language_52,"[1, 1]",14
language_53,"[0, 0]",14
language_55,"[1, 0]",14
language_56,"[0, 0]",14
language_57,"[1, 0]",14
language_58,"[0, 1]",14
language_59,"[1, 0]",14
language_60,"[1, 0]",14
language_61,"[1, 0]",14
language_63,"[0, 0]",14
language_64,"[1, 0]",14
language_65,"[0, 0]",14
language_66,"[1, 0]",14
language_67,"[1, 1]",14
language_68,"[0, 0]",14
language_69,"[0, 0]",14
language_71,"[0, 0]",14
language_72,"[1, 0]",14
language_73,"[0, 0]",14
language_74,"[1, 0]",14
language_75,"[1, 0]",14
language_76,"[1, 0]",14
language_77,"[0, 0]",14
language_78,"[1, 0]",14
language_79,"[1, 1]",14
language_81,"[1, 0]",14
language_85,"[1, 0]",14
language_86,"[0, 0]",14
language_87,"[0, 0]",14
language_88,"[1, 0]",14
language_89,"[0, 0]",14
language_90,"[0, 0]",14
language_91,"[1, 0]",14
language_93,"[0, 1]",14
language_94,"[1, 0]",14
language_96,"[0, 0]",14
language_97,"[1, 0]",14
