LANGUAGE,AGE,SET
language_1,"[0, 0]",581
language_2,"[1, 0]",581
language_3,"[0, 0]",581
language_4,"[1, 0]",581
language_6,"[0, 1]",581
language_7,"[1, 0]",581
language_8,"[0, 0]",581
language_9,"[1, 0]",581
language_11,"[1, 0]",581
language_12,"[0, 0]",581
language_13,"[1, 0]",581
language_14,"[1, 0]",581
language_15,"[1, 0]",581
language_16,"[1, 0]",581
language_17,"[0, 0]",581
language_18,"[1, 0]",581
language_20,"[1, 0]",581
language_22,"[1, 0]",581
language_24,"[0, 0]",581
language_25,"[1, 0]",581
language_27,"[1, 0]",581
language_28,"[1, 0]",581
language_29,"[0, 0]",581
language_30,"[1, 0]",581
language_31,"[1, 1]",581
language_32,"[1, 1]",581
language_33,"[1, 0]",581
language_34,"[1, 1]",581
language_35,"[1, 0]",581
language_36,"[1, 0]",581
language_37,"[0, 0]",581
language_38,"[1, 0]",581
language_40,"[1, 0]",581
language_41,"[1, 0]",581
language_42,"[0, 0]",581
language_43,"[0, 0]",581
language_45,"[0, 0]",581
language_46,"[1, 0]",581
language_47,"[1, 0]",581
language_48,"[0, 0]",581
language_49,"[0, 0]",581
language_50,"[1, 0]",581
language_53,"[0, 0]",581
language_54,"[1, 0]",581
language_55,"[0, 0]",581
language_57,"[1, 0]",581
language_58,"[1, 0]",581
language_59,"[1, 0]",581
language_60,"[1, 0]",581
language_61,"[1, 0]",581
language_62,"[1, 0]",581
language_63,"[1, 0]",581
language_64,"[0, 0]",581
language_65,"[0, 0]",581
language_66,"[1, 0]",581
language_67,"[0, 0]",581
language_68,"[0, 0]",581
language_69,"[0, 0]",581
language_70,"[0, 0]",581
language_71,"[1, 0]",581
language_73,"[1, 0]",581
language_74,"[1, 0]",581
language_75,"[0, 0]",581
language_78,"[1, 0]",581
language_79,"[0, 0]",581
language_80,"[1, 0]",581
language_81,"[0, 0]",581
language_82,"[1, 0]",581
language_83,"[1, 0]",581
language_84,"[1, 0]",581
language_86,"[0, 0]",581
language_88,"[0, 0]",581
language_89,"[0, 0]",581
language_90,"[1, 0]",581
language_91,"[1, 0]",581
language_93,"[1, 0]",581
language_94,"[1, 0]",581
language_95,"[1, 0]",581
language_97,"[0, 0]",581
language_100,"[1, 0]",581
language_101,"[0, 0]",581
language_102,"[0, 0]",581
language_103,"[1, 0]",581
language_106,"[0, 0]",581
language_108,"[1, 0]",581
language_109,"[1, 0]",581
language_110,"[1, 0]",581
language_111,"[0, 0]",581
language_113,"[1, 0]",581
language_114,"[1, 0]",581
language_115,"[1, 0]",581
language_117,"[0, 0]",581
language_118,"[1, 0]",581
language_119,"[0, 0]",581
language_120,"[0, 0]",581
language_121,"[1, 0]",581
language_122,"[0, 0]",581
language_123,"[0, 0]",581
language_124,"[1, 0]",581
language_125,"[0, 0]",581
language_127,"[0, 0]",581
language_128,"[1, 0]",581
language_129,"[1, 0]",581
language_130,"[0, 0]",581
language_131,"[1, 0]",581
language_133,"[0, 0]",581
language_134,"[0, 0]",581
language_135,"[1, 0]",581
language_137,"[1, 1]",581
language_138,"[1, 0]",581
language_139,"[1, 1]",581
language_142,"[1, 0]",581
language_143,"[1, 1]",581
language_146,"[0, 0]",581
language_148,"[0, 0]",581
language_149,"[0, 0]",581
language_150,"[0, 0]",581
language_151,"[1, 0]",581
language_152,"[0, 0]",581
language_153,"[1, 0]",581
language_154,"[1, 0]",581
language_155,"[1, 1]",581
language_156,"[0, 1]",581
language_157,"[1, 0]",581
language_158,"[0, 1]",581
language_159,"[1, 0]",581
language_160,"[0, 1]",581
language_161,"[1, 1]",581
language_162,"[0, 0]",581
language_164,"[1, 0]",581
language_165,"[0, 0]",581
language_167,"[1, 0]",581
language_168,"[0, 0]",581
language_169,"[0, 0]",581
language_170,"[1, 0]",581
language_172,"[1, 0]",581
language_174,"[1, 0]",581
language_175,"[0, 1]",581
language_176,"[1, 0]",581
language_177,"[1, 0]",581
language_178,"[1, 0]",581
language_179,"[1, 0]",581
language_180,"[1, 0]",581
language_182,"[0, 0]",581
language_183,"[1, 0]",581
language_184,"[1, 0]",581
language_186,"[1, 0]",581
language_188,"[0, 0]",581
language_189,"[1, 0]",581
language_190,"[1, 0]",581
language_191,"[0, 0]",581
language_192,"[1, 0]",581
language_193,"[1, 0]",581
language_194,"[1, 0]",581
language_196,"[1, 0]",581
language_197,"[1, 0]",581
language_199,"[0, 0]",581
language_200,"[0, 0]",581
language_201,"[1, 0]",581
language_203,"[0, 0]",581
language_205,"[0, 0]",581
language_207,"[1, 1]",581
language_208,"[0, 0]",581
language_209,"[0, 0]",581
language_210,"[0, 0]",581
language_211,"[1, 0]",581
language_212,"[0, 0]",581
language_213,"[1, 0]",581
language_214,"[1, 0]",581
language_216,"[1, 0]",581
language_217,"[0, 0]",581
language_218,"[0, 1]",581
language_219,"[0, 0]",581
language_220,"[1, 0]",581
language_221,"[1, 0]",581
language_222,"[0, 0]",581
language_223,"[1, 0]",581
language_224,"[1, 0]",581
language_225,"[0, 0]",581
language_226,"[1, 0]",581
language_228,"[1, 0]",581
language_229,"[1, 0]",581
language_230,"[1, 0]",581
language_231,"[0, 0]",581
language_232,"[0, 0]",581
language_233,"[1, 0]",581
language_234,"[0, 0]",581
language_235,"[1, 0]",581
language_236,"[0, 0]",581
language_237,"[1, 0]",581
language_238,"[1, 0]",581
language_239,"[1, 1]",581
language_240,"[0, 0]",581
language_242,"[0, 1]",581
language_243,"[0, 0]",581
language_244,"[1, 0]",581
language_245,"[1, 0]",581
language_246,"[1, 0]",581
language_247,"[1, 0]",581
language_248,"[1, 0]",581
language_249,"[1, 0]",581
language_250,"[1, 0]",581
language_251,"[1, 0]",581
language_252,"[0, 0]",581
language_254,"[0, 0]",581
language_255,"[1, 0]",581
language_256,"[0, 0]",581
language_258,"[1, 0]",581
language_260,"[0, 0]",581
language_261,"[0, 0]",581
language_262,"[0, 0]",581
language_263,"[0, 0]",581
language_265,"[1, 0]",581
language_266,"[1, 0]",581
language_267,"[1, 0]",581
language_270,"[0, 1]",581
language_271,"[1, 0]",581
language_272,"[0, 0]",581
language_273,"[1, 0]",581
language_274,"[1, 0]",581
language_276,"[1, 0]",581
language_278,"[1, 0]",581
language_279,"[0, 1]",581
language_280,"[1, 0]",581
language_281,"[0, 1]",581
language_284,"[1, 0]",581
language_285,"[0, 1]",581
language_286,"[1, 0]",581
language_288,"[1, 0]",581
language_289,"[1, 0]",581
language_291,"[1, 0]",581
language_292,"[0, 0]",581
language_293,"[1, 0]",581
language_294,"[1, 0]",581
language_295,"[0, 0]",581
language_296,"[1, 0]",581
language_297,"[0, 0]",581
language_299,"[1, 0]",581
language_300,"[0, 0]",581
language_301,"[1, 0]",581
language_302,"[1, 0]",581
language_303,"[1, 0]",581
language_304,"[0, 1]",581
language_305,"[1, 0]",581
language_306,"[0, 0]",581
language_307,"[1, 0]",581
language_308,"[1, 0]",581
language_309,"[0, 0]",581
language_310,"[1, 1]",581
language_312,"[0, 1]",581
language_313,"[0, 0]",581
language_314,"[1, 0]",581
language_315,"[0, 0]",581
language_316,"[1, 0]",581
language_317,"[0, 0]",581
language_318,"[0, 0]",581
language_319,"[0, 0]",581
language_320,"[1, 0]",581
language_321,"[0, 0]",581
language_322,"[0, 0]",581
language_324,"[1, 0]",581
language_325,"[1, 0]",581
language_326,"[1, 0]",581
language_327,"[1, 0]",581
language_329,"[1, 0]",581
language_330,"[1, 0]",581
language_331,"[0, 0]",581
