LANGUAGE,AGE,SET
language_2,"[0, 1]",409
language_3,"[1, 0]",409
language_4,"[0, 0]",409
language_5,"[1, 0]",409
language_8,"[0, 0]",409
language_9,"[1, 0]",409
language_10,"[0, 0]",409
language_11,"[1, 0]",409
language_13,"[1, 0]",409
language_14,"[1, 0]",409
language_16,"[1, 1]",409
language_17,"[1, 0]",409
language_18,"[1, 0]",409
language_19,"[1, 1]",409
language_20,"[0, 0]",409
language_22,"[1, 0]",409
language_24,"[0, 1]",409
language_25,"[1, 0]",409
language_26,"[1, 0]",409
language_27,"[1, 0]",409
language_28,"[0, 1]",409
language_29,"[0, 0]",409
language_30,"[0, 0]",409
language_32,"[1, 0]",409
language_33,"[1, 0]",409
language_35,"[1, 0]",409
language_36,"[0, 0]",409
language_37,"[0, 0]",409
language_39,"[0, 0]",409
language_40,"[1, 1]",409
language_41,"[1, 0]",409
language_42,"[0, 0]",409
language_44,"[0, 0]",409
language_45,"[1, 0]",409
language_48,"[0, 0]",409
language_49,"[1, 0]",409
language_50,"[1, 0]",409
language_51,"[0, 0]",409
language_52,"[0, 1]",409
language_53,"[1, 0]",409
language_55,"[0, 0]",409
language_56,"[0, 0]",409
language_57,"[1, 0]",409
language_58,"[1, 0]",409
language_59,"[0, 0]",409
language_60,"[1, 0]",409
language_61,"[1, 0]",409
language_62,"[1, 0]",409
language_63,"[1, 0]",409
language_65,"[1, 0]",409
language_67,"[1, 0]",409
language_68,"[1, 0]",409
language_69,"[1, 0]",409
language_70,"[1, 0]",409
language_71,"[0, 0]",409
language_72,"[1, 0]",409
language_73,"[0, 1]",409
language_74,"[0, 0]",409
language_75,"[1, 0]",409
language_76,"[1, 0]",409
language_77,"[1, 0]",409
language_78,"[1, 0]",409
language_79,"[1, 1]",409
language_81,"[0, 0]",409
language_82,"[1, 0]",409
language_83,"[1, 0]",409
language_87,"[1, 0]",409
language_88,"[1, 0]",409
language_89,"[1, 0]",409
language_90,"[1, 0]",409
language_91,"[1, 0]",409
language_92,"[1, 0]",409
language_94,"[1, 0]",409
language_95,"[1, 0]",409
language_96,"[0, 0]",409
language_97,"[0, 1]",409
language_98,"[1, 0]",409
language_99,"[1, 0]",409
language_100,"[0, 0]",409
language_102,"[1, 0]",409
language_103,"[0, 0]",409
language_105,"[1, 0]",409
language_106,"[0, 0]",409
language_108,"[1, 0]",409
language_109,"[1, 1]",409
language_110,"[1, 0]",409
language_111,"[0, 0]",409
language_112,"[1, 1]",409
language_113,"[1, 0]",409
language_114,"[1, 0]",409
language_115,"[1, 0]",409
language_116,"[1, 0]",409
language_118,"[0, 0]",409
language_119,"[1, 0]",409
language_120,"[0, 0]",409
language_121,"[1, 1]",409
language_122,"[1, 0]",409
language_123,"[1, 0]",409
language_126,"[1, 0]",409
language_127,"[1, 0]",409
