LANGUAGE,AGE,SET
language_2,"[1, 1]",434
language_3,"[1, 1]",434
language_4,"[1, 1]",434
language_5,"[1, 0]",434
language_6,"[1, 0]",434
language_7,"[0, 0]",434
language_8,"[1, 0]",434
language_10,"[1, 0]",434
language_11,"[0, 1]",434
language_12,"[0, 0]",434
language_15,"[1, 0]",434
language_16,"[0, 0]",434
language_17,"[1, 0]",434
language_18,"[1, 1]",434
language_19,"[0, 1]",434
language_20,"[1, 0]",434
language_21,"[1, 0]",434
language_22,"[1, 0]",434
language_24,"[0, 1]",434
language_25,"[1, 0]",434
language_26,"[1, 0]",434
language_27,"[0, 0]",434
language_29,"[0, 0]",434
language_30,"[1, 0]",434
language_31,"[1, 0]",434
language_33,"[1, 1]",434
language_34,"[1, 0]",434
language_36,"[1, 0]",434
language_37,"[1, 0]",434
language_39,"[1, 0]",434
language_40,"[0, 0]",434
language_41,"[1, 0]",434
language_42,"[1, 0]",434
language_44,"[1, 0]",434
language_45,"[0, 0]",434
language_46,"[1, 0]",434
language_47,"[1, 0]",434
language_48,"[1, 0]",434
language_49,"[1, 0]",434
language_50,"[1, 1]",434
language_51,"[1, 0]",434
language_52,"[1, 0]",434
language_53,"[1, 0]",434
language_54,"[0, 0]",434
language_55,"[1, 0]",434
language_56,"[1, 0]",434
language_57,"[0, 0]",434
language_59,"[0, 0]",434
language_61,"[1, 0]",434
language_63,"[0, 1]",434
language_64,"[1, 0]",434
language_65,"[1, 0]",434
language_67,"[1, 0]",434
language_68,"[1, 0]",434
language_69,"[1, 0]",434
language_71,"[0, 0]",434
language_72,"[0, 0]",434
language_73,"[1, 1]",434
language_74,"[1, 0]",434
language_76,"[1, 0]",434
language_79,"[1, 0]",434
language_80,"[1, 0]",434
language_81,"[0, 0]",434
language_83,"[1, 0]",434
language_84,"[1, 0]",434
language_85,"[1, 0]",434
language_86,"[0, 0]",434
language_87,"[1, 0]",434
language_88,"[0, 0]",434
language_89,"[1, 0]",434
language_90,"[1, 0]",434
language_91,"[0, 0]",434
language_92,"[0, 0]",434
language_93,"[0, 0]",434
language_94,"[1, 0]",434
language_95,"[0, 0]",434
language_98,"[1, 0]",434
language_99,"[1, 0]",434
language_100,"[0, 0]",434
language_101,"[1, 0]",434
language_102,"[1, 0]",434
language_103,"[1, 0]",434
language_104,"[0, 0]",434
language_105,"[1, 0]",434
language_106,"[1, 0]",434
language_107,"[1, 0]",434
language_110,"[1, 0]",434
language_111,"[0, 0]",434
language_112,"[1, 0]",434
language_114,"[0, 0]",434
language_115,"[1, 1]",434
language_116,"[0, 0]",434
language_117,"[0, 0]",434
language_118,"[1, 0]",434
language_119,"[1, 0]",434
language_120,"[1, 0]",434
language_121,"[1, 0]",434
language_122,"[1, 0]",434
language_123,"[0, 1]",434
language_124,"[1, 0]",434
language_125,"[1, 0]",434
language_127,"[1, 0]",434
language_130,"[0, 0]",434
language_131,"[0, 0]",434
language_133,"[1, 0]",434
language_134,"[1, 0]",434
language_136,"[1, 0]",434
language_140,"[1, 0]",434
language_142,"[0, 0]",434
language_143,"[0, 0]",434
language_144,"[0, 0]",434
language_145,"[0, 1]",434
language_146,"[1, 0]",434
language_147,"[0, 0]",434
language_148,"[1, 0]",434
language_149,"[1, 0]",434
language_151,"[1, 1]",434
language_153,"[0, 0]",434
language_154,"[1, 0]",434
language_155,"[1, 0]",434
language_157,"[1, 0]",434
language_159,"[1, 0]",434
language_160,"[0, 0]",434
language_162,"[0, 0]",434
language_163,"[0, 0]",434
language_164,"[0, 1]",434
language_165,"[0, 0]",434
language_166,"[1, 0]",434
language_168,"[1, 1]",434
language_169,"[1, 0]",434
language_171,"[0, 0]",434
language_173,"[0, 0]",434
language_175,"[1, 0]",434
language_179,"[0, 0]",434
language_180,"[0, 0]",434
language_182,"[0, 0]",434
language_184,"[1, 0]",434
language_185,"[1, 0]",434
language_187,"[1, 1]",434
language_188,"[1, 0]",434
language_189,"[1, 0]",434
language_191,"[0, 0]",434
language_193,"[1, 0]",434
language_194,"[1, 0]",434
language_195,"[1, 0]",434
language_196,"[1, 0]",434
language_197,"[1, 0]",434
language_198,"[1, 0]",434
language_200,"[1, 0]",434
language_201,"[1, 0]",434
language_204,"[1, 0]",434
language_207,"[0, 1]",434
language_208,"[1, 0]",434
language_211,"[1, 0]",434
language_212,"[0, 0]",434
language_213,"[1, 0]",434
language_214,"[0, 0]",434
language_215,"[0, 0]",434
language_216,"[1, 0]",434
