LANGUAGE,AGE,SET
language_1,"[0, 0]",450
language_2,"[0, 0]",450
language_3,"[1, 0]",450
language_4,"[1, 0]",450
language_5,"[0, 0]",450
language_6,"[1, 0]",450
language_8,"[1, 0]",450
language_9,"[1, 0]",450
language_10,"[1, 0]",450
language_11,"[1, 0]",450
language_12,"[0, 0]",450
language_14,"[0, 0]",450
language_15,"[1, 0]",450
language_16,"[1, 0]",450
language_17,"[0, 1]",450
language_18,"[0, 0]",450
language_19,"[1, 0]",450
language_21,"[1, 0]",450
language_22,"[1, 0]",450
language_23,"[1, 0]",450
language_24,"[1, 1]",450
language_25,"[1, 1]",450
language_26,"[0, 0]",450
language_27,"[1, 0]",450
language_28,"[1, 0]",450
language_29,"[0, 1]",450
language_30,"[0, 0]",450
language_31,"[0, 1]",450
language_32,"[0, 1]",450
language_33,"[1, 0]",450
language_36,"[1, 0]",450
language_37,"[0, 0]",450
language_38,"[1, 0]",450
language_39,"[1, 0]",450
language_40,"[1, 0]",450
language_41,"[1, 0]",450
language_43,"[1, 0]",450
language_44,"[1, 1]",450
language_45,"[0, 0]",450
language_46,"[0, 0]",450
language_47,"[1, 0]",450
language_48,"[0, 0]",450
language_49,"[0, 0]",450
language_50,"[1, 0]",450
language_52,"[0, 0]",450
language_53,"[1, 0]",450
language_54,"[1, 0]",450
language_56,"[1, 0]",450
language_57,"[0, 0]",450
language_58,"[0, 0]",450
language_59,"[1, 0]",450
language_60,"[1, 0]",450
language_61,"[0, 1]",450
language_62,"[1, 0]",450
language_63,"[1, 0]",450
language_65,"[1, 0]",450
language_66,"[0, 0]",450
language_67,"[1, 0]",450
language_68,"[1, 0]",450
language_69,"[1, 0]",450
language_71,"[1, 0]",450
language_72,"[1, 0]",450
language_73,"[0, 0]",450
language_74,"[0, 0]",450
language_75,"[1, 0]",450
language_76,"[1, 0]",450
language_78,"[1, 0]",450
language_79,"[1, 1]",450
language_80,"[0, 0]",450
language_81,"[1, 0]",450
language_82,"[1, 0]",450
language_83,"[1, 0]",450
language_84,"[1, 0]",450
language_86,"[1, 0]",450
language_87,"[1, 0]",450
language_88,"[1, 0]",450
language_90,"[0, 1]",450
language_91,"[0, 0]",450
language_92,"[1, 1]",450
language_93,"[0, 0]",450
language_94,"[1, 0]",450
language_95,"[1, 0]",450
language_96,"[1, 1]",450
language_97,"[1, 1]",450
language_98,"[1, 0]",450
language_99,"[1, 0]",450
language_100,"[1, 0]",450
language_101,"[1, 0]",450
language_102,"[0, 0]",450
language_103,"[1, 0]",450
language_104,"[0, 0]",450
language_105,"[1, 0]",450
language_106,"[0, 0]",450
