LANGUAGE,AGE,SET
language_1,"[0, 1]",54
language_3,"[1, 0]",54
language_4,"[1, 0]",54
language_5,"[1, 0]",54
language_6,"[0, 0]",54
language_7,"[0, 0]",54
language_8,"[1, 0]",54
language_9,"[1, 0]",54
language_10,"[1, 1]",54
language_11,"[1, 0]",54
language_12,"[1, 0]",54
language_13,"[1, 0]",54
language_14,"[1, 0]",54
language_15,"[1, 0]",54
language_16,"[0, 0]",54
language_17,"[1, 0]",54
language_18,"[1, 0]",54
language_19,"[0, 0]",54
language_20,"[1, 0]",54
language_21,"[1, 0]",54
language_22,"[0, 0]",54
language_23,"[1, 0]",54
language_24,"[1, 0]",54
language_25,"[1, 1]",54
language_26,"[1, 0]",54
language_27,"[1, 0]",54
language_28,"[0, 0]",54
language_29,"[1, 0]",54
language_30,"[1, 0]",54
language_31,"[1, 0]",54
language_32,"[0, 0]",54
language_33,"[1, 0]",54
language_34,"[1, 0]",54
language_35,"[1, 0]",54
language_36,"[0, 1]",54
language_37,"[1, 0]",54
language_38,"[1, 1]",54
language_39,"[1, 0]",54
language_40,"[1, 0]",54
language_41,"[1, 0]",54
language_42,"[1, 0]",54
language_44,"[1, 0]",54
language_45,"[1, 0]",54
language_46,"[1, 1]",54
language_47,"[0, 0]",54
language_48,"[1, 0]",54
language_49,"[1, 0]",54
language_51,"[1, 0]",54
language_53,"[0, 0]",54
language_54,"[1, 0]",54
language_56,"[1, 0]",54
language_58,"[0, 0]",54
language_59,"[1, 0]",54
language_61,"[1, 0]",54
language_62,"[0, 0]",54
language_64,"[1, 0]",54
language_65,"[0, 0]",54
language_67,"[1, 0]",54
language_68,"[1, 0]",54
language_69,"[0, 0]",54
language_70,"[0, 0]",54
language_71,"[1, 0]",54
language_72,"[1, 0]",54
language_74,"[1, 0]",54
language_75,"[1, 0]",54
language_76,"[1, 0]",54
language_77,"[0, 0]",54
language_78,"[0, 0]",54
language_79,"[1, 1]",54
language_80,"[0, 0]",54
language_81,"[1, 0]",54
language_82,"[0, 0]",54
language_83,"[1, 0]",54
language_86,"[1, 1]",54
language_87,"[1, 1]",54
language_88,"[1, 0]",54
language_90,"[1, 0]",54
language_91,"[1, 0]",54
language_92,"[1, 0]",54
language_93,"[1, 0]",54
language_94,"[1, 0]",54
language_95,"[1, 0]",54
language_96,"[0, 0]",54
language_97,"[1, 1]",54
language_98,"[1, 0]",54
language_100,"[0, 0]",54
language_101,"[1, 0]",54
language_102,"[1, 0]",54
language_103,"[1, 1]",54
language_104,"[1, 0]",54
language_105,"[1, 1]",54
language_106,"[1, 0]",54
language_108,"[1, 0]",54
language_109,"[1, 0]",54
language_110,"[0, 0]",54
