LANGUAGE,AGE,SET
language_2,"[0, 0]",612
language_3,"[1, 0]",612
language_5,"[1, 0]",612
language_6,"[1, 0]",612
language_7,"[1, 0]",612
language_10,"[1, 0]",612
language_11,"[1, 0]",612
language_12,"[1, 0]",612
language_13,"[1, 0]",612
language_15,"[1, 0]",612
language_16,"[1, 0]",612
language_17,"[1, 1]",612
language_18,"[0, 0]",612
language_20,"[1, 0]",612
language_21,"[1, 0]",612
language_22,"[1, 0]",612
language_23,"[1, 0]",612
language_24,"[1, 0]",612
language_25,"[0, 1]",612
language_27,"[1, 0]",612
language_28,"[1, 0]",612
language_29,"[1, 0]",612
language_30,"[0, 0]",612
language_31,"[1, 0]",612
language_32,"[1, 0]",612
language_33,"[1, 0]",612
language_35,"[1, 0]",612
language_36,"[1, 0]",612
language_37,"[1, 1]",612
language_39,"[1, 0]",612
language_41,"[1, 0]",612
language_42,"[0, 0]",612
language_43,"[0, 0]",612
language_44,"[1, 0]",612
language_45,"[1, 1]",612
language_46,"[1, 0]",612
language_47,"[1, 0]",612
language_48,"[0, 0]",612
language_49,"[1, 0]",612
language_50,"[1, 0]",612
language_51,"[1, 1]",612
language_54,"[1, 0]",612
language_55,"[1, 0]",612
language_56,"[1, 0]",612
language_57,"[1, 0]",612
language_60,"[0, 0]",612
language_61,"[0, 0]",612
language_62,"[1, 0]",612
language_63,"[1, 0]",612
language_64,"[1, 0]",612
language_65,"[1, 0]",612
language_66,"[0, 0]",612
language_67,"[1, 0]",612
language_69,"[1, 0]",612
language_71,"[1, 0]",612
language_72,"[1, 0]",612
language_73,"[1, 0]",612
language_75,"[1, 0]",612
language_76,"[0, 0]",612
language_77,"[1, 1]",612
language_78,"[1, 0]",612
language_80,"[0, 0]",612
language_81,"[0, 0]",612
language_83,"[0, 0]",612
language_84,"[0, 0]",612
language_85,"[1, 0]",612
language_86,"[1, 0]",612
language_87,"[0, 0]",612
language_88,"[1, 1]",612
language_90,"[0, 0]",612
language_91,"[0, 0]",612
language_93,"[1, 1]",612
language_94,"[1, 0]",612
language_95,"[0, 0]",612
language_97,"[0, 0]",612
language_98,"[1, 0]",612
language_99,"[0, 0]",612
language_100,"[0, 0]",612
language_101,"[0, 0]",612
language_102,"[1, 0]",612
language_103,"[1, 0]",612
language_105,"[1, 0]",612
language_106,"[1, 1]",612
language_109,"[0, 0]",612
language_110,"[0, 0]",612
language_111,"[1, 0]",612
language_112,"[1, 1]",612
language_113,"[1, 0]",612
language_114,"[0, 0]",612
language_115,"[1, 0]",612
language_116,"[1, 0]",612
language_117,"[1, 0]",612
language_118,"[0, 1]",612
language_119,"[0, 0]",612
language_120,"[0, 1]",612
language_121,"[1, 0]",612
language_122,"[1, 0]",612
language_123,"[1, 1]",612
language_124,"[1, 1]",612
language_125,"[1, 0]",612
