LANGUAGE,AGE,SET
language_2,"[1, 0]",57
language_3,"[0, 0]",57
language_5,"[1, 0]",57
language_6,"[1, 0]",57
language_7,"[1, 0]",57
language_8,"[1, 1]",57
language_9,"[1, 0]",57
language_10,"[1, 1]",57
language_11,"[1, 0]",57
language_12,"[0, 0]",57
language_14,"[1, 0]",57
language_15,"[1, 0]",57
language_17,"[1, 0]",57
language_18,"[0, 0]",57
language_20,"[1, 1]",57
language_22,"[1, 0]",57
language_23,"[0, 0]",57
language_24,"[1, 0]",57
language_25,"[1, 0]",57
language_26,"[1, 0]",57
language_27,"[0, 0]",57
language_28,"[1, 0]",57
language_30,"[1, 0]",57
language_31,"[1, 0]",57
language_34,"[0, 0]",57
language_35,"[1, 0]",57
language_36,"[0, 0]",57
language_37,"[1, 0]",57
language_38,"[0, 0]",57
language_40,"[1, 0]",57
language_41,"[0, 0]",57
language_43,"[0, 0]",57
language_45,"[0, 0]",57
language_47,"[1, 0]",57
language_48,"[1, 0]",57
language_49,"[1, 0]",57
language_50,"[1, 1]",57
language_51,"[1, 0]",57
language_52,"[0, 0]",57
language_53,"[1, 1]",57
language_54,"[0, 0]",57
language_55,"[1, 1]",57
language_56,"[0, 0]",57
language_57,"[0, 1]",57
language_58,"[1, 0]",57
language_59,"[0, 0]",57
language_60,"[1, 0]",57
language_62,"[1, 0]",57
language_63,"[1, 0]",57
language_64,"[1, 0]",57
language_65,"[1, 0]",57
language_67,"[1, 0]",57
language_68,"[0, 0]",57
language_69,"[1, 0]",57
language_70,"[1, 0]",57
language_71,"[1, 0]",57
language_72,"[0, 0]",57
language_73,"[1, 0]",57
language_74,"[1, 0]",57
language_75,"[1, 1]",57
language_76,"[0, 0]",57
language_77,"[1, 0]",57
language_78,"[1, 0]",57
language_79,"[1, 0]",57
language_80,"[1, 0]",57
language_81,"[0, 0]",57
language_82,"[0, 0]",57
language_83,"[1, 0]",57
language_84,"[0, 0]",57
language_87,"[1, 0]",57
language_88,"[1, 0]",57
language_89,"[1, 0]",57
language_90,"[1, 0]",57
language_91,"[1, 0]",57
language_92,"[1, 0]",57
language_94,"[1, 0]",57
language_95,"[1, 0]",57
language_96,"[1, 0]",57
language_97,"[0, 0]",57
language_98,"[0, 0]",57
language_99,"[1, 0]",57
language_100,"[1, 0]",57
language_101,"[0, 0]",57
language_102,"[0, 0]",57
language_104,"[1, 0]",57
language_105,"[0, 1]",57
language_106,"[0, 0]",57
language_108,"[1, 0]",57
language_109,"[0, 0]",57
language_112,"[1, 0]",57
language_113,"[1, 0]",57
language_114,"[1, 0]",57
language_115,"[0, 0]",57
language_116,"[1, 0]",57
language_117,"[1, 1]",57
language_118,"[1, 0]",57
language_119,"[1, 0]",57
language_120,"[1, 1]",57
language_121,"[0, 0]",57
language_122,"[1, 0]",57
language_123,"[1, 0]",57
language_124,"[0, 0]",57
language_125,"[1, 0]",57
language_126,"[0, 0]",57
language_127,"[1, 0]",57
language_129,"[0, 0]",57
language_130,"[0, 1]",57
language_131,"[1, 0]",57
language_133,"[1, 0]",57
language_134,"[1, 0]",57
language_135,"[0, 0]",57
language_136,"[0, 1]",57
language_137,"[0, 0]",57
language_138,"[1, 0]",57
language_139,"[0, 0]",57
language_140,"[0, 0]",57
language_141,"[0, 0]",57
language_142,"[0, 0]",57
language_144,"[1, 0]",57
language_145,"[1, 0]",57
language_146,"[1, 0]",57
language_147,"[0, 0]",57
language_148,"[1, 0]",57
language_149,"[1, 0]",57
language_150,"[1, 0]",57
language_151,"[0, 0]",57
language_152,"[0, 0]",57
language_153,"[1, 1]",57
language_154,"[1, 0]",57
language_155,"[0, 0]",57
language_157,"[0, 0]",57
language_158,"[1, 0]",57
language_160,"[0, 0]",57
language_161,"[1, 0]",57
language_162,"[1, 0]",57
language_163,"[1, 0]",57
language_164,"[0, 0]",57
language_165,"[1, 0]",57
language_166,"[0, 1]",57
language_167,"[0, 0]",57
language_168,"[0, 1]",57
language_169,"[0, 1]",57
language_171,"[1, 0]",57
language_172,"[0, 1]",57
language_173,"[1, 1]",57
language_174,"[0, 0]",57
language_175,"[0, 0]",57
language_176,"[0, 0]",57
language_177,"[1, 1]",57
language_178,"[1, 0]",57
language_181,"[1, 0]",57
language_182,"[1, 0]",57
language_183,"[1, 1]",57
language_185,"[1, 1]",57
language_186,"[1, 1]",57
language_187,"[0, 1]",57
language_188,"[0, 0]",57
language_191,"[1, 0]",57
language_192,"[1, 0]",57
language_193,"[1, 0]",57
language_194,"[0, 0]",57
language_195,"[1, 0]",57
language_197,"[1, 0]",57
language_198,"[0, 0]",57
language_199,"[0, 0]",57
language_200,"[0, 0]",57
language_201,"[1, 0]",57
language_202,"[0, 0]",57
language_203,"[1, 0]",57
language_204,"[1, 0]",57
language_205,"[0, 0]",57
language_206,"[1, 0]",57
language_207,"[1, 0]",57
language_208,"[1, 0]",57
language_209,"[1, 0]",57
language_210,"[1, 1]",57
language_211,"[0, 0]",57
language_212,"[0, 0]",57
language_213,"[1, 0]",57
language_214,"[1, 0]",57
language_215,"[1, 0]",57
language_216,"[0, 1]",57
language_217,"[1, 0]",57
language_218,"[1, 0]",57
language_219,"[1, 0]",57
language_220,"[0, 0]",57
language_221,"[0, 0]",57
language_222,"[1, 0]",57
language_223,"[0, 0]",57
language_224,"[1, 0]",57
language_225,"[0, 0]",57
language_226,"[0, 1]",57
language_228,"[1, 0]",57
language_229,"[1, 1]",57
language_231,"[0, 0]",57
language_232,"[0, 1]",57
language_233,"[1, 0]",57
language_234,"[1, 0]",57
language_235,"[1, 0]",57
language_236,"[1, 0]",57
language_237,"[0, 0]",57
language_238,"[1, 0]",57
language_239,"[1, 0]",57
language_240,"[0, 0]",57
language_241,"[1, 1]",57
language_242,"[0, 0]",57
language_243,"[1, 0]",57
language_244,"[1, 0]",57
language_246,"[1, 0]",57
language_247,"[1, 0]",57
language_248,"[0, 0]",57
language_249,"[1, 1]",57
language_250,"[1, 0]",57
language_251,"[1, 0]",57
language_253,"[0, 0]",57
language_254,"[0, 0]",57
language_255,"[1, 0]",57
language_256,"[0, 0]",57
language_257,"[1, 1]",57
language_258,"[1, 0]",57
language_260,"[0, 0]",57
language_261,"[1, 0]",57
language_262,"[1, 0]",57
language_263,"[1, 0]",57
language_264,"[0, 0]",57
language_267,"[1, 0]",57
language_268,"[0, 0]",57
language_269,"[1, 0]",57
language_270,"[0, 0]",57
language_271,"[1, 0]",57
language_272,"[0, 1]",57
language_273,"[1, 0]",57
language_274,"[1, 0]",57
language_275,"[0, 0]",57
language_276,"[1, 1]",57
language_277,"[1, 0]",57
language_280,"[0, 0]",57
language_282,"[0, 0]",57
language_284,"[1, 0]",57
language_285,"[1, 1]",57
language_286,"[1, 0]",57
language_288,"[1, 1]",57
language_289,"[1, 0]",57
language_290,"[0, 0]",57
language_291,"[1, 0]",57
language_292,"[1, 0]",57
language_293,"[1, 0]",57
language_294,"[1, 0]",57
language_295,"[1, 0]",57
language_296,"[1, 0]",57
language_297,"[0, 1]",57
language_298,"[1, 0]",57
language_300,"[0, 1]",57
language_301,"[1, 0]",57
language_302,"[0, 0]",57
language_303,"[0, 0]",57
language_304,"[0, 0]",57
language_305,"[0, 0]",57
language_306,"[0, 0]",57
language_307,"[0, 0]",57
language_308,"[1, 0]",57
language_309,"[1, 0]",57
language_310,"[1, 0]",57
language_311,"[1, 1]",57
language_312,"[1, 0]",57
language_314,"[0, 0]",57
language_316,"[1, 0]",57
language_317,"[0, 0]",57
language_318,"[0, 0]",57
language_319,"[1, 0]",57
language_320,"[1, 0]",57
language_322,"[1, 0]",57
language_323,"[0, 0]",57
language_325,"[0, 0]",57
language_326,"[1, 0]",57
language_327,"[1, 0]",57
language_328,"[1, 0]",57
language_329,"[1, 0]",57
language_330,"[1, 0]",57
language_332,"[1, 0]",57
language_333,"[1, 0]",57
language_334,"[1, 0]",57
language_335,"[1, 0]",57
language_337,"[1, 0]",57
language_338,"[0, 0]",57
language_339,"[1, 0]",57
language_340,"[1, 0]",57
language_341,"[1, 0]",57
language_342,"[0, 0]",57
language_343,"[1, 0]",57
language_344,"[1, 0]",57
language_345,"[0, 0]",57
language_346,"[0, 0]",57
language_347,"[0, 0]",57
language_348,"[0, 0]",57
language_349,"[1, 1]",57
language_351,"[0, 0]",57
language_352,"[0, 0]",57
language_353,"[0, 0]",57
language_354,"[0, 0]",57
language_355,"[0, 0]",57
language_356,"[1, 0]",57
language_357,"[0, 0]",57
language_358,"[1, 0]",57
language_359,"[0, 1]",57
language_360,"[1, 0]",57
language_361,"[1, 0]",57
language_362,"[1, 1]",57
language_363,"[1, 0]",57
language_364,"[0, 1]",57
language_365,"[0, 0]",57
language_366,"[1, 0]",57
language_367,"[1, 0]",57
language_368,"[0, 0]",57
language_369,"[1, 0]",57
language_370,"[1, 0]",57
language_371,"[0, 0]",57
language_374,"[1, 0]",57
language_375,"[0, 0]",57
language_377,"[0, 0]",57
language_378,"[1, 0]",57
language_379,"[1, 0]",57
language_380,"[1, 1]",57
language_381,"[1, 0]",57
language_382,"[0, 0]",57
language_383,"[0, 0]",57
language_385,"[0, 0]",57
language_386,"[1, 0]",57
language_388,"[1, 1]",57
language_389,"[1, 0]",57
language_390,"[0, 0]",57
language_391,"[1, 0]",57
language_392,"[0, 0]",57
language_393,"[0, 1]",57
language_395,"[1, 0]",57
language_396,"[0, 0]",57
language_397,"[1, 0]",57
language_398,"[1, 0]",57
language_399,"[1, 0]",57
language_400,"[0, 0]",57
language_401,"[1, 0]",57
language_402,"[1, 0]",57
language_403,"[1, 0]",57
language_404,"[0, 1]",57
language_405,"[1, 1]",57
language_406,"[1, 0]",57
language_407,"[1, 0]",57
language_408,"[0, 1]",57
language_411,"[0, 0]",57
language_412,"[0, 1]",57
language_413,"[1, 0]",57
language_414,"[0, 1]",57
language_415,"[0, 0]",57
language_416,"[0, 0]",57
language_417,"[1, 0]",57
language_418,"[1, 0]",57
language_422,"[0, 0]",57
language_423,"[1, 0]",57
language_424,"[1, 0]",57
language_425,"[0, 0]",57
language_426,"[0, 0]",57
language_427,"[0, 0]",57
language_428,"[1, 0]",57
language_429,"[0, 0]",57
language_431,"[1, 0]",57
language_432,"[1, 0]",57
language_434,"[0, 0]",57
language_435,"[1, 0]",57
language_436,"[0, 0]",57
language_437,"[0, 0]",57
language_439,"[0, 0]",57
language_440,"[1, 0]",57
language_441,"[1, 1]",57
language_442,"[0, 0]",57
language_444,"[1, 0]",57
language_445,"[1, 0]",57
language_446,"[1, 0]",57
language_447,"[0, 0]",57
language_448,"[0, 0]",57
language_449,"[1, 0]",57
language_450,"[1, 0]",57
language_452,"[1, 0]",57
language_453,"[1, 0]",57
language_454,"[0, 0]",57
language_455,"[1, 0]",57
language_456,"[1, 0]",57
language_458,"[1, 0]",57
language_459,"[0, 0]",57
language_460,"[0, 0]",57
language_461,"[0, 0]",57
language_462,"[0, 0]",57
language_463,"[1, 0]",57
language_464,"[1, 0]",57
language_465,"[0, 0]",57
language_466,"[0, 0]",57
language_468,"[1, 0]",57
language_469,"[1, 0]",57
language_470,"[0, 0]",57
language_471,"[0, 0]",57
language_472,"[0, 0]",57
language_473,"[1, 0]",57
language_474,"[0, 0]",57
language_475,"[1, 0]",57
language_476,"[1, 0]",57
language_478,"[0, 0]",57
language_479,"[1, 0]",57
language_480,"[0, 0]",57
language_481,"[1, 0]",57
language_483,"[1, 0]",57
language_484,"[1, 0]",57
language_485,"[1, 0]",57
language_486,"[0, 0]",57
language_489,"[1, 0]",57
language_491,"[1, 0]",57
language_492,"[0, 0]",57
language_493,"[1, 0]",57
language_494,"[0, 0]",57
language_495,"[0, 1]",57
language_496,"[0, 1]",57
language_497,"[1, 0]",57
language_499,"[0, 0]",57
language_500,"[1, 0]",57
language_501,"[1, 1]",57
language_502,"[0, 0]",57
language_503,"[1, 0]",57
language_504,"[1, 0]",57
language_505,"[0, 1]",57
language_506,"[1, 0]",57
language_507,"[0, 0]",57
language_509,"[1, 0]",57
language_510,"[0, 0]",57
language_511,"[0, 0]",57
language_513,"[1, 1]",57
language_514,"[1, 0]",57
language_515,"[1, 0]",57
language_516,"[1, 0]",57
language_517,"[1, 0]",57
language_518,"[1, 0]",57
language_519,"[1, 0]",57
language_520,"[1, 1]",57
language_521,"[1, 0]",57
language_522,"[0, 0]",57
language_523,"[1, 0]",57
language_524,"[1, 1]",57
language_526,"[1, 0]",57
language_527,"[0, 0]",57
language_528,"[0, 0]",57
language_530,"[0, 0]",57
language_531,"[0, 0]",57
language_532,"[1, 0]",57
language_534,"[1, 0]",57
language_536,"[1, 0]",57
language_537,"[1, 0]",57
language_541,"[1, 1]",57
language_542,"[0, 0]",57
language_543,"[1, 0]",57
language_544,"[1, 1]",57
language_545,"[0, 0]",57
language_546,"[1, 0]",57
language_547,"[1, 0]",57
language_548,"[0, 0]",57
language_551,"[1, 0]",57
language_552,"[0, 0]",57
language_553,"[1, 0]",57
language_554,"[0, 0]",57
language_556,"[0, 0]",57
language_557,"[1, 0]",57
language_559,"[0, 0]",57
language_560,"[1, 0]",57
language_564,"[0, 0]",57
language_565,"[1, 0]",57
language_566,"[1, 0]",57
language_567,"[1, 0]",57
language_568,"[1, 0]",57
