LANGUAGE,AGE,SET
language_2,"[0, 0]",214
language_3,"[0, 0]",214
language_4,"[1, 0]",214
language_5,"[1, 1]",214
language_6,"[0, 0]",214
language_7,"[0, 0]",214
language_8,"[1, 0]",214
language_9,"[0, 0]",214
language_10,"[1, 0]",214
language_12,"[1, 0]",214
language_13,"[1, 0]",214
language_14,"[1, 1]",214
language_15,"[1, 0]",214
language_17,"[1, 0]",214
language_18,"[0, 0]",214
language_19,"[0, 0]",214
language_20,"[1, 0]",214
language_21,"[1, 0]",214
language_22,"[1, 0]",214
language_23,"[0, 0]",214
language_25,"[1, 0]",214
language_26,"[1, 0]",214
language_27,"[0, 0]",214
language_29,"[1, 0]",214
language_31,"[0, 0]",214
language_34,"[0, 0]",214
language_35,"[1, 0]",214
language_36,"[0, 0]",214
language_38,"[0, 0]",214
language_39,"[0, 0]",214
language_41,"[0, 0]",214
language_42,"[1, 0]",214
language_44,"[1, 0]",214
language_45,"[1, 1]",214
language_46,"[0, 0]",214
language_47,"[0, 0]",214
language_48,"[1, 1]",214
language_49,"[1, 0]",214
language_50,"[0, 0]",214
language_51,"[0, 0]",214
language_52,"[1, 0]",214
language_53,"[1, 1]",214
language_54,"[0, 0]",214
language_55,"[1, 0]",214
language_58,"[0, 0]",214
language_59,"[1, 0]",214
language_60,"[1, 0]",214
language_61,"[1, 0]",214
language_62,"[0, 0]",214
language_63,"[0, 0]",214
language_64,"[1, 0]",214
language_65,"[1, 0]",214
language_68,"[0, 0]",214
language_69,"[0, 0]",214
language_71,"[1, 0]",214
language_72,"[1, 0]",214
language_73,"[0, 0]",214
language_74,"[0, 0]",214
language_75,"[0, 0]",214
language_77,"[0, 0]",214
language_78,"[1, 0]",214
language_79,"[1, 0]",214
language_81,"[1, 0]",214
language_84,"[1, 0]",214
language_85,"[1, 0]",214
language_86,"[1, 0]",214
language_88,"[0, 0]",214
language_89,"[0, 0]",214
language_90,"[1, 0]",214
language_91,"[1, 0]",214
language_92,"[1, 0]",214
language_93,"[0, 0]",214
language_94,"[1, 1]",214
language_95,"[1, 0]",214
language_96,"[0, 0]",214
language_97,"[1, 0]",214
language_98,"[1, 0]",214
language_99,"[1, 0]",214
language_100,"[0, 1]",214
language_101,"[0, 0]",214
language_102,"[1, 0]",214
language_103,"[0, 0]",214
language_105,"[1, 0]",214
language_106,"[1, 1]",214
language_107,"[1, 1]",214
language_109,"[1, 0]",214
language_110,"[1, 0]",214
language_111,"[1, 1]",214
language_112,"[1, 1]",214
