LANGUAGE,AGE,SET
language_1,"[1, 0]",191
language_2,"[0, 0]",191
language_3,"[0, 0]",191
language_4,"[0, 0]",191
language_5,"[1, 0]",191
language_6,"[1, 0]",191
language_7,"[1, 0]",191
language_8,"[0, 0]",191
language_9,"[1, 0]",191
language_12,"[1, 1]",191
language_13,"[0, 0]",191
language_14,"[0, 0]",191
language_15,"[1, 0]",191
language_16,"[0, 0]",191
language_17,"[1, 0]",191
language_18,"[1, 0]",191
language_19,"[0, 0]",191
language_20,"[1, 0]",191
language_21,"[0, 0]",191
language_22,"[1, 0]",191
language_23,"[0, 0]",191
language_24,"[1, 0]",191
language_26,"[0, 0]",191
language_27,"[1, 0]",191
language_28,"[1, 0]",191
language_29,"[1, 0]",191
language_30,"[0, 0]",191
language_31,"[1, 0]",191
language_32,"[1, 0]",191
language_34,"[0, 0]",191
language_35,"[1, 0]",191
language_36,"[0, 0]",191
language_37,"[1, 0]",191
language_38,"[0, 0]",191
language_39,"[1, 0]",191
language_40,"[1, 1]",191
language_41,"[1, 0]",191
language_42,"[1, 0]",191
language_44,"[1, 0]",191
language_45,"[1, 0]",191
language_46,"[1, 1]",191
language_47,"[0, 0]",191
language_48,"[1, 0]",191
language_49,"[1, 0]",191
language_51,"[1, 1]",191
language_52,"[0, 0]",191
language_53,"[1, 0]",191
language_54,"[1, 0]",191
language_55,"[1, 0]",191
language_56,"[1, 1]",191
language_57,"[0, 0]",191
language_58,"[1, 0]",191
language_59,"[1, 1]",191
language_60,"[0, 0]",191
language_61,"[0, 0]",191
language_63,"[0, 1]",191
language_64,"[1, 0]",191
language_65,"[1, 0]",191
language_66,"[0, 0]",191
language_67,"[0, 0]",191
language_68,"[1, 0]",191
language_69,"[0, 0]",191
language_71,"[1, 0]",191
language_72,"[0, 0]",191
language_73,"[1, 0]",191
language_74,"[1, 0]",191
language_75,"[1, 0]",191
language_76,"[1, 0]",191
language_77,"[1, 0]",191
language_78,"[0, 0]",191
language_79,"[1, 0]",191
language_80,"[1, 1]",191
language_81,"[1, 0]",191
language_82,"[1, 0]",191
language_85,"[1, 0]",191
language_86,"[0, 0]",191
language_87,"[1, 1]",191
language_88,"[0, 0]",191
language_89,"[0, 0]",191
language_90,"[1, 0]",191
language_91,"[1, 0]",191
language_92,"[1, 0]",191
