LANGUAGE,AGE,SET
language_1,"[1, 0]",972
language_2,"[1, 1]",972
language_3,"[1, 0]",972
language_4,"[1, 0]",972
language_5,"[1, 0]",972
language_8,"[0, 0]",972
language_9,"[1, 0]",972
language_10,"[1, 0]",972
language_11,"[1, 1]",972
language_12,"[1, 0]",972
language_13,"[1, 0]",972
language_14,"[0, 0]",972
language_15,"[1, 0]",972
language_16,"[1, 0]",972
language_17,"[1, 0]",972
language_18,"[1, 0]",972
language_19,"[1, 0]",972
language_21,"[1, 0]",972
language_23,"[1, 0]",972
language_24,"[1, 0]",972
language_26,"[1, 0]",972
language_27,"[1, 0]",972
language_28,"[0, 0]",972
language_29,"[1, 0]",972
language_30,"[1, 0]",972
language_31,"[1, 1]",972
language_32,"[1, 1]",972
language_33,"[1, 0]",972
language_34,"[0, 0]",972
language_35,"[1, 0]",972
language_36,"[0, 1]",972
language_38,"[1, 1]",972
language_39,"[1, 0]",972
language_40,"[1, 0]",972
language_41,"[0, 0]",972
language_42,"[0, 0]",972
language_43,"[0, 0]",972
language_45,"[0, 0]",972
language_46,"[1, 0]",972
language_47,"[1, 0]",972
language_48,"[0, 0]",972
language_49,"[0, 1]",972
language_50,"[1, 0]",972
language_51,"[0, 0]",972
language_52,"[1, 0]",972
language_53,"[0, 1]",972
language_54,"[1, 1]",972
language_55,"[0, 1]",972
language_56,"[1, 0]",972
language_57,"[1, 0]",972
language_59,"[1, 0]",972
language_62,"[1, 0]",972
language_63,"[1, 0]",972
language_64,"[1, 0]",972
language_65,"[1, 0]",972
language_66,"[1, 0]",972
language_69,"[0, 0]",972
language_70,"[1, 0]",972
language_71,"[1, 0]",972
language_72,"[1, 0]",972
language_73,"[0, 0]",972
language_74,"[1, 0]",972
language_75,"[1, 0]",972
language_76,"[1, 0]",972
language_77,"[0, 1]",972
language_78,"[1, 0]",972
language_79,"[0, 0]",972
language_80,"[1, 0]",972
language_81,"[1, 0]",972
language_82,"[0, 0]",972
language_83,"[1, 1]",972
language_84,"[0, 1]",972
language_85,"[1, 0]",972
language_86,"[1, 0]",972
language_88,"[1, 0]",972
language_89,"[1, 0]",972
language_90,"[1, 0]",972
language_91,"[1, 0]",972
language_92,"[1, 0]",972
