LANGUAGE,AGE,SET
language_1,"[1, 0]",891
language_2,"[1, 0]",891
language_3,"[0, 0]",891
language_4,"[0, 0]",891
language_5,"[1, 0]",891
language_6,"[1, 0]",891
language_7,"[0, 0]",891
language_8,"[1, 0]",891
language_9,"[1, 0]",891
language_10,"[0, 0]",891
language_12,"[0, 0]",891
language_13,"[1, 0]",891
language_14,"[0, 0]",891
language_15,"[1, 0]",891
language_16,"[0, 0]",891
language_17,"[1, 0]",891
language_19,"[1, 0]",891
language_20,"[1, 0]",891
language_21,"[0, 0]",891
language_22,"[1, 0]",891
language_23,"[1, 0]",891
language_25,"[1, 0]",891
language_26,"[0, 0]",891
language_27,"[1, 0]",891
language_28,"[1, 0]",891
language_29,"[1, 0]",891
language_30,"[1, 0]",891
language_31,"[0, 0]",891
language_32,"[0, 0]",891
language_33,"[1, 0]",891
language_34,"[0, 0]",891
language_35,"[0, 0]",891
language_36,"[1, 1]",891
language_37,"[0, 0]",891
language_38,"[1, 0]",891
language_39,"[1, 0]",891
language_42,"[1, 0]",891
language_43,"[1, 0]",891
language_44,"[0, 0]",891
language_45,"[1, 0]",891
language_47,"[1, 0]",891
language_48,"[1, 0]",891
language_50,"[0, 0]",891
language_51,"[0, 0]",891
language_52,"[1, 0]",891
language_53,"[1, 0]",891
language_54,"[1, 1]",891
language_55,"[1, 0]",891
language_57,"[1, 0]",891
language_58,"[1, 0]",891
language_59,"[1, 0]",891
language_60,"[1, 0]",891
language_62,"[0, 0]",891
language_63,"[1, 0]",891
language_64,"[1, 0]",891
language_65,"[0, 0]",891
language_67,"[1, 0]",891
language_68,"[1, 0]",891
language_69,"[1, 0]",891
language_70,"[1, 0]",891
language_71,"[1, 0]",891
language_72,"[1, 0]",891
language_74,"[1, 0]",891
language_75,"[1, 0]",891
language_76,"[1, 0]",891
language_77,"[0, 0]",891
language_80,"[1, 0]",891
language_81,"[1, 1]",891
language_82,"[0, 0]",891
language_83,"[1, 0]",891
language_84,"[1, 0]",891
language_86,"[1, 0]",891
language_88,"[1, 0]",891
language_90,"[1, 1]",891
language_91,"[1, 0]",891
language_92,"[1, 1]",891
language_93,"[0, 1]",891
language_94,"[0, 1]",891
language_95,"[1, 0]",891
language_96,"[1, 0]",891
language_97,"[0, 1]",891
language_98,"[1, 0]",891
language_99,"[1, 0]",891
language_101,"[1, 0]",891
language_102,"[1, 0]",891
language_103,"[0, 1]",891
language_105,"[1, 0]",891
language_106,"[1, 0]",891
language_107,"[1, 0]",891
language_111,"[1, 0]",891
language_112,"[1, 0]",891
language_113,"[1, 0]",891
language_116,"[0, 0]",891
language_117,"[0, 0]",891
language_118,"[0, 0]",891
language_119,"[1, 0]",891
language_120,"[0, 0]",891
language_121,"[1, 0]",891
language_122,"[0, 0]",891
language_123,"[1, 0]",891
language_124,"[1, 0]",891
language_125,"[1, 0]",891
language_127,"[1, 0]",891
language_128,"[1, 0]",891
language_129,"[1, 0]",891
language_130,"[1, 0]",891
language_131,"[0, 0]",891
language_132,"[0, 0]",891
language_133,"[0, 0]",891
language_134,"[1, 0]",891
language_135,"[1, 0]",891
language_136,"[1, 0]",891
language_137,"[1, 0]",891
language_138,"[1, 0]",891
language_139,"[1, 0]",891
language_140,"[1, 0]",891
language_143,"[1, 0]",891
language_145,"[1, 0]",891
language_146,"[1, 0]",891
language_148,"[0, 0]",891
language_149,"[0, 0]",891
language_154,"[1, 0]",891
language_155,"[1, 0]",891
language_156,"[0, 0]",891
language_157,"[0, 0]",891
language_158,"[1, 0]",891
language_159,"[1, 1]",891
language_160,"[1, 0]",891
language_161,"[1, 0]",891
language_162,"[1, 0]",891
language_163,"[0, 0]",891
language_165,"[1, 0]",891
language_166,"[1, 0]",891
language_167,"[1, 0]",891
language_168,"[1, 0]",891
language_169,"[1, 0]",891
language_170,"[1, 0]",891
language_171,"[0, 0]",891
language_172,"[1, 1]",891
language_174,"[1, 0]",891
language_175,"[1, 0]",891
language_176,"[1, 0]",891
language_178,"[1, 0]",891
language_179,"[1, 0]",891
language_180,"[1, 0]",891
language_181,"[1, 0]",891
language_182,"[0, 0]",891
language_183,"[1, 0]",891
language_185,"[0, 0]",891
language_186,"[0, 0]",891
language_187,"[1, 0]",891
language_188,"[1, 0]",891
language_189,"[0, 0]",891
language_190,"[1, 0]",891
language_191,"[1, 0]",891
language_192,"[0, 0]",891
language_193,"[0, 0]",891
language_194,"[1, 0]",891
language_196,"[1, 0]",891
language_197,"[1, 0]",891
language_198,"[1, 0]",891
language_199,"[1, 1]",891
language_200,"[1, 0]",891
language_201,"[1, 0]",891
language_202,"[1, 0]",891
language_203,"[1, 0]",891
language_205,"[1, 0]",891
language_207,"[1, 0]",891
language_208,"[1, 0]",891
language_210,"[1, 0]",891
language_211,"[1, 0]",891
language_213,"[0, 0]",891
language_214,"[1, 0]",891
language_215,"[0, 0]",891
language_217,"[1, 0]",891
language_219,"[1, 0]",891
language_220,"[0, 0]",891
language_221,"[1, 0]",891
language_222,"[0, 0]",891
language_223,"[1, 0]",891
language_224,"[1, 0]",891
language_225,"[1, 0]",891
language_227,"[0, 0]",891
language_228,"[1, 0]",891
language_229,"[0, 0]",891
language_230,"[1, 1]",891
language_231,"[1, 0]",891
language_232,"[0, 0]",891
language_233,"[1, 0]",891
language_234,"[1, 0]",891
language_235,"[1, 0]",891
language_236,"[0, 0]",891
language_237,"[0, 0]",891
language_238,"[1, 0]",891
language_239,"[1, 0]",891
language_240,"[0, 1]",891
language_241,"[1, 1]",891
language_242,"[1, 0]",891
language_244,"[0, 0]",891
language_245,"[1, 1]",891
language_246,"[1, 0]",891
language_247,"[1, 0]",891
language_251,"[1, 0]",891
language_252,"[1, 0]",891
language_254,"[1, 0]",891
language_255,"[0, 0]",891
language_256,"[1, 1]",891
language_257,"[0, 0]",891
language_258,"[1, 0]",891
language_259,"[1, 0]",891
language_260,"[1, 1]",891
language_261,"[1, 0]",891
language_262,"[1, 0]",891
language_263,"[1, 0]",891
language_264,"[1, 0]",891
language_265,"[1, 0]",891
language_266,"[0, 0]",891
language_267,"[1, 1]",891
language_268,"[0, 0]",891
language_270,"[1, 0]",891
language_271,"[1, 0]",891
language_272,"[0, 0]",891
language_273,"[1, 0]",891
language_275,"[1, 0]",891
language_276,"[1, 0]",891
language_277,"[1, 0]",891
language_279,"[1, 0]",891
language_280,"[1, 0]",891
language_281,"[0, 0]",891
language_282,"[0, 0]",891
language_283,"[1, 0]",891
language_284,"[0, 0]",891
language_286,"[1, 0]",891
language_287,"[0, 0]",891
language_288,"[0, 0]",891
language_289,"[1, 0]",891
language_290,"[0, 0]",891
language_291,"[0, 0]",891
language_292,"[1, 0]",891
language_293,"[1, 0]",891
language_294,"[0, 0]",891
language_295,"[1, 0]",891
language_297,"[0, 0]",891
language_299,"[1, 0]",891
language_300,"[1, 1]",891
language_301,"[0, 0]",891
language_302,"[1, 1]",891
language_303,"[1, 0]",891
language_304,"[1, 0]",891
language_305,"[0, 0]",891
language_306,"[1, 0]",891
language_307,"[1, 0]",891
