LANGUAGE,AGE,SET
language_1,"[1, 0]",689
language_2,"[1, 0]",689
language_3,"[1, 0]",689
language_4,"[0, 0]",689
language_5,"[1, 0]",689
language_6,"[1, 0]",689
language_7,"[1, 0]",689
language_8,"[0, 0]",689
language_9,"[1, 0]",689
language_10,"[0, 1]",689
language_11,"[0, 0]",689
language_12,"[1, 0]",689
language_13,"[0, 0]",689
language_14,"[0, 0]",689
language_15,"[0, 0]",689
language_17,"[1, 0]",689
language_18,"[1, 0]",689
language_19,"[1, 0]",689
language_23,"[0, 0]",689
language_24,"[0, 0]",689
language_25,"[1, 0]",689
language_26,"[1, 1]",689
language_27,"[1, 0]",689
language_28,"[0, 0]",689
language_29,"[0, 0]",689
language_30,"[1, 0]",689
language_31,"[1, 0]",689
language_34,"[1, 0]",689
language_35,"[1, 0]",689
language_37,"[0, 0]",689
language_38,"[1, 1]",689
language_39,"[1, 0]",689
language_40,"[0, 0]",689
language_41,"[1, 0]",689
language_43,"[0, 0]",689
language_45,"[1, 0]",689
language_47,"[0, 0]",689
language_48,"[0, 0]",689
language_51,"[1, 0]",689
language_52,"[0, 0]",689
language_53,"[1, 0]",689
language_54,"[1, 0]",689
language_56,"[1, 0]",689
language_57,"[1, 0]",689
language_58,"[1, 0]",689
language_60,"[1, 0]",689
language_61,"[1, 0]",689
language_62,"[0, 0]",689
language_63,"[1, 0]",689
language_64,"[0, 0]",689
language_66,"[1, 0]",689
language_67,"[1, 0]",689
language_69,"[1, 1]",689
language_70,"[0, 1]",689
language_71,"[1, 0]",689
language_72,"[0, 0]",689
language_73,"[0, 0]",689
language_74,"[0, 0]",689
language_75,"[1, 0]",689
language_76,"[0, 0]",689
language_77,"[0, 1]",689
language_78,"[0, 0]",689
language_79,"[0, 0]",689
language_80,"[0, 0]",689
language_81,"[1, 0]",689
language_82,"[0, 0]",689
language_85,"[0, 0]",689
language_86,"[1, 0]",689
language_87,"[1, 0]",689
language_88,"[1, 0]",689
language_89,"[1, 1]",689
language_90,"[1, 0]",689
language_91,"[1, 0]",689
language_92,"[1, 0]",689
language_93,"[0, 0]",689
language_94,"[0, 0]",689
language_95,"[1, 0]",689
language_96,"[1, 0]",689
language_97,"[1, 0]",689
language_98,"[1, 0]",689
language_100,"[1, 0]",689
language_101,"[1, 0]",689
language_102,"[1, 1]",689
language_103,"[1, 0]",689
language_105,"[1, 0]",689
language_106,"[0, 0]",689
language_107,"[0, 0]",689
language_108,"[1, 0]",689
language_109,"[1, 0]",689
language_110,"[0, 0]",689
language_111,"[1, 0]",689
language_112,"[1, 0]",689
language_113,"[1, 0]",689
language_114,"[0, 0]",689
language_115,"[0, 0]",689
language_116,"[0, 1]",689
language_118,"[1, 0]",689
language_119,"[1, 0]",689
language_120,"[1, 0]",689
language_121,"[1, 0]",689
language_122,"[1, 1]",689
language_123,"[0, 0]",689
language_125,"[1, 0]",689
language_126,"[1, 0]",689
language_127,"[0, 0]",689
language_128,"[0, 0]",689
language_129,"[1, 0]",689
language_130,"[0, 0]",689
language_131,"[1, 0]",689
language_132,"[0, 0]",689
language_133,"[1, 0]",689
language_134,"[1, 0]",689
language_135,"[1, 0]",689
language_137,"[1, 1]",689
language_138,"[1, 0]",689
language_139,"[0, 1]",689
language_140,"[0, 0]",689
language_141,"[0, 0]",689
language_143,"[0, 0]",689
language_144,"[0, 0]",689
language_145,"[0, 0]",689
language_146,"[1, 0]",689
language_147,"[0, 0]",689
language_149,"[0, 0]",689
language_150,"[1, 0]",689
language_151,"[1, 1]",689
language_153,"[1, 0]",689
language_154,"[0, 0]",689
language_155,"[0, 0]",689
language_157,"[0, 0]",689
language_158,"[1, 0]",689
language_159,"[1, 0]",689
language_160,"[0, 0]",689
language_161,"[1, 0]",689
language_163,"[1, 0]",689
language_164,"[1, 0]",689
language_165,"[1, 0]",689
language_166,"[0, 0]",689
language_168,"[1, 0]",689
language_169,"[0, 0]",689
language_170,"[0, 0]",689
language_171,"[1, 0]",689
language_172,"[0, 0]",689
language_173,"[1, 0]",689
language_174,"[1, 1]",689
language_175,"[1, 0]",689
language_176,"[0, 1]",689
language_177,"[1, 0]",689
language_178,"[1, 0]",689
language_179,"[1, 0]",689
language_180,"[0, 0]",689
language_184,"[0, 0]",689
language_185,"[1, 0]",689
language_188,"[0, 1]",689
language_189,"[1, 1]",689
language_190,"[1, 0]",689
language_191,"[0, 0]",689
language_193,"[0, 0]",689
language_194,"[1, 0]",689
language_195,"[1, 1]",689
language_196,"[0, 0]",689
language_197,"[1, 1]",689
language_198,"[1, 0]",689
language_199,"[1, 0]",689
language_201,"[0, 0]",689
language_202,"[0, 0]",689
language_204,"[0, 0]",689
language_205,"[0, 0]",689
language_206,"[0, 1]",689
language_207,"[1, 0]",689
language_208,"[1, 0]",689
language_209,"[0, 0]",689
language_210,"[1, 0]",689
language_212,"[0, 1]",689
language_213,"[0, 0]",689
language_214,"[1, 0]",689
language_215,"[1, 0]",689
language_216,"[1, 0]",689
language_217,"[1, 1]",689
language_218,"[1, 0]",689
language_219,"[0, 0]",689
language_222,"[1, 0]",689
language_223,"[0, 1]",689
language_224,"[1, 0]",689
language_225,"[0, 1]",689
language_226,"[1, 0]",689
language_227,"[1, 1]",689
language_228,"[1, 0]",689
