LANGUAGE,AGE,SET
language_1,"[0, 0]",671
language_3,"[0, 0]",671
language_4,"[1, 0]",671
language_6,"[1, 0]",671
language_8,"[1, 1]",671
language_10,"[1, 0]",671
language_11,"[1, 0]",671
language_12,"[1, 0]",671
language_13,"[1, 0]",671
language_14,"[1, 0]",671
language_15,"[1, 0]",671
language_16,"[0, 0]",671
language_17,"[1, 0]",671
language_18,"[1, 0]",671
language_19,"[1, 0]",671
language_20,"[0, 0]",671
language_21,"[0, 0]",671
language_22,"[1, 0]",671
language_24,"[1, 1]",671
language_25,"[1, 0]",671
language_26,"[0, 0]",671
language_27,"[0, 0]",671
language_28,"[0, 0]",671
language_29,"[1, 0]",671
language_31,"[0, 0]",671
language_33,"[1, 0]",671
language_34,"[1, 0]",671
language_35,"[1, 0]",671
language_36,"[0, 0]",671
language_37,"[1, 1]",671
language_38,"[1, 0]",671
language_39,"[1, 0]",671
language_40,"[1, 0]",671
language_41,"[1, 0]",671
language_42,"[1, 0]",671
language_43,"[0, 0]",671
language_44,"[1, 0]",671
language_45,"[1, 0]",671
language_46,"[1, 0]",671
language_47,"[0, 0]",671
language_48,"[1, 1]",671
language_49,"[0, 0]",671
language_50,"[0, 1]",671
language_51,"[1, 1]",671
language_52,"[1, 0]",671
language_53,"[1, 0]",671
language_54,"[1, 0]",671
language_55,"[1, 0]",671
language_56,"[0, 0]",671
language_58,"[1, 0]",671
language_59,"[1, 0]",671
language_61,"[1, 0]",671
language_62,"[1, 0]",671
language_63,"[1, 0]",671
language_64,"[1, 0]",671
language_65,"[0, 0]",671
language_67,"[1, 0]",671
language_68,"[1, 0]",671
language_69,"[1, 0]",671
language_70,"[1, 0]",671
language_71,"[0, 0]",671
language_72,"[1, 1]",671
language_73,"[1, 0]",671
language_74,"[0, 0]",671
language_75,"[1, 0]",671
language_76,"[1, 0]",671
language_77,"[1, 0]",671
language_78,"[1, 0]",671
language_79,"[1, 0]",671
language_81,"[1, 0]",671
language_83,"[0, 1]",671
language_84,"[1, 0]",671
language_85,"[1, 0]",671
language_86,"[1, 1]",671
language_87,"[1, 0]",671
language_88,"[1, 0]",671
language_89,"[1, 1]",671
language_90,"[0, 0]",671
language_91,"[0, 0]",671
language_92,"[0, 0]",671
language_94,"[1, 0]",671
language_95,"[1, 0]",671
language_96,"[1, 0]",671
language_97,"[0, 0]",671
language_98,"[0, 0]",671
language_100,"[1, 0]",671
language_101,"[0, 0]",671
language_102,"[0, 0]",671
language_103,"[1, 0]",671
language_104,"[1, 0]",671
language_105,"[1, 0]",671
language_106,"[1, 0]",671
language_108,"[1, 0]",671
language_109,"[1, 1]",671
language_111,"[0, 0]",671
language_112,"[1, 0]",671
language_113,"[0, 0]",671
language_114,"[1, 0]",671
language_115,"[0, 1]",671
language_116,"[0, 0]",671
language_117,"[0, 0]",671
language_118,"[1, 0]",671
language_119,"[0, 0]",671
language_120,"[1, 0]",671
language_122,"[1, 0]",671
language_123,"[1, 0]",671
language_124,"[1, 0]",671
language_126,"[1, 0]",671
language_127,"[1, 0]",671
language_128,"[1, 1]",671
language_129,"[1, 1]",671
language_130,"[0, 0]",671
language_131,"[1, 0]",671
language_132,"[0, 0]",671
language_134,"[0, 0]",671
language_136,"[1, 0]",671
language_137,"[0, 0]",671
language_138,"[1, 0]",671
language_139,"[1, 0]",671
language_140,"[1, 0]",671
language_141,"[1, 0]",671
language_142,"[0, 0]",671
language_144,"[1, 1]",671
language_145,"[1, 0]",671
language_146,"[1, 1]",671
language_147,"[1, 0]",671
language_150,"[1, 0]",671
language_151,"[1, 0]",671
language_153,"[0, 0]",671
language_155,"[1, 0]",671
language_156,"[1, 0]",671
language_158,"[1, 0]",671
language_159,"[1, 0]",671
language_160,"[0, 0]",671
language_161,"[0, 0]",671
language_162,"[1, 0]",671
language_163,"[1, 0]",671
language_164,"[0, 0]",671
language_165,"[1, 0]",671
language_166,"[1, 0]",671
language_167,"[0, 0]",671
language_169,"[1, 0]",671
language_170,"[1, 0]",671
language_171,"[1, 0]",671
language_172,"[0, 0]",671
language_174,"[0, 0]",671
language_175,"[0, 0]",671
language_176,"[1, 1]",671
language_177,"[1, 0]",671
language_178,"[0, 0]",671
language_179,"[1, 0]",671
language_180,"[1, 0]",671
language_181,"[1, 0]",671
language_183,"[1, 0]",671
language_184,"[0, 0]",671
language_185,"[1, 0]",671
language_186,"[1, 0]",671
language_187,"[1, 0]",671
language_189,"[1, 0]",671
language_190,"[1, 1]",671
language_191,"[1, 0]",671
language_192,"[1, 0]",671
language_193,"[1, 0]",671
language_194,"[1, 0]",671
language_195,"[1, 0]",671
language_196,"[1, 0]",671
language_197,"[1, 0]",671
language_198,"[1, 0]",671
language_199,"[0, 0]",671
language_200,"[1, 0]",671
language_201,"[1, 0]",671
language_202,"[1, 0]",671
language_203,"[1, 0]",671
language_204,"[1, 0]",671
language_205,"[1, 1]",671
language_206,"[1, 0]",671
language_207,"[0, 0]",671
language_208,"[1, 0]",671
language_210,"[0, 0]",671
language_211,"[0, 0]",671
language_213,"[1, 1]",671
language_214,"[0, 0]",671
language_215,"[1, 1]",671
language_216,"[0, 0]",671
language_218,"[1, 0]",671
language_219,"[1, 0]",671
language_222,"[1, 0]",671
language_223,"[1, 0]",671
language_224,"[1, 0]",671
language_225,"[1, 0]",671
language_226,"[1, 1]",671
language_227,"[1, 0]",671
language_229,"[1, 0]",671
language_230,"[1, 0]",671
language_231,"[1, 0]",671
language_232,"[1, 0]",671
language_233,"[0, 1]",671
language_234,"[0, 0]",671
language_235,"[1, 0]",671
language_236,"[0, 0]",671
language_237,"[1, 0]",671
language_238,"[0, 0]",671
language_239,"[0, 0]",671
language_240,"[1, 0]",671
language_244,"[1, 0]",671
language_245,"[1, 0]",671
language_246,"[0, 0]",671
language_247,"[1, 0]",671
language_248,"[1, 0]",671
language_250,"[1, 0]",671
language_252,"[0, 0]",671
language_254,"[1, 0]",671
language_255,"[0, 0]",671
language_257,"[0, 0]",671
language_259,"[1, 0]",671
language_262,"[1, 0]",671
language_263,"[0, 0]",671
language_265,"[1, 0]",671
language_266,"[1, 0]",671
language_267,"[0, 0]",671
language_268,"[1, 1]",671
language_269,"[1, 1]",671
language_271,"[1, 0]",671
language_272,"[1, 0]",671
language_273,"[1, 0]",671
language_274,"[1, 1]",671
language_275,"[0, 0]",671
language_276,"[1, 1]",671
language_278,"[0, 0]",671
language_279,"[1, 0]",671
language_280,"[1, 0]",671
language_281,"[1, 0]",671
language_282,"[1, 0]",671
language_283,"[1, 0]",671
language_284,"[0, 0]",671
language_286,"[1, 0]",671
language_287,"[1, 0]",671
language_289,"[1, 0]",671
language_290,"[1, 0]",671
language_291,"[1, 0]",671
language_292,"[1, 0]",671
language_293,"[0, 0]",671
language_294,"[1, 0]",671
language_296,"[1, 0]",671
language_298,"[1, 0]",671
language_300,"[1, 0]",671
language_302,"[1, 0]",671
language_303,"[0, 0]",671
language_304,"[1, 0]",671
language_305,"[1, 0]",671
language_306,"[1, 0]",671
language_307,"[1, 0]",671
language_309,"[0, 0]",671
language_312,"[1, 0]",671
