LANGUAGE,AGE,SET
language_1,"[1, 0]",731
language_2,"[1, 0]",731
language_3,"[1, 0]",731
language_4,"[1, 0]",731
language_5,"[0, 0]",731
language_6,"[1, 0]",731
language_7,"[1, 0]",731
language_10,"[1, 0]",731
language_11,"[1, 0]",731
language_12,"[1, 0]",731
language_13,"[1, 0]",731
language_14,"[1, 0]",731
language_15,"[1, 0]",731
language_16,"[0, 0]",731
language_17,"[1, 0]",731
language_18,"[0, 0]",731
language_19,"[1, 0]",731
language_20,"[1, 0]",731
language_21,"[0, 0]",731
language_22,"[1, 0]",731
language_24,"[0, 0]",731
language_25,"[1, 0]",731
language_26,"[0, 0]",731
language_27,"[1, 0]",731
language_28,"[0, 0]",731
language_30,"[1, 0]",731
language_31,"[1, 0]",731
language_32,"[1, 0]",731
language_33,"[1, 0]",731
language_35,"[1, 0]",731
language_36,"[1, 0]",731
language_37,"[0, 0]",731
language_38,"[1, 0]",731
language_39,"[1, 0]",731
language_40,"[1, 0]",731
language_41,"[1, 0]",731
language_42,"[0, 1]",731
language_44,"[1, 0]",731
language_45,"[1, 0]",731
language_46,"[0, 0]",731
language_47,"[1, 0]",731
language_48,"[1, 0]",731
language_50,"[0, 0]",731
language_51,"[1, 0]",731
language_52,"[0, 0]",731
language_54,"[1, 0]",731
language_55,"[1, 0]",731
language_57,"[1, 0]",731
language_58,"[0, 0]",731
language_59,"[1, 0]",731
language_60,"[1, 0]",731
language_61,"[0, 0]",731
language_62,"[0, 0]",731
language_64,"[0, 1]",731
language_65,"[1, 0]",731
language_66,"[1, 0]",731
language_67,"[0, 0]",731
language_70,"[1, 1]",731
language_71,"[0, 0]",731
language_72,"[1, 0]",731
language_73,"[0, 0]",731
language_74,"[0, 0]",731
language_75,"[0, 0]",731
language_76,"[0, 0]",731
language_77,"[0, 0]",731
language_78,"[0, 0]",731
language_79,"[0, 1]",731
language_80,"[0, 1]",731
language_81,"[1, 0]",731
language_82,"[1, 0]",731
language_83,"[1, 0]",731
language_84,"[1, 0]",731
language_85,"[1, 1]",731
language_86,"[1, 0]",731
language_87,"[0, 0]",731
language_88,"[0, 0]",731
language_89,"[1, 0]",731
language_90,"[0, 0]",731
language_91,"[0, 0]",731
language_92,"[1, 0]",731
language_93,"[0, 0]",731
language_94,"[0, 0]",731
language_95,"[1, 0]",731
language_96,"[0, 0]",731
language_97,"[1, 0]",731
language_98,"[1, 0]",731
language_99,"[1, 0]",731
language_100,"[1, 0]",731
language_101,"[0, 0]",731
language_102,"[0, 0]",731
language_103,"[0, 0]",731
language_104,"[0, 0]",731
language_105,"[1, 0]",731
language_106,"[0, 0]",731
language_107,"[1, 0]",731
language_108,"[1, 0]",731
language_109,"[1, 1]",731
language_110,"[1, 0]",731
language_111,"[0, 0]",731
language_112,"[0, 0]",731
language_113,"[0, 0]",731
language_114,"[0, 0]",731
language_115,"[1, 0]",731
language_116,"[1, 0]",731
language_121,"[1, 0]",731
language_122,"[1, 0]",731
language_123,"[1, 0]",731
language_124,"[1, 0]",731
language_125,"[1, 0]",731
language_126,"[1, 0]",731
language_128,"[0, 1]",731
language_129,"[0, 0]",731
language_130,"[0, 0]",731
language_131,"[1, 0]",731
language_132,"[0, 1]",731
language_133,"[1, 1]",731
language_134,"[1, 0]",731
language_135,"[1, 0]",731
language_136,"[1, 0]",731
language_137,"[1, 0]",731
language_138,"[0, 0]",731
language_139,"[1, 0]",731
language_140,"[1, 0]",731
language_141,"[0, 0]",731
language_142,"[0, 0]",731
language_143,"[1, 0]",731
language_144,"[0, 0]",731
language_145,"[0, 0]",731
language_146,"[0, 0]",731
language_147,"[1, 0]",731
language_148,"[1, 0]",731
language_149,"[0, 0]",731
language_150,"[1, 0]",731
language_151,"[1, 0]",731
language_152,"[1, 0]",731
language_153,"[0, 1]",731
language_155,"[0, 0]",731
language_156,"[1, 0]",731
language_158,"[1, 0]",731
language_159,"[1, 0]",731
language_160,"[1, 0]",731
language_161,"[1, 0]",731
language_162,"[1, 1]",731
language_163,"[0, 0]",731
language_164,"[0, 0]",731
language_166,"[1, 0]",731
language_167,"[1, 0]",731
language_169,"[1, 0]",731
language_170,"[0, 0]",731
language_171,"[1, 0]",731
language_172,"[0, 0]",731
language_174,"[1, 0]",731
language_175,"[0, 0]",731
language_176,"[1, 0]",731
language_177,"[0, 0]",731
language_180,"[1, 1]",731
language_181,"[1, 0]",731
language_182,"[1, 0]",731
language_183,"[1, 0]",731
language_184,"[1, 0]",731
language_185,"[1, 0]",731
language_186,"[1, 0]",731
language_188,"[1, 0]",731
language_189,"[0, 0]",731
language_190,"[0, 0]",731
language_193,"[1, 0]",731
language_194,"[1, 0]",731
language_196,"[0, 0]",731
language_197,"[1, 1]",731
language_199,"[1, 0]",731
language_200,"[1, 0]",731
language_201,"[0, 0]",731
language_202,"[1, 1]",731
language_203,"[1, 0]",731
language_204,"[1, 0]",731
language_205,"[0, 0]",731
language_206,"[1, 0]",731
language_208,"[1, 0]",731
language_209,"[1, 0]",731
language_211,"[1, 0]",731
language_213,"[0, 0]",731
language_214,"[0, 0]",731
language_215,"[1, 0]",731
language_217,"[1, 0]",731
language_219,"[0, 1]",731
language_220,"[1, 0]",731
language_221,"[1, 0]",731
language_222,"[1, 0]",731
language_225,"[1, 0]",731
language_226,"[1, 1]",731
language_227,"[1, 0]",731
language_229,"[1, 0]",731
language_231,"[1, 0]",731
language_232,"[1, 0]",731
language_233,"[0, 1]",731
language_234,"[1, 0]",731
language_235,"[1, 0]",731
language_237,"[1, 0]",731
language_238,"[1, 0]",731
language_239,"[1, 0]",731
language_240,"[1, 0]",731
language_241,"[1, 0]",731
language_242,"[1, 1]",731
language_243,"[1, 0]",731
language_245,"[1, 0]",731
language_246,"[1, 0]",731
language_247,"[1, 0]",731
language_248,"[1, 0]",731
language_249,"[1, 0]",731
language_251,"[1, 0]",731
language_252,"[0, 0]",731
language_254,"[0, 0]",731
language_255,"[1, 0]",731
language_256,"[1, 0]",731
language_257,"[0, 0]",731
language_260,"[0, 0]",731
language_261,"[0, 0]",731
language_262,"[1, 0]",731
language_263,"[1, 0]",731
language_264,"[0, 0]",731
language_265,"[1, 0]",731
language_266,"[1, 0]",731
language_267,"[1, 1]",731
language_268,"[1, 0]",731
language_269,"[0, 0]",731
language_270,"[1, 0]",731
language_271,"[0, 0]",731
language_274,"[1, 0]",731
language_275,"[0, 0]",731
language_276,"[1, 0]",731
language_277,"[1, 0]",731
language_278,"[0, 0]",731
language_279,"[1, 0]",731
language_280,"[0, 0]",731
language_281,"[1, 0]",731
language_282,"[1, 0]",731
language_284,"[1, 0]",731
language_285,"[1, 0]",731
language_286,"[1, 0]",731
language_288,"[1, 0]",731
language_289,"[1, 0]",731
language_290,"[1, 0]",731
language_291,"[0, 0]",731
language_292,"[0, 0]",731
language_293,"[1, 0]",731
language_294,"[1, 0]",731
language_296,"[1, 0]",731
language_298,"[1, 1]",731
language_299,"[0, 0]",731
language_300,"[1, 0]",731
language_302,"[1, 0]",731
language_304,"[0, 0]",731
language_305,"[1, 0]",731
language_306,"[1, 0]",731
language_307,"[1, 0]",731
language_308,"[0, 0]",731
language_309,"[1, 0]",731
language_311,"[1, 0]",731
language_312,"[1, 0]",731
language_314,"[1, 0]",731
language_316,"[1, 0]",731
language_320,"[0, 0]",731
language_321,"[1, 1]",731
language_322,"[1, 0]",731
language_323,"[1, 0]",731
language_324,"[1, 1]",731
language_325,"[1, 0]",731
language_326,"[1, 1]",731
language_327,"[1, 0]",731
language_328,"[0, 0]",731
language_329,"[1, 0]",731
language_330,"[0, 0]",731
language_331,"[1, 0]",731
language_332,"[1, 1]",731
language_333,"[1, 0]",731
language_334,"[0, 0]",731
language_335,"[1, 0]",731
language_336,"[1, 0]",731
language_337,"[1, 0]",731
language_338,"[1, 0]",731
language_343,"[1, 0]",731
language_344,"[1, 0]",731
language_345,"[1, 0]",731
language_346,"[1, 0]",731
language_347,"[1, 0]",731
language_349,"[0, 0]",731
language_351,"[1, 0]",731
language_352,"[0, 1]",731
language_353,"[1, 0]",731
language_354,"[1, 0]",731
language_355,"[1, 1]",731
language_356,"[1, 0]",731
language_357,"[1, 1]",731
language_358,"[1, 0]",731
language_359,"[1, 0]",731
language_360,"[1, 1]",731
language_361,"[1, 0]",731
language_362,"[1, 0]",731
language_364,"[1, 1]",731
language_365,"[0, 1]",731
language_366,"[1, 0]",731
language_367,"[1, 0]",731
language_368,"[0, 1]",731
language_369,"[1, 1]",731
language_370,"[1, 0]",731
language_371,"[1, 0]",731
language_372,"[1, 0]",731
language_373,"[1, 0]",731
language_375,"[0, 0]",731
language_376,"[1, 0]",731
language_377,"[1, 0]",731
language_379,"[1, 0]",731
language_380,"[0, 0]",731
language_381,"[1, 0]",731
language_382,"[1, 0]",731
language_383,"[0, 0]",731
language_385,"[0, 0]",731
language_386,"[1, 0]",731
language_387,"[1, 0]",731
language_388,"[0, 1]",731
language_389,"[0, 0]",731
language_391,"[1, 0]",731
language_392,"[1, 0]",731
language_393,"[1, 0]",731
language_394,"[1, 0]",731
language_395,"[1, 0]",731
language_397,"[1, 0]",731
language_399,"[0, 0]",731
language_402,"[0, 0]",731
language_403,"[1, 0]",731
language_405,"[1, 0]",731
language_406,"[1, 0]",731
language_408,"[1, 0]",731
language_409,"[0, 0]",731
language_410,"[0, 0]",731
language_411,"[0, 0]",731
language_412,"[1, 0]",731
language_413,"[1, 0]",731
language_415,"[1, 0]",731
language_417,"[0, 0]",731
language_418,"[1, 0]",731
language_419,"[0, 0]",731
language_420,"[0, 0]",731
language_421,"[1, 0]",731
language_422,"[0, 0]",731
language_423,"[0, 0]",731
language_424,"[0, 1]",731
language_426,"[1, 0]",731
language_428,"[1, 0]",731
language_430,"[1, 0]",731
language_431,"[1, 0]",731
language_432,"[1, 0]",731
language_433,"[1, 0]",731
language_434,"[0, 0]",731
language_436,"[1, 0]",731
language_437,"[0, 0]",731
language_439,"[1, 0]",731
language_440,"[1, 0]",731
language_441,"[0, 0]",731
language_442,"[1, 0]",731
language_444,"[1, 0]",731
language_445,"[1, 0]",731
language_449,"[0, 0]",731
language_450,"[1, 1]",731
language_452,"[1, 0]",731
language_453,"[1, 0]",731
language_454,"[1, 0]",731
language_455,"[1, 0]",731
language_456,"[1, 0]",731
language_457,"[1, 0]",731
language_458,"[1, 0]",731
language_460,"[1, 0]",731
language_461,"[0, 0]",731
language_463,"[1, 0]",731
