LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_156,0.5833333333333334,1.0,156
frankenlanguage10.csv_156,0.09090909090909091,1.0,156
frankenlanguage101.csv_156,0.0,1.0,156
frankenlanguage102.csv_156,1.0,1.0,156
frankenlanguage103.csv_156,0.09090909090909091,1.0,156
frankenlanguage104.csv_156,0.045454545454545456,1.0,156
frankenlanguage106.csv_156,0.09090909090909091,1.0,156
frankenlanguage107.csv_156,0.0,1.0,156
frankenlanguage108.csv_156,0.13636363636363635,1.0,156
frankenlanguage109.csv_156,0.9545454545454546,1.0,156
frankenlanguage110.csv_156,0.5833333333333334,1.0,156
frankenlanguage111.csv_156,0.5833333333333334,1.0,156
frankenlanguage112.csv_156,0.09090909090909091,0.5,156
frankenlanguage113.csv_156,0.09090909090909091,1.0,156
frankenlanguage115.csv_156,0.09090909090909091,1.0,156
frankenlanguage116.csv_156,0.5833333333333334,1.0,156
frankenlanguage117.csv_156,0.2857142857142857,1.0,156
frankenlanguage118.csv_156,0.045454545454545456,1.0,156
frankenlanguage119.csv_156,1.0,1.0,156
frankenlanguage12.csv_156,0.09090909090909091,1.0,156
frankenlanguage120.csv_156,0.09090909090909091,1.0,156
frankenlanguage122.csv_156,1.0,1.0,156
frankenlanguage124.csv_156,1.0,1.0,156
frankenlanguage126.csv_156,1.0,1.0,156
frankenlanguage127.csv_156,1.0,1.0,156
frankenlanguage129.csv_156,0.2857142857142857,1.0,156
frankenlanguage13.csv_156,1.0,1.0,156
frankenlanguage130.csv_156,0.09090909090909091,1.0,156
frankenlanguage131.csv_156,1.0,1.0,156
frankenlanguage132.csv_156,0.2857142857142857,1.0,156
frankenlanguage134.csv_156,0.09090909090909091,1.0,156
frankenlanguage135.csv_156,1.0,1.0,156
frankenlanguage136.csv_156,0.5,1.0,156
frankenlanguage137.csv_156,0.09090909090909091,1.0,156
frankenlanguage138.csv_156,1.0,1.0,156
frankenlanguage139.csv_156,0.09090909090909091,1.0,156
frankenlanguage14.csv_156,1.0,1.0,156
frankenlanguage140.csv_156,0.045454545454545456,0.5,156
frankenlanguage141.csv_156,0.09090909090909091,1.0,156
frankenlanguage142.csv_156,0.09090909090909091,1.0,156
frankenlanguage143.csv_156,0.09090909090909091,1.0,156
frankenlanguage144.csv_156,0.09090909090909091,1.0,156
frankenlanguage145.csv_156,0.09090909090909091,0.5,156
frankenlanguage146.csv_156,1.0,1.0,156
frankenlanguage147.csv_156,1.0,1.0,156
frankenlanguage149.csv_156,1.0,1.0,156
frankenlanguage151.csv_156,0.5833333333333334,1.0,156
frankenlanguage152.csv_156,1.0,1.0,156
frankenlanguage153.csv_156,1.0,1.0,156
frankenlanguage154.csv_156,0.5833333333333334,1.0,156
frankenlanguage155.csv_156,1.0,1.0,156
frankenlanguage156.csv_156,0.2857142857142857,1.0,156
frankenlanguage157.csv_156,0.09090909090909091,1.0,156
frankenlanguage158.csv_156,0.9545454545454546,1.0,156
frankenlanguage159.csv_156,1.0,1.0,156
frankenlanguage160.csv_156,0.5,1.0,156
frankenlanguage162.csv_156,0.9545454545454546,1.0,156
frankenlanguage164.csv_156,1.0,1.0,156
frankenlanguage166.csv_156,1.0,1.0,156
frankenlanguage167.csv_156,1.0,1.0,156
frankenlanguage169.csv_156,1.0,1.0,156
frankenlanguage17.csv_156,0.045454545454545456,1.0,156
frankenlanguage170.csv_156,1.0,1.0,156
frankenlanguage171.csv_156,1.0,1.0,156
frankenlanguage172.csv_156,0.9545454545454546,1.0,156
frankenlanguage173.csv_156,0.045454545454545456,1.0,156
frankenlanguage174.csv_156,0.09090909090909091,1.0,156
frankenlanguage175.csv_156,0.9545454545454546,1.0,156
frankenlanguage177.csv_156,0.09090909090909091,1.0,156
frankenlanguage178.csv_156,1.0,1.0,156
frankenlanguage179.csv_156,1.0,1.0,156
frankenlanguage180.csv_156,1.0,0.5,156
frankenlanguage182.csv_156,0.2857142857142857,1.0,156
frankenlanguage184.csv_156,0.5833333333333334,1.0,156
frankenlanguage185.csv_156,1.0,1.0,156
frankenlanguage186.csv_156,0.09090909090909091,1.0,156
frankenlanguage188.csv_156,0.5,1.0,156
frankenlanguage189.csv_156,0.13636363636363635,1.0,156
frankenlanguage19.csv_156,0.09090909090909091,1.0,156
frankenlanguage190.csv_156,1.0,1.0,156
frankenlanguage191.csv_156,0.5,1.0,156
frankenlanguage192.csv_156,1.0,1.0,156
frankenlanguage194.csv_156,0.09090909090909091,1.0,156
frankenlanguage195.csv_156,0.045454545454545456,1.0,156
frankenlanguage196.csv_156,1.0,1.0,156
frankenlanguage198.csv_156,0.09090909090909091,1.0,156
frankenlanguage199.csv_156,0.09090909090909091,0.5,156
frankenlanguage20.csv_156,1.0,1.0,156
frankenlanguage200.csv_156,0.09090909090909091,0.5,156
frankenlanguage203.csv_156,0.045454545454545456,1.0,156
frankenlanguage204.csv_156,1.0,1.0,156
frankenlanguage205.csv_156,0.09090909090909091,1.0,156
frankenlanguage206.csv_156,1.0,1.0,156
frankenlanguage207.csv_156,0.2857142857142857,1.0,156
frankenlanguage209.csv_156,0.2857142857142857,1.0,156
frankenlanguage21.csv_156,1.0,1.0,156
frankenlanguage210.csv_156,1.0,1.0,156
frankenlanguage211.csv_156,0.09090909090909091,1.0,156
frankenlanguage216.csv_156,1.0,1.0,156
frankenlanguage22.csv_156,0.09090909090909091,1.0,156
frankenlanguage220.csv_156,0.5833333333333334,1.0,156
frankenlanguage221.csv_156,0.09090909090909091,1.0,156
frankenlanguage222.csv_156,0.5833333333333334,1.0,156
frankenlanguage223.csv_156,1.0,1.0,156
frankenlanguage224.csv_156,0.09090909090909091,1.0,156
frankenlanguage225.csv_156,0.09090909090909091,1.0,156
frankenlanguage226.csv_156,1.0,1.0,156
frankenlanguage227.csv_156,1.0,1.0,156
frankenlanguage228.csv_156,0.9545454545454546,1.0,156
frankenlanguage229.csv_156,0.9545454545454546,1.0,156
frankenlanguage23.csv_156,0.045454545454545456,1.0,156
frankenlanguage230.csv_156,1.0,1.0,156
frankenlanguage231.csv_156,0.09090909090909091,1.0,156
frankenlanguage232.csv_156,0.9545454545454546,1.0,156
frankenlanguage235.csv_156,0.09090909090909091,1.0,156
frankenlanguage236.csv_156,0.5,1.0,156
frankenlanguage238.csv_156,1.0,1.0,156
frankenlanguage239.csv_156,1.0,1.0,156
frankenlanguage24.csv_156,1.0,1.0,156
frankenlanguage242.csv_156,0.045454545454545456,1.0,156
frankenlanguage243.csv_156,0.5833333333333334,0.5,156
frankenlanguage244.csv_156,0.09090909090909091,1.0,156
frankenlanguage246.csv_156,0.09090909090909091,0.5,156
frankenlanguage247.csv_156,1.0,0.5,156
frankenlanguage248.csv_156,1.0,1.0,156
frankenlanguage249.csv_156,1.0,1.0,156
frankenlanguage25.csv_156,0.09090909090909091,1.0,156
frankenlanguage250.csv_156,1.0,1.0,156
frankenlanguage251.csv_156,0.09090909090909091,1.0,156
frankenlanguage252.csv_156,1.0,1.0,156
frankenlanguage253.csv_156,0.13636363636363635,1.0,156
frankenlanguage254.csv_156,1.0,1.0,156
frankenlanguage255.csv_156,1.0,1.0,156
frankenlanguage256.csv_156,0.09090909090909091,1.0,156
frankenlanguage257.csv_156,0.5,1.0,156
