LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_73,1.0,1.0,73
frankenlanguage10.csv_73,0.0,1.0,73
frankenlanguage100.csv_73,0.13636363636363635,1.0,73
frankenlanguage1000.csv_73,0.2857142857142857,1.0,73
frankenlanguage101.csv_73,0.09090909090909091,1.0,73
frankenlanguage102.csv_73,0.09090909090909091,1.0,73
frankenlanguage104.csv_73,0.2857142857142857,1.0,73
frankenlanguage105.csv_73,0.0,1.0,73
frankenlanguage106.csv_73,0.09090909090909091,1.0,73
frankenlanguage107.csv_73,0.09090909090909091,1.0,73
frankenlanguage108.csv_73,0.5,1.0,73
frankenlanguage109.csv_73,0.5833333333333334,1.0,73
frankenlanguage11.csv_73,0.0,0.5,73
frankenlanguage110.csv_73,0.09090909090909091,1.0,73
frankenlanguage111.csv_73,1.0,1.0,73
frankenlanguage112.csv_73,0.045454545454545456,1.0,73
frankenlanguage113.csv_73,0.045454545454545456,1.0,73
frankenlanguage115.csv_73,1.0,1.0,73
frankenlanguage116.csv_73,1.0,1.0,73
frankenlanguage117.csv_73,1.0,1.0,73
frankenlanguage118.csv_73,1.0,1.0,73
frankenlanguage119.csv_73,0.09090909090909091,1.0,73
frankenlanguage120.csv_73,0.2857142857142857,1.0,73
frankenlanguage121.csv_73,0.09090909090909091,1.0,73
frankenlanguage122.csv_73,0.0,1.0,73
frankenlanguage123.csv_73,0.09090909090909091,1.0,73
frankenlanguage124.csv_73,0.13636363636363635,1.0,73
frankenlanguage125.csv_73,0.09090909090909091,1.0,73
frankenlanguage126.csv_73,0.09090909090909091,1.0,73
frankenlanguage127.csv_73,0.5833333333333334,1.0,73
frankenlanguage130.csv_73,0.09090909090909091,1.0,73
frankenlanguage131.csv_73,0.0,1.0,73
frankenlanguage132.csv_73,0.0,1.0,73
frankenlanguage133.csv_73,0.0,1.0,73
frankenlanguage135.csv_73,0.09090909090909091,1.0,73
frankenlanguage136.csv_73,0.13636363636363635,1.0,73
frankenlanguage137.csv_73,0.9545454545454546,1.0,73
frankenlanguage138.csv_73,0.09090909090909091,1.0,73
frankenlanguage139.csv_73,1.0,0.5,73
frankenlanguage14.csv_73,1.0,1.0,73
frankenlanguage140.csv_73,0.09090909090909091,1.0,73
frankenlanguage141.csv_73,0.09090909090909091,1.0,73
frankenlanguage143.csv_73,0.0,1.0,73
frankenlanguage146.csv_73,0.09090909090909091,1.0,73
frankenlanguage147.csv_73,0.2857142857142857,1.0,73
frankenlanguage148.csv_73,0.045454545454545456,1.0,73
frankenlanguage15.csv_73,0.5833333333333334,1.0,73
frankenlanguage150.csv_73,0.09090909090909091,1.0,73
frankenlanguage152.csv_73,0.09090909090909091,1.0,73
frankenlanguage153.csv_73,1.0,1.0,73
frankenlanguage154.csv_73,1.0,1.0,73
frankenlanguage155.csv_73,1.0,1.0,73
frankenlanguage156.csv_73,1.0,1.0,73
frankenlanguage157.csv_73,1.0,1.0,73
frankenlanguage158.csv_73,1.0,1.0,73
frankenlanguage159.csv_73,0.5,1.0,73
frankenlanguage16.csv_73,0.9545454545454546,1.0,73
frankenlanguage160.csv_73,0.2857142857142857,1.0,73
frankenlanguage161.csv_73,1.0,1.0,73
frankenlanguage162.csv_73,0.0,1.0,73
frankenlanguage163.csv_73,0.9545454545454546,1.0,73
frankenlanguage164.csv_73,1.0,1.0,73
frankenlanguage165.csv_73,0.09090909090909091,1.0,73
frankenlanguage167.csv_73,0.09090909090909091,1.0,73
frankenlanguage168.csv_73,0.09090909090909091,1.0,73
frankenlanguage169.csv_73,0.09090909090909091,1.0,73
frankenlanguage17.csv_73,0.9545454545454546,1.0,73
frankenlanguage171.csv_73,0.2857142857142857,1.0,73
frankenlanguage172.csv_73,1.0,1.0,73
frankenlanguage173.csv_73,0.5,1.0,73
frankenlanguage174.csv_73,0.13636363636363635,1.0,73
frankenlanguage175.csv_73,0.2857142857142857,1.0,73
frankenlanguage176.csv_73,0.13636363636363635,1.0,73
frankenlanguage177.csv_73,1.0,1.0,73
frankenlanguage178.csv_73,1.0,1.0,73
frankenlanguage179.csv_73,0.2857142857142857,1.0,73
frankenlanguage18.csv_73,0.5,1.0,73
frankenlanguage180.csv_73,1.0,1.0,73
frankenlanguage182.csv_73,0.2857142857142857,1.0,73
frankenlanguage183.csv_73,0.5,1.0,73
frankenlanguage185.csv_73,0.5,1.0,73
frankenlanguage186.csv_73,0.9545454545454546,1.0,73
frankenlanguage188.csv_73,0.2857142857142857,1.0,73
frankenlanguage189.csv_73,0.5833333333333334,1.0,73
frankenlanguage191.csv_73,1.0,1.0,73
frankenlanguage193.csv_73,0.9545454545454546,1.0,73
frankenlanguage195.csv_73,0.09090909090909091,1.0,73
frankenlanguage196.csv_73,1.0,1.0,73
frankenlanguage197.csv_73,1.0,1.0,73
frankenlanguage198.csv_73,0.9545454545454546,1.0,73
frankenlanguage199.csv_73,0.09090909090909091,1.0,73
frankenlanguage2.csv_73,1.0,1.0,73
frankenlanguage20.csv_73,0.5,1.0,73
frankenlanguage200.csv_73,1.0,1.0,73
frankenlanguage201.csv_73,0.5,1.0,73
frankenlanguage204.csv_73,0.09090909090909091,1.0,73
frankenlanguage205.csv_73,0.09090909090909091,1.0,73
frankenlanguage206.csv_73,0.045454545454545456,1.0,73
frankenlanguage207.csv_73,1.0,1.0,73
frankenlanguage208.csv_73,0.09090909090909091,1.0,73
frankenlanguage209.csv_73,1.0,1.0,73
frankenlanguage21.csv_73,0.5,1.0,73
frankenlanguage210.csv_73,0.0,1.0,73
frankenlanguage211.csv_73,0.09090909090909091,1.0,73
frankenlanguage212.csv_73,0.09090909090909091,1.0,73
frankenlanguage213.csv_73,0.5,1.0,73
frankenlanguage214.csv_73,0.5,1.0,73
frankenlanguage215.csv_73,0.045454545454545456,0.5,73
frankenlanguage217.csv_73,1.0,1.0,73
frankenlanguage219.csv_73,0.09090909090909091,1.0,73
frankenlanguage220.csv_73,0.5,1.0,73
frankenlanguage221.csv_73,0.2857142857142857,1.0,73
frankenlanguage222.csv_73,1.0,1.0,73
frankenlanguage223.csv_73,0.045454545454545456,1.0,73
frankenlanguage224.csv_73,1.0,1.0,73
frankenlanguage226.csv_73,0.09090909090909091,1.0,73
