LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_79,1.0,1.0,79
frankenlanguage100.csv_79,1.0,0.5,79
frankenlanguage1000.csv_79,0.13636363636363635,1.0,79
frankenlanguage101.csv_79,0.9545454545454546,1.0,79
frankenlanguage103.csv_79,0.2857142857142857,1.0,79
frankenlanguage105.csv_79,0.2857142857142857,1.0,79
frankenlanguage106.csv_79,0.09090909090909091,1.0,79
frankenlanguage107.csv_79,1.0,1.0,79
frankenlanguage108.csv_79,1.0,0.5,79
frankenlanguage109.csv_79,0.045454545454545456,1.0,79
frankenlanguage11.csv_79,1.0,1.0,79
frankenlanguage110.csv_79,0.09090909090909091,1.0,79
frankenlanguage111.csv_79,0.0,1.0,79
frankenlanguage113.csv_79,0.13636363636363635,1.0,79
frankenlanguage114.csv_79,0.5833333333333334,1.0,79
frankenlanguage115.csv_79,0.09090909090909091,1.0,79
frankenlanguage116.csv_79,0.0,1.0,79
frankenlanguage117.csv_79,1.0,1.0,79
frankenlanguage118.csv_79,0.045454545454545456,1.0,79
frankenlanguage12.csv_79,1.0,1.0,79
frankenlanguage120.csv_79,0.09090909090909091,1.0,79
frankenlanguage121.csv_79,0.09090909090909091,1.0,79
frankenlanguage122.csv_79,1.0,1.0,79
frankenlanguage123.csv_79,0.09090909090909091,1.0,79
frankenlanguage124.csv_79,0.09090909090909091,1.0,79
frankenlanguage125.csv_79,0.09090909090909091,1.0,79
frankenlanguage126.csv_79,1.0,1.0,79
frankenlanguage127.csv_79,1.0,1.0,79
frankenlanguage128.csv_79,0.09090909090909091,1.0,79
frankenlanguage129.csv_79,0.13636363636363635,1.0,79
frankenlanguage13.csv_79,0.5833333333333334,1.0,79
frankenlanguage131.csv_79,0.5833333333333334,1.0,79
frankenlanguage133.csv_79,0.09090909090909091,1.0,79
frankenlanguage134.csv_79,0.09090909090909091,1.0,79
frankenlanguage135.csv_79,1.0,1.0,79
frankenlanguage136.csv_79,0.09090909090909091,1.0,79
frankenlanguage137.csv_79,0.0,1.0,79
frankenlanguage138.csv_79,1.0,1.0,79
frankenlanguage139.csv_79,0.13636363636363635,1.0,79
frankenlanguage140.csv_79,0.9545454545454546,1.0,79
frankenlanguage141.csv_79,0.5833333333333334,1.0,79
frankenlanguage142.csv_79,0.5833333333333334,1.0,79
frankenlanguage143.csv_79,0.5,1.0,79
frankenlanguage144.csv_79,0.09090909090909091,1.0,79
frankenlanguage145.csv_79,0.09090909090909091,1.0,79
frankenlanguage147.csv_79,0.2857142857142857,1.0,79
frankenlanguage148.csv_79,1.0,1.0,79
frankenlanguage149.csv_79,0.13636363636363635,1.0,79
frankenlanguage15.csv_79,1.0,1.0,79
frankenlanguage150.csv_79,0.13636363636363635,1.0,79
frankenlanguage151.csv_79,0.045454545454545456,1.0,79
frankenlanguage152.csv_79,1.0,1.0,79
frankenlanguage154.csv_79,0.045454545454545456,1.0,79
frankenlanguage158.csv_79,0.13636363636363635,1.0,79
frankenlanguage159.csv_79,1.0,1.0,79
frankenlanguage16.csv_79,0.09090909090909091,1.0,79
frankenlanguage163.csv_79,0.9545454545454546,1.0,79
frankenlanguage164.csv_79,1.0,1.0,79
frankenlanguage165.csv_79,1.0,1.0,79
frankenlanguage166.csv_79,1.0,1.0,79
frankenlanguage167.csv_79,0.5833333333333334,1.0,79
frankenlanguage168.csv_79,1.0,1.0,79
frankenlanguage169.csv_79,0.09090909090909091,1.0,79
frankenlanguage170.csv_79,1.0,1.0,79
frankenlanguage171.csv_79,0.09090909090909091,1.0,79
frankenlanguage172.csv_79,0.045454545454545456,1.0,79
frankenlanguage173.csv_79,0.09090909090909091,1.0,79
frankenlanguage174.csv_79,0.13636363636363635,1.0,79
frankenlanguage176.csv_79,0.9545454545454546,1.0,79
frankenlanguage177.csv_79,0.5,0.5,79
frankenlanguage179.csv_79,0.5833333333333334,1.0,79
frankenlanguage18.csv_79,0.09090909090909091,1.0,79
frankenlanguage180.csv_79,1.0,1.0,79
frankenlanguage181.csv_79,1.0,1.0,79
frankenlanguage182.csv_79,1.0,1.0,79
frankenlanguage183.csv_79,0.9545454545454546,1.0,79
frankenlanguage184.csv_79,0.5,1.0,79
frankenlanguage185.csv_79,1.0,1.0,79
frankenlanguage186.csv_79,0.13636363636363635,1.0,79
frankenlanguage187.csv_79,0.5833333333333334,1.0,79
frankenlanguage188.csv_79,0.13636363636363635,1.0,79
frankenlanguage189.csv_79,0.09090909090909091,1.0,79
frankenlanguage190.csv_79,0.13636363636363635,1.0,79
frankenlanguage191.csv_79,0.09090909090909091,1.0,79
frankenlanguage192.csv_79,0.09090909090909091,1.0,79
frankenlanguage193.csv_79,0.5833333333333334,1.0,79
frankenlanguage194.csv_79,1.0,1.0,79
frankenlanguage195.csv_79,1.0,1.0,79
frankenlanguage196.csv_79,0.09090909090909091,1.0,79
frankenlanguage197.csv_79,0.09090909090909091,1.0,79
frankenlanguage20.csv_79,0.09090909090909091,1.0,79
frankenlanguage200.csv_79,1.0,1.0,79
frankenlanguage201.csv_79,0.09090909090909091,1.0,79
frankenlanguage202.csv_79,1.0,1.0,79
frankenlanguage203.csv_79,1.0,1.0,79
frankenlanguage204.csv_79,0.09090909090909091,1.0,79
frankenlanguage205.csv_79,0.09090909090909091,1.0,79
frankenlanguage206.csv_79,1.0,1.0,79
frankenlanguage207.csv_79,1.0,1.0,79
frankenlanguage208.csv_79,1.0,1.0,79
frankenlanguage209.csv_79,1.0,1.0,79
frankenlanguage21.csv_79,0.045454545454545456,1.0,79
frankenlanguage210.csv_79,0.0,1.0,79
frankenlanguage212.csv_79,0.5833333333333334,1.0,79
frankenlanguage213.csv_79,0.2857142857142857,1.0,79
frankenlanguage214.csv_79,0.13636363636363635,1.0,79
frankenlanguage215.csv_79,1.0,1.0,79
frankenlanguage216.csv_79,0.09090909090909091,1.0,79
frankenlanguage219.csv_79,1.0,1.0,79
frankenlanguage220.csv_79,1.0,1.0,79
frankenlanguage223.csv_79,1.0,1.0,79
frankenlanguage224.csv_79,0.09090909090909091,1.0,79
frankenlanguage225.csv_79,1.0,1.0,79
frankenlanguage226.csv_79,0.045454545454545456,1.0,79
frankenlanguage227.csv_79,1.0,1.0,79
frankenlanguage228.csv_79,0.09090909090909091,1.0,79
frankenlanguage229.csv_79,0.0,1.0,79
frankenlanguage23.csv_79,0.09090909090909091,1.0,79
frankenlanguage230.csv_79,1.0,1.0,79
frankenlanguage231.csv_79,0.13636363636363635,1.0,79
frankenlanguage234.csv_79,0.0,1.0,79
frankenlanguage236.csv_79,0.09090909090909091,1.0,79
frankenlanguage237.csv_79,0.5833333333333334,1.0,79
frankenlanguage238.csv_79,0.045454545454545456,1.0,79
