LANGUAGE,GEN_0,GEN_1,SET
frankenlanguage1.csv_827,0.09090909090909091,1.0,827
frankenlanguage10.csv_827,0.09090909090909091,1.0,827
frankenlanguage100.csv_827,0.5,1.0,827
frankenlanguage101.csv_827,0.9545454545454546,1.0,827
frankenlanguage102.csv_827,0.09090909090909091,1.0,827
frankenlanguage103.csv_827,0.0,1.0,827
frankenlanguage104.csv_827,1.0,1.0,827
frankenlanguage105.csv_827,0.09090909090909091,1.0,827
frankenlanguage106.csv_827,0.13636363636363635,1.0,827
frankenlanguage108.csv_827,0.13636363636363635,1.0,827
frankenlanguage109.csv_827,0.09090909090909091,1.0,827
frankenlanguage11.csv_827,0.09090909090909091,1.0,827
frankenlanguage111.csv_827,0.045454545454545456,1.0,827
frankenlanguage112.csv_827,1.0,1.0,827
frankenlanguage113.csv_827,0.9545454545454546,1.0,827
frankenlanguage114.csv_827,0.0,1.0,827
frankenlanguage115.csv_827,0.0,1.0,827
frankenlanguage117.csv_827,0.09090909090909091,1.0,827
frankenlanguage118.csv_827,0.5,1.0,827
frankenlanguage119.csv_827,0.09090909090909091,1.0,827
frankenlanguage12.csv_827,0.09090909090909091,1.0,827
frankenlanguage120.csv_827,0.5833333333333334,1.0,827
frankenlanguage121.csv_827,0.5833333333333334,1.0,827
frankenlanguage123.csv_827,0.9545454545454546,1.0,827
frankenlanguage124.csv_827,0.5833333333333334,1.0,827
frankenlanguage125.csv_827,0.5833333333333334,1.0,827
frankenlanguage126.csv_827,1.0,1.0,827
frankenlanguage127.csv_827,1.0,1.0,827
frankenlanguage131.csv_827,0.09090909090909091,1.0,827
frankenlanguage133.csv_827,0.09090909090909091,1.0,827
frankenlanguage135.csv_827,1.0,1.0,827
frankenlanguage136.csv_827,1.0,1.0,827
frankenlanguage137.csv_827,0.5,1.0,827
frankenlanguage138.csv_827,1.0,1.0,827
frankenlanguage139.csv_827,1.0,1.0,827
frankenlanguage14.csv_827,0.09090909090909091,0.5,827
frankenlanguage140.csv_827,0.09090909090909091,1.0,827
frankenlanguage142.csv_827,0.0,1.0,827
frankenlanguage145.csv_827,0.09090909090909091,1.0,827
frankenlanguage147.csv_827,1.0,1.0,827
