LANGUAGE,LINEAGE,SET
language_4,"[0, 1]",799
language_5,"[0, 1]",799
language_7,"[0, 1]",799
language_9,"[1, 0]",799
language_11,"[0, 1]",799
language_17,"[0, 0]",799
language_18,"[0, 1]",799
language_19,"[0, 1]",799
language_21,"[0, 1]",799
language_23,"[0, 0]",799
language_27,"[1, 1]",799
language_29,"[1, 1]",799
language_30,"[0, 1]",799
language_31,"[0, 1]",799
language_33,"[0, 1]",799
language_34,"[0, 0]",799
language_36,"[1, 1]",799
language_38,"[1, 1]",799
language_39,"[0, 1]",799
language_40,"[1, 1]",799
language_41,"[1, 1]",799
language_42,"[0, 1]",799
language_43,"[0, 1]",799
language_45,"[1, 0]",799
language_48,"[0, 1]",799
language_52,"[0, 1]",799
language_54,"[0, 0]",799
language_56,"[0, 1]",799
language_57,"[1, 1]",799
language_60,"[0, 1]",799
language_61,"[1, 1]",799
language_62,"[1, 1]",799
language_63,"[1, 0]",799
language_64,"[0, 1]",799
language_66,"[0, 1]",799
language_69,"[0, 1]",799
language_71,"[0, 1]",799
language_72,"[0, 1]",799
language_73,"[0, 1]",799
language_76,"[0, 1]",799
language_78,"[0, 1]",799
language_79,"[0, 1]",799
language_80,"[0, 1]",799
language_81,"[0, 0]",799
language_83,"[0, 1]",799
language_86,"[0, 1]",799
language_87,"[0, 1]",799
language_88,"[0, 1]",799
language_89,"[0, 1]",799
language_90,"[1, 1]",799
language_92,"[1, 0]",799
language_93,"[0, 0]",799
language_96,"[0, 1]",799
language_97,"[0, 1]",799
language_99,"[1, 1]",799
language_101,"[0, 0]",799
language_102,"[1, 1]",799
language_104,"[0, 1]",799
language_105,"[0, 1]",799
language_106,"[0, 1]",799
language_107,"[0, 1]",799
language_109,"[0, 1]",799
language_110,"[0, 1]",799
language_111,"[0, 1]",799
language_114,"[0, 1]",799
language_115,"[1, 1]",799
language_116,"[1, 1]",799
language_117,"[0, 1]",799
language_121,"[0, 1]",799
language_122,"[1, 1]",799
language_123,"[0, 1]",799
language_124,"[0, 1]",799
language_125,"[0, 1]",799
language_126,"[0, 1]",799
language_127,"[0, 1]",799
language_128,"[1, 1]",799
language_129,"[1, 1]",799
language_130,"[1, 0]",799
language_131,"[0, 1]",799
language_133,"[1, 0]",799
language_134,"[1, 1]",799
language_137,"[0, 1]",799
language_138,"[0, 1]",799
language_139,"[1, 1]",799
language_142,"[0, 1]",799
language_143,"[1, 0]",799
language_144,"[1, 1]",799
language_145,"[0, 1]",799
language_146,"[0, 1]",799
language_147,"[0, 1]",799
language_149,"[0, 1]",799
language_150,"[0, 0]",799
language_153,"[0, 1]",799
language_154,"[1, 1]",799
language_155,"[1, 1]",799
language_156,"[0, 1]",799
language_157,"[0, 1]",799
language_158,"[0, 1]",799
language_159,"[0, 1]",799
language_160,"[0, 1]",799
language_162,"[0, 0]",799
language_166,"[1, 1]",799
language_167,"[1, 0]",799
language_168,"[0, 1]",799
language_170,"[1, 0]",799
language_171,"[0, 1]",799
language_172,"[1, 0]",799
language_173,"[0, 1]",799
language_175,"[0, 0]",799
language_176,"[0, 1]",799
language_177,"[0, 1]",799
language_178,"[0, 1]",799
language_179,"[1, 1]",799
language_183,"[1, 1]",799
language_184,"[1, 1]",799
language_185,"[0, 0]",799
language_186,"[0, 1]",799
language_188,"[0, 1]",799
language_190,"[0, 0]",799
language_192,"[1, 1]",799
language_193,"[1, 1]",799
language_194,"[1, 1]",799
language_197,"[0, 1]",799
language_198,"[1, 1]",799
language_199,"[0, 1]",799
language_202,"[1, 1]",799
language_204,"[0, 0]",799
language_205,"[0, 0]",799
language_206,"[0, 0]",799
language_209,"[1, 1]",799
language_211,"[0, 1]",799
language_212,"[0, 1]",799
language_213,"[0, 1]",799
language_216,"[1, 1]",799
language_217,"[1, 0]",799
language_218,"[0, 1]",799
language_219,"[0, 0]",799
language_220,"[0, 1]",799
language_221,"[0, 1]",799
language_224,"[0, 0]",799
language_225,"[1, 1]",799
language_226,"[1, 1]",799
language_230,"[0, 0]",799
language_232,"[1, 1]",799
language_233,"[0, 0]",799
language_234,"[1, 1]",799
language_236,"[0, 1]",799
language_237,"[0, 1]",799
language_239,"[0, 1]",799
language_240,"[0, 1]",799
language_244,"[0, 0]",799
language_245,"[0, 1]",799
language_249,"[0, 1]",799
language_252,"[0, 0]",799
language_253,"[1, 0]",799
language_258,"[0, 1]",799
language_259,"[1, 1]",799
language_262,"[0, 1]",799
language_263,"[0, 1]",799
language_264,"[1, 0]",799
language_266,"[1, 1]",799
language_267,"[0, 1]",799
language_271,"[0, 1]",799
language_272,"[0, 1]",799
language_277,"[1, 1]",799
language_280,"[0, 1]",799
language_281,"[0, 1]",799
language_282,"[0, 0]",799
language_283,"[0, 1]",799
language_284,"[0, 1]",799
language_285,"[0, 1]",799
language_286,"[0, 1]",799
language_288,"[0, 1]",799
language_289,"[1, 0]",799
language_290,"[0, 1]",799
language_292,"[0, 1]",799
language_293,"[0, 1]",799
language_294,"[0, 1]",799
language_296,"[0, 1]",799
language_298,"[1, 1]",799
language_299,"[1, 1]",799
language_301,"[0, 1]",799
language_302,"[1, 1]",799
language_304,"[0, 1]",799
language_308,"[0, 1]",799
language_309,"[0, 1]",799
language_310,"[0, 1]",799
language_311,"[0, 0]",799
language_312,"[1, 1]",799
language_315,"[1, 1]",799
language_317,"[1, 1]",799
language_318,"[0, 1]",799
language_319,"[0, 1]",799
language_320,"[0, 1]",799
language_321,"[0, 0]",799
language_322,"[0, 1]",799
language_324,"[1, 0]",799
language_325,"[0, 1]",799
language_326,"[1, 1]",799
language_327,"[0, 1]",799
language_330,"[1, 1]",799
language_334,"[0, 1]",799
language_337,"[0, 0]",799
language_340,"[1, 1]",799
language_341,"[0, 1]",799
language_342,"[0, 1]",799
language_343,"[1, 1]",799
language_344,"[1, 1]",799
language_345,"[0, 1]",799
language_346,"[0, 1]",799
language_348,"[0, 1]",799
language_349,"[0, 1]",799
language_351,"[0, 1]",799
language_353,"[0, 1]",799
language_358,"[1, 1]",799
language_361,"[0, 1]",799
language_363,"[0, 1]",799
language_364,"[0, 1]",799
language_366,"[1, 1]",799
language_368,"[0, 1]",799
language_369,"[0, 0]",799
language_371,"[1, 1]",799
language_372,"[0, 1]",799
language_373,"[0, 0]",799
language_374,"[0, 1]",799
language_375,"[0, 1]",799
language_376,"[1, 1]",799
language_379,"[1, 1]",799
language_381,"[0, 1]",799
language_383,"[0, 1]",799
language_384,"[0, 1]",799
language_386,"[0, 0]",799
language_387,"[1, 1]",799
language_388,"[0, 1]",799
language_390,"[0, 1]",799
language_391,"[0, 0]",799
language_392,"[0, 0]",799
language_393,"[0, 0]",799
language_395,"[1, 0]",799
language_396,"[0, 1]",799
language_398,"[1, 0]",799
language_399,"[0, 1]",799
language_400,"[0, 1]",799
language_401,"[1, 1]",799
language_404,"[0, 1]",799
language_405,"[0, 1]",799
language_410,"[0, 1]",799
language_411,"[0, 1]",799
language_413,"[1, 1]",799
language_414,"[0, 1]",799
language_416,"[0, 1]",799
language_417,"[1, 1]",799
language_421,"[0, 1]",799
language_422,"[0, 1]",799
language_423,"[0, 1]",799
language_424,"[0, 1]",799
language_425,"[0, 0]",799
language_427,"[0, 1]",799
language_428,"[1, 1]",799
language_430,"[0, 1]",799
language_432,"[1, 1]",799
language_433,"[0, 1]",799
language_435,"[1, 0]",799
language_437,"[0, 1]",799
language_439,"[0, 1]",799
language_440,"[0, 1]",799
language_442,"[0, 1]",799
language_446,"[0, 1]",799
language_447,"[1, 1]",799
language_448,"[1, 1]",799
language_450,"[0, 1]",799
language_451,"[0, 1]",799
language_453,"[0, 1]",799
language_455,"[1, 1]",799
language_460,"[0, 1]",799
language_464,"[0, 1]",799
language_465,"[1, 0]",799
language_466,"[0, 1]",799
language_467,"[0, 1]",799
language_469,"[0, 1]",799
language_471,"[0, 1]",799
language_473,"[1, 1]",799
language_474,"[0, 1]",799
language_475,"[1, 1]",799
language_477,"[1, 1]",799
language_480,"[0, 0]",799
language_481,"[1, 1]",799
language_482,"[1, 0]",799
language_483,"[0, 1]",799
language_484,"[0, 1]",799
language_485,"[0, 1]",799
language_487,"[1, 0]",799
language_490,"[0, 0]",799
language_493,"[0, 1]",799
language_494,"[1, 1]",799
language_495,"[0, 1]",799
language_496,"[0, 1]",799
language_497,"[1, 0]",799
language_499,"[0, 1]",799
language_500,"[0, 1]",799
language_502,"[1, 1]",799
language_503,"[1, 1]",799
language_506,"[0, 1]",799
language_508,"[1, 0]",799
language_509,"[0, 0]",799
language_511,"[0, 1]",799
language_513,"[0, 1]",799
language_514,"[0, 1]",799
language_515,"[0, 0]",799
language_517,"[1, 1]",799
language_518,"[0, 1]",799
language_520,"[0, 1]",799
language_521,"[0, 1]",799
language_522,"[0, 0]",799
language_523,"[0, 1]",799
language_524,"[0, 0]",799
language_525,"[0, 1]",799
language_526,"[0, 1]",799
language_527,"[0, 1]",799
language_528,"[1, 1]",799
language_530,"[1, 1]",799
language_531,"[0, 1]",799
language_532,"[0, 1]",799
language_533,"[1, 1]",799
language_534,"[0, 1]",799
language_535,"[1, 1]",799
language_536,"[1, 1]",799
language_537,"[1, 0]",799
language_538,"[0, 1]",799
language_539,"[0, 1]",799
language_540,"[1, 1]",799
language_541,"[1, 0]",799
language_542,"[0, 1]",799
language_543,"[0, 1]",799
language_545,"[0, 1]",799
language_546,"[0, 1]",799
language_548,"[0, 1]",799
language_550,"[1, 1]",799
language_551,"[1, 0]",799
language_555,"[0, 0]",799
language_558,"[0, 1]",799
language_563,"[0, 1]",799
language_564,"[1, 0]",799
language_565,"[0, 0]",799
language_566,"[0, 1]",799
language_571,"[0, 0]",799
language_573,"[1, 0]",799
language_574,"[1, 0]",799
language_575,"[0, 1]",799
language_576,"[0, 0]",799
language_577,"[0, 1]",799
language_578,"[0, 1]",799
language_579,"[0, 1]",799
language_581,"[0, 1]",799
language_584,"[0, 1]",799
language_585,"[1, 1]",799
language_586,"[1, 0]",799
language_587,"[1, 1]",799
language_588,"[0, 1]",799
language_590,"[1, 1]",799
language_591,"[1, 1]",799
language_592,"[1, 1]",799
language_593,"[1, 0]",799
language_594,"[0, 0]",799
language_596,"[0, 1]",799
language_602,"[1, 1]",799
language_604,"[1, 1]",799
language_605,"[0, 1]",799
language_606,"[1, 1]",799
language_608,"[0, 1]",799
