LANGUAGE,LINEAGE,SET
language_1,"[0, 0]",26
language_3,"[0, 1]",26
language_4,"[0, 1]",26
language_7,"[0, 0]",26
language_8,"[0, 1]",26
language_9,"[1, 0]",26
language_12,"[0, 1]",26
language_13,"[1, 1]",26
language_14,"[0, 1]",26
language_18,"[1, 1]",26
language_23,"[0, 1]",26
language_24,"[1, 0]",26
language_25,"[0, 0]",26
language_26,"[0, 1]",26
language_29,"[1, 1]",26
language_30,"[0, 1]",26
language_31,"[1, 0]",26
language_37,"[0, 0]",26
language_38,"[0, 1]",26
language_39,"[0, 1]",26
language_40,"[0, 1]",26
language_41,"[0, 0]",26
language_43,"[0, 1]",26
language_44,"[1, 1]",26
language_47,"[0, 1]",26
language_48,"[0, 0]",26
language_49,"[0, 1]",26
language_50,"[0, 1]",26
language_52,"[0, 1]",26
language_54,"[0, 1]",26
language_57,"[0, 0]",26
language_59,"[0, 1]",26
language_61,"[0, 1]",26
language_62,"[0, 1]",26
language_64,"[0, 1]",26
language_66,"[1, 0]",26
language_67,"[0, 1]",26
language_68,"[1, 1]",26
language_69,"[0, 1]",26
language_71,"[0, 1]",26
language_72,"[0, 1]",26
language_73,"[0, 0]",26
language_74,"[0, 0]",26
language_76,"[0, 1]",26
language_77,"[0, 0]",26
language_78,"[0, 1]",26
language_79,"[0, 0]",26
language_81,"[0, 1]",26
language_82,"[0, 1]",26
language_84,"[0, 1]",26
language_86,"[1, 0]",26
language_88,"[0, 0]",26
language_90,"[1, 1]",26
language_91,"[0, 1]",26
language_92,"[1, 1]",26
language_94,"[0, 1]",26
language_95,"[0, 1]",26
language_96,"[0, 0]",26
language_97,"[0, 1]",26
language_99,"[0, 1]",26
language_100,"[0, 1]",26
language_101,"[0, 1]",26
language_104,"[0, 0]",26
language_107,"[0, 1]",26
language_109,"[0, 1]",26
language_110,"[0, 0]",26
language_111,"[0, 0]",26
language_112,"[1, 0]",26
language_113,"[0, 1]",26
language_115,"[0, 1]",26
language_116,"[1, 0]",26
language_117,"[0, 1]",26
language_120,"[0, 1]",26
language_121,"[0, 0]",26
language_122,"[0, 0]",26
language_125,"[0, 0]",26
language_126,"[1, 0]",26
language_128,"[0, 1]",26
language_129,"[1, 1]",26
language_131,"[1, 1]",26
language_133,"[0, 1]",26
language_134,"[1, 1]",26
language_135,"[0, 1]",26
language_137,"[1, 1]",26
language_138,"[0, 0]",26
language_139,"[0, 1]",26
language_140,"[1, 1]",26
language_141,"[0, 1]",26
language_142,"[0, 0]",26
language_143,"[0, 1]",26
language_144,"[1, 1]",26
language_145,"[0, 1]",26
language_147,"[0, 1]",26
language_153,"[0, 1]",26
language_156,"[0, 1]",26
language_159,"[1, 1]",26
language_161,"[1, 1]",26
language_163,"[0, 1]",26
language_164,"[0, 1]",26
language_165,"[0, 1]",26
language_166,"[0, 0]",26
language_167,"[0, 0]",26
language_169,"[1, 1]",26
language_170,"[0, 1]",26
language_171,"[0, 1]",26
language_172,"[0, 1]",26
language_173,"[0, 1]",26
language_174,"[0, 1]",26
language_175,"[0, 1]",26
language_176,"[0, 1]",26
language_177,"[1, 0]",26
language_178,"[1, 1]",26
language_179,"[0, 1]",26
language_181,"[0, 1]",26
language_182,"[0, 1]",26
language_183,"[0, 0]",26
