LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",650
language_2,"[0, 1]",650
language_3,"[1, 1]",650
language_4,"[0, 0]",650
language_5,"[0, 1]",650
language_7,"[1, 1]",650
language_8,"[1, 1]",650
language_9,"[0, 0]",650
language_10,"[0, 1]",650
language_11,"[0, 0]",650
language_12,"[0, 1]",650
language_13,"[1, 1]",650
language_15,"[1, 0]",650
language_16,"[0, 1]",650
language_17,"[0, 1]",650
language_18,"[1, 1]",650
language_19,"[0, 1]",650
language_22,"[0, 1]",650
language_23,"[0, 1]",650
language_24,"[0, 1]",650
language_25,"[1, 1]",650
language_26,"[0, 1]",650
language_30,"[0, 1]",650
language_31,"[0, 1]",650
language_32,"[1, 1]",650
language_33,"[1, 1]",650
language_37,"[1, 1]",650
language_41,"[0, 1]",650
language_42,"[1, 1]",650
language_43,"[0, 1]",650
language_44,"[0, 1]",650
language_47,"[0, 1]",650
language_48,"[1, 1]",650
language_49,"[1, 1]",650
language_51,"[1, 1]",650
language_52,"[1, 1]",650
language_53,"[0, 1]",650
language_55,"[0, 1]",650
language_57,"[0, 1]",650
language_58,"[1, 1]",650
language_59,"[0, 1]",650
language_62,"[0, 1]",650
language_63,"[0, 1]",650
language_65,"[1, 1]",650
language_67,"[0, 0]",650
language_68,"[0, 1]",650
language_70,"[1, 1]",650
language_71,"[0, 1]",650
language_72,"[1, 0]",650
language_73,"[1, 1]",650
language_76,"[0, 1]",650
language_77,"[0, 0]",650
language_79,"[0, 1]",650
language_80,"[0, 1]",650
language_83,"[0, 1]",650
language_84,"[0, 0]",650
language_87,"[0, 1]",650
language_89,"[0, 1]",650
language_90,"[1, 0]",650
language_92,"[0, 1]",650
language_93,"[0, 1]",650
language_95,"[0, 0]",650
language_97,"[1, 1]",650
language_98,"[0, 1]",650
language_101,"[1, 1]",650
language_103,"[0, 1]",650
language_104,"[1, 0]",650
language_105,"[0, 1]",650
language_108,"[1, 1]",650
language_109,"[0, 1]",650
language_113,"[0, 0]",650
language_115,"[0, 1]",650
language_116,"[1, 1]",650
language_117,"[0, 1]",650
language_118,"[0, 1]",650
language_119,"[0, 0]",650
language_120,"[0, 0]",650
language_121,"[0, 1]",650
language_123,"[0, 1]",650
language_124,"[1, 1]",650
language_125,"[0, 1]",650
language_126,"[0, 1]",650
language_127,"[0, 1]",650
language_128,"[0, 1]",650
language_130,"[0, 1]",650
language_131,"[0, 0]",650
language_132,"[0, 1]",650
language_133,"[0, 1]",650
language_134,"[0, 0]",650
language_135,"[1, 1]",650
language_136,"[1, 1]",650
language_137,"[0, 1]",650
language_142,"[0, 0]",650
language_143,"[0, 1]",650
language_144,"[0, 1]",650
language_145,"[0, 1]",650
language_146,"[1, 1]",650
language_150,"[1, 1]",650
language_151,"[1, 0]",650
language_153,"[1, 1]",650
language_155,"[0, 1]",650
language_158,"[0, 0]",650
language_159,"[0, 1]",650
language_160,"[0, 1]",650
language_161,"[1, 0]",650
language_162,"[0, 1]",650
language_163,"[1, 1]",650
language_164,"[0, 1]",650
language_165,"[1, 0]",650
language_166,"[0, 0]",650
language_167,"[0, 0]",650
language_169,"[0, 1]",650
language_170,"[0, 0]",650
language_172,"[0, 1]",650
language_174,"[0, 1]",650
language_175,"[0, 1]",650
language_177,"[0, 1]",650
language_178,"[0, 1]",650
language_180,"[0, 1]",650
language_181,"[0, 1]",650
language_182,"[1, 1]",650
language_183,"[0, 1]",650
language_184,"[0, 1]",650
language_189,"[0, 0]",650
language_193,"[0, 1]",650
language_195,"[1, 1]",650
language_197,"[0, 0]",650
language_198,"[1, 0]",650
language_199,"[0, 1]",650
language_202,"[0, 1]",650
language_203,"[0, 0]",650
language_205,"[0, 0]",650
language_206,"[1, 0]",650
language_207,"[0, 1]",650
language_208,"[0, 1]",650
language_211,"[0, 1]",650
language_213,"[0, 1]",650
language_214,"[0, 1]",650
language_217,"[0, 1]",650
language_218,"[0, 1]",650
language_219,"[0, 0]",650
language_220,"[0, 0]",650
language_221,"[0, 1]",650
language_223,"[0, 1]",650
language_224,"[0, 0]",650
language_225,"[1, 1]",650
language_226,"[0, 1]",650
language_227,"[1, 1]",650
language_228,"[0, 1]",650
language_229,"[0, 1]",650
language_230,"[1, 0]",650
language_236,"[1, 1]",650
language_238,"[0, 0]",650
language_241,"[0, 0]",650
language_244,"[1, 1]",650
language_245,"[0, 0]",650
language_247,"[0, 1]",650
language_248,"[0, 0]",650
language_249,"[0, 0]",650
language_252,"[0, 1]",650
language_254,"[1, 1]",650
language_255,"[1, 1]",650
language_256,"[0, 1]",650
language_257,"[1, 1]",650
language_258,"[0, 1]",650
language_260,"[0, 0]",650
language_261,"[1, 1]",650
language_262,"[1, 1]",650
language_266,"[0, 0]",650
language_267,"[0, 0]",650
language_268,"[0, 1]",650
language_269,"[0, 1]",650
language_270,"[1, 1]",650
language_278,"[0, 1]",650
language_280,"[0, 1]",650
language_284,"[0, 1]",650
language_286,"[0, 0]",650
language_289,"[0, 1]",650
language_290,"[0, 1]",650
language_292,"[0, 1]",650
language_293,"[0, 1]",650
language_294,"[0, 1]",650
language_296,"[0, 1]",650
language_298,"[1, 1]",650
language_299,"[1, 1]",650
language_301,"[0, 1]",650
language_302,"[1, 0]",650
language_303,"[1, 1]",650
language_304,"[0, 1]",650
language_308,"[0, 1]",650
language_309,"[1, 1]",650
language_310,"[0, 1]",650
language_311,"[1, 1]",650
language_312,"[0, 1]",650
language_314,"[0, 1]",650
language_315,"[1, 1]",650
language_317,"[0, 1]",650
language_319,"[1, 1]",650
language_320,"[0, 1]",650
language_321,"[0, 1]",650
language_322,"[0, 1]",650
language_323,"[0, 1]",650
language_324,"[1, 0]",650
language_327,"[0, 1]",650
language_329,"[0, 1]",650
language_331,"[0, 0]",650
language_332,"[1, 1]",650
language_333,"[0, 1]",650
language_334,"[1, 1]",650
language_335,"[1, 1]",650
language_336,"[0, 0]",650
language_338,"[1, 1]",650
language_340,"[1, 1]",650
language_342,"[0, 1]",650
language_343,"[0, 1]",650
language_345,"[0, 1]",650
language_346,"[0, 0]",650
language_349,"[1, 1]",650
language_350,"[1, 1]",650
language_352,"[0, 1]",650
language_354,"[1, 1]",650
language_355,"[0, 1]",650
language_356,"[0, 0]",650
language_357,"[1, 1]",650
language_358,"[0, 0]",650
language_359,"[1, 1]",650
language_360,"[0, 1]",650
language_361,"[0, 1]",650
language_362,"[1, 1]",650
language_366,"[0, 1]",650
language_369,"[0, 1]",650
language_370,"[0, 0]",650
language_372,"[0, 1]",650
language_375,"[0, 0]",650
language_376,"[1, 1]",650
language_378,"[0, 0]",650
language_380,"[0, 1]",650
language_381,"[0, 1]",650
language_382,"[0, 1]",650
language_384,"[0, 0]",650
language_385,"[0, 1]",650
language_386,"[0, 1]",650
language_387,"[0, 1]",650
language_388,"[0, 1]",650
language_390,"[0, 1]",650
language_391,"[1, 1]",650
language_392,"[0, 1]",650
language_393,"[0, 1]",650
language_394,"[0, 1]",650
language_395,"[0, 1]",650
language_396,"[0, 1]",650
language_397,"[1, 0]",650
language_398,"[1, 1]",650
language_399,"[0, 1]",650
language_400,"[0, 0]",650
language_402,"[1, 1]",650
language_403,"[1, 1]",650
language_404,"[1, 1]",650
language_406,"[0, 1]",650
language_407,"[1, 1]",650
language_409,"[0, 1]",650
language_412,"[0, 0]",650
language_413,"[0, 0]",650
language_414,"[1, 0]",650
language_415,"[0, 1]",650
language_416,"[0, 1]",650
language_419,"[0, 1]",650
language_422,"[0, 0]",650
language_424,"[1, 1]",650
language_425,"[1, 1]",650
language_426,"[0, 1]",650
language_427,"[0, 0]",650
language_430,"[0, 1]",650
language_431,"[0, 1]",650
language_433,"[0, 0]",650
language_434,"[0, 0]",650
language_435,"[1, 1]",650
language_438,"[0, 0]",650
language_439,"[0, 1]",650
language_441,"[0, 1]",650
language_443,"[0, 1]",650
language_445,"[0, 1]",650
language_448,"[0, 1]",650
language_449,"[1, 1]",650
language_451,"[0, 1]",650
language_454,"[0, 1]",650
language_455,"[0, 1]",650
language_456,"[0, 1]",650
language_457,"[1, 1]",650
language_459,"[0, 1]",650
language_461,"[0, 1]",650
language_462,"[1, 0]",650
language_463,"[0, 0]",650
language_464,"[0, 0]",650
language_466,"[1, 1]",650
language_467,"[1, 1]",650
language_468,"[0, 1]",650
language_469,"[0, 1]",650
language_470,"[0, 0]",650
language_471,"[1, 1]",650
language_473,"[0, 0]",650
language_474,"[0, 0]",650
language_475,"[1, 1]",650
language_476,"[0, 0]",650
language_477,"[0, 1]",650
language_478,"[1, 1]",650
language_479,"[0, 1]",650
language_481,"[0, 1]",650
language_482,"[0, 1]",650
language_484,"[0, 1]",650
language_487,"[0, 1]",650
language_488,"[1, 1]",650
language_489,"[1, 1]",650
language_490,"[0, 0]",650
language_491,"[1, 1]",650
language_493,"[0, 1]",650
language_494,"[1, 1]",650
language_495,"[0, 1]",650
language_496,"[0, 1]",650
language_497,"[0, 1]",650
language_498,"[1, 1]",650
language_499,"[0, 0]",650
language_500,"[1, 1]",650
language_501,"[0, 1]",650
language_502,"[1, 1]",650
language_505,"[0, 1]",650
language_507,"[0, 1]",650
language_510,"[0, 1]",650
language_511,"[1, 0]",650
language_512,"[0, 0]",650
language_514,"[1, 1]",650
language_518,"[0, 1]",650
language_521,"[0, 1]",650
language_522,"[1, 1]",650
language_524,"[0, 0]",650
language_526,"[0, 1]",650
language_529,"[0, 1]",650
language_530,"[1, 0]",650
language_531,"[0, 1]",650
language_535,"[1, 1]",650
language_536,"[0, 1]",650
language_537,"[0, 1]",650
language_538,"[0, 1]",650
language_544,"[0, 1]",650
language_545,"[1, 1]",650
language_548,"[1, 1]",650
language_549,"[0, 1]",650
language_552,"[0, 1]",650
language_554,"[0, 1]",650
language_555,"[1, 1]",650
language_556,"[0, 0]",650
language_557,"[1, 1]",650
language_558,"[0, 0]",650
language_559,"[0, 0]",650
language_560,"[0, 1]",650
language_561,"[0, 1]",650
language_562,"[0, 1]",650
language_563,"[0, 0]",650
language_564,"[1, 1]",650
language_565,"[1, 1]",650
language_566,"[0, 1]",650
language_567,"[0, 1]",650
language_568,"[1, 0]",650
language_569,"[0, 0]",650
language_570,"[0, 1]",650
language_571,"[0, 1]",650
language_572,"[1, 1]",650
language_573,"[0, 1]",650
language_577,"[0, 1]",650
language_578,"[0, 0]",650
language_580,"[0, 1]",650
language_581,"[0, 1]",650
language_582,"[0, 0]",650
language_586,"[0, 0]",650
language_587,"[0, 1]",650
language_591,"[0, 0]",650
language_593,"[0, 1]",650
language_594,"[0, 1]",650
language_595,"[0, 1]",650
language_597,"[0, 1]",650
language_598,"[0, 1]",650
language_600,"[1, 1]",650
language_601,"[1, 1]",650
language_604,"[0, 0]",650
language_606,"[0, 1]",650
language_608,"[0, 1]",650
language_610,"[1, 1]",650
language_615,"[0, 1]",650
language_618,"[0, 1]",650
language_619,"[0, 1]",650
language_620,"[0, 1]",650
language_621,"[0, 1]",650
language_622,"[1, 1]",650
language_623,"[0, 1]",650
language_624,"[1, 1]",650
language_625,"[0, 0]",650
language_626,"[0, 1]",650
language_627,"[0, 1]",650
language_628,"[1, 1]",650
language_630,"[0, 1]",650
language_632,"[1, 0]",650
language_633,"[1, 1]",650
