LANGUAGE,LINEAGE,SET
language_5,"[0, 1]",682
language_6,"[1, 1]",682
language_7,"[1, 1]",682
language_8,"[0, 1]",682
language_9,"[0, 0]",682
language_10,"[1, 1]",682
language_11,"[0, 1]",682
language_12,"[0, 1]",682
language_13,"[0, 1]",682
language_14,"[0, 1]",682
language_16,"[0, 1]",682
language_18,"[0, 1]",682
language_19,"[0, 0]",682
language_20,"[1, 1]",682
language_21,"[0, 0]",682
language_23,"[0, 1]",682
language_24,"[1, 0]",682
language_26,"[0, 1]",682
language_27,"[0, 0]",682
language_28,"[1, 1]",682
language_30,"[0, 1]",682
language_33,"[0, 0]",682
language_34,"[0, 1]",682
language_35,"[0, 1]",682
language_36,"[0, 1]",682
language_37,"[0, 1]",682
language_38,"[0, 1]",682
language_40,"[0, 1]",682
language_42,"[0, 0]",682
language_43,"[0, 1]",682
language_44,"[0, 1]",682
language_45,"[0, 1]",682
language_47,"[1, 1]",682
language_48,"[0, 1]",682
language_50,"[1, 1]",682
language_51,"[0, 0]",682
language_52,"[0, 1]",682
language_53,"[0, 1]",682
language_54,"[0, 0]",682
language_55,"[0, 0]",682
language_56,"[1, 1]",682
language_58,"[0, 1]",682
language_61,"[0, 1]",682
language_62,"[1, 0]",682
language_63,"[0, 1]",682
language_67,"[0, 1]",682
language_68,"[0, 0]",682
language_69,"[1, 1]",682
language_70,"[1, 1]",682
language_71,"[0, 1]",682
language_72,"[0, 1]",682
language_73,"[0, 0]",682
language_74,"[1, 1]",682
language_75,"[0, 1]",682
language_76,"[1, 0]",682
language_77,"[0, 1]",682
language_79,"[0, 1]",682
language_80,"[0, 1]",682
language_84,"[0, 1]",682
language_86,"[0, 1]",682
language_88,"[0, 1]",682
language_91,"[0, 1]",682
language_93,"[0, 1]",682
language_94,"[1, 1]",682
language_95,"[0, 1]",682
language_98,"[0, 1]",682
language_99,"[0, 1]",682
language_100,"[0, 1]",682
language_101,"[0, 1]",682
language_102,"[0, 1]",682
language_108,"[0, 1]",682
language_111,"[0, 0]",682
language_112,"[0, 0]",682
language_114,"[0, 0]",682
language_117,"[0, 1]",682
language_118,"[0, 1]",682
language_120,"[0, 1]",682
language_121,"[0, 1]",682
language_122,"[1, 1]",682
language_123,"[0, 1]",682
language_125,"[0, 1]",682
language_128,"[1, 1]",682
language_129,"[1, 1]",682
language_130,"[1, 0]",682
language_132,"[0, 0]",682
language_133,"[1, 0]",682
language_135,"[1, 1]",682
language_137,"[0, 1]",682
language_139,"[0, 1]",682
language_140,"[0, 1]",682
language_142,"[1, 1]",682
language_143,"[0, 0]",682
language_144,"[0, 0]",682
language_145,"[0, 1]",682
language_147,"[0, 1]",682
language_148,"[0, 0]",682
language_149,"[0, 1]",682
language_151,"[0, 1]",682
language_152,"[0, 1]",682
language_153,"[0, 1]",682
language_154,"[0, 1]",682
language_157,"[0, 1]",682
language_159,"[1, 1]",682
language_160,"[0, 1]",682
language_162,"[0, 1]",682
language_163,"[1, 1]",682
language_164,"[1, 0]",682
language_165,"[0, 1]",682
language_166,"[0, 0]",682
language_168,"[0, 1]",682
language_169,"[0, 1]",682
language_170,"[0, 0]",682
language_171,"[0, 1]",682
language_173,"[0, 0]",682
language_174,"[0, 1]",682
language_175,"[0, 0]",682
language_176,"[0, 1]",682
language_177,"[0, 1]",682
language_180,"[0, 1]",682
language_181,"[0, 0]",682
language_182,"[0, 1]",682
language_187,"[0, 1]",682
language_188,"[0, 1]",682
language_191,"[0, 1]",682
language_193,"[0, 1]",682
language_194,"[0, 1]",682
language_196,"[1, 1]",682
language_197,"[0, 1]",682
language_198,"[1, 0]",682
language_199,"[1, 1]",682
language_200,"[1, 1]",682
language_202,"[1, 1]",682
language_203,"[0, 1]",682
language_204,"[1, 1]",682
language_206,"[0, 1]",682
language_207,"[0, 1]",682
language_208,"[0, 1]",682
language_209,"[0, 1]",682
language_212,"[0, 1]",682
language_213,"[0, 1]",682
language_216,"[0, 1]",682
language_217,"[1, 0]",682
language_218,"[0, 1]",682
language_220,"[0, 1]",682
language_222,"[0, 1]",682
language_224,"[0, 1]",682
language_226,"[0, 0]",682
language_227,"[0, 1]",682
language_229,"[1, 1]",682
