LANGUAGE,LINEAGE,SET
language_2,"[0, 0]",619
language_3,"[0, 1]",619
language_4,"[0, 1]",619
language_7,"[1, 1]",619
language_8,"[1, 1]",619
language_9,"[0, 1]",619
language_14,"[1, 1]",619
language_15,"[1, 1]",619
language_16,"[0, 1]",619
language_17,"[1, 1]",619
language_18,"[1, 1]",619
language_20,"[0, 0]",619
language_21,"[0, 1]",619
language_22,"[0, 0]",619
language_23,"[0, 1]",619
language_24,"[1, 1]",619
language_25,"[0, 1]",619
language_26,"[0, 1]",619
language_30,"[1, 1]",619
language_31,"[0, 1]",619
language_32,"[0, 1]",619
language_35,"[0, 1]",619
language_36,"[0, 1]",619
language_37,"[0, 1]",619
language_38,"[1, 1]",619
language_40,"[0, 1]",619
language_41,"[0, 1]",619
language_42,"[1, 0]",619
language_43,"[0, 1]",619
language_45,"[0, 1]",619
language_46,"[0, 1]",619
language_49,"[0, 1]",619
language_50,"[0, 1]",619
language_51,"[0, 1]",619
language_52,"[0, 1]",619
language_55,"[0, 0]",619
language_56,"[0, 1]",619
language_57,"[1, 0]",619
language_58,"[0, 1]",619
language_59,"[0, 1]",619
language_60,"[0, 1]",619
language_61,"[0, 1]",619
language_62,"[0, 1]",619
language_63,"[0, 1]",619
language_64,"[0, 1]",619
language_65,"[0, 1]",619
language_66,"[0, 1]",619
language_67,"[0, 1]",619
language_70,"[0, 1]",619
language_71,"[0, 1]",619
language_72,"[1, 1]",619
language_73,"[1, 1]",619
language_75,"[0, 1]",619
language_77,"[0, 0]",619
language_80,"[0, 0]",619
language_81,"[0, 0]",619
language_83,"[0, 1]",619
language_84,"[0, 1]",619
language_85,"[1, 1]",619
language_88,"[0, 1]",619
language_93,"[1, 1]",619
language_95,"[0, 1]",619
language_96,"[0, 1]",619
language_99,"[1, 1]",619
language_100,"[0, 1]",619
language_101,"[0, 1]",619
language_103,"[0, 0]",619
language_104,"[1, 0]",619
language_105,"[1, 0]",619
language_106,"[0, 1]",619
language_107,"[1, 1]",619
language_109,"[0, 0]",619
language_111,"[0, 1]",619
language_112,"[0, 1]",619
language_114,"[0, 1]",619
language_115,"[0, 1]",619
language_117,"[1, 1]",619
language_118,"[1, 0]",619
language_119,"[1, 1]",619
language_120,"[0, 1]",619
language_121,"[0, 1]",619
language_122,"[0, 1]",619
language_123,"[1, 1]",619
language_124,"[1, 1]",619
language_126,"[1, 0]",619
language_127,"[1, 1]",619
language_128,"[0, 1]",619
language_129,"[0, 1]",619
language_130,"[0, 1]",619
language_133,"[1, 1]",619
language_135,"[0, 1]",619
language_136,"[0, 1]",619
language_137,"[0, 1]",619
language_138,"[1, 1]",619
language_139,"[0, 1]",619
language_141,"[0, 1]",619
language_142,"[1, 0]",619
language_143,"[0, 0]",619
language_144,"[1, 0]",619
language_145,"[1, 1]",619
language_146,"[0, 1]",619
language_148,"[0, 1]",619
language_150,"[0, 1]",619
language_151,"[1, 0]",619
language_153,"[0, 1]",619
language_155,"[0, 0]",619
language_158,"[1, 1]",619
language_159,"[0, 1]",619
language_160,"[0, 1]",619
language_162,"[0, 0]",619
language_164,"[0, 1]",619
language_167,"[0, 1]",619
language_169,"[1, 1]",619
language_170,"[0, 1]",619
language_171,"[1, 1]",619
language_176,"[0, 1]",619
language_177,"[0, 1]",619
language_178,"[0, 1]",619
language_179,"[0, 1]",619
language_181,"[0, 1]",619
language_182,"[0, 1]",619
language_183,"[0, 1]",619
language_184,"[0, 1]",619
language_187,"[0, 1]",619
language_190,"[0, 1]",619
language_191,"[1, 1]",619
language_193,"[0, 1]",619
language_195,"[1, 1]",619
language_196,"[0, 1]",619
language_197,"[0, 1]",619
language_198,"[0, 1]",619
language_199,"[1, 1]",619
language_200,"[0, 0]",619
language_201,"[0, 0]",619
language_202,"[0, 1]",619
language_203,"[1, 1]",619
language_204,"[0, 0]",619
language_205,"[1, 1]",619
language_206,"[0, 1]",619
language_208,"[0, 1]",619
language_209,"[0, 1]",619
language_210,"[0, 1]",619
language_212,"[1, 1]",619
language_213,"[0, 1]",619
language_214,"[0, 1]",619
language_215,"[0, 1]",619
language_216,"[0, 1]",619
language_218,"[0, 1]",619
language_219,"[0, 1]",619
language_220,"[0, 1]",619
language_221,"[0, 1]",619
language_222,"[1, 1]",619
language_223,"[0, 1]",619
language_225,"[0, 1]",619
language_227,"[1, 1]",619
language_228,"[0, 1]",619
language_229,"[1, 1]",619
language_230,"[1, 1]",619
language_231,"[0, 1]",619
language_233,"[0, 0]",619
language_234,"[0, 1]",619
language_235,"[0, 1]",619
language_236,"[1, 0]",619
language_237,"[1, 1]",619
language_238,"[0, 1]",619
language_239,"[0, 1]",619
language_240,"[0, 1]",619
language_241,"[0, 1]",619
language_242,"[0, 1]",619
language_244,"[1, 0]",619
language_245,"[0, 1]",619
language_246,"[0, 1]",619
language_247,"[0, 1]",619
language_248,"[0, 1]",619
language_249,"[0, 1]",619
language_251,"[0, 0]",619
language_254,"[0, 0]",619
language_255,"[0, 1]",619
