LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",197
language_3,"[0, 1]",197
language_5,"[0, 0]",197
language_9,"[0, 1]",197
language_10,"[0, 0]",197
language_11,"[1, 0]",197
language_12,"[0, 1]",197
language_13,"[0, 1]",197
language_14,"[0, 1]",197
language_15,"[0, 1]",197
language_17,"[1, 0]",197
language_18,"[1, 0]",197
language_19,"[0, 0]",197
language_20,"[0, 1]",197
language_21,"[0, 1]",197
language_23,"[0, 0]",197
language_24,"[1, 1]",197
language_28,"[0, 1]",197
language_30,"[0, 1]",197
language_31,"[0, 0]",197
language_32,"[0, 1]",197
language_36,"[0, 0]",197
language_37,"[1, 1]",197
language_38,"[0, 0]",197
language_39,"[0, 1]",197
language_41,"[1, 1]",197
language_42,"[0, 1]",197
language_43,"[0, 1]",197
language_45,"[0, 1]",197
language_47,"[1, 1]",197
language_49,"[0, 0]",197
language_51,"[0, 1]",197
language_52,"[0, 0]",197
language_53,"[0, 1]",197
language_54,"[1, 1]",197
language_55,"[0, 1]",197
language_57,"[0, 1]",197
language_58,"[0, 1]",197
language_59,"[0, 1]",197
language_60,"[0, 0]",197
language_62,"[0, 1]",197
language_63,"[0, 1]",197
language_64,"[0, 1]",197
language_66,"[0, 1]",197
language_68,"[0, 0]",197
language_69,"[0, 1]",197
language_71,"[0, 1]",197
language_72,"[1, 1]",197
language_73,"[0, 1]",197
language_75,"[1, 0]",197
language_78,"[0, 1]",197
language_79,"[0, 1]",197
language_80,"[0, 1]",197
language_81,"[1, 1]",197
language_83,"[0, 0]",197
language_87,"[0, 1]",197
language_89,"[0, 1]",197
language_91,"[0, 1]",197
language_92,"[0, 0]",197
language_93,"[0, 1]",197
language_95,"[0, 1]",197
language_98,"[1, 0]",197
language_99,"[0, 1]",197
language_100,"[0, 1]",197
language_101,"[0, 1]",197
language_102,"[0, 0]",197
language_103,"[0, 1]",197
language_105,"[0, 1]",197
language_107,"[0, 1]",197
language_108,"[0, 0]",197
language_110,"[0, 1]",197
language_111,"[0, 1]",197
language_114,"[0, 1]",197
language_115,"[1, 0]",197
language_117,"[1, 1]",197
language_120,"[1, 0]",197
language_122,"[0, 0]",197
language_123,"[0, 1]",197
language_124,"[0, 1]",197
language_125,"[0, 0]",197
language_126,"[0, 1]",197
language_127,"[0, 1]",197
language_129,"[0, 1]",197
language_133,"[1, 1]",197
language_134,"[1, 1]",197
language_135,"[0, 1]",197
language_136,"[0, 1]",197
language_137,"[1, 1]",197
language_140,"[0, 1]",197
language_141,"[1, 1]",197
language_142,"[0, 1]",197
language_143,"[0, 0]",197
language_144,"[0, 1]",197
language_145,"[0, 1]",197
language_146,"[0, 1]",197
language_147,"[1, 1]",197
language_150,"[0, 0]",197
language_151,"[0, 1]",197
