LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",151
language_2,"[0, 1]",151
language_3,"[0, 0]",151
language_4,"[0, 1]",151
language_5,"[0, 1]",151
language_6,"[1, 1]",151
language_7,"[0, 1]",151
language_8,"[1, 1]",151
language_11,"[1, 1]",151
language_15,"[1, 1]",151
language_16,"[0, 1]",151
language_18,"[0, 1]",151
language_19,"[0, 0]",151
language_20,"[0, 0]",151
language_21,"[0, 1]",151
language_23,"[0, 1]",151
language_24,"[0, 1]",151
language_26,"[0, 1]",151
language_28,"[0, 1]",151
language_29,"[0, 1]",151
language_30,"[0, 1]",151
language_32,"[1, 1]",151
language_33,"[0, 1]",151
language_34,"[1, 1]",151
language_36,"[0, 1]",151
language_37,"[1, 1]",151
language_38,"[0, 1]",151
language_39,"[1, 1]",151
language_40,"[0, 1]",151
language_41,"[0, 1]",151
language_42,"[0, 1]",151
language_45,"[1, 1]",151
language_47,"[0, 0]",151
language_49,"[0, 1]",151
language_50,"[1, 1]",151
language_51,"[0, 1]",151
language_52,"[0, 1]",151
language_54,"[0, 0]",151
language_56,"[0, 1]",151
language_57,"[1, 1]",151
language_58,"[0, 1]",151
language_60,"[1, 1]",151
language_63,"[0, 1]",151
language_64,"[1, 1]",151
language_66,"[0, 1]",151
language_67,"[0, 1]",151
language_68,"[0, 0]",151
language_69,"[0, 0]",151
language_71,"[0, 1]",151
language_74,"[0, 1]",151
language_75,"[1, 1]",151
language_80,"[0, 1]",151
language_82,"[0, 1]",151
language_84,"[0, 1]",151
language_85,"[0, 1]",151
language_86,"[0, 0]",151
language_88,"[0, 1]",151
language_90,"[0, 1]",151
language_93,"[0, 1]",151
language_94,"[0, 1]",151
language_102,"[0, 1]",151
language_103,"[0, 1]",151
language_106,"[1, 1]",151
language_107,"[0, 1]",151
language_109,"[0, 1]",151
language_110,"[1, 0]",151
language_113,"[1, 1]",151
language_114,"[1, 1]",151
language_115,"[0, 1]",151
language_116,"[0, 1]",151
language_117,"[0, 1]",151
language_118,"[0, 1]",151
language_120,"[0, 0]",151
language_121,"[0, 1]",151
language_122,"[0, 1]",151
language_123,"[0, 0]",151
language_127,"[1, 1]",151
language_128,"[1, 0]",151
language_129,"[0, 1]",151
language_130,"[0, 1]",151
language_132,"[0, 0]",151
language_133,"[0, 1]",151
language_134,"[1, 1]",151
language_135,"[0, 0]",151
language_137,"[0, 0]",151
language_138,"[0, 1]",151
language_140,"[0, 1]",151
language_141,"[0, 1]",151
language_142,"[0, 1]",151
language_143,"[0, 1]",151
language_144,"[0, 1]",151
language_145,"[0, 1]",151
language_147,"[1, 1]",151
language_148,"[1, 1]",151
language_151,"[1, 1]",151
language_152,"[0, 1]",151
language_160,"[1, 1]",151
language_161,"[1, 0]",151
language_166,"[1, 1]",151
language_168,"[0, 1]",151
language_169,"[1, 1]",151
language_170,"[0, 0]",151
language_171,"[0, 1]",151
language_174,"[0, 1]",151
language_175,"[0, 1]",151
language_178,"[1, 0]",151
language_179,"[0, 1]",151
language_181,"[1, 1]",151
language_183,"[0, 0]",151
language_184,"[1, 1]",151
language_185,"[0, 0]",151
language_186,"[0, 1]",151
language_188,"[1, 1]",151
language_189,"[1, 1]",151
language_191,"[0, 1]",151
language_192,"[0, 1]",151
language_194,"[1, 1]",151
language_195,"[1, 1]",151
language_196,"[0, 1]",151
language_198,"[1, 1]",151
language_200,"[1, 1]",151
language_201,"[0, 1]",151
language_202,"[0, 1]",151
language_203,"[0, 1]",151
language_204,"[0, 1]",151
language_205,"[0, 1]",151
language_206,"[1, 1]",151
language_208,"[0, 1]",151
language_209,"[0, 0]",151
language_211,"[0, 1]",151
language_212,"[0, 1]",151
language_213,"[1, 1]",151
language_214,"[1, 0]",151
language_217,"[0, 0]",151
language_220,"[0, 1]",151
language_221,"[0, 0]",151
language_223,"[1, 1]",151
language_224,"[1, 1]",151
language_225,"[0, 0]",151
language_226,"[0, 0]",151
language_228,"[0, 1]",151
language_231,"[0, 0]",151
language_232,"[1, 1]",151
language_233,"[0, 1]",151
language_235,"[0, 1]",151
language_236,"[1, 1]",151
language_239,"[0, 1]",151
language_241,"[0, 1]",151
language_243,"[0, 1]",151
language_244,"[0, 1]",151
language_245,"[1, 0]",151
language_246,"[1, 1]",151
language_248,"[0, 0]",151
language_250,"[0, 0]",151
language_251,"[1, 1]",151
language_254,"[1, 1]",151
language_255,"[0, 1]",151
language_259,"[0, 1]",151
language_261,"[0, 1]",151
language_262,"[0, 1]",151
language_263,"[0, 1]",151
language_264,"[0, 1]",151
language_265,"[0, 1]",151
language_266,"[1, 1]",151
language_267,"[1, 1]",151
language_268,"[0, 0]",151
language_272,"[0, 0]",151
language_273,"[0, 0]",151
language_274,"[0, 1]",151
language_277,"[1, 1]",151
language_278,"[1, 1]",151
language_280,"[0, 1]",151
language_281,"[1, 1]",151
language_282,"[0, 1]",151
language_283,"[1, 1]",151
language_284,"[0, 1]",151
language_285,"[0, 1]",151
language_286,"[0, 1]",151
language_287,"[0, 1]",151
language_288,"[1, 0]",151
language_291,"[0, 1]",151
language_292,"[1, 1]",151
language_293,"[0, 0]",151
language_294,"[0, 1]",151
language_296,"[0, 1]",151
language_298,"[0, 1]",151
language_299,"[0, 1]",151
language_300,"[0, 0]",151
language_301,"[0, 1]",151
language_302,"[0, 1]",151
language_303,"[1, 1]",151
language_304,"[0, 1]",151
language_308,"[0, 0]",151
language_309,"[1, 1]",151
language_310,"[0, 1]",151
language_311,"[0, 0]",151
language_314,"[1, 0]",151
language_316,"[0, 1]",151
language_317,"[0, 1]",151
language_320,"[0, 1]",151
language_325,"[1, 1]",151
language_327,"[0, 1]",151
language_328,"[1, 1]",151
language_329,"[1, 1]",151
language_330,"[0, 1]",151
language_332,"[0, 1]",151
language_334,"[0, 0]",151
language_335,"[0, 1]",151
language_336,"[0, 1]",151
language_340,"[0, 1]",151
language_341,"[1, 1]",151
language_343,"[0, 0]",151
language_344,"[1, 0]",151
language_346,"[0, 1]",151
language_348,"[0, 1]",151
language_350,"[0, 1]",151
language_352,"[1, 0]",151
language_353,"[0, 1]",151
language_355,"[0, 1]",151
language_356,"[1, 0]",151
language_357,"[1, 1]",151
language_358,"[0, 0]",151
language_363,"[0, 1]",151
language_364,"[0, 1]",151
language_366,"[1, 0]",151
language_367,"[1, 1]",151
language_368,"[0, 1]",151
language_369,"[0, 1]",151
language_371,"[0, 1]",151
language_374,"[0, 1]",151
language_375,"[0, 0]",151
language_376,"[0, 1]",151
language_379,"[0, 1]",151
language_381,"[1, 1]",151
language_382,"[0, 1]",151
language_384,"[0, 1]",151
language_385,"[1, 1]",151
language_386,"[0, 1]",151
language_387,"[0, 0]",151
language_391,"[0, 1]",151
language_393,"[0, 1]",151
language_394,"[0, 1]",151
language_395,"[1, 1]",151
language_397,"[1, 1]",151
language_398,"[0, 1]",151
language_399,"[1, 1]",151
language_400,"[1, 1]",151
language_402,"[0, 1]",151
language_404,"[1, 1]",151
language_409,"[0, 1]",151
language_411,"[0, 1]",151
language_413,"[0, 1]",151
language_415,"[1, 1]",151
language_416,"[0, 1]",151
language_418,"[0, 0]",151
language_419,"[1, 1]",151
language_420,"[0, 1]",151
language_422,"[0, 1]",151
language_426,"[0, 0]",151
language_429,"[1, 1]",151
language_431,"[0, 1]",151
language_432,"[0, 0]",151
language_435,"[1, 1]",151
language_436,"[1, 1]",151
language_437,"[1, 1]",151
language_438,"[1, 1]",151
language_439,"[0, 1]",151
language_440,"[0, 1]",151
language_441,"[0, 1]",151
language_443,"[0, 1]",151
language_445,"[0, 0]",151
language_447,"[0, 1]",151
language_449,"[0, 1]",151
language_450,"[0, 1]",151
language_451,"[0, 0]",151
language_452,"[0, 1]",151
language_453,"[1, 1]",151
language_454,"[0, 1]",151
language_455,"[0, 1]",151
language_456,"[1, 1]",151
language_459,"[0, 0]",151
language_460,"[0, 1]",151
language_462,"[0, 1]",151
language_463,"[1, 1]",151
language_465,"[1, 0]",151
language_466,"[0, 0]",151
language_467,"[0, 1]",151
language_468,"[0, 0]",151
language_469,"[0, 1]",151
language_470,"[1, 0]",151
language_471,"[1, 1]",151
language_473,"[0, 0]",151
language_476,"[0, 0]",151
language_478,"[0, 1]",151
language_479,"[0, 0]",151
language_480,"[0, 1]",151
language_481,"[0, 0]",151
language_483,"[0, 1]",151
language_485,"[0, 1]",151
language_486,"[0, 1]",151
language_487,"[1, 1]",151
language_489,"[1, 1]",151
language_492,"[0, 0]",151
language_493,"[0, 1]",151
language_496,"[0, 1]",151
language_498,"[0, 1]",151
language_500,"[1, 1]",151
language_503,"[0, 0]",151
language_504,"[0, 1]",151
language_505,"[0, 1]",151
language_507,"[1, 0]",151
language_509,"[1, 1]",151
language_511,"[1, 1]",151
language_512,"[0, 1]",151
language_514,"[0, 1]",151
language_516,"[1, 1]",151
language_519,"[0, 1]",151
language_520,"[1, 1]",151
language_522,"[0, 1]",151
language_523,"[0, 1]",151
language_525,"[0, 0]",151
language_526,"[0, 0]",151
language_527,"[1, 0]",151
language_528,"[0, 0]",151
language_529,"[1, 1]",151
language_530,"[1, 1]",151
language_533,"[0, 1]",151
language_534,"[1, 1]",151
language_535,"[0, 0]",151
language_537,"[0, 0]",151
language_539,"[0, 1]",151
language_541,"[0, 1]",151
language_542,"[0, 1]",151
language_543,"[1, 1]",151
language_544,"[0, 1]",151
language_545,"[0, 1]",151
language_546,"[1, 1]",151
language_548,"[0, 1]",151
language_549,"[1, 0]",151
language_551,"[0, 1]",151
language_554,"[0, 1]",151
language_555,"[1, 1]",151
language_557,"[1, 1]",151
language_558,"[1, 0]",151
language_559,"[1, 1]",151
language_560,"[0, 1]",151
language_561,"[0, 1]",151
language_564,"[1, 1]",151
language_569,"[0, 1]",151
language_570,"[0, 0]",151
language_572,"[0, 1]",151
language_573,"[0, 1]",151
language_575,"[0, 1]",151
language_576,"[1, 1]",151
language_578,"[0, 1]",151
language_579,"[0, 0]",151
language_582,"[0, 1]",151
language_584,"[0, 1]",151
language_586,"[0, 0]",151
language_587,"[0, 1]",151
language_589,"[0, 1]",151
language_592,"[1, 1]",151
language_594,"[0, 1]",151
language_595,"[0, 0]",151
language_597,"[1, 1]",151
language_598,"[1, 0]",151
language_599,"[0, 0]",151
language_600,"[0, 1]",151
language_602,"[0, 0]",151
language_603,"[0, 1]",151
language_604,"[1, 1]",151
language_606,"[1, 1]",151
language_607,"[0, 1]",151
language_608,"[0, 1]",151
language_610,"[1, 0]",151
language_613,"[0, 1]",151
language_614,"[0, 1]",151
language_615,"[1, 0]",151
language_616,"[0, 1]",151
language_617,"[0, 1]",151
language_618,"[0, 0]",151
language_620,"[0, 0]",151
language_621,"[0, 0]",151
language_622,"[0, 1]",151
language_623,"[0, 1]",151
language_624,"[0, 1]",151
language_626,"[1, 1]",151
language_628,"[0, 1]",151
language_629,"[0, 0]",151
language_630,"[0, 1]",151
language_631,"[0, 1]",151
language_634,"[0, 1]",151
language_635,"[0, 1]",151
language_636,"[0, 0]",151
language_637,"[0, 1]",151
language_638,"[0, 0]",151
language_639,"[0, 1]",151
language_641,"[1, 1]",151
language_642,"[0, 1]",151
language_643,"[0, 1]",151
language_644,"[0, 1]",151
language_645,"[0, 1]",151
language_646,"[1, 0]",151
language_647,"[0, 1]",151
language_648,"[1, 1]",151
language_649,"[0, 1]",151
