LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",832
language_2,"[1, 1]",832
language_3,"[0, 1]",832
language_4,"[1, 1]",832
language_7,"[0, 0]",832
language_9,"[1, 1]",832
language_12,"[1, 1]",832
language_13,"[1, 0]",832
language_14,"[0, 0]",832
language_15,"[0, 0]",832
language_17,"[0, 1]",832
language_18,"[1, 0]",832
language_19,"[0, 1]",832
language_20,"[1, 1]",832
language_22,"[0, 1]",832
language_24,"[0, 1]",832
language_25,"[0, 1]",832
language_26,"[0, 1]",832
language_28,"[1, 1]",832
language_31,"[0, 1]",832
language_32,"[1, 0]",832
language_33,"[0, 1]",832
language_35,"[0, 1]",832
language_36,"[0, 1]",832
language_39,"[1, 1]",832
language_40,"[0, 1]",832
language_41,"[1, 1]",832
language_44,"[0, 1]",832
language_46,"[1, 1]",832
language_48,"[0, 1]",832
language_49,"[0, 1]",832
language_50,"[0, 1]",832
language_55,"[1, 1]",832
language_56,"[1, 1]",832
language_57,"[0, 1]",832
language_58,"[0, 1]",832
language_60,"[1, 0]",832
language_61,"[0, 1]",832
language_62,"[1, 0]",832
language_64,"[0, 1]",832
language_65,"[0, 1]",832
language_67,"[1, 1]",832
language_69,"[0, 1]",832
language_70,"[0, 1]",832
language_71,"[0, 1]",832
language_72,"[0, 1]",832
language_73,"[1, 1]",832
language_74,"[0, 1]",832
language_75,"[0, 1]",832
language_76,"[1, 1]",832
language_77,"[1, 1]",832
language_79,"[1, 0]",832
language_80,"[0, 1]",832
language_82,"[0, 1]",832
language_84,"[0, 0]",832
language_85,"[1, 1]",832
language_86,"[0, 1]",832
language_87,"[1, 1]",832
language_88,"[0, 0]",832
language_90,"[0, 1]",832
language_91,"[1, 0]",832
language_93,"[0, 1]",832
language_94,"[1, 1]",832
language_96,"[0, 1]",832
language_98,"[0, 0]",832
language_99,"[0, 1]",832
language_100,"[1, 1]",832
language_103,"[0, 0]",832
language_108,"[0, 0]",832
language_109,"[1, 1]",832
language_111,"[1, 1]",832
language_112,"[1, 0]",832
language_114,"[0, 0]",832
language_115,"[0, 1]",832
language_116,"[1, 1]",832
language_117,"[0, 1]",832
language_118,"[0, 1]",832
language_119,"[0, 1]",832
language_124,"[1, 0]",832
language_129,"[0, 1]",832
language_131,"[0, 0]",832
language_133,"[0, 1]",832
language_134,"[1, 1]",832
language_135,"[1, 1]",832
language_136,"[0, 1]",832
language_137,"[0, 1]",832
language_138,"[0, 1]",832
language_139,"[1, 1]",832
language_140,"[0, 1]",832
language_142,"[0, 0]",832
language_145,"[1, 1]",832
language_146,"[0, 1]",832
language_147,"[0, 0]",832
language_148,"[0, 0]",832
language_149,"[1, 1]",832
language_151,"[0, 1]",832
language_152,"[0, 1]",832
language_154,"[1, 1]",832
language_155,"[0, 1]",832
language_156,"[1, 0]",832
language_158,"[1, 1]",832
language_159,"[0, 1]",832
language_161,"[0, 0]",832
language_164,"[0, 1]",832
language_166,"[0, 1]",832
language_167,"[0, 1]",832
language_168,"[0, 1]",832
language_169,"[1, 0]",832
language_172,"[0, 1]",832
language_173,"[1, 1]",832
language_174,"[1, 1]",832
language_175,"[0, 1]",832
language_177,"[1, 1]",832
language_178,"[0, 0]",832
language_179,"[0, 1]",832
language_181,"[0, 1]",832
language_182,"[0, 1]",832
language_184,"[0, 1]",832
language_185,"[1, 1]",832
language_187,"[0, 0]",832
language_190,"[0, 0]",832
language_192,"[1, 1]",832
language_193,"[0, 1]",832
language_194,"[0, 1]",832
language_196,"[0, 1]",832
language_197,"[0, 1]",832
language_199,"[1, 0]",832
language_201,"[0, 1]",832
language_202,"[1, 1]",832
language_204,"[0, 1]",832
language_205,"[0, 0]",832
language_206,"[0, 1]",832
language_208,"[1, 1]",832
language_209,"[1, 1]",832
language_210,"[0, 1]",832
language_211,"[1, 1]",832
language_213,"[0, 1]",832
language_214,"[0, 1]",832
language_216,"[0, 1]",832
language_217,"[1, 1]",832
language_218,"[1, 1]",832
language_219,"[0, 1]",832
language_220,"[0, 1]",832
language_221,"[1, 0]",832
language_224,"[1, 1]",832
language_225,"[0, 1]",832
language_226,"[0, 0]",832
language_228,"[0, 1]",832
language_229,"[0, 1]",832
language_230,"[1, 1]",832
language_232,"[0, 1]",832
language_234,"[0, 0]",832
language_235,"[1, 1]",832
language_236,"[0, 0]",832
language_237,"[0, 0]",832
language_238,"[0, 1]",832
language_239,"[1, 1]",832
language_240,"[0, 1]",832
language_241,"[0, 1]",832
language_242,"[0, 1]",832
language_243,"[0, 1]",832
language_246,"[0, 0]",832
language_248,"[0, 1]",832
language_249,"[0, 0]",832
language_250,"[0, 1]",832
language_251,"[0, 1]",832
language_254,"[0, 1]",832
language_255,"[0, 1]",832
language_256,"[0, 1]",832
language_258,"[0, 1]",832
language_261,"[0, 1]",832
language_262,"[0, 1]",832
language_263,"[1, 0]",832
language_264,"[0, 1]",832
language_265,"[0, 1]",832
language_267,"[0, 1]",832
language_268,"[0, 1]",832
language_269,"[0, 1]",832
language_270,"[0, 1]",832
language_271,"[0, 1]",832
language_272,"[0, 1]",832
language_276,"[0, 1]",832
language_278,"[0, 1]",832
language_279,"[0, 1]",832
language_280,"[0, 1]",832
language_281,"[1, 1]",832
language_282,"[0, 1]",832
language_283,"[0, 0]",832
language_284,"[0, 1]",832
language_287,"[1, 1]",832
language_289,"[0, 0]",832
language_290,"[0, 1]",832
language_291,"[0, 0]",832
language_292,"[0, 1]",832
language_293,"[0, 1]",832
language_294,"[0, 1]",832
language_295,"[0, 1]",832
language_297,"[0, 1]",832
language_299,"[1, 0]",832
language_301,"[1, 0]",832
language_302,"[0, 0]",832
language_304,"[1, 1]",832
language_305,"[0, 0]",832
language_306,"[1, 1]",832
language_308,"[0, 1]",832
language_310,"[0, 1]",832
language_314,"[0, 1]",832
language_315,"[0, 1]",832
language_316,"[0, 1]",832
language_318,"[0, 1]",832
language_320,"[0, 0]",832
language_322,"[0, 0]",832
language_323,"[0, 1]",832
language_324,"[1, 1]",832
language_325,"[0, 1]",832
language_327,"[0, 1]",832
language_330,"[1, 1]",832
language_331,"[1, 0]",832
language_332,"[0, 0]",832
language_333,"[1, 1]",832
language_336,"[0, 1]",832
language_337,"[0, 1]",832
language_339,"[1, 1]",832
language_342,"[0, 1]",832
language_344,"[1, 0]",832
language_345,"[1, 1]",832
language_348,"[0, 1]",832
language_349,"[0, 1]",832
language_350,"[1, 1]",832
language_352,"[1, 1]",832
language_353,"[0, 1]",832
language_355,"[0, 0]",832
language_356,"[0, 1]",832
language_357,"[0, 0]",832
language_358,"[0, 1]",832
language_359,"[0, 0]",832
language_362,"[0, 0]",832
language_363,"[0, 1]",832
language_364,"[0, 1]",832
language_365,"[0, 1]",832
language_367,"[1, 1]",832
language_368,"[1, 1]",832
language_371,"[0, 1]",832
language_374,"[1, 0]",832
language_375,"[1, 1]",832
language_376,"[0, 1]",832
language_377,"[0, 1]",832
language_379,"[1, 1]",832
language_382,"[0, 1]",832
language_384,"[0, 1]",832
language_386,"[0, 0]",832
language_387,"[0, 1]",832
language_388,"[0, 1]",832
language_389,"[0, 1]",832
language_391,"[0, 1]",832
language_392,"[1, 1]",832
language_395,"[0, 1]",832
language_396,"[1, 1]",832
language_397,"[1, 1]",832
language_399,"[0, 1]",832
language_401,"[1, 1]",832
language_404,"[1, 0]",832
language_406,"[0, 1]",832
language_407,"[1, 1]",832
language_408,"[0, 1]",832
language_409,"[1, 1]",832
language_410,"[0, 1]",832
language_413,"[0, 1]",832
language_415,"[0, 1]",832
language_416,"[1, 1]",832
language_417,"[0, 0]",832
language_418,"[0, 1]",832
language_419,"[0, 1]",832
language_420,"[0, 1]",832
language_421,"[0, 0]",832
language_422,"[0, 0]",832
language_423,"[1, 1]",832
language_424,"[0, 1]",832
language_425,"[1, 0]",832
language_426,"[0, 0]",832
language_427,"[0, 1]",832
language_430,"[0, 1]",832
language_431,"[1, 1]",832
language_433,"[0, 1]",832
language_434,"[0, 1]",832
language_435,"[1, 1]",832
language_437,"[0, 1]",832
language_439,"[0, 1]",832
language_440,"[0, 1]",832
language_441,"[0, 1]",832
language_443,"[0, 0]",832
language_444,"[1, 1]",832
language_446,"[0, 1]",832
language_448,"[1, 0]",832
language_449,"[0, 1]",832
language_453,"[0, 1]",832
language_454,"[1, 1]",832
language_455,"[0, 0]",832
language_456,"[0, 1]",832
language_457,"[1, 1]",832
language_458,"[0, 1]",832
language_460,"[1, 1]",832
language_461,"[0, 0]",832
language_463,"[0, 0]",832
language_464,"[0, 0]",832
language_467,"[0, 1]",832
language_468,"[1, 1]",832
language_469,"[0, 0]",832
language_472,"[0, 0]",832
language_473,"[0, 0]",832
language_474,"[1, 1]",832
language_475,"[0, 0]",832
language_477,"[0, 0]",832
language_478,"[0, 1]",832
language_479,"[0, 1]",832
language_480,"[0, 1]",832
language_481,"[0, 1]",832
language_482,"[0, 0]",832
language_486,"[1, 1]",832
language_488,"[0, 1]",832
language_489,"[0, 1]",832
language_490,"[0, 1]",832
language_493,"[1, 1]",832
language_495,"[0, 1]",832
language_496,"[0, 1]",832
language_497,"[0, 1]",832
language_501,"[1, 1]",832
language_502,"[0, 0]",832
language_503,"[0, 1]",832
language_504,"[0, 0]",832
language_505,"[0, 1]",832
language_507,"[1, 0]",832
language_509,"[0, 1]",832
language_510,"[0, 1]",832
language_511,"[0, 1]",832
language_512,"[0, 0]",832
language_513,"[0, 0]",832
language_514,"[1, 1]",832
language_515,"[0, 0]",832
language_517,"[0, 1]",832
language_518,"[0, 1]",832
language_520,"[1, 1]",832
language_521,"[1, 1]",832
language_523,"[0, 1]",832
language_524,"[0, 1]",832
language_525,"[0, 1]",832
language_528,"[0, 1]",832
language_529,"[1, 1]",832
language_530,"[0, 1]",832
language_531,"[0, 1]",832
language_532,"[0, 1]",832
language_533,"[0, 1]",832
language_535,"[1, 1]",832
language_539,"[0, 1]",832
language_540,"[0, 1]",832
language_541,"[0, 0]",832
language_543,"[0, 0]",832
language_544,"[0, 1]",832
language_545,"[1, 1]",832
language_546,"[0, 1]",832
language_547,"[0, 1]",832
language_548,"[0, 1]",832
language_549,"[1, 1]",832
language_551,"[0, 1]",832
language_552,"[0, 1]",832
language_553,"[0, 1]",832
language_554,"[0, 1]",832
language_555,"[0, 1]",832
language_556,"[0, 0]",832
language_557,"[0, 0]",832
language_558,"[0, 1]",832
language_559,"[0, 1]",832
language_560,"[0, 1]",832
language_561,"[1, 1]",832
language_562,"[0, 1]",832
language_564,"[1, 1]",832
language_566,"[0, 1]",832
language_567,"[0, 1]",832
language_569,"[0, 1]",832
language_570,"[0, 1]",832
language_571,"[0, 1]",832
language_573,"[0, 1]",832
language_575,"[0, 1]",832
language_578,"[0, 0]",832
language_579,"[0, 0]",832
language_580,"[0, 1]",832
language_581,"[0, 1]",832
language_583,"[0, 1]",832
language_585,"[0, 1]",832
language_586,"[1, 1]",832
