LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",416
language_6,"[0, 1]",416
language_7,"[1, 1]",416
language_9,"[1, 1]",416
language_12,"[0, 1]",416
language_13,"[0, 0]",416
language_15,"[0, 1]",416
language_16,"[1, 1]",416
language_21,"[1, 1]",416
language_25,"[1, 1]",416
language_26,"[0, 1]",416
language_29,"[1, 1]",416
language_30,"[1, 1]",416
language_35,"[0, 1]",416
language_37,"[0, 1]",416
language_38,"[0, 1]",416
language_40,"[0, 0]",416
language_41,"[0, 1]",416
language_43,"[0, 0]",416
language_47,"[0, 1]",416
language_49,"[1, 1]",416
language_51,"[1, 1]",416
language_52,"[0, 1]",416
language_55,"[0, 1]",416
language_56,"[0, 1]",416
language_57,"[0, 0]",416
language_58,"[0, 0]",416
language_59,"[1, 1]",416
language_60,"[0, 1]",416
language_61,"[0, 1]",416
language_62,"[0, 1]",416
language_63,"[0, 1]",416
language_68,"[0, 0]",416
language_69,"[0, 1]",416
language_75,"[0, 0]",416
language_76,"[1, 1]",416
language_79,"[0, 1]",416
language_80,"[0, 1]",416
language_81,"[0, 1]",416
language_83,"[0, 0]",416
language_84,"[1, 1]",416
language_86,"[1, 1]",416
language_88,"[1, 0]",416
language_90,"[0, 1]",416
language_91,"[0, 1]",416
language_94,"[0, 1]",416
language_98,"[0, 1]",416
language_99,"[0, 0]",416
language_101,"[0, 1]",416
language_102,"[0, 1]",416
language_103,"[0, 0]",416
language_104,"[0, 1]",416
language_105,"[0, 1]",416
language_106,"[0, 0]",416
language_107,"[0, 1]",416
language_108,"[1, 0]",416
language_111,"[0, 1]",416
language_112,"[0, 1]",416
language_115,"[0, 0]",416
language_116,"[0, 1]",416
language_117,"[0, 1]",416
language_119,"[0, 1]",416
language_123,"[0, 1]",416
language_125,"[1, 1]",416
language_126,"[1, 1]",416
language_127,"[0, 1]",416
language_128,"[0, 1]",416
language_129,"[1, 1]",416
language_130,"[1, 1]",416
language_132,"[1, 0]",416
language_135,"[0, 1]",416
language_136,"[0, 0]",416
language_138,"[0, 0]",416
language_139,"[0, 1]",416
language_140,"[0, 0]",416
language_141,"[1, 0]",416
language_142,"[0, 1]",416
language_143,"[1, 1]",416
language_144,"[0, 0]",416
language_145,"[0, 1]",416
language_147,"[0, 1]",416
language_148,"[1, 0]",416
language_149,"[0, 1]",416
language_151,"[1, 1]",416
language_152,"[0, 1]",416
language_153,"[0, 0]",416
language_157,"[0, 1]",416
language_159,"[1, 1]",416
language_160,"[1, 1]",416
language_161,"[1, 0]",416
language_162,"[0, 0]",416
language_163,"[0, 0]",416
language_164,"[1, 1]",416
language_165,"[0, 0]",416
language_166,"[0, 1]",416
language_167,"[1, 1]",416
language_168,"[0, 1]",416
language_170,"[0, 1]",416
language_171,"[0, 1]",416
language_172,"[0, 0]",416
language_173,"[0, 0]",416
language_174,"[0, 1]",416
language_175,"[0, 1]",416
language_176,"[0, 1]",416
language_178,"[0, 0]",416
language_179,"[0, 1]",416
language_180,"[0, 0]",416
language_181,"[0, 1]",416
language_182,"[0, 1]",416
language_183,"[0, 1]",416
language_184,"[1, 1]",416
language_186,"[0, 1]",416
language_187,"[0, 0]",416
language_188,"[0, 1]",416
language_189,"[1, 1]",416
language_193,"[0, 1]",416
language_194,"[1, 1]",416
language_198,"[0, 1]",416
language_200,"[1, 0]",416
language_201,"[0, 1]",416
language_202,"[1, 1]",416
language_203,"[0, 1]",416
language_206,"[1, 1]",416
language_207,"[0, 1]",416
language_208,"[0, 0]",416
language_209,"[0, 1]",416
language_210,"[1, 1]",416
language_211,"[0, 1]",416
language_212,"[0, 0]",416
language_215,"[0, 1]",416
language_216,"[0, 1]",416
language_217,"[1, 1]",416
language_218,"[0, 1]",416
language_219,"[1, 1]",416
language_221,"[0, 1]",416
language_224,"[0, 1]",416
language_226,"[0, 0]",416
language_228,"[1, 1]",416
language_229,"[0, 1]",416
language_231,"[0, 1]",416
language_233,"[0, 1]",416
language_234,"[0, 0]",416
language_235,"[0, 1]",416
language_236,"[0, 0]",416
language_237,"[0, 1]",416
language_239,"[0, 1]",416
language_240,"[0, 0]",416
language_241,"[1, 1]",416
language_243,"[1, 1]",416
language_244,"[1, 1]",416
language_245,"[0, 0]",416
language_247,"[0, 0]",416
language_250,"[0, 1]",416
language_252,"[0, 1]",416
language_253,"[0, 1]",416
language_255,"[0, 1]",416
language_256,"[0, 1]",416
language_257,"[0, 1]",416
language_258,"[0, 1]",416
language_259,"[0, 1]",416
language_260,"[0, 1]",416
language_261,"[1, 0]",416
language_262,"[0, 0]",416
language_263,"[0, 1]",416
language_266,"[0, 1]",416
language_267,"[0, 1]",416
