LANGUAGE,LINEAGE,SET
language_2,"[0, 1]",44
language_3,"[0, 1]",44
language_7,"[1, 1]",44
language_8,"[1, 0]",44
language_9,"[0, 1]",44
language_11,"[0, 1]",44
language_12,"[1, 1]",44
language_14,"[1, 1]",44
language_16,"[0, 0]",44
language_17,"[0, 1]",44
language_18,"[1, 1]",44
language_19,"[0, 1]",44
language_26,"[1, 1]",44
language_27,"[1, 0]",44
language_28,"[1, 1]",44
language_29,"[0, 1]",44
language_30,"[1, 1]",44
language_34,"[0, 1]",44
language_35,"[0, 0]",44
language_37,"[1, 1]",44
language_39,"[0, 1]",44
language_42,"[0, 1]",44
language_44,"[0, 0]",44
language_45,"[1, 1]",44
language_46,"[1, 1]",44
language_49,"[1, 1]",44
language_52,"[1, 1]",44
language_53,"[0, 1]",44
language_54,"[0, 1]",44
language_61,"[1, 0]",44
language_62,"[1, 1]",44
language_64,"[0, 1]",44
language_65,"[0, 1]",44
language_66,"[0, 1]",44
language_68,"[0, 1]",44
language_70,"[0, 1]",44
language_71,"[1, 0]",44
language_74,"[0, 1]",44
language_76,"[0, 1]",44
language_78,"[0, 1]",44
language_79,"[0, 1]",44
language_80,"[0, 1]",44
language_82,"[1, 1]",44
language_83,"[0, 1]",44
language_85,"[1, 1]",44
language_86,"[0, 0]",44
language_87,"[0, 1]",44
language_88,"[0, 1]",44
language_89,"[0, 1]",44
language_91,"[0, 0]",44
language_94,"[0, 0]",44
language_95,"[1, 1]",44
language_96,"[0, 0]",44
language_97,"[0, 1]",44
language_99,"[1, 1]",44
language_102,"[0, 0]",44
language_103,"[0, 0]",44
language_105,"[0, 1]",44
language_107,"[0, 0]",44
language_108,"[0, 1]",44
language_109,"[1, 1]",44
language_110,"[1, 1]",44
language_111,"[0, 0]",44
language_114,"[0, 1]",44
language_115,"[0, 0]",44
language_116,"[0, 0]",44
language_117,"[1, 0]",44
language_118,"[1, 1]",44
language_119,"[1, 0]",44
language_120,"[0, 0]",44
language_122,"[1, 1]",44
language_124,"[0, 1]",44
language_125,"[0, 1]",44
language_126,"[0, 0]",44
language_127,"[0, 1]",44
language_130,"[0, 0]",44
language_131,"[0, 1]",44
language_133,"[1, 1]",44
language_134,"[1, 1]",44
language_135,"[0, 0]",44
language_139,"[0, 1]",44
language_141,"[0, 1]",44
language_142,"[0, 1]",44
language_143,"[0, 1]",44
language_144,"[1, 1]",44
language_146,"[1, 1]",44
language_148,"[1, 1]",44
language_149,"[0, 1]",44
language_150,"[1, 1]",44
language_155,"[0, 0]",44
language_159,"[0, 0]",44
language_160,"[0, 0]",44
language_161,"[0, 1]",44
language_162,"[0, 1]",44
language_164,"[1, 1]",44
language_165,"[0, 0]",44
language_166,"[0, 1]",44
language_167,"[0, 0]",44
language_168,"[1, 1]",44
language_169,"[0, 1]",44
language_171,"[0, 0]",44
language_172,"[0, 1]",44
language_175,"[0, 1]",44
language_177,"[0, 0]",44
language_178,"[1, 0]",44
language_179,"[0, 1]",44
language_185,"[1, 1]",44
language_187,"[1, 1]",44
language_190,"[0, 1]",44
language_191,"[0, 1]",44
language_192,"[1, 1]",44
language_194,"[0, 1]",44
language_196,"[0, 0]",44
language_197,"[0, 1]",44
language_198,"[1, 1]",44
language_200,"[0, 1]",44
language_201,"[0, 1]",44
language_206,"[0, 1]",44
language_209,"[1, 1]",44
language_211,"[0, 1]",44
language_212,"[1, 1]",44
language_214,"[0, 1]",44
language_216,"[0, 0]",44
language_217,"[0, 0]",44
language_218,"[0, 1]",44
language_220,"[0, 0]",44
language_221,"[0, 1]",44
language_222,"[0, 1]",44
language_223,"[0, 1]",44
language_225,"[0, 1]",44
language_226,"[0, 1]",44
language_228,"[0, 1]",44
language_229,"[0, 1]",44
language_232,"[0, 1]",44
language_233,"[0, 0]",44
language_236,"[0, 1]",44
language_238,"[0, 1]",44
language_242,"[0, 1]",44
language_244,"[0, 0]",44
language_246,"[1, 1]",44
language_248,"[1, 0]",44
language_250,"[0, 1]",44
language_252,"[0, 1]",44
language_253,"[0, 1]",44
language_255,"[1, 1]",44
language_256,"[0, 1]",44
language_257,"[0, 1]",44
language_258,"[0, 0]",44
language_260,"[0, 0]",44
language_261,"[0, 1]",44
language_262,"[0, 1]",44
language_264,"[0, 1]",44
language_265,"[0, 1]",44
language_269,"[0, 0]",44
language_272,"[1, 1]",44
language_275,"[0, 1]",44
language_276,"[1, 1]",44
language_277,"[0, 1]",44
language_278,"[1, 1]",44
language_280,"[0, 1]",44
language_281,"[0, 1]",44
language_282,"[0, 1]",44
language_284,"[0, 0]",44
language_285,"[1, 1]",44
language_287,"[0, 1]",44
language_288,"[0, 1]",44
language_290,"[0, 1]",44
language_294,"[1, 1]",44
language_295,"[0, 1]",44
language_298,"[1, 0]",44
language_300,"[0, 1]",44
language_301,"[1, 0]",44
language_302,"[0, 1]",44
language_304,"[0, 1]",44
language_305,"[1, 1]",44
language_306,"[0, 1]",44
language_308,"[0, 1]",44
language_309,"[0, 1]",44
language_310,"[0, 1]",44
language_311,"[0, 1]",44
language_314,"[1, 1]",44
language_315,"[0, 1]",44
language_316,"[1, 1]",44
language_317,"[0, 0]",44
language_318,"[1, 0]",44
language_319,"[0, 1]",44
language_320,"[0, 1]",44
language_322,"[0, 1]",44
language_323,"[0, 1]",44
language_324,"[0, 1]",44
language_325,"[0, 1]",44
language_326,"[0, 1]",44
language_328,"[1, 1]",44
language_329,"[0, 1]",44
language_330,"[1, 0]",44
language_331,"[1, 1]",44
language_333,"[0, 1]",44
language_334,"[0, 0]",44
language_335,"[0, 0]",44
language_336,"[0, 1]",44
language_337,"[1, 1]",44
language_339,"[1, 1]",44
language_340,"[0, 0]",44
language_345,"[0, 0]",44
language_347,"[0, 1]",44
language_348,"[0, 1]",44
language_349,"[0, 1]",44
language_350,"[0, 0]",44
language_351,"[0, 0]",44
language_352,"[1, 1]",44
language_354,"[0, 1]",44
language_355,"[0, 0]",44
language_356,"[0, 0]",44
language_357,"[0, 0]",44
language_361,"[0, 0]",44
language_362,"[0, 1]",44
language_364,"[0, 1]",44
language_365,"[0, 0]",44
language_366,"[0, 1]",44
language_367,"[0, 1]",44
language_368,"[0, 1]",44
language_369,"[1, 1]",44
language_370,"[1, 1]",44
language_371,"[0, 0]",44
language_372,"[0, 0]",44
language_373,"[1, 1]",44
language_374,"[0, 1]",44
language_375,"[0, 1]",44
language_376,"[0, 1]",44
language_377,"[0, 1]",44
language_379,"[0, 1]",44
language_380,"[1, 1]",44
language_381,"[1, 1]",44
language_382,"[0, 1]",44
language_384,"[0, 1]",44
language_385,"[1, 1]",44
language_386,"[0, 0]",44
language_387,"[0, 1]",44
language_389,"[0, 1]",44
language_391,"[0, 0]",44
language_392,"[0, 0]",44
language_393,"[1, 1]",44
language_396,"[0, 1]",44
language_397,"[0, 1]",44
language_398,"[1, 1]",44
language_400,"[0, 0]",44
language_402,"[0, 0]",44
language_403,"[1, 1]",44
language_406,"[0, 1]",44
language_408,"[0, 1]",44
language_410,"[0, 1]",44
language_411,"[0, 0]",44
language_412,"[0, 1]",44
language_413,"[0, 1]",44
language_416,"[1, 1]",44
language_417,"[0, 1]",44
language_418,"[1, 0]",44
language_419,"[0, 1]",44
language_420,"[0, 1]",44
language_421,"[0, 1]",44
language_422,"[0, 0]",44
language_425,"[1, 1]",44
language_426,"[0, 1]",44
language_428,"[0, 0]",44
language_431,"[1, 1]",44
language_432,"[0, 0]",44
language_433,"[0, 0]",44
language_435,"[1, 1]",44
language_436,"[0, 0]",44
language_439,"[0, 1]",44
language_440,"[1, 1]",44
language_441,"[0, 1]",44
language_443,"[1, 0]",44
language_444,"[1, 1]",44
language_446,"[0, 0]",44
language_448,"[0, 1]",44
language_449,"[1, 1]",44
language_452,"[0, 1]",44
language_454,"[0, 0]",44
language_455,"[0, 1]",44
language_457,"[0, 0]",44
language_461,"[0, 1]",44
language_464,"[0, 1]",44
language_465,"[0, 1]",44
language_467,"[0, 0]",44
language_468,"[0, 1]",44
language_469,"[0, 1]",44
language_470,"[0, 0]",44
language_471,"[0, 1]",44
language_472,"[0, 1]",44
