LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",597
language_2,"[1, 1]",597
language_3,"[0, 1]",597
language_9,"[0, 1]",597
language_10,"[1, 1]",597
language_15,"[0, 1]",597
language_17,"[0, 1]",597
language_20,"[0, 1]",597
language_21,"[0, 1]",597
language_22,"[1, 1]",597
language_23,"[1, 0]",597
language_24,"[0, 1]",597
language_25,"[1, 1]",597
language_26,"[0, 1]",597
language_28,"[1, 1]",597
language_30,"[1, 0]",597
language_31,"[0, 1]",597
language_32,"[1, 1]",597
language_34,"[0, 1]",597
language_35,"[0, 1]",597
language_36,"[0, 1]",597
language_38,"[1, 0]",597
language_40,"[0, 1]",597
language_44,"[0, 1]",597
language_45,"[1, 1]",597
language_46,"[0, 1]",597
language_49,"[0, 1]",597
language_51,"[0, 1]",597
language_52,"[0, 1]",597
language_53,"[0, 1]",597
language_54,"[1, 1]",597
language_56,"[0, 1]",597
language_57,"[0, 1]",597
language_58,"[0, 1]",597
language_59,"[0, 1]",597
language_60,"[0, 1]",597
language_61,"[1, 0]",597
language_62,"[1, 1]",597
language_63,"[0, 1]",597
language_64,"[1, 1]",597
language_65,"[0, 0]",597
language_66,"[0, 1]",597
language_67,"[0, 1]",597
language_69,"[0, 0]",597
language_70,"[0, 1]",597
language_71,"[0, 1]",597
language_72,"[0, 1]",597
language_75,"[0, 1]",597
language_78,"[1, 1]",597
language_79,"[1, 0]",597
language_83,"[1, 1]",597
language_85,"[0, 1]",597
language_86,"[0, 1]",597
language_87,"[0, 0]",597
language_89,"[1, 0]",597
language_90,"[0, 1]",597
language_91,"[0, 1]",597
language_93,"[0, 1]",597
language_94,"[0, 1]",597
language_95,"[0, 1]",597
language_98,"[0, 1]",597
language_99,"[0, 1]",597
language_100,"[0, 1]",597
language_102,"[0, 1]",597
language_103,"[1, 1]",597
language_104,"[1, 0]",597
language_105,"[0, 1]",597
language_107,"[0, 1]",597
language_108,"[0, 1]",597
language_110,"[1, 1]",597
language_111,"[0, 1]",597
language_112,"[0, 1]",597
language_114,"[0, 1]",597
language_115,"[0, 1]",597
language_116,"[0, 1]",597
language_118,"[1, 1]",597
language_119,"[0, 1]",597
language_120,"[0, 1]",597
language_123,"[0, 1]",597
language_124,"[0, 1]",597
language_125,"[0, 1]",597
language_127,"[0, 1]",597
language_130,"[1, 1]",597
language_132,"[1, 1]",597
language_134,"[0, 1]",597
language_135,"[0, 1]",597
language_137,"[0, 1]",597
language_138,"[0, 1]",597
language_140,"[0, 1]",597
language_141,"[1, 1]",597
language_144,"[1, 1]",597
language_145,"[0, 1]",597
language_146,"[1, 0]",597
language_149,"[0, 1]",597
language_150,"[0, 1]",597
language_153,"[1, 1]",597
language_156,"[0, 1]",597
language_160,"[0, 1]",597
language_161,"[0, 1]",597
language_162,"[0, 0]",597
language_163,"[0, 1]",597
language_164,"[0, 1]",597
language_166,"[0, 1]",597
language_167,"[0, 0]",597
language_170,"[0, 0]",597
language_171,"[1, 0]",597
language_172,"[0, 0]",597
language_173,"[0, 1]",597
language_174,"[0, 1]",597
language_175,"[0, 1]",597
language_176,"[0, 1]",597
language_179,"[0, 1]",597
language_181,"[0, 1]",597
language_183,"[0, 1]",597
language_184,"[1, 1]",597
language_185,"[0, 1]",597
language_187,"[0, 1]",597
language_189,"[1, 1]",597
language_190,"[0, 1]",597
language_191,"[0, 1]",597
language_192,"[0, 1]",597
language_193,"[1, 0]",597
language_194,"[1, 1]",597
language_197,"[0, 0]",597
language_198,"[0, 1]",597
language_200,"[0, 1]",597
language_202,"[0, 0]",597
language_203,"[0, 0]",597
language_204,"[0, 1]",597
language_205,"[1, 0]",597
language_206,"[0, 1]",597
language_207,"[1, 1]",597
language_208,"[0, 0]",597
language_210,"[0, 1]",597
language_212,"[0, 0]",597
language_213,"[0, 1]",597
language_215,"[0, 1]",597
language_217,"[0, 0]",597
language_218,"[0, 1]",597
language_220,"[0, 1]",597
language_223,"[0, 1]",597
language_225,"[1, 0]",597
language_228,"[0, 1]",597
language_231,"[0, 1]",597
language_232,"[1, 1]",597
language_234,"[1, 1]",597
language_237,"[0, 1]",597
language_239,"[0, 1]",597
language_240,"[1, 1]",597
language_241,"[1, 1]",597
language_242,"[0, 1]",597
language_243,"[1, 0]",597
language_244,"[0, 1]",597
language_245,"[1, 1]",597
language_246,"[0, 1]",597
language_248,"[0, 1]",597
language_249,"[0, 1]",597
language_252,"[1, 1]",597
language_253,"[1, 1]",597
language_254,"[0, 1]",597
language_256,"[0, 1]",597
language_257,"[0, 1]",597
language_258,"[0, 0]",597
language_259,"[1, 1]",597
language_261,"[0, 1]",597
language_262,"[0, 1]",597
language_263,"[1, 0]",597
language_264,"[1, 1]",597
language_265,"[1, 1]",597
language_266,"[1, 0]",597
language_269,"[0, 0]",597
language_270,"[0, 1]",597
language_272,"[1, 1]",597
language_273,"[0, 1]",597
language_274,"[0, 1]",597
language_276,"[0, 1]",597
language_277,"[0, 1]",597
language_278,"[1, 1]",597
language_279,"[0, 0]",597
language_280,"[0, 1]",597
language_281,"[0, 1]",597
language_283,"[0, 0]",597
language_284,"[1, 1]",597
language_286,"[0, 1]",597
language_287,"[1, 1]",597
language_288,"[0, 1]",597
language_290,"[0, 0]",597
language_292,"[0, 1]",597
language_295,"[0, 0]",597
language_297,"[0, 1]",597
language_298,"[0, 0]",597
language_299,"[0, 1]",597
language_302,"[1, 1]",597
language_303,"[1, 1]",597
language_305,"[0, 0]",597
language_306,"[0, 1]",597
language_307,"[0, 0]",597
language_310,"[0, 1]",597
language_312,"[0, 1]",597
language_318,"[0, 1]",597
language_319,"[0, 1]",597
language_322,"[1, 1]",597
language_323,"[0, 1]",597
language_324,"[0, 1]",597
language_325,"[0, 1]",597
language_327,"[0, 1]",597
language_328,"[1, 1]",597
language_329,"[1, 0]",597
language_330,"[0, 1]",597
language_331,"[0, 1]",597
language_332,"[0, 1]",597
language_333,"[0, 1]",597
language_334,"[1, 1]",597
language_335,"[1, 1]",597
language_336,"[0, 1]",597
language_337,"[0, 0]",597
language_338,"[0, 1]",597
language_341,"[0, 1]",597
language_342,"[0, 0]",597
language_344,"[0, 1]",597
language_345,"[0, 0]",597
language_346,"[0, 1]",597
language_348,"[1, 1]",597
language_351,"[1, 1]",597
language_352,"[1, 0]",597
language_356,"[0, 1]",597
language_357,"[0, 1]",597
language_359,"[0, 1]",597
language_360,"[0, 0]",597
language_361,"[1, 1]",597
language_366,"[0, 1]",597
language_367,"[0, 1]",597
language_369,"[0, 1]",597
language_370,"[0, 1]",597
language_371,"[0, 1]",597
language_373,"[0, 1]",597
language_376,"[0, 1]",597
language_377,"[1, 1]",597
language_378,"[1, 1]",597
language_379,"[0, 1]",597
language_380,"[0, 1]",597
language_382,"[1, 1]",597
language_383,"[0, 1]",597
language_384,"[0, 1]",597
language_385,"[0, 0]",597
language_386,"[1, 1]",597
language_387,"[0, 1]",597
language_392,"[0, 1]",597
language_396,"[1, 1]",597
language_397,"[1, 0]",597
language_400,"[0, 0]",597
language_401,"[0, 1]",597
language_405,"[1, 0]",597
language_407,"[1, 1]",597
language_408,"[0, 1]",597
language_409,"[0, 1]",597
language_411,"[0, 1]",597
language_415,"[0, 1]",597
language_417,"[0, 1]",597
language_420,"[0, 0]",597
language_421,"[0, 1]",597
language_422,"[0, 0]",597
language_423,"[0, 1]",597
language_425,"[0, 1]",597
language_426,"[0, 1]",597
language_427,"[0, 1]",597
language_429,"[0, 1]",597
language_430,"[0, 0]",597
language_431,"[0, 1]",597
language_432,"[0, 1]",597
language_433,"[1, 1]",597
language_434,"[0, 1]",597
language_437,"[1, 0]",597
language_439,"[0, 1]",597
language_440,"[1, 1]",597
language_445,"[0, 1]",597
language_447,"[0, 0]",597
language_448,"[0, 1]",597
language_449,"[0, 1]",597
language_450,"[0, 0]",597
language_454,"[0, 1]",597
language_457,"[0, 0]",597
language_460,"[0, 0]",597
language_461,"[0, 1]",597
language_462,"[1, 0]",597
