LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",2
language_2,"[1, 1]",2
language_5,"[0, 1]",2
language_8,"[0, 1]",2
language_10,"[0, 1]",2
language_12,"[0, 1]",2
language_14,"[0, 1]",2
language_16,"[0, 1]",2
language_17,"[0, 1]",2
language_20,"[0, 1]",2
language_22,"[1, 0]",2
language_25,"[1, 1]",2
language_27,"[0, 1]",2
language_28,"[1, 1]",2
language_32,"[0, 1]",2
language_35,"[0, 1]",2
language_36,"[1, 0]",2
language_38,"[1, 1]",2
language_39,"[1, 1]",2
language_41,"[0, 1]",2
language_44,"[0, 0]",2
language_45,"[0, 1]",2
language_46,"[0, 1]",2
language_48,"[1, 0]",2
language_50,"[1, 1]",2
language_53,"[0, 1]",2
language_54,"[0, 1]",2
language_55,"[0, 1]",2
language_56,"[0, 1]",2
language_58,"[0, 0]",2
language_59,"[0, 1]",2
language_61,"[1, 1]",2
language_62,"[0, 1]",2
language_64,"[1, 1]",2
language_65,"[0, 1]",2
language_66,"[0, 1]",2
language_67,"[1, 1]",2
language_68,"[0, 1]",2
language_70,"[1, 0]",2
language_72,"[0, 1]",2
language_73,"[1, 1]",2
language_74,"[1, 1]",2
language_75,"[0, 1]",2
language_77,"[0, 1]",2
language_80,"[0, 1]",2
language_81,"[1, 0]",2
language_82,"[0, 0]",2
language_85,"[0, 1]",2
language_86,"[0, 1]",2
language_87,"[1, 1]",2
language_89,"[0, 1]",2
language_90,"[1, 1]",2
language_92,"[1, 1]",2
language_93,"[0, 1]",2
language_96,"[0, 0]",2
language_97,"[0, 0]",2
language_99,"[0, 1]",2
language_100,"[0, 1]",2
language_101,"[1, 1]",2
language_103,"[1, 1]",2
language_104,"[0, 1]",2
language_105,"[0, 0]",2
language_109,"[1, 1]",2
language_110,"[0, 1]",2
language_111,"[0, 1]",2
language_112,"[0, 1]",2
language_113,"[1, 1]",2
language_115,"[1, 1]",2
language_119,"[1, 1]",2
language_120,"[0, 1]",2
language_121,"[0, 0]",2
language_125,"[0, 1]",2
language_126,"[1, 0]",2
language_129,"[0, 0]",2
language_131,"[1, 1]",2
language_135,"[0, 0]",2
language_136,"[1, 1]",2
language_138,"[0, 0]",2
language_141,"[1, 1]",2
language_143,"[0, 0]",2
language_144,"[0, 1]",2
language_145,"[0, 1]",2
language_146,"[0, 1]",2
language_147,"[0, 1]",2
language_149,"[0, 1]",2
language_150,"[0, 1]",2
language_151,"[0, 1]",2
language_152,"[0, 1]",2
language_156,"[0, 1]",2
language_158,"[0, 1]",2
language_159,"[1, 1]",2
language_160,"[0, 1]",2
language_161,"[0, 1]",2
language_162,"[0, 1]",2
language_165,"[0, 1]",2
language_172,"[1, 1]",2
language_173,"[1, 1]",2
language_175,"[1, 1]",2
language_177,"[1, 1]",2
language_179,"[0, 1]",2
language_183,"[0, 1]",2
language_184,"[0, 1]",2
language_186,"[0, 1]",2
language_187,"[0, 0]",2
language_188,"[1, 0]",2
language_189,"[0, 1]",2
language_190,"[0, 1]",2
language_192,"[0, 1]",2
language_193,"[0, 1]",2
language_194,"[1, 1]",2
language_195,"[0, 0]",2
language_196,"[1, 0]",2
language_198,"[0, 1]",2
