LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",800
language_2,"[0, 1]",800
language_5,"[1, 1]",800
language_8,"[0, 1]",800
language_11,"[0, 1]",800
language_12,"[0, 1]",800
language_13,"[0, 1]",800
language_17,"[0, 1]",800
language_18,"[0, 1]",800
language_20,"[1, 1]",800
language_21,"[1, 1]",800
language_22,"[0, 1]",800
language_23,"[0, 1]",800
language_29,"[1, 1]",800
language_30,"[0, 1]",800
language_31,"[1, 1]",800
language_32,"[0, 0]",800
language_34,"[0, 1]",800
language_36,"[1, 0]",800
language_37,"[0, 1]",800
language_38,"[0, 0]",800
language_39,"[0, 1]",800
language_40,"[0, 1]",800
language_42,"[0, 1]",800
language_43,"[0, 1]",800
language_52,"[0, 1]",800
language_54,"[0, 1]",800
language_55,"[0, 1]",800
language_56,"[1, 1]",800
language_57,"[1, 1]",800
language_58,"[0, 1]",800
language_60,"[1, 1]",800
language_61,"[0, 1]",800
language_63,"[0, 1]",800
language_64,"[0, 1]",800
language_66,"[0, 1]",800
language_67,"[0, 1]",800
language_70,"[1, 1]",800
language_71,"[0, 1]",800
language_72,"[0, 0]",800
language_74,"[1, 1]",800
language_76,"[0, 0]",800
language_78,"[0, 1]",800
language_79,"[1, 1]",800
language_81,"[0, 1]",800
language_84,"[0, 0]",800
language_85,"[1, 0]",800
language_87,"[1, 1]",800
language_88,"[0, 1]",800
language_89,"[0, 1]",800
language_91,"[0, 1]",800
language_94,"[0, 1]",800
language_100,"[1, 1]",800
language_102,"[0, 1]",800
language_106,"[1, 0]",800
language_107,"[0, 0]",800
language_108,"[1, 1]",800
language_110,"[0, 1]",800
language_111,"[1, 1]",800
language_112,"[0, 1]",800
language_114,"[0, 0]",800
language_115,"[1, 1]",800
language_116,"[0, 1]",800
language_117,"[1, 1]",800
language_118,"[0, 1]",800
language_119,"[0, 0]",800
language_120,"[0, 1]",800
language_121,"[1, 0]",800
language_122,"[0, 1]",800
language_123,"[0, 1]",800
language_124,"[0, 1]",800
language_125,"[1, 1]",800
language_126,"[0, 0]",800
language_127,"[0, 1]",800
language_128,"[1, 1]",800
language_129,"[1, 1]",800
language_132,"[0, 1]",800
language_134,"[0, 1]",800
language_135,"[0, 1]",800
language_137,"[1, 1]",800
language_141,"[0, 1]",800
