LANGUAGE,LINEAGE,SET
language_1,"[0, 1]",437
language_2,"[0, 1]",437
language_4,"[0, 1]",437
language_6,"[0, 0]",437
language_7,"[0, 1]",437
language_8,"[0, 1]",437
language_10,"[1, 1]",437
language_11,"[1, 1]",437
language_15,"[0, 1]",437
language_16,"[0, 1]",437
language_17,"[1, 1]",437
language_18,"[0, 0]",437
language_19,"[1, 1]",437
language_20,"[0, 1]",437
language_22,"[0, 1]",437
language_24,"[0, 0]",437
language_26,"[0, 1]",437
language_28,"[0, 0]",437
language_30,"[0, 1]",437
language_33,"[1, 0]",437
language_34,"[0, 0]",437
language_37,"[0, 0]",437
language_38,"[0, 0]",437
language_40,"[0, 1]",437
language_41,"[0, 1]",437
language_42,"[0, 1]",437
language_43,"[1, 1]",437
language_44,"[0, 1]",437
language_45,"[1, 1]",437
language_46,"[0, 1]",437
language_48,"[0, 1]",437
language_54,"[1, 1]",437
language_56,"[0, 1]",437
language_57,"[1, 1]",437
language_58,"[0, 1]",437
language_59,"[0, 0]",437
language_60,"[0, 0]",437
language_62,"[0, 1]",437
language_67,"[0, 1]",437
language_68,"[0, 1]",437
language_69,"[0, 0]",437
language_70,"[0, 0]",437
language_71,"[1, 1]",437
language_74,"[0, 0]",437
language_76,"[0, 1]",437
language_77,"[1, 1]",437
language_78,"[0, 0]",437
language_79,"[0, 1]",437
language_81,"[0, 0]",437
language_82,"[0, 1]",437
language_84,"[0, 0]",437
language_86,"[0, 1]",437
language_87,"[0, 1]",437
language_88,"[0, 1]",437
language_91,"[1, 1]",437
language_93,"[0, 1]",437
language_95,"[0, 0]",437
language_96,"[1, 1]",437
language_97,"[0, 1]",437
language_98,"[0, 0]",437
language_99,"[0, 1]",437
language_101,"[0, 0]",437
language_102,"[0, 1]",437
language_103,"[0, 1]",437
language_105,"[0, 1]",437
language_106,"[0, 1]",437
language_111,"[0, 0]",437
language_112,"[0, 1]",437
language_114,"[0, 1]",437
language_116,"[1, 0]",437
language_118,"[0, 1]",437
language_119,"[0, 0]",437
language_120,"[0, 1]",437
language_121,"[0, 1]",437
language_122,"[0, 1]",437
language_123,"[0, 1]",437
language_124,"[0, 1]",437
language_125,"[0, 1]",437
language_127,"[0, 1]",437
language_130,"[0, 1]",437
language_131,"[0, 0]",437
language_133,"[0, 1]",437
language_134,"[0, 1]",437
language_136,"[1, 1]",437
language_137,"[0, 1]",437
language_140,"[0, 1]",437
language_148,"[0, 0]",437
language_149,"[0, 1]",437
language_151,"[0, 1]",437
language_153,"[0, 1]",437
language_158,"[1, 1]",437
language_159,"[0, 1]",437
language_161,"[0, 1]",437
language_162,"[0, 1]",437
language_165,"[1, 0]",437
language_166,"[1, 1]",437
language_167,"[1, 1]",437
language_169,"[0, 1]",437
language_170,"[0, 1]",437
language_172,"[0, 1]",437
language_173,"[0, 1]",437
language_175,"[0, 1]",437
language_178,"[0, 1]",437
language_180,"[1, 1]",437
language_182,"[0, 1]",437
language_183,"[0, 0]",437
language_184,"[0, 1]",437
language_185,"[0, 1]",437
language_186,"[0, 1]",437
language_189,"[0, 1]",437
language_190,"[1, 1]",437
language_191,"[0, 1]",437
language_192,"[0, 1]",437
language_193,"[1, 0]",437
language_195,"[1, 1]",437
language_196,"[0, 1]",437
language_197,"[0, 0]",437
language_198,"[0, 1]",437
language_199,"[1, 1]",437
language_201,"[0, 0]",437
language_203,"[0, 1]",437
language_204,"[1, 1]",437
language_205,"[0, 1]",437
language_208,"[0, 1]",437
language_210,"[1, 1]",437
language_211,"[0, 1]",437
language_212,"[0, 0]",437
language_213,"[0, 1]",437
language_215,"[0, 1]",437
language_217,"[0, 1]",437
