LANGUAGE,LINEAGE,SET
language_2,"[1, 1]",688
language_5,"[0, 1]",688
language_10,"[0, 1]",688
language_11,"[0, 1]",688
language_12,"[1, 0]",688
language_13,"[0, 1]",688
language_14,"[1, 0]",688
language_19,"[0, 1]",688
language_23,"[1, 0]",688
language_24,"[0, 1]",688
language_25,"[0, 1]",688
language_27,"[0, 0]",688
language_28,"[0, 0]",688
language_32,"[1, 0]",688
language_33,"[0, 1]",688
language_34,"[0, 0]",688
language_35,"[0, 1]",688
language_36,"[0, 1]",688
language_37,"[1, 1]",688
language_42,"[0, 1]",688
language_43,"[0, 1]",688
language_44,"[0, 1]",688
language_45,"[0, 1]",688
language_46,"[0, 1]",688
language_47,"[0, 1]",688
language_49,"[0, 0]",688
language_50,"[1, 1]",688
language_52,"[0, 1]",688
language_53,"[0, 1]",688
language_54,"[0, 0]",688
language_55,"[1, 0]",688
language_56,"[0, 1]",688
language_57,"[0, 0]",688
language_61,"[1, 1]",688
language_65,"[1, 1]",688
language_69,"[0, 0]",688
language_70,"[1, 1]",688
language_75,"[0, 1]",688
language_76,"[1, 1]",688
language_77,"[0, 0]",688
language_78,"[1, 1]",688
language_80,"[0, 0]",688
language_81,"[0, 1]",688
language_84,"[1, 1]",688
language_85,"[0, 0]",688
language_86,"[1, 1]",688
language_87,"[0, 0]",688
language_89,"[0, 1]",688
language_90,"[0, 0]",688
language_92,"[0, 1]",688
language_93,"[0, 1]",688
language_97,"[0, 0]",688
language_100,"[0, 1]",688
language_102,"[0, 1]",688
language_103,"[0, 1]",688
language_106,"[0, 1]",688
language_107,"[1, 1]",688
language_108,"[0, 1]",688
language_109,"[0, 1]",688
language_111,"[1, 1]",688
language_116,"[1, 0]",688
language_117,"[0, 1]",688
language_118,"[1, 1]",688
language_122,"[0, 1]",688
language_123,"[0, 1]",688
language_124,"[0, 1]",688
language_125,"[1, 0]",688
language_126,"[1, 0]",688
language_127,"[0, 0]",688
language_128,"[0, 0]",688
language_129,"[0, 1]",688
language_131,"[0, 1]",688
language_133,"[0, 1]",688
language_135,"[1, 1]",688
language_138,"[0, 0]",688
language_139,"[0, 1]",688
language_140,"[1, 1]",688
language_141,"[1, 0]",688
language_142,"[1, 1]",688
language_143,"[0, 1]",688
language_144,"[1, 1]",688
language_145,"[1, 1]",688
language_147,"[1, 0]",688
language_150,"[0, 1]",688
language_152,"[1, 1]",688
language_156,"[0, 1]",688
language_159,"[0, 1]",688
language_160,"[0, 1]",688
language_162,"[0, 1]",688
language_164,"[0, 1]",688
language_165,"[0, 1]",688
language_166,"[0, 1]",688
language_168,"[0, 1]",688
language_169,"[0, 1]",688
language_170,"[1, 0]",688
language_171,"[0, 1]",688
language_172,"[0, 1]",688
language_173,"[1, 1]",688
language_178,"[0, 0]",688
language_179,"[0, 1]",688
language_182,"[0, 1]",688
language_183,"[0, 0]",688
language_184,"[0, 1]",688
language_186,"[1, 0]",688
language_187,"[0, 0]",688
language_189,"[0, 1]",688
language_190,"[1, 1]",688
language_191,"[0, 1]",688
language_194,"[0, 0]",688
language_195,"[1, 1]",688
language_197,"[0, 1]",688
language_198,"[0, 1]",688
language_199,"[0, 1]",688
language_200,"[0, 1]",688
language_202,"[0, 1]",688
language_203,"[0, 1]",688
language_204,"[0, 1]",688
language_205,"[0, 1]",688
language_206,"[0, 0]",688
language_210,"[1, 1]",688
language_211,"[0, 1]",688
language_212,"[0, 1]",688
language_213,"[0, 1]",688
language_215,"[0, 1]",688
language_216,"[1, 0]",688
language_217,"[0, 1]",688
language_218,"[0, 1]",688
language_219,"[1, 1]",688
language_220,"[1, 1]",688
language_222,"[0, 1]",688
language_223,"[1, 0]",688
language_224,"[0, 1]",688
language_225,"[0, 0]",688
language_226,"[1, 1]",688
language_227,"[0, 1]",688
language_228,"[1, 0]",688
language_229,"[0, 0]",688
language_230,"[0, 1]",688
language_231,"[0, 1]",688
language_233,"[0, 0]",688
language_234,"[0, 0]",688
language_239,"[0, 1]",688
language_240,"[0, 1]",688
language_241,"[0, 1]",688
language_242,"[1, 1]",688
language_243,"[0, 1]",688
language_244,"[0, 1]",688
language_245,"[0, 1]",688
language_247,"[0, 1]",688
language_248,"[1, 1]",688
language_249,"[1, 1]",688
language_251,"[0, 0]",688
language_253,"[0, 1]",688
language_254,"[0, 1]",688
language_255,"[0, 1]",688
language_256,"[1, 1]",688
language_257,"[0, 1]",688
language_258,"[0, 1]",688
language_259,"[1, 0]",688
language_263,"[0, 1]",688
language_264,"[0, 0]",688
language_265,"[0, 1]",688
language_266,"[0, 1]",688
language_268,"[0, 1]",688
language_269,"[0, 1]",688
language_270,"[0, 0]",688
language_273,"[0, 1]",688
language_274,"[1, 1]",688
language_275,"[0, 1]",688
language_276,"[0, 1]",688
language_278,"[0, 0]",688
language_279,"[0, 1]",688
language_281,"[0, 1]",688
language_282,"[0, 1]",688
language_285,"[0, 0]",688
language_288,"[1, 1]",688
language_291,"[0, 1]",688
language_292,"[0, 1]",688
language_294,"[0, 1]",688
language_295,"[1, 1]",688
language_296,"[0, 1]",688
language_299,"[0, 1]",688
language_302,"[0, 1]",688
language_304,"[0, 0]",688
language_306,"[1, 1]",688
language_309,"[1, 1]",688
