LANGUAGE,LINEAGE,SET
language_3,"[0, 1]",605
language_4,"[1, 0]",605
language_6,"[1, 1]",605
language_8,"[0, 1]",605
language_9,"[1, 1]",605
language_10,"[1, 1]",605
language_11,"[0, 1]",605
language_12,"[1, 1]",605
language_16,"[1, 1]",605
language_17,"[0, 1]",605
language_18,"[0, 1]",605
language_20,"[0, 1]",605
language_22,"[0, 1]",605
language_23,"[0, 1]",605
language_24,"[0, 1]",605
language_25,"[0, 1]",605
language_27,"[1, 1]",605
language_29,"[1, 0]",605
language_30,"[0, 1]",605
language_31,"[0, 1]",605
language_32,"[1, 0]",605
language_33,"[1, 1]",605
language_34,"[0, 0]",605
language_35,"[0, 0]",605
language_36,"[1, 0]",605
language_37,"[1, 1]",605
language_38,"[1, 1]",605
language_39,"[1, 1]",605
language_40,"[0, 1]",605
language_42,"[0, 0]",605
language_44,"[0, 1]",605
language_45,"[0, 1]",605
language_47,"[0, 1]",605
language_48,"[0, 1]",605
language_49,"[1, 1]",605
language_51,"[0, 0]",605
language_53,"[0, 1]",605
language_54,"[0, 1]",605
language_55,"[1, 1]",605
language_56,"[0, 1]",605
language_57,"[0, 1]",605
language_58,"[0, 0]",605
language_59,"[1, 0]",605
language_62,"[0, 1]",605
language_64,"[0, 1]",605
language_65,"[0, 1]",605
language_67,"[0, 1]",605
language_68,"[0, 1]",605
language_70,"[0, 1]",605
language_71,"[0, 1]",605
language_72,"[0, 1]",605
language_73,"[0, 1]",605
language_76,"[0, 1]",605
language_77,"[1, 1]",605
language_78,"[1, 1]",605
language_79,"[0, 1]",605
language_80,"[0, 1]",605
language_81,"[0, 1]",605
language_82,"[1, 1]",605
language_83,"[1, 1]",605
language_84,"[1, 0]",605
language_85,"[0, 1]",605
language_87,"[0, 1]",605
language_88,"[0, 1]",605
language_89,"[0, 1]",605
language_90,"[0, 1]",605
language_91,"[0, 1]",605
language_92,"[0, 1]",605
language_95,"[1, 0]",605
language_97,"[0, 1]",605
language_98,"[0, 1]",605
language_99,"[0, 1]",605
language_101,"[0, 1]",605
language_103,"[0, 1]",605
language_104,"[1, 1]",605
language_105,"[0, 1]",605
language_106,"[1, 1]",605
language_107,"[0, 0]",605
language_108,"[0, 1]",605
language_109,"[0, 1]",605
language_110,"[0, 1]",605
language_114,"[0, 0]",605
language_116,"[1, 1]",605
language_117,"[0, 1]",605
language_118,"[0, 1]",605
language_119,"[0, 1]",605
language_121,"[0, 1]",605
language_123,"[0, 1]",605
language_124,"[1, 1]",605
language_126,"[1, 1]",605
language_128,"[0, 1]",605
language_134,"[1, 1]",605
language_137,"[1, 1]",605
