LANGUAGE,LINEAGE,SET
language_1,"[1, 1]",144
language_2,"[0, 1]",144
language_3,"[0, 1]",144
language_4,"[0, 1]",144
language_7,"[0, 1]",144
language_8,"[0, 1]",144
language_9,"[0, 0]",144
language_12,"[0, 1]",144
language_14,"[1, 0]",144
language_15,"[0, 1]",144
language_17,"[0, 1]",144
language_20,"[1, 1]",144
language_22,"[0, 1]",144
language_23,"[0, 1]",144
language_24,"[0, 1]",144
language_25,"[1, 1]",144
language_27,"[0, 0]",144
language_29,"[0, 1]",144
language_30,"[0, 0]",144
language_31,"[0, 0]",144
language_32,"[0, 1]",144
language_33,"[0, 1]",144
language_36,"[0, 0]",144
language_43,"[0, 1]",144
language_44,"[1, 1]",144
language_45,"[0, 0]",144
language_46,"[1, 0]",144
language_50,"[0, 1]",144
language_52,"[0, 1]",144
language_53,"[0, 0]",144
language_54,"[1, 1]",144
language_55,"[0, 0]",144
language_56,"[1, 1]",144
language_58,"[1, 1]",144
language_59,"[0, 0]",144
language_60,"[0, 1]",144
language_62,"[1, 1]",144
language_63,"[0, 1]",144
language_64,"[0, 1]",144
language_65,"[1, 1]",144
language_69,"[0, 1]",144
language_71,"[0, 0]",144
language_74,"[0, 1]",144
language_77,"[0, 1]",144
language_78,"[0, 1]",144
language_79,"[1, 1]",144
language_80,"[0, 1]",144
language_81,"[0, 1]",144
language_85,"[1, 1]",144
language_86,"[1, 0]",144
language_90,"[0, 1]",144
language_91,"[1, 1]",144
language_94,"[0, 0]",144
language_96,"[0, 1]",144
language_98,"[0, 1]",144
language_99,"[1, 0]",144
language_100,"[0, 1]",144
language_102,"[0, 1]",144
language_103,"[0, 1]",144
language_105,"[1, 1]",144
language_106,"[1, 1]",144
language_107,"[1, 1]",144
language_108,"[0, 1]",144
language_109,"[1, 1]",144
language_110,"[0, 1]",144
language_111,"[0, 1]",144
language_113,"[0, 1]",144
language_115,"[0, 1]",144
language_116,"[1, 1]",144
language_119,"[0, 1]",144
language_120,"[1, 1]",144
language_121,"[0, 1]",144
language_123,"[0, 1]",144
language_124,"[0, 1]",144
language_125,"[0, 1]",144
language_126,"[0, 0]",144
language_127,"[1, 1]",144
language_128,"[0, 1]",144
language_129,"[1, 0]",144
language_130,"[0, 1]",144
language_131,"[1, 1]",144
language_132,"[0, 1]",144
language_133,"[0, 1]",144
language_134,"[0, 0]",144
language_135,"[0, 1]",144
language_136,"[0, 1]",144
language_137,"[1, 0]",144
language_138,"[0, 0]",144
language_140,"[1, 1]",144
language_142,"[0, 1]",144
language_145,"[0, 0]",144
language_147,"[0, 1]",144
language_150,"[0, 0]",144
language_151,"[0, 0]",144
language_153,"[0, 0]",144
